Timestamp,Val,num
20200226-184930.155385,weight,"[[-1.9709218e+00 -1.0008117e+00 -2.7666519e+00  9.2353839e-01]
 [-2.5437430e-01  6.9512278e-01 -3.0956411e+00  2.4827883e+00]
 [ 2.7778325e+00  1.9669118e+00  9.4068408e-01  4.8656926e-01]
 [ 2.1323932e-03 -8.3063591e-01  3.1911645e+00 -2.3390958e+00]
 [-2.0016651e+00 -2.0925379e+00  1.0654997e+00 -2.3554249e+00]]"
