Timestamp,Epoch,s,u,v
20200220-120802.366362,0,[0.02105548 0.0058265 ],"[[-0.17081974  0.7867262 ]
 [ 0.7452738   0.4969763 ]
 [ 0.64450574 -0.36616462]]","[[ 0.8117377  -0.58402205]
 [ 0.58402205  0.8117377 ]]"
20200220-120802.366362,1,[0.03074273 0.00638081],"[[-0.10353723  0.770661  ]
 [ 0.8951158   0.34781796]
 [ 0.4336448  -0.5339517 ]]","[[ 0.75374466 -0.6571673 ]
 [ 0.6571673   0.75374466]]"
20200220-120802.366362,2,[0.04149106 0.00657908],"[[-0.07292084  0.76630366]
 [ 0.9446232   0.25839347]
 [ 0.3199525  -0.58822745]]","[[ 0.73122126 -0.68214047]
 [ 0.68214047  0.73122126]]"
20200220-120802.366362,3,[0.05243353 0.00667899],"[[-0.05447681  0.76480067]
 [ 0.9662721   0.20243765]
 [ 0.25169528 -0.6116362 ]]","[[ 0.7210531  -0.69287986]
 [ 0.69287986  0.7210531 ]]"
20200220-120802.366362,4,[0.06362133 0.00674035],"[[-0.04356462  0.76405835]
 [ 0.9770551   0.1670351 ]
 [ 0.20848417 -0.62314874]]","[[ 0.71591794 -0.69818443]
 [ 0.69818443  0.71591794]]"
20200220-120802.366362,5,[0.07482042 0.00678654],"[[-0.03573181  0.7636745 ]
 [ 0.9832832   0.14210358]
 [ 0.1785428  -0.62976825]]","[[ 0.71298563 -0.7011787 ]
 [ 0.7011787   0.71298563]]"
20200220-120802.366362,6,[0.08599694 0.00682497],"[[-0.03022479  0.76341474]
 [ 0.9871178   0.12426072]
 [ 0.15711439 -0.6338432 ]]","[[ 0.7112112  -0.70297843]
 [ 0.70297843  0.7112112 ]]"
20200220-120802.366362,7,[0.09693532 0.00686035],"[[-0.02470686  0.76329076]
 [ 0.9898832   0.10893288]
 [ 0.13971679 -0.63680494]]","[[ 0.70997244 -0.7042294 ]
 [ 0.7042294   0.70997244]]"
20200220-120802.366362,8,[0.10823756 0.00689314],"[[-0.02025156  0.7631788 ]
 [ 0.9917817   0.09695996]
 [ 0.12632824 -0.63887143]]","[[ 0.70912576 -0.705082  ]
 [ 0.705082    0.70912576]]"
20200220-120802.366362,9,[0.11951282 0.00692439],"[[-0.01668775  0.7630641 ]
 [ 0.99312866  0.08751079]
 [ 0.11583231 -0.6403712 ]]","[[ 0.70854   -0.7056706]
 [ 0.7056706  0.70854  ]]"
20200220-120802.366362,10,[0.13024898 0.00695462],"[[-0.01426481  0.7629251 ]
 [ 0.99407107  0.08050485]
 [ 0.10779338 -0.64145505]]","[[ 0.7081494 -0.7060627]
 [ 0.7060627  0.7081494]]"
20200220-120802.366362,11,[0.14061125 0.00698443],"[[-0.01217562  0.76278967]
 [ 0.99479985  0.07462767]
 [ 0.10112029 -0.6423263 ]]","[[ 0.7078586  -0.70635414]
 [ 0.70635414  0.7078586 ]]"
20200220-120802.366362,12,[0.15148357 0.00701399],"[[-0.0101254   0.7626582 ]
 [ 0.99537355  0.06948469]
 [ 0.09554493 -0.64305854]]","[[ 0.70762813 -0.70658505]
 [ 0.70658505  0.70762813]]"
20200220-120802.366362,13,[0.161619   0.00704353],"[[-0.0078105   0.7625543 ]
 [ 0.99589527  0.06426741]
 [ 0.09017466 -0.643724  ]]","[[ 0.707427   -0.70678633]
 [ 0.70678633  0.707427  ]]"
20200220-120802.366362,14,[0.17201187 0.00707292],"[[-0.00567337  0.7624424 ]
 [ 0.9963096   0.05972668]
 [ 0.08564516 -0.6442934 ]]","[[ 0.70726794 -0.7069456 ]
 [ 0.7069456   0.70726794]]"
20200220-120802.366362,15,[0.18268996 0.00710223],"[[-0.00372707  0.7623227 ]
 [ 0.9966371   0.05580923]
 [ 0.0818572  -0.6447863 ]]","[[ 0.7071429  -0.70707065]
 [ 0.70707065  0.7071429 ]]"
20200220-120802.366362,16,[0.19290434 0.00713151],"[[-0.00252412 -0.7621764 ]
 [ 0.9968683  -0.05308422]
 [ 0.07903772  0.64518917]]","[[ 0.7070625  0.707151 ]
 [ 0.707151  -0.7070625]]"
20200220-120802.366362,17,[0.20345344 0.00716083],"[[-8.1874430e-04 -7.6204872e-01]
 [ 9.9709547e-01 -4.9936630e-02]
 [ 7.6158948e-02  6.4559120e-01]]","[[ 0.70697904  0.70723456]
 [ 0.70723456 -0.70697904]]"
20200220-120802.366362,18,[0.21350479 0.0071902 ],"[[ 2.9344670e-04 -7.6190025e-01]
 [ 9.9725997e-01 -4.7690570e-02]
 [ 7.3975481e-02  6.4593613e-01]]","[[ 0.70692444  0.70728904]
 [ 0.70728904 -0.70692444]]"
20200220-120802.366362,19,[0.2239309 0.0072196],"[[ 0.00139641 -0.761747  ]
 [ 0.9973923  -0.0456892 ]
 [ 0.07215917  0.64626175]]","[[ 0.7068805  0.707333 ]
 [ 0.707333  -0.7068805]]"
20200220-120802.366362,20,[0.23428544 0.00724913],"[[ 0.00284827 -0.7616145 ]
 [ 0.99753046 -0.0433123 ]
 [ 0.07017617  0.6465812 ]]","[[ 0.7068314  0.707382 ]
 [ 0.707382  -0.7068314]]"
20200220-120802.366362,21,[0.24509953 0.00727871],"[[ 0.00402329 -0.76146245]
 [ 0.99762326 -0.04153242]
 [ 0.06878781  0.6468772 ]]","[[ 0.7067989  0.7074145]
 [ 0.7074145 -0.7067989]]"
20200220-120802.366362,22,[0.25535485 0.0073084 ],"[[ 0.00509244 -0.76131225]
 [ 0.99770856 -0.0398753 ]
 [ 0.06746569  0.6471581 ]]","[[ 0.7067711  0.7074424]
 [ 0.7074424 -0.7067711]]"
20200220-120802.366362,23,[0.26551437 0.00733813],"[[ 0.00605097 -0.76115394]
 [ 0.9977775  -0.03844235]
 [ 0.06635848  0.647431  ]]","[[ 0.7067495  0.7074638]
 [ 0.7074638 -0.7067495]]"
20200220-120802.366362,24,[0.27446297 0.00736795],"[[ 0.00675302 -0.76099294]
 [ 0.99784696 -0.03719648]
 [ 0.0652394   0.64769334]]","[[ 0.7067323   0.70748115]
 [ 0.70748115 -0.7067323 ]]"
20200220-120802.366362,25,[0.283903   0.00739793],"[[ 0.00755305 -0.76083684]
 [ 0.9979026  -0.03598525]
 [ 0.06429008  0.64794457]]","[[ 0.70671666  0.7074967 ]
 [ 0.7074967  -0.70671666]]"
20200220-120802.366362,26,[0.29387462 0.00742795],"[[ 0.00860731 -0.7606884 ]
 [ 0.9979556  -0.0345721 ]
 [ 0.06332792  0.64819586]]","[[ 0.7066988  0.7075145]
 [ 0.7075145 -0.7066988]]"
20200220-120802.366362,27,[0.30378804 0.00745808],"[[ 0.00952508 -0.7605314 ]
 [ 0.99799395 -0.03340757]
 [ 0.06258809  0.6484411 ]]","[[ 0.706686    0.70752734]
 [ 0.70752734 -0.706686  ]]"
20200220-120802.366362,28,[0.31298023 0.00748829],"[[ 0.01014137 -0.76036453]
 [ 0.99802613 -0.03255524]
 [ 0.06197514  0.64868   ]]","[[ 0.7066789  0.7075343]
 [ 0.7075343 -0.7066789]]"
20200220-120802.366362,29,[0.32418865 0.00751862],"[[ 0.01117665 -0.7602044 ]
 [ 0.9980367  -0.03155563]
 [ 0.06162609  0.64891726]]","[[ 0.70667094  0.7075423 ]
 [ 0.7075423  -0.70667094]]"
20200220-120802.366362,30,[0.33464724 0.00754904],"[[ 0.01212183 -0.7600464 ]
 [ 0.998052   -0.0305723 ]
 [ 0.06119706  0.6491493 ]]","[[ 0.7066631  0.7075503]
 [ 0.7075503 -0.7066631]]"
20200220-120802.366362,31,[0.34429672 0.00757952],"[[ 0.01284407 -0.7598812 ]
 [ 0.9980679  -0.02977381]
 [ 0.0607907   0.64937973]]","[[ 0.70665795  0.7075554 ]
 [ 0.7075554  -0.70665795]]"
20200220-120802.366362,32,[0.35388017 0.00761009],"[[ 0.01377231 -0.75973207]
 [ 0.9980911  -0.02870112]
 [ 0.06020539  0.64960265]]","[[ 0.70664865  0.70756465]
 [ 0.70756465 -0.70664865]]"
20200220-120802.366362,33,[0.36421418 0.00764078],"[[ 0.01477939 -0.759582  ]
 [ 0.99810034 -0.02769159]
 [ 0.05980906  0.6498216 ]]","[[ 0.7066412   0.70757204]
 [ 0.70757204 -0.7066412 ]]"
20200220-120802.366362,34,[0.37372106 0.00767156],"[[ 0.01537945 -0.75941426]
 [ 0.99810445 -0.02710743]
 [ 0.05958914  0.65004224]]","[[ 0.70664     0.70757335]
 [ 0.70757335 -0.70664   ]]"
