Timestamp,Epoch,s,u,v
20200227-182500.130046,0,[5.711747   5.3163543  2.0208993  0.67203814],"[[-0.2767652   0.85416573 -0.23668335  0.0554401 ]
 [ 0.11037787  0.00460134 -0.20368709  0.95146346]
 [ 0.20020165  0.4595505   0.07588656 -0.18826436]
 [ 0.8817465   0.20736039  0.25090435  0.02293822]
 [-0.30603975  0.12725954  0.913116    0.23595463]]","[[-0.57018495  0.5474263   0.39974573  0.46413067]
 [ 0.08015839 -0.6815729   0.6341772   0.3561634 ]
 [ 0.4645488   0.10193353 -0.39155614  0.78771067]
 [ 0.6727988   0.47475535  0.53357905 -0.19298372]]"
20200227-182500.130046,1,[5.7090483 5.28283   2.0195775 0.6623577],"[[-0.3143212   0.8422966  -0.23249349  0.05779991]
 [ 0.10832977  0.00737287 -0.20746046  0.9502348 ]
 [ 0.18034679  0.4676797   0.07800067 -0.18898076]
 [ 0.87147385  0.24494621  0.25275445  0.02754777]
 [-0.31220984  0.10843935  0.9126544   0.23924944]]","[[-0.59554124  0.51712364  0.3986025   0.46800628]
 [ 0.1087869  -0.68219334  0.6290676   0.35644302]
 [ 0.45796758  0.11975738 -0.3953492   0.78716135]
 [ 0.65096974  0.50284547  0.53767014 -0.18519095]]"
20200227-182500.130046,2,[5.707294  5.2522955 2.0141551 0.6559116],"[[-0.34019113  0.8335722  -0.22749531  0.05918331]
 [ 0.10674751  0.00979156 -0.2116624   0.9489346 ]
 [ 0.16616237  0.472698    0.08092575 -0.18967955]
 [ 0.8630711   0.27030078  0.25566405  0.03167216]
 [-0.3168172   0.09249721  0.91188383  0.24298066]]","[[-0.6128206   0.49390057  0.39606738  0.47290993]
 [ 0.12855251 -0.68343467  0.62250185  0.35900238]
 [ 0.45287168  0.13202463 -0.40135264  0.78510696]
 [ 0.6346906   0.52110356  0.5427137  -0.1762976 ]]"
20200227-182500.130046,3,[5.708329  5.2173    2.0072534 0.6458347],"[[-0.36277702  0.8254431  -0.22225676  0.06081144]
 [ 0.10524802  0.01110229 -0.21745914  0.94727904]
 [ 0.1537583   0.47680274  0.08445033 -0.18969794]
 [ 0.85482436  0.2920198   0.25903147  0.03649269]
 [-0.32085744  0.07684007  0.91054076  0.24828926]]","[[-0.62759733  0.47172418  0.39261302  0.47901264]
 [ 0.14577384 -0.68538105  0.6147283   0.36209425]
 [ 0.4480719   0.14196406 -0.40876958  0.7822949 ]
 [ 0.61976063  0.5362608   0.54851776 -0.16567883]]"
20200227-182500.130046,4,[5.70745    5.18543    2.0067806  0.63757694],"[[-0.3813281   0.8181174  -0.21829267  0.06345785]
 [ 0.10328396  0.01159395 -0.22096005  0.9457406 ]
 [ 0.14341544  0.47979143  0.08593618 -0.19178502]
 [ 0.8480016   0.31005502  0.26070973  0.04138887]
 [-0.3228724   0.06492595  0.91003835  0.25110373]]","[[-0.63880783  0.45337358  0.39194036  0.4824519 ]
 [ 0.1602826  -0.6865275   0.6099645   0.36184633]
 [ 0.4437381   0.14956956 -0.41196612  0.78167087]
 [ 0.6077259   0.5484171   0.55191493 -0.15905337]]"
20200227-182500.130046,5,[5.7025847 5.1672993 2.0044177 0.6300317],"[[-0.39511597  0.81248754 -0.21460809  0.06528373]
 [ 0.10104585  0.01222594 -0.2249901   0.94400656]
 [ 0.13537891  0.48181438  0.08751687 -0.19435456]
 [ 0.8424013   0.3233591   0.26312432  0.04674009]
 [-0.32512483  0.0548539   0.9090816   0.2542273 ]]","[[-0.6475516   0.43957826  0.38970673  0.4853624 ]
 [ 0.17088455 -0.68691635  0.6052793   0.36411703]
 [ 0.4400969   0.15609944 -0.4163857   0.7801093 ]
 [ 0.59815574  0.5572698   0.5553275  -0.15254983]]"
20200227-182500.130046,6,[5.7024684  5.131526   2.001931   0.62209857],"[[-0.41286886  0.8048356  -0.20997772  0.06748933]
 [ 0.09933409  0.01292663 -0.22872604  0.94251466]
 [ 0.12527737  0.48434868  0.08995803 -0.19561896]
 [ 0.83491766  0.34018314  0.26555094  0.05134876]
 [-0.32694077  0.04188906  0.9082864   0.2573095 ]]","[[-0.6582373   0.42020518  0.38769516  0.48973852]
 [ 0.18481351 -0.68837655  0.5991051   0.36476701]
 [ 0.43540505  0.16300674 -0.42116955  0.7787604 ]
 [ 0.5856536   0.5683258   0.5598053  -0.14364433]]"
20200227-182500.130046,7,[5.7022023 5.101749  1.9992927 0.6163494],"[[-0.4299121   0.79690754 -0.20608926  0.0691238 ]
 [ 0.09772887  0.01396617 -0.2317156   0.9412937 ]
 [ 0.11546066  0.4865856   0.09203305 -0.19673832]
 [ 0.827203    0.35648683  0.26800057  0.05534653]
 [-0.3286775   0.02991738  0.90749145  0.2596516 ]]","[[-0.66842437  0.40179747  0.38535577  0.493223  ]
 [ 0.19816153 -0.68877155  0.59376866  0.3657385 ]
 [ 0.4306399   0.16998562 -0.42548883  0.7775691 ]
 [ 0.57314074  0.579014    0.56382567 -0.13547343]]"
20200227-182500.130046,8,[5.708466  5.0552273 1.995428  0.6078214],"[[-0.44140252 -0.7921433  -0.20027837  0.07183687]
 [ 0.09662367 -0.01341538 -0.23595211  0.9397364 ]
 [ 0.10935501 -0.48778525  0.09512228 -0.19709295]
 [ 0.822078   -0.36614716  0.270122    0.05962729]
 [-0.32872045 -0.01820883  0.90675294  0.26331463]]","[[-0.67428815 -0.38594577  0.38391966  0.49898648]
 [ 0.20751649  0.692799    0.58608305  0.36534017]
 [ 0.42752364 -0.17261577 -0.43088898  0.77573353]
 [ 0.5652401  -0.5841916   0.568724   -0.12560649]]"
20200227-182500.130046,9,[5.711771   5.021617   1.9915208  0.59791905],"[[-0.45460936 -0.78597116 -0.19524783  0.07469156]
 [ 0.09503157 -0.01307921 -0.24058786  0.93770784]
 [ 0.10184939 -0.48906392  0.09790524 -0.19882473]
 [ 0.8157214  -0.37796274  0.27270392  0.06508818]
 [-0.32943076 -0.00624144  0.90556234  0.2671275 ]]","[[-0.6816587  -0.36960122  0.3809519   0.50359917]
 [ 0.21814735  0.6944969   0.57926637  0.36679223]
 [ 0.4235143  -0.17726476 -0.43679562  0.7735776 ]
 [ 0.55532765 -0.5913091   0.57318044 -0.1158834 ]]"
