Timestamp,Epoch,s,u,v
20200220-144110.941088,0,[1.5545846 0.1787427],"[[-0.87115043  0.48163348]
 [ 0.4531348   0.71364343]
 [-0.18911861 -0.50866723]]","[[-0.7033791  0.7108149]
 [ 0.7108149  0.7033791]]"
20200220-144110.941088,1,[1.5555621  0.18686244],"[[-0.87151974  0.48377997]
 [ 0.45316556  0.73222756]
 [-0.1873348  -0.47937414]]","[[-0.70258236  0.7116024 ]
 [ 0.7116024   0.70258236]]"
20200220-144110.941088,2,[1.5560294  0.19639859],"[[-0.87152183  0.48579228]
 [ 0.45406288  0.7481103 ]
 [-0.18513893 -0.45203617]]","[[-0.7002743   0.71387386]
 [ 0.71387386  0.7002743 ]]"
20200220-144110.941088,3,[1.5575658  0.20511304],"[[-0.8722946   0.48605517]
 [ 0.45317888  0.76256967]
 [-0.18365929 -0.4268929 ]]","[[-0.7010011  0.7131601]
 [ 0.7131601  0.7010011]]"
20200220-144110.941088,4,[1.5568115  0.21463995],"[[-0.87184125  0.4878611 ]
 [ 0.45506215  0.774063  ]
 [-0.18113847 -0.4035071 ]]","[[-0.69718444  0.71689177]
 [ 0.71689177  0.69718444]]"
20200220-144110.941088,5,[1.5574294 0.2235626],"[[-0.8717326   0.48881054]
 [ 0.45613116  0.7843282 ]
 [-0.17895965 -0.3819602 ]]","[[-0.6948623  0.7191428]
 [ 0.7191428  0.6948623]]"
20200220-144110.941088,6,[1.5572811  0.23274401],"[[-0.8716229   0.4895217 ]
 [ 0.45717943  0.7932092 ]
 [-0.17680708 -0.36219877]]","[[-0.692604    0.72131807]
 [ 0.72131807  0.692604  ]]"
20200220-144110.941088,7,[1.5580336 0.2418702],"[[-0.8714677   0.49012786]
 [ 0.45831233  0.8008595 ]
 [-0.17462467 -0.34409112]]","[[-0.6903227  0.7235016]
 [ 0.7235016  0.6903227]]"
20200220-144110.941088,8,[1.5576886  0.25060052],"[[-0.8708251   0.49145386]
 [ 0.46047795  0.8071543 ]
 [-0.17211461 -0.32707036]]","[[-0.6864818   0.72714704]
 [ 0.72714704  0.6864818 ]]"
20200220-144110.941088,9,[1.558928   0.25923246],"[[-0.8710904   0.4910969 ]
 [ 0.4606532   0.813472  ]
 [-0.1702932  -0.31158835]]","[[-0.68584776  0.72774506]
 [ 0.72774506  0.68584776]]"
20200220-144110.941088,10,[1.5598885  0.26725292],"[[-0.8708542   0.4915415 ]
 [ 0.46188912  0.8185677 ]
 [-0.16814144 -0.29721045]]","[[-0.683643   0.7298166]
 [ 0.7298166  0.683643 ]]"
20200220-144110.941088,11,[1.5608869  0.27515343],"[[-0.8705909   0.4919785 ]
 [ 0.46316668  0.8231653 ]
 [-0.16597554 -0.28347102]]","[[-0.68140906  0.7319028 ]
 [ 0.7319028   0.68140906]]"
20200220-144110.941088,12,[1.5621743  0.28376397],"[[-0.8708242   0.49148571]
 [ 0.46337566  0.82768744]
 [-0.16415948 -0.27087918]]","[[-0.6808213  0.7324496]
 [ 0.7324496  0.6808213]]"
20200220-144110.941088,13,[1.5634893  0.29231825],"[[-0.8710517   0.49096146]
 [ 0.4635945   0.8318392 ]
 [-0.16232406 -0.25884438]]","[[-0.68022007  0.7330079 ]
 [ 0.7330079   0.68022007]]"
20200220-144110.941088,14,[1.5648192  0.30085206],"[[-0.87127256  0.4904214 ]
 [ 0.46381938  0.8355765 ]
 [-0.16048628 -0.24758603]]","[[-0.67962444  0.73356026]
 [ 0.73356026  0.67962444]]"
20200220-144110.941088,15,[1.5663804 0.3101126],"[[-0.8720218   0.48888955]
 [ 0.46292296  0.83953357]
 [-0.15899816 -0.23700282]]","[[-0.68066806  0.732592  ]
 [ 0.732592    0.68066806]]"
20200220-144110.941088,16,[1.567514  0.3178434],"[[-0.87168753  0.4893499 ]
 [ 0.4642939   0.84189874]
 [-0.15681913 -0.22747138]]","[[-0.6784394  0.7346564]
 [ 0.7346564  0.6784394]]"
20200220-144110.941088,17,[1.5685873  0.32839274],"[[-0.87131137  0.4898764 ]
 [ 0.4657634   0.8441152 ]
 [-0.15453503 -0.21792442]]","[[-0.6759751  0.7369245]
 [ 0.7369245  0.6759751]]"
20200220-144110.941088,18,[1.5689552 0.3376912],"[[-0.87093765  0.49040687]
 [ 0.46719393  0.84601736]
 [-0.1523074  -0.20917949]]","[[-0.673658    0.73904324]
 [ 0.73904324  0.673658  ]]"
20200220-144110.941088,19,[1.5701802  0.34664184],"[[-0.8705166   0.4910286 ]
 [ 0.46870124  0.84766036]
 [-0.15006638 -0.20090488]]","[[-0.671282  0.741202]
 [ 0.741202  0.671282]]"
20200220-144110.941088,20,[1.5715078  0.35396403],"[[-0.87010145  0.49165222]
 [ 0.47016722  0.84906185]
 [-0.14787197 -0.1933175 ]]","[[-0.6690421   0.74322444]
 [ 0.74322444  0.6690421 ]]"
20200220-144110.941088,21,[1.5730519  0.36321163],"[[-0.8708599   0.49011704]
 [ 0.46922353  0.8515232 ]
 [-0.14639875 -0.186263  ]]","[[-0.67026323  0.74212354]
 [ 0.74212354  0.67026323]]"
