Timestamp,Epoch,s,u,v
20200225-175214.176353,0,[1.7321972 1.0024151],"[[ 0.4063605  -0.70597863]
 [ 0.8204586   0.00252607]
 [ 0.40214297  0.70822877]]","[[ 0.70853376 -0.705677  ]
 [ 0.705677    0.70853376]]"
20200225-175214.176353,1,[1.7272353 1.0049167],"[[ 0.40189952 -0.7060375 ]
 [ 0.82473135  0.00242642]
 [ 0.39786315  0.7081704 ]]","[[ 0.7084683  -0.70574254]
 [ 0.70574254  0.7084683 ]]"
20200225-175214.176353,2,[1.7277465 1.0073407],"[[ 0.40010667 -0.70493746]
 [ 0.8284818   0.00499973]
 [ 0.39183244  0.7092519 ]]","[[ 0.7099135 -0.7042889]
 [ 0.7042889  0.7099135]]"
20200225-175214.176353,3,[1.723189  1.0098634],"[[ 0.39584127 -0.7049459 ]
 [ 0.83256316  0.00507149]
 [ 0.3874898   0.709243  ]]","[[ 0.70995224 -0.70424986]
 [ 0.70424986  0.70995224]]"
20200225-175214.176353,4,[1.7240145 1.0123038],"[[ 0.3941399  -0.7038692 ]
 [ 0.8361212   0.0076974 ]
 [ 0.38151705  0.71028805]]","[[ 0.7114093 -0.702778 ]
 [ 0.702778   0.7114093]]"
20200225-175214.176353,5,[1.7249472 1.0147425],"[[ 0.3922975  -0.7028989 ]
 [ 0.83958435  0.01011619]
 [ 0.37576693  0.7112178 ]]","[[ 0.7127351 -0.7014333]
 [ 0.7014333  0.7127351]]"
20200225-175214.176353,6,[1.720907  1.0172943],"[[ 0.38794512 -0.7030263 ]
 [ 0.8433948   0.0099597 ]
 [ 0.37173098  0.71109414]]","[[ 0.71263003 -0.7015401 ]
 [ 0.7015401   0.71263003]]"
20200225-175214.176353,7,[1.727238  1.0196378],"[[ 0.3887955  -0.70098376]
 [ 0.8462172   0.01506463]
 [ 0.3643546   0.7130179 ]]","[[ 0.715418  -0.6986966]
 [ 0.6986966  0.715418 ]]"
20200225-175214.176353,8,[1.733462  1.0220408],"[[ 0.38544536 -0.7011317 ]
 [ 0.8490357   0.0149034 ]
 [ 0.3613452   0.712876  ]]","[[ 0.7152859 -0.698832 ]
 [ 0.698832   0.7152859]]"
20200225-175214.176353,9,[1.7396545 1.0244226],"[[ 0.38218534 -0.70125735]
 [ 0.85177535  0.01478836]
 [ 0.35834748  0.71275467]]","[[ 0.7151824 -0.6989378]
 [ 0.6989378  0.7151824]]"
20200225-175214.176353,10,[1.7359588 1.0269823],"[[ 0.37792677 -0.7014237 ]
 [ 0.8552789   0.01458341]
 [ 0.3544985   0.71259516]]","[[ 0.7150491 -0.6990742]
 [ 0.6990742  0.7150491]]"
20200225-175214.176353,11,[1.7422923 1.029389 ],"[[ 0.37473246 -0.70155996]
 [ 0.8578644   0.01442251]
 [ 0.35163116  0.7124647 ]]","[[ 0.714922   -0.69920427]
 [ 0.69920427  0.714922  ]]"
20200225-175214.176353,12,[1.7436428 1.0318977],"[[ 0.3690148  -0.70270085]
 [ 0.86083645  0.01164803]
 [ 0.35041237  0.7113901 ]]","[[ 0.7133885  -0.70076865]
 [ 0.70076865  0.7133885 ]]"
20200225-175214.176353,13,[1.7451006 1.0344077],"[[ 0.36318725 -0.7038763 ]
 [ 0.8637267   0.00866017]
 [ 0.3493869   0.7102697 ]]","[[ 0.71173966 -0.70244324]
 [ 0.70244324  0.71173966]]"
