Timestamp,Epoch,s,u,v
20200226-192208.973446,0,[1.4732424  1.1001548  0.8408984  0.25267175],"[[-0.06802586 -0.18686332 -0.7822904  -0.46379182]
 [-0.35141465 -0.70078033  0.2728978   0.26142806]
 [ 0.46368554 -0.60289496  0.20640647 -0.47833335]
 [-0.37358645 -0.30584648 -0.4281089   0.3768578 ]
 [-0.7192425   0.13025156  0.29608804 -0.58798677]]","[[-0.08972754  0.9136428   0.12837555 -0.37513483]
 [ 0.7793105   0.07059961  0.59339494  0.18861102]
 [-0.6198766  -0.05592357  0.736768    0.2641951 ]
 [-0.01943864  0.396416   -0.29761678  0.86827487]]"
20200226-192208.973446,1,[1.472542   1.1007574  0.8416951  0.25680482],"[[-0.07046774 -0.18607298 -0.786558   -0.4592141 ]
 [-0.3473185  -0.70356655  0.27233064  0.25994736]
 [ 0.46794206 -0.6028254   0.19875148 -0.4753072 ]
 [-0.37457666 -0.3027641  -0.42407483  0.3831971 ]
 [-0.7177231   0.1237176   0.2963459  -0.59058666]]","[[-0.09073728  0.91305214  0.13317452 -0.37465578]
 [ 0.784401    0.06809764  0.588085    0.18502386]
 [-0.6132814  -0.06042426  0.7416613   0.26490292]
 [-0.01918     0.3975517  -0.29386932  0.8690373 ]]"
20200226-192208.973446,2,[1.4719199  1.1014698  0.8438906  0.26098937],"[[-0.07273023 -0.18665278 -0.7906643  -0.45423624]
 [-0.34365472 -0.7056689   0.272912    0.25850704]
 [ 0.4717646  -0.60256165  0.19227463 -0.47240242]
 [-0.3754483  -0.30029348 -0.41939956  0.38957143]
 [-0.71630204  0.11804973  0.29580957 -0.5932234 ]]","[[-0.09135146  0.91258585  0.1363727  -0.3744924 ]
 [ 0.7893079   0.06592356  0.5831624   0.18046813]
 [-0.60688096 -0.06380112  0.74676853  0.26450285]
 [-0.01854043  0.39846042 -0.28924152  0.8701868 ]]"
20200226-192208.973446,3,[1.4723456  1.1016976  0.8450033  0.26543787],"[[-0.07464763 -0.18511805 -0.7954083  -0.44882694]
 [-0.3397436  -0.7085364   0.27150854  0.25722846]
 [ 0.47565547 -0.60274607  0.18409161 -0.46939737]
 [-0.37608236 -0.2967515  -0.4155366   0.3961212 ]
 [-0.7150635   0.11109892  0.29503968 -0.595938  ]]","[[-0.09272935  0.9118466   0.14225791 -0.37376437]
 [ 0.79336995  0.06292017  0.57901573  0.17704865]
 [-0.6013469  -0.06998407  0.75078416  0.26421133]
 [-0.01864053  0.39959875 -0.28430095  0.8712902 ]]"
20200226-192208.973446,4,[1.4712492  1.1012522  0.8467905  0.26917014],"[[-0.07809835 -0.18188234 -0.79969054 -0.4441982 ]
 [-0.33722433 -0.71105415  0.2693273   0.25603077]
 [ 0.47837076 -0.603873    0.17506386 -0.46694198]
 [-0.37764078 -0.29232088 -0.41207215  0.4015679 ]
 [-0.7132524   0.10586233  0.29581597 -0.59820145]]","[[-0.09110755  0.9114234   0.15039381 -0.37200636]
 [ 0.79923195  0.05569557  0.57306767  0.17239496]
 [-0.5938411  -0.07617499  0.75604963  0.2644604 ]
 [-0.01675878  0.40050352 -0.27814424  0.87289876]]"
20200226-192208.973446,5,[1.4724995  1.1013538  0.8497569  0.27266505],"[[-0.07904441 -0.18156004 -0.8035287  -0.4398121 ]
 [-0.33290845 -0.7138313   0.2685313   0.2546362 ]
 [ 0.4822243  -0.6026496   0.16950265 -0.4645611 ]
 [-0.3773847  -0.29046756 -0.4083199   0.4071859 ]
 [-0.7127163   0.09961546  0.29457742 -0.6000904 ]]","[[-0.09384526  0.9107299   0.15472478 -0.3712475 ]
 [ 0.801912    0.05446853  0.5705376   0.16869289]
 [-0.5897679  -0.08271959  0.7592019   0.26257163]
 [-0.0174501   0.4009514  -0.27232203  0.8745138 ]]"
20200226-192208.973446,6,[1.4727905  1.102434   0.8501068  0.27674505],"[[-0.08155061 -0.18148115 -0.8074016  -0.43468842]
 [-0.32810467 -0.716562    0.2686233   0.25347325]
 [ 0.48663476 -0.6015552   0.16250144 -0.4618036 ]
 [-0.37785178 -0.28827685 -0.40368974  0.413121  ]
 [-0.7114154   0.09290702  0.29423204 -0.6023836 ]]","[[-0.09572601  0.90989727  0.15787333 -0.3714829 ]
 [ 0.8064769   0.05431706  0.5650655   0.16536684]
 [-0.5831972  -0.08643757  0.7636649   0.2631081 ]
 [-0.01769503  0.4020761  -0.26943144  0.8748878 ]]"
20200226-192208.973446,7,[1.4733279  1.1038797  0.8509609  0.28041562],"[[-0.08374394 -0.18300661 -0.8105841  -0.4299984 ]
 [-0.32278892 -0.71904784  0.26994774  0.25241253]
 [ 0.49130595 -0.5995107   0.15723184 -0.45933214]
 [-0.37787876 -0.28736156 -0.39880976  0.4185479 ]
 [-0.71036613  0.08653427  0.29378653 -0.6043352 ]]","[[-0.09839695  0.90914476  0.15878215 -0.37223908]
 [ 0.8107074   0.05625239  0.55980724  0.1618794 ]
 [-0.5768369  -0.08873004  0.768114    0.26341474]
 [-0.01818789  0.40301156 -0.2672174   0.8751262 ]]"
20200226-192208.973446,8,[1.4725089  1.1056157  0.8512836  0.28419936],"[[-0.08734872 -0.18534383 -0.81344396 -0.42506337]
 [-0.3166991  -0.721436    0.27253017  0.2514618 ]
 [ 0.49672514 -0.59706277  0.15144272 -0.45675066]
 [-0.37833455 -0.28689268 -0.39296448  0.42389902]
 [-0.7086599   0.07991558  0.29441577 -0.6064462 ]]","[[-0.10040608  0.90849113  0.15869482 -0.37333468]
 [ 0.8168684   0.05860851  0.55180526  0.157487  ]
 [-0.56773305 -0.08914977  0.7743163   0.26488858]
 [-0.01799423  0.40405643 -0.2660104   0.8750163 ]]"
20200226-192208.973446,9,[1.4751141  1.1044012  0.85187954 0.28759483],"[[-0.0881447  -0.17900753 -0.81816626 -0.4208111 ]
 [-0.31285146 -0.7256877   0.2664346   0.2503002 ]
 [ 0.49978647 -0.59699017  0.1421489  -0.4545612 ]
 [-0.37804753 -0.28233787 -0.39154536  0.4290134 ]
 [-0.70827115  0.07226132  0.29343197 -0.60793877]]","[[-0.10306056  0.9071675   0.17017695 -0.3707632 ]
 [ 0.81847405  0.05350219  0.5503629   0.15600832]
 [-0.56489825 -0.10174079  0.7751782   0.26388893]
 [-0.01919683  0.40476334 -0.2593057   0.8766749 ]]"
