Timestamp,Epoch,s,u,v
20200228-203050.442719,0,[1.416433   1.1363888  1.0316753  0.41974604],"[[-0.07340363  0.8428976  -0.2090812  -0.38431486]
 [-0.6666907   0.2584047  -0.22901438  0.60026497]
 [ 0.07873216 -0.25321707 -0.57171834  0.3060119 ]
 [ 0.69463795  0.39163676  0.09190682  0.5851763 ]
 [-0.24781999  0.07247846  0.7540087   0.23645252]]","[[-0.4817251  -0.19444582  0.27271006  0.80979085]
 [-0.4606145   0.5512514   0.6040564  -0.3450686 ]
 [ 0.25431186  0.8087703  -0.29083803  0.44342926]
 [ 0.70078593 -0.06483433  0.69004244  0.16892993]]"
20200228-203050.442719,1,[1.4214967  1.1259271  1.027609   0.41953972],"[[-7.4009500e-02  8.5890812e-01 -1.3289687e-01 -3.8203964e-01]
 [-6.6698498e-01  2.7551651e-01 -2.0246622e-01  6.0580212e-01]
 [ 7.5639933e-02 -2.0937879e-01 -5.9946936e-01  2.9156584e-01]
 [ 6.9719344e-01  3.7752950e-01  1.1729750e-01  5.8865768e-01]
 [-2.4052942e-01  1.7174776e-04  7.5380659e-01  2.3562977e-01]]","[[-0.47814095 -0.22588538  0.24969833  0.8111771 ]
 [-0.45505357  0.4993937   0.6583533  -0.3318186 ]
 [ 0.25483072  0.82636297 -0.22422402  0.44934297]
 [ 0.7066607  -0.1292515   0.67375505  0.17314577]]"
20200228-203050.442719,2,[1.4268234 1.1137388 1.0239655 0.4188902],"[[-0.07524016  0.86952555 -0.04269838 -0.3774277 ]
 [-0.6673757   0.2904847  -0.17017981  0.6123249 ]
 [ 0.07259574 -0.154358   -0.62568223  0.2767075 ]
 [ 0.6995061   0.35871017  0.14659087  0.59279734]
 [-0.23317374 -0.08393514  0.74582076  0.23373188]]","[[-0.4742434  -0.26215503  0.22025362  0.81108344]
 [-0.44959405  0.43095592  0.7149705  -0.31774116]
 [ 0.25494063  0.83929884 -0.14168003  0.45881334]
 [ 0.71271586 -0.20280379  0.6482532   0.17514172]]"
20200228-203050.442719,3,[1.4323381  1.1086358  1.0185599  0.41838956],"[[-0.07919057  0.8703384   0.03170875 -0.3754298 ]
 [-0.66866094  0.29840884 -0.14453445  0.61745733]
 [ 0.07123516 -0.10637579 -0.6444959   0.2620304 ]
 [ 0.6997131   0.34486458  0.16914299  0.5962889 ]
 [-0.22792321 -0.15236957  0.73083514  0.23147163]]","[[-0.4711071  -0.28869423  0.19033715  0.8114714 ]
 [-0.44766116  0.36885858  0.75501823 -0.30576193]
 [ 0.25174177  0.84554845 -0.07563082  0.46470854]
 [ 0.71713585 -0.25621656  0.6228958   0.17908126]]"
20200228-203050.442719,4,[1.437446   1.1047022  1.0135852  0.41817862],"[[-0.08135965  0.8657404   0.09852657 -0.37359482]
 [-0.6691149   0.30443758 -0.11923827  0.6232082 ]
 [ 0.06872176 -0.0618751  -0.6586915   0.24782099]
 [ 0.7014791   0.32990322  0.18669191  0.5987744 ]
 [-0.22106692 -0.21247831  0.71228296  0.22823845]]","[[-0.46700644 -0.30984747  0.16250518  0.812091  ]
 [-0.44301614  0.31041545  0.7879957  -0.2940105 ]
 [ 0.251099    0.8458069  -0.01650309  0.4704125 ]
 [ 0.7229047  -0.3037233   0.5936185   0.18104778]]"
20200228-203050.442719,5,[1.442573  1.1014314 1.0024143 0.4166284],"[[-0.08146225  0.85402566  0.17938161 -0.36988732]
 [-0.66868514  0.3103475  -0.09085398  0.6293473 ]
 [ 0.06499668 -0.00626714 -0.6717675   0.22975825]
 [ 0.70477265  0.3089642   0.20287958  0.60199034]
 [-0.21282628 -0.28076115  0.6834734   0.22786883]]","[[-0.462139   -0.33023432  0.12409181  0.8136179 ]
 [-0.43552253  0.2383666   0.82294935 -0.27614483]
 [ 0.25317293  0.84009326  0.05072777  0.47704676]
 [ 0.7298295  -0.3582878   0.55207103  0.18492262]]"
20200228-203050.442719,6,[1.4482378  1.0994109  0.99373686 0.41474265],"[[-0.08172371  0.8412035   0.2370516  -0.36631504]
 [-0.6680707   0.31165278 -0.07010206  0.63575447]
 [ 0.06158039  0.03386581 -0.68009794  0.21234813]
 [ 0.7079461   0.29298374  0.21068321  0.6045876 ]
 [-0.20499505 -0.32903352  0.65724564  0.22585803]]","[[-0.45718035 -0.34436604  0.09404469  0.8145881 ]
 [-0.4282987   0.1838899   0.8455813  -0.2602627 ]
 [ 0.25531438  0.831552    0.09732743  0.48359403]
 [ 0.7364513  -0.3951173   0.51640576  0.18667223]]"
20200228-203050.442719,7,[1.4540164  1.0987473  0.98256314 0.41448048],"[[-0.08527824  0.8270158   0.2838528  -0.36413494]
 [-0.66871315  0.30979687 -0.05519282  0.640835  ]
 [ 0.05995995  0.0681719  -0.6863069   0.1956135 ]
 [ 0.7087053   0.28254798  0.21750341  0.6071023 ]
 [-0.19922818 -0.36822623  0.6309179   0.22337978]]","[[-0.45309862 -0.3553494   0.06354853  0.8151013 ]
 [-0.42506292  0.13586244  0.8609535  -0.24417698]
 [ 0.2533695   0.82359093  0.1339393   0.48945105]
 [ 0.7415034  -0.4206737   0.48660195  0.1908537 ]]"
20200228-203050.442719,8,[1.4600741  1.0973682  0.9721122  0.41444337],"[[-0.08854567  0.80988497  0.33172405 -0.36059493]
 [-0.6692559   0.30639446 -0.03975092  0.646343  ]
 [ 0.05831071  0.10426125 -0.690039    0.17930545]
 [ 0.70947605  0.27022034  0.22476983  0.6098503 ]
 [-0.1936473  -0.4078227   0.60141796  0.2194189 ]]","[[-0.4492404  -0.36676663  0.03105308  0.81406474]
 [-0.42176145  0.08406399  0.87348604 -0.22819434]
 [ 0.25168487  0.81156373  0.1734988   0.4979134 ]
 [ 0.7462942  -0.446968    0.4538238   0.19315419]]"
20200228-203050.442719,9,[1.4659511  1.0975492  0.9621242  0.41192585],"[[-0.09209847  0.7968098   0.36481076 -0.35657465]
 [-0.6699383   0.30175033 -0.03306371  0.6514535 ]
 [ 0.05690841  0.12847915 -0.69455415  0.16009954]
 [ 0.7098853   0.2625396   0.22497386  0.6131701 ]
 [-0.18847956 -0.4342888   0.5768896   0.21645768]]","[[-0.4455469  -0.37458706  0.00346085  0.813118  ]
 [-0.41899046  0.04796692  0.881773   -0.21124099]
 [ 0.2495652   0.8023236   0.19604687  0.50552905]
 [ 0.7507678  -0.46223417  0.42898735  0.19661438]]"
