Timestamp,Epoch,s,u,v
20200228-031150.921887,0,[1.4495174  0.9243843  0.7754061  0.41086504],"[[ 7.5431603e-01  5.5752993e-01 -1.7507078e-01 -2.6365846e-01]
 [-3.2333723e-01  6.4782166e-01 -6.6914660e-04  7.7621244e-02]
 [-4.7171712e-01  2.5137168e-01  1.7930789e-01 -7.3500240e-01]
 [-3.1992611e-01  2.4119125e-01 -7.5241941e-01  3.1724772e-01]
 [-3.9881229e-02  3.8487205e-01  6.0914963e-01  5.3252614e-01]]","[[ 0.08558526  0.7183987  -0.18852332 -0.6641064 ]
 [-0.38946652 -0.08576016  0.8346483  -0.37989897]
 [-0.2750664   0.6821355   0.23154798  0.6367222 ]
 [ 0.8748311   0.10601757  0.4628247   0.09604218]]"
20200228-031150.921887,1,[1.453086   0.9063608  0.7719266  0.41241416],"[[ 0.7527155   0.5672601  -0.14240924 -0.26375005]
 [-0.32347888  0.6516524   0.04047845  0.07552877]
 [-0.47399962  0.2368849   0.19109543 -0.73259336]
 [-0.31993112  0.27963713 -0.74099386  0.31850576]
 [-0.04182036  0.34533104  0.6264921   0.5353433 ]]","[[ 0.08314771  0.727196   -0.14417815 -0.665947  ]
 [-0.3917521  -0.13901746  0.8264808  -0.3796499 ]
 [-0.27705717  0.6674127   0.27270332  0.63516355]
 [ 0.8734165   0.08012941  0.4709301   0.09459398]]"
20200228-031150.921887,2,[1.4567215  0.8939305  0.7638771  0.41387403],"[[ 0.7491844   0.5795786  -0.09729356 -0.26394042]
 [-0.32589245  0.64992255  0.09432093  0.07314181]
 [-0.47767875  0.2161446   0.20364478 -0.73044884]
 [-0.31971756  0.33052948 -0.72166085  0.32094693]
 [-0.04604992  0.29278034  0.6475894   0.53705037]]","[[ 0.07740267  0.73540246 -0.08886687 -0.6673043 ]
 [-0.39570647 -0.20602731  0.8099096  -0.3808097 ]
 [-0.2825585   0.64362144  0.323512    0.63344485]
 [ 0.87039423  0.0498765   0.48113373  0.09185204]]"
20200228-031150.921887,3,[1.4602711  0.8781725  0.75674814 0.4155925 ],"[[ 0.7469768   0.5870776  -0.04691787 -0.26350808]
 [-0.32680044  0.6436248   0.15363023  0.0717819 ]
 [-0.48029253  0.19466275  0.2184641  -0.7275794 ]
 [-0.31965497  0.3859493  -0.69613016  0.32173315]
 [-0.04865352  0.2328873   0.66473526  0.54085743]]","[[ 0.07384168  0.73922276 -0.02348967 -0.66898817]
 [-0.39862275 -0.279364    0.7863993  -0.38030484]
 [-0.2857505   0.61269456  0.37853813  0.6321873 ]
 [ 0.8683285   0.01051617  0.48757893  0.09034468]]"
20200228-031150.921887,4,[1.4639468  0.8652882  0.7451083  0.41739553],"[[ 0.7403998   0.59525895  0.01689152 -0.26303416]
 [-0.332555    0.626       0.22119825  0.07108114]
 [-0.48567712  0.16558418  0.23164733 -0.7244412 ]
 [-0.31976086  0.44785213 -0.6606996   0.32270232]
 [-0.05555796  0.16062666  0.6786765   0.54480165]]","[[ 0.06327353  0.73738945  0.05309268 -0.6703987 ]
 [-0.404705   -0.3644973   0.7476824  -0.37990385]
 [-0.2960864   0.5678808   0.43735665  0.6313187 ]
 [ 0.86286926 -0.03016601  0.49686176  0.08760815]]"
20200228-031150.921887,5,[1.4675611  0.85698515 0.7294414  0.41891935],"[[ 0.73959506  0.5903858   0.07055691 -0.26320118]
 [-0.33191448  0.60653543  0.28484893  0.06821118]
 [-0.48735994  0.1409501   0.24058746 -0.72241724]
 [-0.31957364  0.50471985 -0.62064785  0.3252527 ]
 [-0.05644301  0.094609    0.6861467   0.5462575 ]]","[[ 0.06168213  0.7278459   0.11933976 -0.6724537 ]
 [-0.4065043  -0.4342083   0.70747167 -0.38170847]
 [-0.29706883  0.52531314  0.490782    0.6284343 ]
 [ 0.8618006  -0.07582783  0.49434313  0.08470687]]"
20200228-031150.921887,6,[1.471423   0.851551   0.7185419  0.42052266],"[[ 0.7381665   0.5853397   0.10418301  0.26288295]
 [-0.33197626  0.59216315  0.3257167  -0.06625792]
 [-0.48946887  0.12455002  0.2436707   0.71977174]
 [-0.31930476  0.5371026  -0.5957442  -0.32694292]
 [-0.05802669  0.05223953  0.68466663 -0.5491261 ]]","[[ 0.05889801  0.7187967   0.1612458   0.6736931 ]
 [-0.40909064 -0.47659215  0.6779196   0.3820076 ]
 [-0.29934007  0.49546203  0.52110374 -0.62718743]
 [ 0.8599835  -0.10348271  0.4928243  -0.08272921]]"
20200228-031150.921887,7,[1.4749981  0.847815   0.7032608  0.42242783],"[[ 0.7370704  -0.5788184   0.13610616  0.2613237 ]
 [-0.33166286 -0.57586414  0.364693   -0.0662664 ]
 [-0.4912324  -0.11002319  0.24772923  0.716331  ]
 [-0.3192779  -0.566673   -0.5712101  -0.32766354]
 [-0.05899294 -0.01125308  0.67883974 -0.5539181 ]]","[[ 0.05671572 -0.7087363   0.20049034  0.6740029 ]
 [-0.41099367  0.5141127   0.6485719   0.38226518]
 [-0.3008274  -0.465313    0.5477072  -0.6269002 ]
 [ 0.858703    0.12986419  0.48905534 -0.08117678]]"
20200228-031150.921887,8,[1.4784065  0.84334666 0.68940425 0.4242915 ],"[[ 0.73681605 -0.57004845  0.16486016  0.25998116]
 [-0.330427   -0.5590203   0.4013958  -0.06598987]
 [-0.49251163 -0.09621166  0.2510148   0.71293867]
 [-0.31912574 -0.59378546 -0.5468763  -0.32794645]
 [-0.0592573   0.02653102  0.67053735 -0.55877095]]","[[ 0.05579945 -0.6962001   0.23837738  0.6748098 ]
 [-0.4125804   0.548848    0.6186784   0.38181248]
 [-0.30112827 -0.43544677  0.57208544 -0.6264394 ]
 [ 0.8578963   0.15638977  0.48283726 -0.08015455]]"
20200228-031150.921887,9,[1.4821471  0.83972955 0.67540866 0.42618576],"[[ 0.73675084 -0.5612193   0.18825768  0.25845444]
 [-0.32901675 -0.5437066   0.4329007  -0.06603079]
 [-0.4937364  -0.0846726   0.2529616   0.70939773]
 [-0.3188008  -0.6155351  -0.5266312  -0.32803354]
 [-0.0594716   0.05799071  0.660171   -0.56390584]]","[[ 0.05507686 -0.68402106  0.26998946  0.6754168 ]
 [-0.41426808  0.5767099   0.59201765  0.3811866 ]
 [-0.3012836  -0.40932095  0.5911559  -0.6262742 ]
 [ 0.85707486  0.17882285  0.47660884 -0.0793076 ]]"
20200228-031150.921887,10,[1.4862584 0.8356845 0.6635226 0.4276506],"[[ 0.73499346 -0.5528406   0.21024835  0.25905603]
 [-0.32949457 -0.5272243   0.46215197 -0.0626215 ]
 [-0.49593508 -0.07144471  0.24904326  0.70727617]
 [-0.31864133 -0.6354457  -0.5055122  -0.33004797]
 [-0.0611102   0.08663965  0.65164894 -0.565506  ]]","[[ 0.05164545 -0.66963446  0.2987084   0.67800885]
 [-0.41714486  0.60438895  0.5615218   0.38131058]
 [-0.3041983  -0.3829658   0.6097525  -0.62370086]
 [ 0.8548606   0.19910122  0.47293642 -0.07683481]]"
20200228-031150.921887,11,[1.4899433 0.8335719 0.6469253 0.4293646],"[[ 0.7342134  -0.54526454  0.2260291   0.25848684]
 [-0.3288735  -0.5137916   0.48689607 -0.06081054]
 [-0.49747685 -0.0622138   0.24591005  0.70455766]
 [-0.31856182 -0.6503027  -0.48996848 -0.33161142]
 [-0.06171116  0.10927357  0.64132833 -0.5684357 ]]","[[ 0.04980203 -0.6584395   0.31943202  0.6796623 ]
 [-0.41903868  0.62370235  0.5379636   0.382096  ]
 [-0.30539218 -0.3622637   0.62369037 -0.6217004 ]
 [ 0.85361713  0.21498457  0.46858174 -0.07450405]]"
20200228-031150.921887,12,[1.4939287  0.83190346 0.6321242  0.4310797 ],"[[ 0.7314871  -0.5403599   0.23974624  0.25801206]
 [-0.330377   -0.50234723  0.50673497 -0.05926019]
 [-0.5002659  -0.05397315  0.24063821  0.7015777 ]
 [-0.31845787 -0.6607746  -0.47977546 -0.33309326]
 [-0.06400765  0.12697642  0.6305954  -0.5716258 ]]","[[ 0.04449133 -0.6491105   0.33575383  0.6811356 ]
 [-0.42272702  0.63920355  0.5163487   0.38223708]
 [-0.31001243 -0.34501192  0.63250333 -0.62032175]
 [ 0.8504204   0.22592399  0.4696738  -0.07176468]]"
20200228-031150.921887,13,[1.4970657  0.8308072  0.617743   0.43296146],"[[ 0.7321693  -0.53437454  0.24664232  0.25629583]
 [-0.32816318 -0.49456808  0.5248363  -0.05923992]
 [-0.50088245 -0.04950752  0.2391209   0.698124  ]
 [-0.31836873 -0.6691127  -0.47283852 -0.33341652]
 [-0.06321135  0.1402993   0.6188374  -0.5764199 ]]","[[ 0.04499162 -0.6419826   0.34829575  0.6815602 ]
 [-0.42346674  0.64911157  0.503241    0.38220263]
 [-0.30885348 -0.33262077  0.6400024  -0.61997575]
 [ 0.8504479   0.23638119  0.46458146 -0.07089918]]"
20200228-031150.921887,14,[1.5011969  0.8287424  0.60249394 0.43468514],"[[ 0.7312179  -0.5276623   0.25731233  0.2559306 ]
 [-0.32779992 -0.483079    0.5448372  -0.0572017 ]
 [-0.5025622  -0.04235094  0.23393238  0.69536614]
 [-0.3181185  -0.6796669  -0.4617972  -0.3347017 ]
 [-0.06403202  0.15641892  0.60742223 -0.57936865]]","[[ 0.0426091  -0.6311027   0.3639327   0.68370104]
 [-0.42591745  0.6634007   0.48197562  0.3823529 ]
 [-0.31066674 -0.3155122   0.649833   -0.6177829 ]
 [ 0.84868455  0.24912137  0.46148658 -0.06858343]]"
20200228-031150.921887,15,[1.5046592 0.8274623 0.5903354 0.4364065],"[[ 0.7310991  -0.5224321   0.26259196  0.25516304]
 [-0.32648858 -0.47566426  0.5610915  -0.05572188]
 [-0.5037323  -0.03788488  0.2294217   0.6923476 ]
 [-0.31789342 -0.6866031  -0.45595962 -0.33567834]
 [-0.06400152  0.16718039  0.5963963  -0.58289075]]","[[ 0.04160158 -0.62348706  0.37445548  0.68506694]
 [-0.4276121   0.6724236   0.46788302  0.38220426]
 [-0.3110571  -0.30402607  0.65628046 -0.6165289 ]
 [ 0.8477385   0.25822252  0.45843753 -0.06704941]]"
20200228-031150.921887,16,[1.5081139  0.82659745 0.57464755 0.43835187],"[[ 0.7312281  -0.51766354  0.26688632  0.25336823]
 [-0.3248798  -0.4689199   0.5766404  -0.05618479]
 [-0.50471264 -0.03439398  0.22660364  0.68869936]
 [-0.3177557  -0.6926173  -0.45225123 -0.33556926]
 [-0.06367928  0.17673828  0.5834186  -0.5879918 ]]","[[ 0.04102167 -0.6169524   0.38415247  0.68564856]
 [-0.42898786  0.6798224   0.4560716   0.38185015]
 [-0.31097046 -0.29374543  0.661283   -0.6162109 ]
 [ 0.8471034   0.26631674  0.45511577 -0.0660376 ]]"
20200228-031150.921887,17,[1.511323   0.8255486  0.56273896 0.43986428],"[[ 0.73281986 -0.5118614   0.26692262  0.25385264]
 [-0.3217519  -0.46314788  0.5924588  -0.05126528]
 [-0.5048098  -0.03147081  0.21882083  0.6869619 ]
 [-0.31734106 -0.6988063  -0.44581527 -0.3385888 ]
 [-0.06255215  0.18485753  0.57542306 -0.5885339 ]]","[[ 0.04291409 -0.6098429   0.389453    0.68889534]
 [-0.42950794  0.68658864  0.44371945  0.38370886]
 [-0.30875275 -0.2845733   0.6704491  -0.61170906]
 [ 0.84755737  0.2751475   0.44937494 -0.06326908]]"
20200228-031150.921887,18,[1.5151544  0.8251765  0.5518387  0.44204694],"[[ 0.7332296  -0.5088923   0.2695619   0.24903136]
 [-0.31987837 -0.46011278  0.60382044 -0.0584245 ]
 [-0.50568706 -0.03039019  0.22261475  0.6811033 ]
 [-0.31697175 -0.7016299  -0.4501961  -0.3341097 ]
 [-0.06214286  0.19004408  0.5572282  -0.5991984 ]]","[[ 0.04276883 -0.60672444  0.40077248  0.6851553 ]
 [-0.43084797  0.68968415  0.44116867  0.37957358]
 [-0.30829433 -0.27911314  0.6670728  -0.61811376]
 [ 0.8470512   0.27985203  0.44695148 -0.06649619]]"
20200228-031150.921887,19,[1.518601   0.82517475 0.543307   0.44385836],"[[ 0.73416674 -0.5069024   0.26702538  0.2462659 ]
 [-0.31743848 -0.45960036  0.6138439  -0.06061748]
 [-0.5060786  -0.03044986  0.22097896  0.6770411 ]
 [-0.3168065  -0.70273995 -0.45451322 -0.33310443]
 [-0.0612368   0.19247548  0.5444991  -0.6052566 ]]","[[ 0.04373509 -0.6059424   0.4046045   0.6835322 ]
 [-0.43133482  0.69013274  0.44108525  0.37829983]
 [-0.30680197 -0.2773596   0.66619474 -0.62058735]
 [ 0.8472958   0.28217384  0.44488582 -0.06741194]]"
20200228-031150.921887,20,[1.5225165  0.82476056 0.5307334  0.44572258],"[[ 0.73398423 -0.5041328   0.26789853  0.24384946]
 [-0.31619674 -0.45598865  0.62565136 -0.06298969]
 [-0.5073157  -0.02871831  0.21817406  0.6729058 ]
 [-0.31648588 -0.7057824  -0.45615467 -0.33183658]
 [-0.06127439  0.19740818  0.5302013  -0.61127067]]","[[ 0.04251995 -0.6021586   0.41174042  0.68269086]
 [-0.43320712  0.69381624  0.4347569   0.37674505]
 [-0.3074006  -0.27162096  0.6665532  -0.6224417 ]
 [ 0.84618473  0.28678542  0.4440302  -0.06754825]]"
20200228-031150.921887,21,[1.5261     0.8242443  0.5188372  0.44789693],"[[ 0.733609   -0.50164443  0.27282202  0.23662046]
 [-0.31515977 -0.45208958  0.6361304  -0.07684361]
 [-0.5085576  -0.02697305  0.22673714  0.6650879 ]
 [-0.31638676 -0.7087102  -0.4633668  -0.32253683]
 [-0.06132787  0.20241159  0.50476515 -0.6258865 ]]","[[ 0.04102117 -0.5982426   0.42978296  0.6750629 ]
 [-0.43500394  0.69768864  0.43378478  0.36855534]
 [-0.30822253 -0.26537216  0.65702325 -0.6347418 ]
 [ 0.8450373   0.29140043  0.44208378 -0.0745654 ]]"
20200228-031150.921887,22,[1.5294576  0.82309276 0.50866157 0.4496693 ],"[[ 0.7350158  -0.4965425   0.27459717  0.23284848]
 [-0.31219    -0.4467357   0.6494625  -0.08284543]
 [-0.50880915 -0.02474481  0.22811799  0.6599797 ]
 [-0.31582838 -0.71402377 -0.46341887 -0.31806007]
 [-0.06045701  0.20839895  0.48579845 -0.63417906]]","[[ 0.04261241 -0.59101963  0.44427443  0.6719377 ]
 [-0.43581918  0.7035817   0.42723808  0.3640086 ]
 [-0.30634728 -0.25686076  0.6559695  -0.6402173 ]
 [ 0.8452203   0.2994847   0.43565127 -0.07822783]]"
