Timestamp,Epoch,s,u,v
20200225-123730.552937,0,[0.22447747 0.10767608],"[[ 0.48109448  0.5876356 ]
 [ 0.41979867  0.49705017]
 [ 0.76962143 -0.6384556 ]]","[[ 0.8132508  -0.58191335]
 [ 0.58191335  0.8132508 ]]"
20200225-123730.552937,1,[0.22978991 0.10906965],"[[ 0.47561806  0.5612186 ]
 [ 0.46979618  0.48895776]
 [ 0.74369264 -0.6677977 ]]","[[ 0.800047   -0.59993726]
 [ 0.59993726  0.800047  ]]"
20200225-123730.552937,2,[0.23463748 0.11030302],"[[ 0.46848297  0.53757304]
 [ 0.51554763  0.47809672]
 [ 0.7174501  -0.6945784 ]]","[[ 0.7877183  -0.61603576]
 [ 0.61603576  0.7877183 ]]"
20200225-123730.552937,3,[0.23956914 0.11135229],"[[ 0.45884624  0.51731277]
 [ 0.55672073  0.46625566]
 [ 0.6924754  -0.71763015]]","[[ 0.776653  -0.6299286]
 [ 0.6299286  0.776653 ]]"
20200225-123730.552937,4,[0.24546559 0.11231921],"[[ 0.44976455  0.498464  ]
 [ 0.5950751   0.45153186]
 [ 0.66603124 -0.74003553]]","[[ 0.7653879  -0.64356923]
 [ 0.64356923  0.7653879 ]]"
20200225-123730.552937,5,[0.25298592 0.11316229],"[[ 0.4398858   0.48207483]
 [ 0.6296855   0.43599594]
 [ 0.6403097  -0.75994176]]","[[ 0.7547896  -0.65596694]
 [ 0.65596694  0.7547896 ]]"
20200225-123730.552937,6,[0.259675  0.1139092],"[[ 0.429784    0.4678988 ]
 [ 0.6607892   0.41986382]
 [ 0.6153399  -0.7776791 ]]","[[ 0.7452504  -0.66678464]
 [ 0.66678464  0.7452504 ]]"
20200225-123730.552937,7,[0.26797485 0.11456735],"[[ 0.41946346  0.45575318]
 [ 0.688709    0.4036342 ]
 [ 0.5913803  -0.79332757]]","[[ 0.73645765 -0.67648375]
 [ 0.67648375  0.73645765]]"
20200225-123730.552937,8,[0.27727044 0.1151412 ],"[[ 0.40838334  0.446066  ]
 [ 0.7130932   0.3887552 ]
 [ 0.56984305 -0.8061602 ]]","[[ 0.7290215  -0.68449086]
 [ 0.68449086  0.7290215 ]]"
20200225-123730.552937,9,[0.28412938 0.11566301],"[[ 0.3974469   0.43787175]
 [ 0.7350869   0.37409467]
 [ 0.54925716 -0.81750935]]","[[ 0.72250944 -0.69136107]
 [ 0.69136107  0.72250944]]"
20200225-123730.552937,10,[0.29258993 0.11613803],"[[ 0.38650405  0.43113065]
 [ 0.75478053  0.36016566]
 [ 0.5300199  -0.8272891 ]]","[[ 0.71672183 -0.6973591 ]
 [ 0.6973591   0.71672183]]"
20200225-123730.552937,11,[0.301233   0.11657703],"[[ 0.37583727  0.42558226]
 [ 0.7724654   0.346822  ]
 [ 0.5119021  -0.8358195 ]]","[[ 0.71160674 -0.702578  ]
 [ 0.702578    0.71160674]]"
20200225-123730.552937,12,[0.310751  0.1169866],"[[ 0.3659407  -0.42077076]
 [ 0.7885955  -0.33342716]
 [ 0.49417028  0.8436693 ]]","[[ 0.70685434  0.7073591 ]
 [ 0.7073591  -0.70685434]]"
20200225-123730.552937,13,[0.32043615 0.11736993],"[[ 0.35643005 -0.41687632]
 [ 0.8030951  -0.3206683 ]
 [ 0.47748905  0.8505211 ]]","[[ 0.70267355  0.7115124 ]
 [ 0.7115124  -0.70267355]]"
20200225-123730.552937,14,[0.32866004 0.11773831],"[[ 0.34656626 -0.41428316]
 [ 0.815756   -0.3097977 ]
 [ 0.4630702   0.85580075]]","[[ 0.6993904  0.7147398]
 [ 0.7147398 -0.6993904]]"
20200225-123730.552937,15,[0.3377922  0.11809126],"[[ 0.33732808 -0.41210216]
 [ 0.8274331  -0.29899412]
 [ 0.44895914  0.8606826 ]]","[[ 0.69633996  0.71771216]
 [ 0.71771216 -0.69633996]]"
20200225-123730.552937,16,[0.34696114 0.11843129],"[[ 0.3287545  -0.41038388]
 [ 0.838045   -0.28848922]
 [ 0.4354321   0.8650775 ]]","[[ 0.69356924  0.7203901 ]
 [ 0.7203901  -0.69356924]]"
20200225-123730.552937,17,[0.35622755 0.11874924],"[[ 0.32122612 -0.40866733]
 [ 0.84814626 -0.27713498]
 [ 0.42126226  0.86959034]]","[[ 0.690698    0.72314334]
 [ 0.72314334 -0.690698  ]]"
20200225-123730.552937,18,[0.3673061  0.11907655],"[[ 0.31323582 -0.4080487 ]
 [ 0.8566854  -0.26828614]
 [ 0.4098459   0.87265056]]","[[ 0.6887952  0.7249559]
 [ 0.7249559 -0.6887952]]"
20200225-123730.552937,19,[0.37573475 0.11938687],"[[ 0.30599546 -0.40738213]
 [ 0.86495304 -0.25866848]
 [ 0.39777276  0.87586   ]]","[[ 0.6866624  0.7269765]
 [ 0.7269765 -0.6866624]]"
