Timestamp,Epoch,s,u,v
20200225-121231.552113,0,[1.7322214 1.0024246],"[[ 0.40225312  0.70817596]
 [ 0.8204565   0.00239307]
 [ 0.4062557  -0.7060319 ]]","[[ 0.7057577  0.7084533]
 [ 0.7084533 -0.7057577]]"
20200225-121231.552113,1,[1.7325312 1.0048487],"[[ 0.3963055   0.7092092 ]
 [ 0.8243136   0.00479433]
 [ 0.40428817 -0.7049814 ]]","[[ 0.70441103  0.7097923 ]
 [ 0.7097923  -0.70441103]]"
20200225-121231.552113,2,[1.744602  1.0072868],"[[ 0.39513877  0.70807403]
 [ 0.827534    0.00221056]
 [ 0.3988144  -0.7061349 ]]","[[ 0.70588297  0.70832855]
 [ 0.70832855 -0.70588297]]"
20200225-121231.552113,3,[1.7397641 1.0097812],"[[ 0.39077216  0.7080893 ]
 [ 0.83163536  0.00229272]
 [ 0.39456272 -0.7061192 ]]","[[ 0.70583445  0.7083769 ]
 [ 0.7083769  -0.70583445]]"
20200225-121231.552113,4,[1.7403277 1.0122224],"[[ 3.8900894e-01 -7.0702577e-01]
 [ 8.3522755e-01  2.0849705e-04]
 [ 3.8867342e-01  7.0718777e-01]]","[[ 0.70723116 -0.7069824 ]
 [ 0.7069824   0.70723116]]"
20200225-121231.552113,5,[1.746122  1.0145856],"[[ 3.8571182e-01 -7.0700985e-01]
 [ 8.3831316e-01  2.5689602e-04]
 [ 3.8530165e-01  7.0720369e-01]]","[[ 0.7072582 -0.7069553]
 [ 0.7069553  0.7072582]]"
20200225-121231.552113,6,[1.7468399 1.0170248],"[[ 0.37991035  0.70803654]
 [ 0.8417323   0.00226048]
 [ 0.38360792 -0.7061722 ]]","[[ 0.70586675  0.70834476]
 [ 0.70834476 -0.70586675]]"
20200225-121231.552113,7,[1.7425932 1.0195445],"[[ 0.3758318   0.70798206]
 [ 0.84548855  0.00215086]
 [ 0.37934092 -0.70622694]]","[[ 0.70593566  0.7082759 ]
 [ 0.7082759  -0.70593566]]"
20200225-121231.552113,8,[1.7385718 1.0220791],"[[ 0.37179467  0.70792896]
 [ 0.8491515   0.00203902]
 [ 0.37511373 -0.70628077]]","[[ 0.7060057  0.7082061]
 [ 0.7082061 -0.7060057]]"
20200225-121231.552113,9,[1.7397697 1.0245444],"[[ 0.36609364  0.70891845]
 [ 0.8522959   0.00463599]
 [ 0.37358707 -0.7052755 ]]","[[ 0.70457506  0.7096295 ]
 [ 0.7096295  -0.70457506]]"
20200225-121231.552113,10,[1.7410188 1.0270162],"[[ 0.36481598  0.7078268 ]
 [ 0.85537666  0.00180745]
 [ 0.36774993 -0.7063837 ]]","[[ 0.7061537   0.70805866]
 [ 0.70805866 -0.7061537 ]]"
20200225-121231.552113,11,[1.7374655 1.0295762],"[[ 0.36073753  0.7078454 ]
 [ 0.85878885  0.00189644]
 [ 0.36379927 -0.70636475]]","[[ 0.7061011  0.7081109]
 [ 0.7081109 -0.7061011]]"
20200225-121231.552113,12,[1.738993  1.0320729],"[[ 3.5944211e-01 -7.0682788e-01]
 [ 8.6170042e-01  8.2564354e-04]
 [ 3.5815305e-01  7.0738506e-01]]","[[ 0.70759976 -0.70661336]
 [ 0.70661336  0.70759976]]"
20200225-121231.552113,13,[1.7454388 1.0344839],"[[ 3.5646272e-01 -7.0685327e-01]
 [ 8.6412382e-01  7.5888634e-04]
 [ 3.5528043e-01  7.0735973e-01]]","[[ 0.7075601 -0.7066531]
 [ 0.7066531  0.7075601]]"
20200225-121231.552113,14,[1.742232  1.0370611],"[[ 3.5247707e-01 -7.0689356e-01]
 [ 8.6731076e-01  6.4724684e-04]
 [ 3.5147107e-01  7.0731962e-01]]","[[ 0.707493   -0.70672035]
 [ 0.70672035  0.707493  ]]"
20200225-121231.552113,15,[1.7392133 1.0396519],"[[ 3.4853783e-01 -7.0693266e-01]
 [ 8.7041342e-01  5.3426623e-04]
 [ 3.4770894e-01  7.0728040e-01]]","[[ 0.7074253  -0.70678806]
 [ 0.70678806  0.7074253 ]]"
20200225-121231.552113,16,[1.7363778 1.0422566],"[[ 3.4464642e-01 -7.0697105e-01]
 [ 8.7343371e-01  4.2039156e-04]
 [ 3.4399486e-01  7.0724243e-01]]","[[ 0.70735717 -0.7068563 ]
 [ 0.7068563   0.70735717]]"
20200225-121231.552113,17,[1.7337178 1.0448745],"[[ 3.4080333e-01 -7.0700783e-01]
 [ 8.7637258e-01  3.0598044e-04]
 [ 3.4032902e-01  7.0720541e-01]]","[[ 0.7072888 -0.7069246]
 [ 0.7069246  0.7072888]]"
