Timestamp,Epoch,s,u,v
20200226-215316.580341,0,[0.03201738 0.02915157 0.0158408  0.00507044],"[[ 0.19107734 -0.45976692 -0.67624956 -0.2868787 ]
 [ 0.838837   -0.28829703  0.27031353  0.37434646]
 [-0.2279601  -0.5544451   0.65259486 -0.38343567]
 [-0.18663721 -0.5898126  -0.20692573  0.10190827]
 [-0.41598427 -0.22407818 -0.03031989  0.7875004 ]]","[[ 0.14072774 -0.06074455  0.9834495   0.09660772]
 [ 0.00145689  0.46523905 -0.05823848  0.88326603]
 [-0.04344083  0.8818633   0.10562444 -0.45746416]
 [ 0.9890939   0.04668871 -0.13519989 -0.03513806]]"
20200226-215316.580341,1,[0.03820676 0.03097276 0.01811488 0.00442765],"[[-0.45044884 -0.4808252  -0.5841568  -0.44948304]
 [ 0.3358841  -0.8175081   0.18316586  0.37222883]
 [-0.36623055 -0.147738    0.7874856  -0.45565534]
 [-0.44399095 -0.22777145  0.07079214  0.3293857 ]
 [-0.5941592   0.16364968  0.00811715  0.58591306]]","[[ 0.27973166 -0.0753686   0.95675915  0.02611148]
 [ 0.36411503  0.32343197 -0.10464402  0.8670997 ]
 [ 0.6041876   0.61285347 -0.1148302  -0.49616742]
 [ 0.6512511  -0.7170229  -0.24591802 -0.03570055]]"
20200226-215316.580341,2,[0.04881243 0.03108534 0.01909345 0.00434365],"[[-0.5930583  -0.43261597 -0.4950798  -0.46222606]
 [ 0.22481251 -0.84767985  0.14020094  0.32003003]
 [-0.25602502 -0.09601821  0.8336039  -0.47845674]
 [-0.3496574  -0.1721047   0.1874797   0.48868933]
 [-0.6402602   0.23546374  0.07208472  0.46496242]]","[[ 0.38333732 -0.0790529   0.91989183 -0.02454226]
 [ 0.41170633  0.2970586  -0.12328891  0.85267466]
 [ 0.61657876  0.54661745 -0.22385287 -0.52050954]
 [ 0.5508006  -0.77892005 -0.29747087 -0.03759706]]"
20200226-215316.580341,3,[0.06021614 0.03112722 0.0195649  0.00438434],"[[-0.6448821  -0.4115237  -0.43936613 -0.44100985]
 [ 0.17486662 -0.8537162   0.11988596  0.27670878]
 [-0.19042255 -0.08390499  0.8498953  -0.48384836]
 [-0.27651703 -0.15750091  0.23876292  0.57961357]
 [-0.66394764  0.26451907  0.11513294  0.39859948]]","[[ 0.43106595 -0.07729968  0.8972414  -0.05625715]
 [ 0.43230942  0.29480523 -0.12948729  0.8422776 ]
 [ 0.5986232   0.5289294  -0.27555925 -0.5347441 ]
 [ 0.5185954  -0.79205334 -0.31977814 -0.0381103 ]]"
20200226-215316.580341,4,[0.07194041 0.0311724  0.01983267 0.00443956],"[[-0.66731733  0.40089747 -0.40403977 -0.4174417 ]
 [ 0.14472517  0.8552527   0.10926713  0.24602745]
 [-0.15006845  0.07985749  0.8568813  -0.48405653]
 [-0.2263756   0.15147674  0.26487982  0.6342566 ]
 [-0.6782155  -0.2801822   0.1428501   0.3586378 ]]","[[ 0.45545107  0.07442704  0.883825   -0.07667097]
 [ 0.44469714 -0.2968053  -0.1317535   0.8347408 ]
 [ 0.5823749  -0.5225095  -0.3032913  -0.54390985]
 [ 0.5056171   0.7958334  -0.33092123 -0.03862133]]"
20200226-215316.580341,5,[0.08382985 0.03123088 0.02001473 0.00448981],"[[-0.6785357   0.39576873 -0.37933245 -0.39767125]
 [ 0.1259995   0.8554175   0.10323679  0.22523975]
 [-0.121933    0.07831654  0.8605087  -0.48297945]
 [-0.1916094   0.14798436  0.28018925  0.66839254]
 [-0.68711823 -0.28912887  0.1626898   0.3333271 ]]","[[ 0.4696949   0.0712845   0.8752339  -0.09094533]
 [ 0.452939   -0.29959017 -0.13251008  0.82917625]
 [ 0.5694641  -0.5199778  -0.32041913 -0.5501503 ]
 [ 0.4999436   0.7967354  -0.33725134 -0.03912199]]"
20200226-215316.580341,6,[0.09608819 0.03129828 0.02015593 0.00453949],"[[-0.6852739   0.3931931  -0.36019835 -0.3804895 ]
 [ 0.11307043  0.8551594   0.09960464  0.20990856]
 [-0.1005059   0.07745927  0.8626067  -0.48167217]
 [-0.16467601  0.1452217   0.29065034  0.6924232 ]
 [-0.69310576 -0.29497874  0.17823645  0.3157663 ]]","[[ 0.47898215  0.06813712  0.8692317  -0.10183254]
 [ 0.459018   -0.30230594 -0.13261098  0.8248199 ]
 [ 0.5591803  -0.51869315 -0.33246192 -0.55474657]
 [ 0.497188    0.7968223  -0.34105694 -0.03947771]]"
20200226-215316.580341,7,[0.10799567 0.03136529 0.02026477 0.00458559],"[[-0.6898222   0.39054695 -0.34603092 -0.36603013]
 [ 0.10136944  0.8549466   0.09832703  0.19869103]
 [-0.08569611  0.07597772  0.8638428  -0.48027188]
 [-0.14453036  0.14196923  0.29784837  0.7099634 ]
 [-0.69687665 -0.30101794  0.18882981  0.3030425 ]]","[[ 0.4848053   0.06493893  0.8653037  -0.10952885]
 [ 0.4637412  -0.30462945 -0.13300665  0.8212516 ]
 [ 0.5518436  -0.5168391  -0.34109783 -0.5585684 ]
 [ 0.49535504  0.79740936 -0.3423615  -0.03937715]]"
20200226-215316.580341,8,[0.11954907 0.03143779 0.0203575  0.00462956],"[[-0.69295514  0.3889664  -0.3346905  -0.3537078 ]
 [ 0.09246525  0.85462743  0.09816224  0.19041929]
 [-0.07439978  0.07449438  0.8646467  -0.47903654]
 [-0.12845892  0.13878411  0.3032594   0.72309494]
 [-0.69944715 -0.3057891   0.1968929   0.29375046]]","[[ 0.48883042  0.06175958  0.8625067  -0.11538204]
 [ 0.46734864 -0.30668193 -0.13343516  0.8183684 ]
 [ 0.5460841  -0.51521397 -0.34773645 -0.56162816]
 [ 0.4943908   0.79792655 -0.34257397 -0.03916902]]"
20200226-215316.580341,9,[0.1314547  0.03151484 0.02044485 0.00466638],"[[-0.69533527  0.3882625  -0.32412854 -0.34341568]
 [ 0.08568624  0.85423845  0.09834436  0.18418919]
 [-0.0635342   0.0732372   0.86530197 -0.47798634]
 [-0.11505801  0.135654    0.30774128  0.73341614]
 [-0.70135033 -0.30945623  0.20449163  0.2859548 ]]","[[ 0.49204794  0.05869371  0.86018896 -0.12049404]
 [ 0.47026733 -0.3085997  -0.13365172  0.81593657]
 [ 0.54108745 -0.5138705  -0.3534708  -0.56411004]
 [ 0.4939254   0.7982848  -0.34244764 -0.03884527]]"
