Timestamp,Epoch,s,u,v
20200221-083327.468428,0,[1.7273259 0.965549 ],"[[ 4.1221917e-01 -7.0368779e-01]
 [ 8.1433988e-01 -2.6512146e-04]
 [ 4.0856552e-01  7.1050924e-01]]","[[ 0.707978   -0.70623446]
 [ 0.70623446  0.707978  ]]"
20200221-083327.468428,1,[1.7275015 0.9679066],"[[ 0.40638828  0.70469356]
 [ 0.8183212   0.00244147]
 [ 0.40644675 -0.7095076 ]]","[[ 0.7067752   0.70743823]
 [ 0.70743823 -0.7067752 ]]"
20200221-083327.468428,2,[1.7225683 0.9703278],"[[ 0.4019992   0.70470124]
 [ 0.822613    0.00245363]
 [ 0.40212506 -0.7095    ]]","[[ 0.70675933  0.7074541 ]
 [ 0.7074541  -0.70675933]]"
20200221-083327.468428,3,[1.7230912 0.9726987],"[[ 0.3962351   0.70567334]
 [ 0.8263907   0.00467524]
 [ 0.40009502 -0.70852196]]","[[ 0.70553863  0.7086714 ]
 [ 0.7086714  -0.70553863]]"
20200221-083327.468428,4,[1.7301202 0.9751406],"[[ 0.39263812  0.7056125 ]
 [ 0.82992494  0.00453839]
 [ 0.3963076  -0.70858335]]","[[ 0.7056224   0.70858806]
 [ 0.70858806 -0.7056224 ]]"
20200221-083327.468428,5,[1.7256395  0.97757775],"[[ 0.3885091   0.70553327]
 [ 0.83394     0.0043602 ]
 [ 0.39192426 -0.70866334]]","[[ 0.7057246  0.7084862]
 [ 0.7084862 -0.7057246]]"
20200221-083327.468428,6,[1.7213951  0.98002934],"[[ 0.38427153  0.70552415]
 [ 0.8378577   0.00436431]
 [ 0.38772416 -0.70867264]]","[[ 0.70571613  0.7084947 ]
 [ 0.7084947  -0.70571613]]"
20200221-083327.468428,7,[1.7173791  0.98249453],"[[ 0.38007292  0.7055151 ]
 [ 0.8416792   0.00436854]
 [ 0.38356316 -0.70868146]]","[[ 0.7057077  0.7085032]
 [ 0.7085032 -0.7057077]]"
20200221-083327.468428,8,[1.7185938  0.98489064],"[[ 0.37436235  0.7064915 ]
 [ 0.8449835   0.00685197]
 [ 0.38191056 -0.7076884 ]]","[[ 0.7043514  0.7098514]
 [ 0.7098514 -0.7043514]]"
20200221-083327.468428,9,[1.7198639 0.9873006],"[[ 0.37275094  0.7054852 ]
 [ 0.8482337   0.00433242]
 [ 0.37623966 -0.7087114 ]]","[[ 0.70572835  0.7084825 ]
 [ 0.7084825  -0.70572835]]"
20200221-083327.468428,10,[1.7212574  0.98970425],"[[ 0.36727384  0.70637614]
 [ 0.8513731   0.00665048]
 [ 0.37453133 -0.7078055 ]]","[[ 0.7044719  0.7097318]
 [ 0.7097318 -0.7044719]]"
20200221-083327.468428,11,[1.7178378  0.99220014],"[[ 0.36340654  0.7062808 ]
 [ 0.8548556   0.00643766]
 [ 0.3703481  -0.70790267]]","[[ 0.7045945  0.7096103]
 [ 0.7096103 -0.7045945]]"
20200221-083327.468428,12,[1.7194653  0.99463266],"[[ 0.36213705  0.70522255]
 [ 0.8578552   0.00362968]
 [ 0.3646111  -0.70897686]]","[[ 0.7061238  0.7080883]
 [ 0.7080883 -0.7061238]]"
20200221-083327.468428,13,[1.7260473  0.99699247],"[[ 0.35919118  0.70520586]
 [ 0.8603531   0.00358909]
 [ 0.36162737 -0.70899355]]","[[ 0.70614636  0.7080658 ]
 [ 0.7080658  -0.70614636]]"
20200221-083327.468428,14,[1.7277871 0.9994169],"[[ 0.35368443  0.7061514 ]
 [ 0.8631835   0.00620401]
 [ 0.3603074  -0.70803356]]","[[ 0.70473534  0.70947015]
 [ 0.70947015 -0.70473534]]"
20200221-083327.468428,15,[1.7343942 1.0017772],"[[ 0.35095447  0.7060777 ]
 [ 0.8655443   0.00601652]
 [ 0.3573016  -0.70810926]]","[[ 0.7048452   0.70936126]
 [ 0.70936126 -0.7048452 ]]"
20200221-083327.468428,16,[1.7314482 1.0042895],"[[ 0.3471176   0.7060554 ]
 [ 0.86866087  0.00600389]
 [ 0.3534652  -0.7081311 ]]","[[ 0.70484716  0.70935917]
 [ 0.70935917 -0.70484716]]"
20200221-083327.468428,17,[1.7286836 1.0068158],"[[ 0.3434901   0.7059702 ]
 [ 0.8716958   0.00578129]
 [ 0.34951568 -0.7082183 ]]","[[ 0.7049724   0.70923483]
 [ 0.70923483 -0.7049724 ]]"
20200221-083327.468428,18,[1.7260941 1.009354 ],"[[ 0.3397477   0.7059507 ]
 [ 0.87464845  0.00577006]
 [ 0.34577668 -0.7082373 ]]","[[ 0.70497346  0.70923364]
 [ 0.70923364 -0.70497346]]"
20200221-083327.468428,19,[1.7283031 1.0118213],"[[ 0.33886972  0.70495   ]
 [ 0.87713724  0.00281107]
 [ 0.34029076 -0.7092519 ]]","[[ 0.70656437  0.70764875]
 [ 0.70764875 -0.70656437]]"
20200221-083327.468428,20,[1.7352391 1.0141863],"[[ 0.3319786   0.7067651 ]
 [ 0.87911505  0.00828385]
 [ 0.34197503 -0.70739985]]","[[ 0.70363545  0.71056116]
 [ 0.71056116 -0.70363545]]"
20200221-083327.468428,21,[1.7375281 1.0166353],"[[ 0.3269545   0.707546  ]
 [ 0.88144994  0.01074505]
 [ 0.34080327 -0.70658565]]","[[ 0.70232755  0.71185404]
 [ 0.71185404 -0.70232755]]"
20200221-083327.468428,22,[1.7352905 1.0191927],"[[ 0.32342774  0.7074873 ]
 [ 0.8841429   0.01067793]
 [ 0.33717334 -0.7066453 ]]","[[ 0.70236224  0.7118197 ]
 [ 0.7118197  -0.70236224]]"
20200221-083327.468428,23,[1.7485433 1.0216538],"[[ 0.3192218   0.70826083]
 [ 0.88576376  0.01323128]
 [ 0.33692712 -0.70582676]]","[[ 0.701027    0.71313477]
 [ 0.71313477 -0.701027  ]]"
20200221-083327.468428,24,[1.7509644 1.024106 ],"[[ 0.31432492  0.7089904 ]
 [ 0.88790876  0.01572108]
 [ 0.33588368 -0.70504284]]","[[ 0.6997169   0.71442014]
 [ 0.71442014 -0.6997169 ]]"
20200221-083327.468428,25,[1.7578596 1.0264989],"[[ 0.31221992  0.70884895]
 [ 0.8896507   0.01536831]
 [ 0.33322698 -0.7051928 ]]","[[ 0.69993347  0.714208  ]
 [ 0.714208   -0.69993347]]"
20200221-083327.468428,26,[1.7601801 1.0289927],"[[ 0.311772    0.7078642 ]
 [ 0.89178276  0.0122101 ]
 [ 0.3279053  -0.70624334]]","[[ 0.7016271  0.7125444]
 [ 0.7125444 -0.7016271]]"
20200221-083327.468428,27,[1.7669808 1.0314076],"[[ 0.3139058   0.70611197]
 [ 0.8934809   0.00645113]
 [ 0.32117778 -0.7080711 ]]","[[ 0.7046817  0.7095236]
 [ 0.7095236 -0.7046817]]"
20200221-083327.468428,28,[1.769397  1.0338873],"[[ 0.3133038   0.7052343 ]
 [ 0.8954834   0.00355846]
 [ 0.3161495  -0.70896554]]","[[ 0.70619965  0.70801276]
 [ 0.70801276 -0.70619965]]"
20200221-083327.468428,29,[1.7718866 1.0363625],"[[ 0.30847955  0.70602775]
 [ 0.8974062   0.00622454]
 [ 0.31544024 -0.7081568 ]]","[[ 0.7048053   0.70940083]
 [ 0.70940083 -0.7048053 ]]"
20200221-083327.468428,30,[1.7744111 1.0388253],"[[ 0.30359823  0.706828  ]
 [ 0.8992743   0.00902343]
 [ 0.31485566 -0.70732814]]","[[ 0.70333844  0.7108552 ]
 [ 0.7108552  -0.70333844]]"
20200221-083327.468428,31,[1.7726222 1.0413973],"[[ 0.3005597   0.70673144]
 [ 0.90149534  0.00873908]
 [ 0.3114001  -0.707428  ]]","[[ 0.703494   0.7107011]
 [ 0.7107011 -0.703494 ]]"
20200221-083327.468428,32,[1.7795203 1.0437975],"[[ 0.30303884  0.70502275]
 [ 0.90293634  0.00273976]
 [ 0.3047513  -0.7091793 ]]","[[ 0.7066439  0.7075693]
 [ 0.7075693 -0.7066439]]"
20200221-083327.468428,33,[1.7821469 1.0462736],"[[ 0.2982378   0.7058328 ]
 [ 0.90466934  0.00561628]
 [ 0.30434823 -0.70835644]]","[[ 0.7051368  0.7090714]
 [ 0.7090714 -0.7051368]]"
20200221-083327.468428,34,[1.7848023 1.0487732],"[[ 0.29790828  0.7050023 ]
 [ 0.9063826   0.00265262]
 [ 0.29953492 -0.7092    ]]","[[ 0.7066795  0.7075338]
 [ 0.7075338 -0.7066795]]"
20200221-083327.468428,35,[1.7832625 1.0513607],"[[ 0.29478484  0.7050087 ]
 [ 0.9084093   0.00267342]
 [ 0.2964697  -0.7091935 ]]","[[ 0.70666176  0.7075515 ]
 [ 0.7075515  -0.70666176]]"
20200221-083327.468428,36,[1.7818418 1.0539607],"[[ 0.291883    0.70496106]
 [ 0.91037893  0.00246298]
 [ 0.2932826  -0.70924175]]","[[ 0.7067743  0.7074391]
 [ 0.7074391 -0.7067743]]"
20200221-083327.468428,37,[1.7847055 1.056471 ],"[[ 0.28719744  0.70575625]
 [ 0.9119241   0.00543493]
 [ 0.29310775 -0.708434  ]]","[[ 0.70522124  0.7089873 ]
 [ 0.7089873  -0.70522124]]"
20200221-083327.468428,38,[1.7917432 1.0588974],"[[ 0.28542     0.70573324]
 [ 0.91308355  0.0053584 ]
 [ 0.2912283  -0.70845735]]","[[ 0.70526433  0.70894444]
 [ 0.70894444 -0.70526433]]"
20200221-083327.468428,39,[1.7904739 1.0615096],"[[ 0.28266186  0.7056689 ]
 [ 0.91492605  0.005108  ]
 [ 0.28811893 -0.70852315]]","[[ 0.7053986  0.7088108]
 [ 0.7088108 -0.7053986]]"
20200221-083327.468428,40,[1.7893116 1.0641332],"[[ 0.27977705  0.7056586 ]
 [ 0.916715    0.00509527]
 [ 0.28523383 -0.70853364]]","[[ 0.7053994   0.70881003]
 [ 0.70881003 -0.7053994 ]]"
