Timestamp,Epoch,s,u,v
20200222-024846.885833,0,[0.02099861 0.01490595 0.01069905],"[[-0.8207601  -0.16369164 -0.53978306]
 [ 0.30150846 -0.02794839 -0.2981926 ]
 [-0.4830486   0.34840858  0.6960694 ]
 [ 0.04593244  0.9225159  -0.3676994 ]]","[[ 0.7059974   0.70313364  0.08468188]
 [-0.4552387   0.358962    0.8148032 ]
 [-0.5425179   0.6137994  -0.5735199 ]]"
20200222-024846.885833,1,[0.02095513 0.01712213 0.00982499],"[[-0.88147646 -0.25037557  0.3622465 ]
 [ 0.30862865  0.05503762  0.3791372 ]
 [-0.29800478  0.94174886 -0.1206954 ]
 [ 0.19733429  0.21769781  0.84289116]]","[[ 0.90196604  0.37743378  0.20976478]
 [-0.23957275  0.8415691  -0.48411438]
 [-0.35925263  0.38640073  0.8494894 ]]"
20200222-024846.885833,2,[0.02509568 0.01998292 0.00860186],"[[-0.7282831   0.54792315  0.35659164]
 [ 0.36838257 -0.15207213  0.5736567 ]
 [ 0.57619476  0.80319786  0.02824848]
 [ 0.0435604  -0.17755981  0.7368601 ]]","[[ 0.82430035 -0.54526114  0.15237848]
 [ 0.5416607   0.6812318  -0.49247038]
 [ 0.1647199   0.48848087  0.85688615]]"
20200222-024846.885833,3,[0.03352043 0.02016535 0.00805682],"[[-0.6121766   0.66216725  0.37614092]
 [ 0.41036853 -0.19303267  0.6852856 ]
 [ 0.66408354  0.6855428   0.04116582]
 [-0.12581979 -0.23303233  0.6222594 ]]","[[ 0.7101712  -0.6970795   0.09867724]
 [ 0.6293308   0.56572527 -0.5328206 ]
 [ 0.31559405  0.44049448  0.8404553 ]]"
20200222-024846.885833,4,[0.04280796 0.02018674 0.00780308],"[[-0.5759281   0.68530035  0.39271986]
 [ 0.4378439  -0.20076123  0.74290943]
 [ 0.65593326  0.65245515  0.02662858]
 [-0.21529353 -0.2536936   0.5414309 ]]","[[ 0.67341006 -0.7365582   0.06325392]
 [ 0.6337922   0.53116626 -0.56228995]
 [ 0.38056087  0.41874135  0.8245176 ]]"
20200222-024846.885833,5,[0.05228299 0.02018627 0.0076776 ],"[[-0.557203    0.6943675   0.4060768 ]
 [ 0.45574188 -0.20269258  0.7760734 ]
 [ 0.63848805  0.63694996  0.00620581]
 [-0.27231818 -0.2665783   0.4824662 ]]","[[ 0.6543942  -0.7551021   0.03985957]
 [ 0.6293513   0.51467913 -0.5822563 ]
 [ 0.41914806  0.4061108   0.81202775]]"
20200222-024846.885833,6,[0.06160456 0.02017698 0.00760799],"[[-0.54688764  0.69830465  0.41582638]
 [ 0.46643993 -0.2031408   0.7952765 ]
 [ 0.6227596   0.62863886 -0.01162561]
 [-0.30906072 -0.27553216  0.4410087 ]]","[[ 0.64270204 -0.765755    0.02352769]
 [ 0.62410885  0.50551265 -0.595773  ]
 [ 0.4443226   0.39758825  0.8028083 ]]"
20200222-024846.885833,7,[0.07108912 0.02017598 0.00757058],"[[-0.5385234   0.70176077  0.4232818 ]
 [ 0.4735399  -0.20372103  0.8073093 ]
 [ 0.6110892   0.6219891  -0.02756523]
 [-0.33514518 -0.28135222  0.41027355]]","[[ 0.6338045  -0.7734018   0.01190117]
 [ 0.6195965   0.49843016 -0.606356  ]
 [ 0.46302488  0.39168513  0.7951043 ]]"
20200222-024846.885833,8,[0.08034073 0.02017305 0.00754957],"[[-0.5324917   0.7040173   0.42934865]
 [ 0.47882494 -0.20386432  0.815504  ]
 [ 0.6011013   0.6172304  -0.04154202]
 [-0.35476255 -0.2860517   0.3858589 ]]","[[ 0.6273191  -0.7787557   0.00317416]
 [ 0.61577696  0.4935298  -0.6142043 ]
 [ 0.47674865  0.38725665  0.7891406 ]]"
20200222-024846.885833,9,[0.08968911 0.02016333 0.00753801],"[[-0.5285988   0.7049232   0.43472564]
 [ 0.4833077  -0.20341541  0.8213895 ]
 [ 0.5916004   0.61420333 -0.05407949]
 [-0.37014273 -0.2906202   0.36525095]]","[[ 0.62239885 -0.7826885  -0.0042912 ]
 [ 0.61234134  0.4903379  -0.6201669 ]
 [ 0.48750162  0.38336346  0.7844581 ]]"
20200222-024846.885833,10,[0.09916184 0.02016439 0.00753338],"[[-0.5240511   0.70684093  0.43899807]
 [ 0.48649788 -0.2036399   0.8255976 ]
 [ 0.5850017   0.6105542  -0.06539115]
 [-0.3827053  -0.29347855  0.3484147 ]]","[[ 0.6180065  -0.78611356 -0.00967165]
 [ 0.60960484  0.48693916 -0.6255176 ]
 [ 0.49643743  0.38067806  0.78015006]]"
20200222-024846.885833,11,[0.10849875 0.02015896 0.00753042],"[[-0.52133316  0.70763606  0.44268143]
 [ 0.48904318 -0.20346057  0.82872885]
 [ 0.5788383   0.608249   -0.07496427]
 [-0.3924218  -0.29645976  0.33409855]]","[[ 0.6146247  -0.78868675 -0.01449221]
 [ 0.60718596  0.48474908 -0.62955844]
 [ 0.50354934  0.37814263  0.77681804]]"
20200222-024846.885833,12,[0.11765369 0.02015573 0.00753166],"[[-0.5188018   0.7085225   0.4458303 ]
 [ 0.4911483  -0.20335731  0.8310335 ]
 [ 0.5738884   0.6060803  -0.0836243 ]
 [-0.40033737 -0.29884505  0.32190895]]","[[ 0.611773   -0.79082096 -0.01833262]
 [ 0.60516536  0.48282465 -0.6329735 ]
 [ 0.5094201   0.37614182  0.77395636]]"
20200222-024846.885833,13,[0.12680985 0.02015388 0.00753429],"[[-0.51651114  0.7094323   0.44852883]
 [ 0.49281174 -0.20334826  0.83281773]
 [ 0.5698872   0.6040428  -0.09141627]
 [-0.40691754 -0.30081227  0.31125525]]","[[ 0.6092954  -0.7926514  -0.02152013]
 [ 0.6034238   0.48110527 -0.6359384 ]
 [ 0.5144309   0.37448853  0.7714398 ]]"
20200222-024846.885833,14,[0.13528761 0.02015152 0.00753435],"[[-0.51504606  0.71004194  0.45059597]
 [ 0.49368444 -0.20337555  0.8343759 ]
 [ 0.5667414   0.6024394  -0.09770347]
 [-0.4120771  -0.30256534  0.30205023]]","[[ 0.60732347 -0.7940878  -0.02413974]
 [ 0.6020122   0.47982487 -0.6382394 ]
 [ 0.5184009   0.3730853   0.76945937]]"
20200222-024846.885833,15,[0.14411615 0.02014892 0.00754061],"[[-0.51338285  0.7106833   0.4528057 ]
 [ 0.49504623 -0.20324916  0.8354481 ]
 [ 0.56363606  0.60088086 -0.1043914 ]
 [-0.41675165 -0.30423933  0.293422  ]]","[[ 0.6055114  -0.7953945  -0.02653076]
 [ 0.6006758   0.47863793 -0.6403863 ]
 [ 0.5220583   0.3718248   0.76759475]]"
20200222-024846.885833,16,[0.15317021 0.0201482  0.00754867],"[[-0.51156783  0.71151495  0.45481572]
 [ 0.49630862 -0.20322226  0.8362341 ]
 [ 0.56116205  0.5992257  -0.11078805]
 [-0.42080146 -0.30557486  0.28562424]]","[[ 0.6038251  -0.79660577 -0.02854665]
 [ 0.5994699   0.47741812 -0.6424236 ]
 [ 0.52538687  0.37079862  0.7658181 ]]"
20200222-024846.885833,17,[0.16155212 0.02014553 0.00755781],"[[-0.51025975  0.71202934  0.45667943]
 [ 0.49748242 -0.20300537  0.8369102 ]
 [ 0.5585631   0.5979221  -0.11683096]
 [-0.4244448  -0.30707014  0.27816463]]","[[ 0.6024787  -0.7975584  -0.03033236]
 [ 0.5984449   0.47656044 -0.64401394]
 [ 0.52809393  0.36985245  0.7644122 ]]"
20200222-024846.885833,18,[0.17021382 0.02014605 0.00756503],"[[-0.5088275   0.71283627  0.45814016]
 [ 0.49817398 -0.20308109  0.8374903 ]
 [ 0.55705124  0.5964314  -0.12207092]
 [-0.42733052 -0.30804643  0.27169105]]","[[ 0.6011623  -0.7984954  -0.03176847]
 [ 0.5975262   0.47554493 -0.6456158 ]
 [ 0.5306285   0.36913735  0.76300144]]"
20200222-024846.885833,19,[0.17871173 0.02014648 0.00757603],"[[-0.50733256  0.7136451   0.45962   ]
 [ 0.4991162  -0.20304017  0.8378332 ]
 [ 0.5555504   0.5949926  -0.1274402 ]
 [-0.42995447 -0.30898076  0.26560155]]","[[ 0.5999967  -0.7993217  -0.03299935]
 [ 0.5966954   0.47461247 -0.6470686 ]
 [ 0.53287786  0.36854842  0.7617175 ]]"
20200222-024846.885833,20,[0.1863489  0.02014668 0.00758378],"[[-0.5063547   0.7142756   0.46072173]
 [ 0.49950233 -0.2030281   0.83833027]
 [ 0.5543545   0.5937666  -0.13195635]
 [-0.4321961  -0.30988845  0.2598561 ]]","[[ 0.5990534  -0.79998636 -0.0340114 ]
 [ 0.5960234   0.47387907 -0.64822423]
 [ 0.53468794  0.36804923  0.7606894 ]]"
20200222-024846.885833,21,[0.19465967 0.02014534 0.00759559],"[[-0.505301    0.7148133   0.46205044]
 [ 0.5003802  -0.2028554   0.83851737]
 [ 0.5529409   0.59264255 -0.1368814 ]
 [-0.43421996 -0.31091237  0.25428513]]","[[ 0.59812677 -0.80063164 -0.0351196 ]
 [ 0.5953179   0.47322682 -0.64934826]
 [ 0.5365082   0.36748517  0.75967985]]"
20200222-024846.885833,22,[0.20293537 0.02014634 0.00761059],"[[-0.50379777  0.7156539   0.46337897]
 [ 0.5014103  -0.2027274   0.838558  ]
 [ 0.5516136   0.5912403  -0.1422028 ]
 [-0.43646076 -0.3117304   0.24875395]]","[[ 0.59724414 -0.80125487 -0.03591782]
 [ 0.5946831   0.47242877 -0.6505098 ]
 [ 0.53819275  0.36715344  0.75864804]]"
20200222-024846.885833,23,[0.21151386 0.02014596 0.00762405],"[[-0.5026474   0.71629536  0.46458796]
 [ 0.502284   -0.20258649  0.8385713 ]
 [ 0.5505055   0.5900564  -0.14702307]
 [-0.43817803 -0.31259114  0.24359979]]","[[ 0.5964195  -0.8018294  -0.03678829]
 [ 0.5940664   0.47177392 -0.6515476 ]
 [ 0.5397858   0.36674106  0.75771517]]"
20200222-024846.885833,24,[0.22001453 0.0201438  0.00763502],"[[-0.50199467  0.71666265  0.4656335 ]
 [ 0.50289696 -0.20241575  0.83864397]
 [ 0.54955786  0.58915794 -0.15121715]
 [-0.43941098 -0.3135532   0.23873651]]","[[ 0.59569144 -0.8023267  -0.03772968]
 [ 0.5934936   0.47132143 -0.6523967 ]
 [ 0.5412181   0.3662348   0.7569379 ]]"
