Timestamp,Epoch,s,u,v
20200222-020356.782681,0,[1.4480299 0.6606577],"[[ 0.09843981  0.85034513]
 [ 0.7592696  -0.39997116]
 [ 0.6432878   0.3419593 ]]","[[ 0.7987019  -0.60172695]
 [ 0.60172695  0.7987019 ]]"
20200222-020356.782681,1,[1.4495497 0.6599   ],"[[ 0.09602401  0.8522353 ]
 [ 0.7644339  -0.39404404]
 [ 0.63751096  0.34412822]]","[[ 0.80067074 -0.5991047 ]
 [ 0.5991047   0.80067074]]"
20200222-020356.782681,2,[1.4474505 0.6586901],"[[ 0.0914055   0.8543039 ]
 [ 0.77038896 -0.3862452 ]
 [ 0.63098794  0.347821  ]]","[[ 0.80357164 -0.59520805]
 [ 0.59520805  0.80357164]]"
20200222-020356.782681,3,[1.4456421 0.657443 ],"[[ 0.08675385  0.8563337 ]
 [ 0.7761628  -0.378451  ]
 [ 0.624536    0.3513797 ]]","[[ 0.8064239  -0.59133786]
 [ 0.59133786  0.8064239 ]]"
20200222-020356.782681,4,[1.4440246 0.6561812],"[[ 0.08218819  0.85833174]
 [ 0.7817783  -0.3707119 ]
 [ 0.6181164   0.3547387 ]]","[[ 0.8091998 -0.5875336]
 [ 0.5875336  0.8091998]]"
20200222-020356.782681,5,[1.4424967  0.65492874],"[[ 0.07782304  0.86030895]
 [ 0.78726304 -0.36307392]
 [ 0.6116866   0.35783488]]","[[ 0.8118753  -0.58383095]
 [ 0.58383095  0.8118753 ]]"
20200222-020356.782681,6,[1.4448019 0.6541605],"[[ 0.07576469  0.86208344]
 [ 0.79166573 -0.35752907]
 [ 0.6062387   0.35914558]]","[[ 0.8134915 -0.5815768]
 [ 0.5815768  0.8134915]]"
20200222-020356.782681,7,[1.4436342  0.65287375],"[[ 0.07142766  0.864001  ]
 [ 0.7968435  -0.349975  ]
 [ 0.5999489   0.36196685]]","[[ 0.81605685 -0.57797176]
 [ 0.57797176  0.81605685]]"
20200222-020356.782681,8,[1.442636 0.651581],"[[ 0.06718038  0.86588913]
 [ 0.8018716  -0.34249476]
 [ 0.5937075   0.36460036]]","[[ 0.81854707 -0.5744394 ]
 [ 0.5744394   0.81854707]]"
20200222-020356.782681,9,[1.448739  0.6513657],"[[ 0.06765401  0.86744887]
 [ 0.80500114 -0.33931577]
 [ 0.5894033   0.363865  ]]","[[ 0.81897736 -0.57382596]
 [ 0.57382596  0.81897736]]"
20200222-020356.782681,10,[1.4513441  0.65061283],"[[ 0.06580235  0.86914647]
 [ 0.80892247 -0.33407092]
 [ 0.5842213   0.3646657 ]]","[[ 0.8203744 -0.5718267]
 [ 0.5718267  0.8203744]]"
