Timestamp,Epoch,s,u,v
20200225-120335.584749,0,[1.6174102 0.9036244],"[[ 0.34158358  0.7535121 ]
 [ 0.87907165 -0.04470539]
 [ 0.332496   -0.6559119 ]]","[[ 0.69590056  0.7181381 ]
 [ 0.7181381  -0.69590056]]"
20200225-120335.584749,1,[1.6205965  0.90587187],"[[ 0.33549562  0.75442064]
 [ 0.88200426 -0.04117525]
 [ 0.3309247  -0.65509856]]","[[ 0.694162   0.7198188]
 [ 0.7198188 -0.694162 ]]"
20200225-120335.584749,2,[1.6237005 0.9082385],"[[ 0.3336471   0.7536542 ]
 [ 0.8846366  -0.0427492 ]
 [ 0.32572636 -0.65587926]]","[[ 0.6950739   0.71893823]
 [ 0.71893823 -0.6950739 ]]"
20200225-120335.584749,3,[1.6270276  0.91049993],"[[ 0.32779258  0.7544772 ]
 [ 0.8873986  -0.03937873]
 [ 0.32415366 -0.6551436 ]]","[[ 0.69342923  0.7205247 ]
 [ 0.7205247  -0.69342923]]"
20200225-120335.584749,4,[1.6258134 0.912876 ],"[[ 0.32333624  0.75457764]
 [ 0.89033246 -0.03816596]
 [ 0.32056463 -0.6551001 ]]","[[ 0.6928697  0.7210627]
 [ 0.7210627 -0.6928697]]"
20200225-120335.584749,5,[1.6291125 0.9152596],"[[ 0.32152817  0.7538638 ]
 [ 0.8927411  -0.03962636]
 [ 0.31564698 -0.6558349 ]]","[[ 0.6937131  0.7202514]
 [ 0.7202514 -0.6937131]]"
20200225-120335.584749,6,[1.6326597 0.9175303],"[[ 0.3158369   0.75462776]
 [ 0.8952626  -0.03625706]
 [ 0.31424794 -0.6551508 ]]","[[ 0.6920739   0.72182655]
 [ 0.72182655 -0.6920739 ]]"
20200225-120335.584749,7,[1.6317346 0.9199289],"[[ 0.311715    0.7546388 ]
 [ 0.8979599  -0.03530103]
 [ 0.31064755 -0.65519   ]]","[[ 0.6916568  0.7222264]
 [ 0.7222264 -0.6916568]]"
20200225-120335.584749,8,[1.6309433 0.9223308],"[[ 0.30748564  0.7546955 ]
 [ 0.90057933 -0.03413895]
 [ 0.30726123 -0.6551864 ]]","[[ 0.69112265  0.7227375 ]
 [ 0.7227375  -0.69112265]]"
20200225-120335.584749,9,[1.6345369  0.92475426],"[[ 0.30614367  0.75391364]
 [ 0.902697   -0.03596917]
 [ 0.30234784 -0.6559882 ]]","[[ 0.6921586  0.7217455]
 [ 0.7217455 -0.6921586]]"
20200225-120335.584749,10,[1.6381702 0.927177 ],"[[ 0.30482417  0.7531505 ]
 [ 0.90474904 -0.03778484]
 [ 0.29750872 -0.65676224]]","[[ 0.6931792   0.72076535]
 [ 0.72076535 -0.6931792 ]]"
20200225-120335.584749,11,[1.6420035  0.92945856],"[[ 0.299235    0.75389755]
 [ 0.906927   -0.03421015]
 [ 0.29654986 -0.65610075]]","[[ 0.6914329  0.7224408]
 [ 0.7224408 -0.6914329]]"
