Timestamp,Epoch,s,u,v
20200228-073710.255457,0,[0.57789874 0.31546375 0.20142151 0.10193048],"[[ 0.17159824 -0.5539539  -0.37879     0.14331259]
 [ 0.04567922 -0.793216    0.48044252 -0.02271194]
 [-0.92450225 -0.06461459  0.14257744  0.29011527]
 [-0.17464411 -0.0059057   0.22787493 -0.8950024 ]
 [-0.2885519  -0.24440452 -0.7439339  -0.30618584]]","[[-0.20085439  0.30660653  0.5329433   0.7626412 ]
 [ 0.06505583 -0.00803399  0.8273727  -0.5578151 ]
 [ 0.38366494  0.8984039  -0.13379568 -0.16664487]
 [ 0.89901423 -0.31432226  0.11629549  0.28186953]]"
20200228-073710.255457,1,[0.57896984 0.3189428  0.20771444 0.10245065],"[[ 0.1647439  -0.56973493 -0.36357233  0.14494313]
 [ 0.04553806 -0.77517706  0.5099077  -0.02795405]
 [-0.9236659  -0.05497913  0.1532869   0.28931743]
 [-0.17537147  0.00239539  0.21591154 -0.89847505]
 [-0.29474106 -0.267347   -0.7332766  -0.29537845]]","[[-0.19997686  0.32888034  0.53123933  0.7547397 ]
 [ 0.06567638  0.02151569  0.81954694 -0.56882906]
 [ 0.38431874  0.8918766  -0.1701534  -0.16704257]
 [ 0.89888537 -0.30972743  0.13105543  0.28088865]]"
20200228-073710.255457,2,[0.57937664 0.32254887 0.21418609 0.10289609],"[[ 0.15839054 -0.5856593  -0.34626338  0.14542669]
 [ 0.04617368 -0.7548875   0.5401077  -0.03275476]
 [-0.92278695 -0.04550972  0.16297393  0.2885599 ]
 [-0.17587917  0.01118911  0.20620163 -0.901179  ]
 [-0.30051938 -0.29146504 -0.72062844 -0.28703275]]","[[-0.20082681  0.3508066   0.52666456  0.7478156 ]
 [ 0.06507263  0.05182584  0.8115231  -0.5783685 ]
 [ 0.38393772  0.88450044 -0.20607154 -0.16668954]
 [ 0.89890283 -0.30316302  0.14693365  0.2801368 ]]"
20200228-073710.255457,3,[0.58067715 0.3257859  0.22041658 0.10343513],"[[ 0.15279093 -0.59979415 -0.3288997   0.14762917]
 [ 0.04842796 -0.73473     0.5674436  -0.03844989]
 [-0.9213543  -0.03682132  0.17393903  0.28803334]
 [-0.17681503  0.01767476  0.19422145 -0.90406024]
 [-0.30684343 -0.3142461  -0.7084184  -0.2764764 ]]","[[-0.19942024  0.3701182   0.5237385   0.74090636]
 [ 0.0664384   0.07837548  0.8021093  -0.5882721 ]
 [ 0.38367292  0.8765004  -0.23893724 -0.16568357]
 [ 0.89922905 -0.2976857   0.15883267  0.27846503]]"
20200228-073710.255457,4,[0.58095604 0.32963347 0.22625071 0.1038413 ],"[[ 0.14732987 -0.61458266 -0.30917913  0.14751111]
 [ 0.0498224  -0.711681    0.59638125 -0.04294813]
 [-0.92033756 -0.02724931  0.18205473  0.28746405]
 [-0.1774027   0.02583725  0.18588464 -0.9059989 ]
 [-0.31195998 -0.3382136  -0.6935711  -0.27004853]]","[[-0.20068815  0.39107904  0.51561356  0.7354755 ]
 [ 0.06559296  0.10828464  0.7931474  -0.5957259 ]
 [ 0.3826673   0.86691445 -0.27369037 -0.16467825]
 [ 0.8994374  -0.28946713  0.17364742  0.2776108 ]]"
20200228-073710.255457,5,[0.58166564 0.3337474  0.23167728 0.10427499],"[[ 0.14179087 -0.6286253  -0.28809878  0.14797954]
 [ 0.05119273 -0.68734217  0.6244317  -0.04770578]
 [-0.91912043 -0.01671115  0.19019185  0.28701156]
 [-0.17814516  0.03328033  0.17686333 -0.907858  ]
 [-0.31742242 -0.36194476 -0.67796075 -0.2631439 ]]","[[-0.20072475  0.4122154   0.5064337   0.7302828 ]
 [ 0.06569576  0.13805734  0.78303814 -0.60288924]
 [ 0.38212788  0.855451   -0.30887577 -0.16363876]
 [ 0.89965117 -0.28146422  0.18700752  0.2764672 ]]"
20200228-073710.255457,6,[0.58246315 0.33855194 0.23655163 0.10472304],"[[ 0.13571312 -0.64217705 -0.2649895   0.14886716]
 [ 0.05154813 -0.66117275  0.6522076  -0.05263401]
 [-0.9178249  -0.00415071  0.1976472   0.28670663]
 [-0.1791078   0.04043641  0.16734643 -0.9095664 ]
 [-0.32317635 -0.38575503 -0.66131413 -0.25603974]]","[[-0.20025603  0.4346801   0.49488753  0.72528416]
 [ 0.06600031  0.16915166  0.7715996  -0.60964376]
 [ 0.38222563  0.84134465 -0.34575176 -0.16278373]
 [ 0.8996918  -0.27309385  0.2004393   0.27531573]]"
20200228-073710.255457,7,[0.58255446 0.3429919  0.24157982 0.10511307],"[[ 0.13133311 -0.65434927 -0.24197273  0.14876544]
 [ 0.05372023 -0.63440603  0.6781888  -0.05710756]
 [-0.91657764  0.00591714  0.203985    0.28640527]
 [-0.1799153   0.04727855  0.15931565 -0.91088843]
 [-0.32769173 -0.4087615  -0.6438309  -0.2507231 ]]","[[-0.2020963   0.45392153  0.48294815  0.72102255]
 [ 0.06476576  0.1978451   0.76011795 -0.6155353 ]
 [ 0.38046485  0.82822704 -0.3785436  -0.16121912]
 [ 0.9001164  -0.2623983   0.21374452  0.2743199 ]]"
20200228-073710.255457,8,[0.5836585  0.34827766 0.24605809 0.10549258],"[[ 0.12508738 -0.6660708  -0.21756724  0.14857264]
 [ 0.054645   -0.6061267   0.70353967 -0.06147337]
 [-0.9151127   0.01917919  0.21035309  0.28602275]
 [-0.1802569   0.05455956  0.15163077 -0.912049  ]
 [-0.33383083 -0.43083134 -0.6248652  -0.24597687]]","[[-0.20057936  0.47482494  0.46906886  0.7171358 ]
 [ 0.06610445  0.22748882  0.7472412  -0.62089443]
 [ 0.3808137   0.81130594 -0.41369036 -0.16007535]
 [ 0.90021056 -0.254112    0.22464576  0.2730976 ]]"
20200228-073710.255457,9,[0.5852307  0.35352257 0.24976319 0.10588932],"[[ 0.11894836 -0.67564666 -0.19580297  0.14879854]
 [ 0.0553552  -0.5806887   0.72458327 -0.06599122]
 [-0.91354537  0.03198557  0.21610312  0.28570065]
 [-0.18077794  0.06032274  0.14364102 -0.9131601 ]
 [-0.33991447 -0.44904384 -0.6077061  -0.24086934]]","[[-0.19778356  0.493178    0.4565498   0.7135962 ]
 [ 0.06839761  0.2529767   0.7345904  -0.62586075]
 [ 0.38169694  0.7946014  -0.44458735 -0.15892799]
 [ 0.90028393 -0.24776332  0.23298362  0.2717001 ]]"
