Timestamp,Epoch,s,u,v
20200221-140249.605641,0,[1.3203089 0.9734583],"[[-0.8440697  -0.33624172]
 [-0.22831726 -0.4794939 ]
 [-0.48519826  0.8105721 ]]","[[ 0.23644704  0.97164434]
 [ 0.97164434 -0.23644704]]"
20200221-140249.605641,1,[1.3197395 0.9702906],"[[-0.84346557 -0.34339213]
 [-0.22239688 -0.47677892]
 [-0.48898405  0.8091747 ]]","[[ 0.23299071  0.9724789 ]
 [ 0.9724789  -0.23299071]]"
20200221-140249.605641,2,[1.3193744  0.96880066],"[[-0.84364444 -0.3487077 ]
 [-0.21751556 -0.47319886]
 [-0.4908676   0.8090031 ]]","[[ 0.23104991  0.97294194]
 [ 0.97294194 -0.23104991]]"
20200221-140249.605641,3,[1.3179044 0.9676872],"[[-0.84309655 -0.35527274]
 [-0.21230409 -0.4698197 ]
 [-0.4940802   0.8081155 ]]","[[ 0.2266826  0.9739687]
 [ 0.9739687 -0.2266826]]"
20200221-140249.605641,4,[1.3175735 0.9662935],"[[-0.8432468  -0.36037   ]
 [-0.20755923 -0.4661362 ]
 [-0.49583647  0.80799156]]","[[ 0.22490369  0.974381  ]
 [ 0.974381   -0.22490369]]"
20200221-140249.605641,5,[1.31597   0.9639738],"[[-0.84181917 -0.36859283]
 [-0.20138076 -0.4633006 ]
 [-0.5007856   0.80591065]]","[[ 0.21913005  0.97569567]
 [ 0.97569567 -0.21913005]]"
20200221-140249.605641,6,[1.3147539  0.96459794],"[[-0.8420287  -0.3731765 ]
 [-0.19730636 -0.45899555]
 [-0.50205374  0.8062644 ]]","[[ 0.21634574  0.9763168 ]
 [ 0.9763168  -0.21634574]]"
20200221-140249.605641,7,[1.3143189 0.9618126],"[[-0.84135514 -0.37947178]
 [-0.19193715 -0.45589188]
 [-0.5052541   0.80508614]]","[[ 0.21355952  0.97693   ]
 [ 0.97693    -0.21355952]]"
20200221-140249.605641,8,[1.3129848 0.9609869],"[[-0.8407409  -0.38538885]
 [-0.1871691  -0.4522209 ]
 [-0.5080577   0.8043454 ]]","[[ 0.20965195  0.9777761 ]
 [ 0.9777761  -0.20965195]]"
20200221-140249.605641,9,[1.310596  0.9607332],"[[-0.839239   -0.39292562]
 [-0.1818677  -0.44862103]
 [-0.5124473   0.8027132 ]]","[[ 0.20294803  0.9791895 ]
 [ 0.9791895  -0.20294803]]"
20200221-140249.605641,10,[1.3103852 0.9597492],"[[-0.8393996  -0.39724514]
 [-0.1775775  -0.44460446]
 [-0.51368695  0.80282193]]","[[ 0.20176075  0.97943485]
 [ 0.97943485 -0.20176075]]"
20200221-140249.605641,11,[1.3100401 0.9572309],"[[-0.8387227  -0.40296948]
 [-0.17256221 -0.44127744]
 [-0.5164945   0.8018042 ]]","[[ 0.19942188  0.9799137 ]
 [ 0.9799137  -0.19942188]]"
20200221-140249.605641,12,[1.3099917 0.9579029],"[[-0.8396853  -0.4056249 ]
 [-0.16914031 -0.4365269 ]
 [-0.5160624   0.80306476]]","[[ 0.19953746  0.9798902 ]
 [ 0.9798902  -0.19953746]]"
20200221-140249.605641,13,[1.3098103  0.95706797],"[[-0.8398237  -0.4096596 ]
 [-0.1650037  -0.4324702 ]
 [-0.5171751   0.80321145]]","[[ 0.19851802  0.98009723]
 [ 0.98009723 -0.19851802]]"
20200221-140249.605641,14,[1.3097777  0.95785636],"[[-0.8407986  -0.412122  ]
 [-0.16165066 -0.42769542]
 [-0.51665     0.8045075 ]]","[[ 0.19874045  0.98005223]
 [ 0.98005223 -0.19874045]]"
