Timestamp,Epoch,s,u,v
20200220-123314.754259,0,[1.391251   0.93322295],"[[-0.6407027  -0.50469804]
 [ 0.3238984  -0.86092496]
 [ 0.69612485 -0.06393859]]","[[ 0.7553883   0.65527725]
 [-0.65527725  0.7553883 ]]"
20200220-123314.754259,1,[1.3968382 0.9286534],"[[-0.640947   -0.50679725]
 [ 0.3234061  -0.85943025]
 [ 0.6961291  -0.06735092]]","[[ 0.75725394  0.6531205 ]
 [-0.6531205   0.75725394]]"
20200220-123314.754259,2,[1.4013577  0.92318565],"[[-0.6407196  -0.5100113 ]
 [ 0.3243473  -0.8573156 ]
 [ 0.6959003  -0.06999055]]","[[ 0.75731516  0.65304965]
 [-0.65304965  0.75731516]]"
20200220-123314.754259,3,[1.4058843  0.91777754],"[[-0.64051205 -0.5131732 ]
 [ 0.32524398 -0.8552043 ]
 [ 0.69567275 -0.07265428]]","[[ 0.7574041   0.65294635]
 [-0.65294635  0.7574041 ]]"
20200220-123314.754259,4,[1.4118212 0.909956 ],"[[-0.64016557 -0.5162077 ]
 [ 0.3253635  -0.85308415]
 [ 0.6959357  -0.07600713]]","[[ 0.7595326  0.6504693]
 [-0.6504693  0.7595326]]"
20200220-123314.754259,5,[1.4152212  0.90381795],"[[-0.6396131  -0.52023494]
 [ 0.327398   -0.8504449 ]
 [ 0.6954895  -0.07809624]]","[[ 0.75801146  0.65224135]
 [-0.65224135  0.75801146]]"
20200220-123314.754259,6,[1.419761  0.8986302],"[[-0.6394646  -0.52323353]
 [ 0.32815036 -0.84834665]
 [ 0.69527143 -0.08083773]]","[[ 0.75819236  0.6520309 ]
 [-0.6520309   0.75819236]]"
20200220-123314.754259,7,[1.4254799 0.8943543],"[[-0.63967144 -0.52529556]
 [ 0.32775003 -0.84675056]
 [ 0.69527006 -0.08413127]]","[[ 0.75999177  0.6499327 ]
 [-0.6499327   0.75999177]]"
20200220-123314.754259,8,[1.431224   0.89011514],"[[-0.63986045 -0.5273758 ]
 [ 0.32740015 -0.8451266 ]
 [ 0.69526064 -0.0873808 ]]","[[ 0.7617479   0.64787346]
 [-0.64787346  0.7617479 ]]"
20200220-123314.754259,9,[1.4372926 0.8826281],"[[-0.63942397 -0.53046674]
 [ 0.32773566 -0.84285885]
 [ 0.6955044  -0.09052169]]","[[ 0.76372397  0.6455429 ]
 [-0.6455429   0.76372397]]"
20200220-123314.754259,10,[1.4423115  0.87653095],"[[-0.6391524  -0.5334914 ]
 [ 0.3282862  -0.8406236 ]
 [ 0.69549435 -0.09348357]]","[[ 0.76478916  0.6442807 ]
 [-0.6442807   0.76478916]]"
20200220-123314.754259,11,[1.4479736 0.8703289],"[[-0.6388463  -0.536474  ]
 [ 0.32888377 -0.8384027 ]
 [ 0.6954935  -0.09631637]]","[[ 0.76581025  0.6430667 ]
 [-0.6430667   0.76581025]]"
20200220-123314.754259,12,[1.4538164  0.86627656],"[[-0.63899416 -0.5386    ]
 [ 0.32868195 -0.8366717 ]
 [ 0.6954528  -0.09945089]]","[[ 0.76743937  0.6411215 ]
 [-0.6411215   0.76743937]]"
