Timestamp,Epoch,s,u,v
20200225-122057.385398,0,[0.23014742 0.02613708],"[[ 0.26107663  0.8755033 ]
 [-0.06340985  0.4358645 ]
 [-0.9632331   0.20860517]]","[[ 0.88987935  0.45619592]
 [-0.45619592  0.88987935]]"
20200225-122057.385398,1,[0.23055083 0.03262722],"[[ 0.26223856  0.7044702 ]
 [-0.05010061  0.6924446 ]
 [-0.96370167  0.15569896]]","[[ 0.8879792   0.45988363]
 [-0.45988363  0.8879792 ]]"
20200225-122057.385398,2,[0.23106815 0.04108962],"[[ 0.2636096   0.55893695]
 [-0.03697399  0.8202765 ]
 [-0.9639205   0.12139205]]","[[ 0.8872148   0.46135664]
 [-0.46135664  0.8872148 ]]"
20200225-122057.385398,3,[0.23162642 0.05054624],"[[ 0.2650873   0.45298445]
 [-0.0239151   0.8855946 ]
 [-0.9639278   0.10260241]]","[[ 0.8870111  0.4617479]
 [-0.4617479  0.8870111]]"
20200225-122057.385398,4,[0.2321716  0.06065481],"[[ 0.26665854  0.3772985 ]
 [-0.01090608  0.9213117 ]
 [-0.9637294   0.09397036]]","[[ 0.88692355  0.46191624]
 [-0.46191624  0.88692355]]"
20200225-122057.385398,5,[0.2328082  0.07084047],"[[ 0.26832795  0.32032847]
 [ 0.0024576   0.94286454]
 [-0.9633244   0.09163089]]","[[ 0.88784087  0.46015057]
 [-0.46015057  0.88784087]]"
20200225-122057.385398,6,[0.23348555 0.08116334],"[[ 0.27012762  0.2764557 ]
 [ 0.01634225  0.95643723]
 [-0.9626858   0.0938091 ]]","[[ 0.8894159   0.45709887]
 [-0.45709887  0.8894159 ]]"
20200225-122057.385398,7,[0.23413157 0.09176878],"[[ 0.27193534  0.24172264]
 [ 0.03063138  0.96527344]
 [-0.9618278   0.09908292]]","[[ 0.89104325  0.45391846]
 [-0.45391846  0.89104325]]"
20200225-122057.385398,8,[0.23491843 0.1021625 ],"[[ 0.2740957   0.21336931]
 [ 0.04632741  0.9710154 ]
 [-0.9605859   0.10771358]]","[[ 0.89422286  0.447622  ]
 [-0.447622    0.89422286]]"
20200225-122057.385398,9,[0.23584245 0.11292181],"[[ 0.2767166   0.18886396]
 [ 0.06483769  0.9745924 ]
 [-0.958762    0.12041785]]","[[ 0.899088    0.43776798]
 [-0.43776798  0.899088  ]]"
20200225-122057.385398,10,[0.23698848 0.1230338 ],"[[ 0.27962023  0.1665717 ]
 [ 0.08615911  0.9765084 ]
 [-0.95623696  0.1366941 ]]","[[ 0.9060671   0.42313412]
 [-0.42313412  0.9060671 ]]"
20200225-122057.385398,11,[0.23766065 0.13340887],"[[ 0.28144586  0.14786702]
 [ 0.10445733  0.97746307]
 [-0.95387465  0.1506694 ]]","[[ 0.90964836  0.4153791 ]
 [-0.4153791   0.90964836]]"
20200225-122057.385398,12,[0.23881298 0.14313993],"[[ 0.28426352  0.12967834]
 [ 0.12898979  0.9766291 ]
 [-0.9500294   0.17140315]]","[[ 0.91747713  0.39778855]
 [-0.39778855  0.91747713]]"
20200225-122057.385398,13,[0.2399754  0.15311043],"[[ 0.28704843  0.11198945]
 [ 0.15687232  0.97423905]
 [-0.9449838   0.19574682]]","[[ 0.9260087   0.37750217]
 [-0.37750217  0.9260087 ]]"
20200225-122057.385398,14,[0.24152401 0.16304697],"[[ 0.29039663  0.09297086]
 [ 0.19344237  0.9690168 ]
 [-0.9371499   0.22882923]]","[[ 0.9378757   0.34697127]
 [-0.34697127  0.9378757 ]]"
20200225-122057.385398,15,[0.24331002 0.17272228],"[[ 0.2936431   0.07265481]
 [ 0.23723839  0.96037304]
 [-0.9260084   0.26908183]]","[[ 0.95124     0.30845177]
 [-0.30845177  0.95124   ]]"
20200225-122057.385398,16,[0.24542432 0.18203162],"[[ 0.29651323  0.05021344]
 [ 0.29000226  0.9467291 ]
 [-0.9099334   0.318092  ]]","[[ 0.9657258   0.25956476]
 [-0.25956476  0.9657258 ]]"
20200225-122057.385398,17,[0.2475451  0.19081996],"[[ 0.29800138  0.02634528]
 [ 0.3474099   0.92807215]
 [-0.8891016   0.3714676 ]]","[[ 0.9786596   0.20548838]
 [-0.20548838  0.9786596 ]]"
20200225-122057.385398,18,[0.25014803 0.1990862 ],"[[ 0.29804143 -0.00095373]
 [ 0.4159209   0.9002101 ]
 [-0.85917485  0.43545496]]","[[ 0.9905811  0.1369278]
 [-0.1369278  0.9905811]]"
20200225-122057.385398,19,[0.2534012  0.20713814],"[[ 0.2955179  -0.03307515]
 [ 0.49883652  0.8576802 ]
 [-0.8147584   0.5131188 ]]","[[ 0.99880457  0.04888326]
 [-0.04888326  0.99880457]]"
20200225-122057.385398,20,[0.25756997 0.21377496],"[[ 0.28929514 -0.06729915]
 [ 0.5854627   0.80163723]
 [-0.7573255   0.59401065]]","[[ 0.99870825 -0.05081336]
 [ 0.05081336  0.99870825]]"
20200225-122057.385398,21,[0.26262194 0.2189792 ],"[[ 0.27950212 -0.10018952]
 [ 0.66524345  0.7373458 ]
 [-0.6923364   0.66804415]]","[[ 0.9886335  -0.15034504]
 [ 0.15034504  0.9886335 ]]"
20200225-122057.385398,22,[0.26799056 0.22376193],"[[ 0.26610357 -0.13155125]
 [ 0.73837614  0.6646503 ]
 [-0.6196691   0.73548245]]","[[ 0.9689642  -0.24720107]
 [ 0.24720107  0.9689642 ]]"
20200225-122057.385398,23,[0.27557358 0.22741579],"[[ 0.25047123 -0.15994841]
 [ 0.800741    0.58854926]
 [-0.5441306   0.79248095]]","[[ 0.9406821  -0.33928934]
 [ 0.33928934  0.9406821 ]]"
20200225-122057.385398,24,[0.28279552 0.23019806],"[[ 0.23616402 -0.1808188 ]
 [ 0.84269804  0.52732396]
 [-0.48382485  0.83020115]]","[[ 0.9139273  -0.40587783]
 [ 0.40587783  0.9139273 ]]"
20200225-122057.385398,25,[0.29193172 0.23281917],"[[ 0.22087498 -0.20000333]
 [ 0.8796116   0.4636439 ]
 [-0.421305    0.86315316]]","[[ 0.8830216 -0.4693325]
 [ 0.4693325  0.8830216]]"
