Timestamp,Epoch,s,u,v
20200225-180127.508203,0,[0.31518602 0.08754798],"[[-0.05161297  0.9700738 ]
 [ 0.9910557   0.07902949]
 [ 0.12306448 -0.22958928]]","[[ 0.00960947  0.99995387]
 [ 0.99995387 -0.00960947]]"
20200225-180127.508203,1,[0.3239883  0.08822719],"[[-0.0431184   0.96768737]
 [ 0.9918565   0.07129067]
 [ 0.11983916 -0.24186541]]","[[ 0.0334034  0.9994419]
 [ 0.9994419 -0.0334034]]"
20200225-180127.508203,2,[0.33450818 0.08864212],"[[-0.03479676  0.9652159 ]
 [ 0.9925258   0.0637223 ]
 [ 0.11696891 -0.2535695 ]]","[[ 0.05941157  0.99823356]
 [ 0.99823356 -0.05941157]]"
20200225-180127.508203,3,[0.34434518 0.08919027],"[[-0.02734556  0.9626854 ]
 [ 0.9930923   0.0569072 ]
 [ 0.11410519 -0.26457226]]","[[ 0.08173534  0.99665403]
 [ 0.99665403 -0.08173534]]"
20200225-180127.508203,4,[0.35417736 0.08958954],"[[-0.02110615  0.95996195]
 [ 0.99355614  0.05125973]
 [ 0.11135896 -0.27540037]]","[[ 0.10216229  0.9947678 ]
 [ 0.9947678  -0.10216229]]"
20200225-180127.508203,5,[0.36429664 0.09022989],"[[-0.01428284  0.9573592 ]
 [ 0.99398106  0.04494178]
 [ 0.10861741 -0.2853828 ]]","[[ 0.12188526  0.9925442 ]
 [ 0.9925442  -0.12188526]]"
20200225-180127.508203,6,[0.37435555 0.09070769],"[[-0.00861886  0.9546361 ]
 [ 0.99432194  0.03975407]
 [ 0.1060634  -0.29510897]]","[[ 0.13989194  0.9901668 ]
 [ 0.9901668  -0.13989194]]"
20200225-180127.508203,7,[0.38447425 0.09109563],"[[-0.00368572  0.9520015 ]
 [ 0.9945836   0.03528331]
 [ 0.10387467 -0.30405307]]","[[ 0.15664303  0.98765534]
 [ 0.98765534 -0.15664303]]"
20200225-180127.508203,8,[0.3957067  0.09148489],"[[ 0.0014354   0.9492843 ]
 [ 0.9948114   0.03062925]
 [ 0.10172695 -0.31292382]]","[[ 0.17400749  0.98474437]
 [ 0.98474437 -0.17400749]]"
20200225-180127.508203,9,[0.4057026  0.09167273],"[[ 0.00475497  0.9466341 ]
 [ 0.99497455  0.02775437]
 [ 0.10001484 -0.32111302]]","[[ 0.18810652  0.98214865]
 [ 0.98214865 -0.18810652]]"
20200225-180127.508203,10,[0.41614166 0.09216208],"[[ 0.00916607  0.9440183 ]
 [ 0.9951424   0.02371385]
 [ 0.09801727 -0.3290399 ]]","[[ 0.20222865  0.9793382 ]
 [ 0.9793382  -0.20222865]]"
20200225-180127.508203,11,[0.4263412  0.09252355],"[[ 0.01267799  0.9413387 ]
 [ 0.9952829   0.0205609 ]
 [ 0.09618379 -0.33683646]]","[[ 0.215032  0.976607]
 [ 0.976607 -0.215032]]"
20200225-180127.508203,12,[0.43658233 0.09283102],"[[ 0.01575436  0.93874556]
 [ 0.995389    0.01785547]
 [ 0.09461792 -0.3441478 ]]","[[ 0.22707494  0.9738773 ]
 [ 0.9738773  -0.22707494]]"
20200225-180127.508203,13,[0.44710276 0.09329876],"[[ 0.01935364  0.93614715]
 [ 0.99549043  0.01457246]
 [ 0.09286653 -0.35130647]]","[[ 0.23888539  0.97104776]
 [ 0.97104776 -0.23888539]]"
