Timestamp,Epoch,s,u,v
20200220-125332.657134,0,[1.7361676 1.0186902],"[[ 0.41071105 -0.7035083 ]
 [ 0.8187711   0.00469601]
 [ 0.40116107  0.71067137]]","[[ 0.7140932 -0.7000506]
 [ 0.7000506  0.7140932]]"
20200220-125332.657134,1,[1.7363153 1.0211748],"[[ 0.4045917  -0.70472896]
 [ 0.8226722   0.00214872]
 [ 0.39939457  0.7094735 ]]","[[ 0.712622  -0.7015483]
 [ 0.7015483  0.712622 ]]"
20200220-125332.657134,2,[1.7314171 1.0237205],"[[ 0.40024638 -0.70477605]
 [ 0.8268744   0.00218895]
 [ 0.39507154  0.70942646]]","[[ 0.7126282 -0.7015419]
 [ 0.7015419  0.7126282]]"
20200220-125332.657134,3,[1.7267661 1.0262811],"[[ 0.39593464 -0.7048232 ]
 [ 0.8309773   0.00222617]
 [ 0.3907839   0.70937926]]","[[ 0.71263295 -0.70153695]
 [ 0.70153695  0.71263295]]"
20200220-125332.657134,4,[1.7338547 1.0288463],"[[ 0.3923662  -0.7048167 ]
 [ 0.8344208   0.00239006]
 [ 0.38702783  0.7093854 ]]","[[ 0.7126904  -0.70147866]
 [ 0.70147866  0.7126904 ]]"
20200220-125332.657134,5,[1.7294929 1.0314162],"[[ 0.3882773  -0.7047914 ]
 [ 0.8383404   0.002617  ]
 [ 0.38265678  0.7094098 ]]","[[ 0.71281356 -0.7013535 ]
 [ 0.7013535   0.71281356]]"
20200220-125332.657134,6,[1.7253622 1.034001 ],"[[ 0.38422722 -0.7047676 ]
 [ 0.8421639   0.00284392]
 [ 0.37832463  0.7094326 ]]","[[ 0.7129366  -0.70122856]
 [ 0.70122856  0.7129366 ]]"
20200220-125332.657134,7,[1.7214547 1.0366006],"[[ 0.3802179  -0.7047448 ]
 [ 0.8458925   0.00307125]
 [ 0.37403223  0.7094541 ]]","[[ 0.7130599  -0.70110315]
 [ 0.70110315  0.7130599 ]]"
20200220-125332.657134,8,[1.7177638 1.0392146],"[[ 0.37625057 -0.7047237 ]
 [ 0.84952754  0.00329834]
 [ 0.3697817   0.7094741 ]]","[[ 0.7131829 -0.7009779]
 [ 0.7009779  0.7131829]]"
20200220-125332.657134,9,[1.7142819 1.0418451],"[[ 0.37216038 -0.70477843]
 [ 0.8530711   0.00331351]
 [ 0.36574093  0.7094197 ]]","[[ 0.7131761  -0.70098495]
 [ 0.70098495  0.7131761 ]]"
20200220-125332.657134,10,[1.7159625 1.0443642],"[[ 0.37084675 -0.7037394 ]
 [ 0.85609996  0.00614223]
 [ 0.35995188  0.71043146]]","[[ 0.71474016 -0.6993901 ]
 [ 0.6993901   0.71474016]]"
20200220-125332.657134,11,[1.7127976 1.0470122],"[[ 0.36698344 -0.70374334]
 [ 0.85947275  0.00634882]
 [ 0.3558507   0.71042603]]","[[ 0.71484876 -0.699279  ]
 [ 0.699279    0.71484876]]"
20200220-125332.657134,12,[1.7208643 1.0496649],"[[ 0.36377233 -0.70377773]
 [ 0.86218995  0.00644851]
 [ 0.35255936  0.7103909 ]]","[[ 0.71486056 -0.69926697]
 [ 0.69926697  0.71486056]]"
20200220-125332.657134,13,[1.722783  1.0521883],"[[ 0.36258537 -0.70278347]
 [ 0.86497426  0.0092974 ]
 [ 0.3469171   0.71134305]]","[[ 0.7164165  -0.69767284]
 [ 0.69767284  0.7164165 ]]"
20200220-125332.657134,14,[1.7246678 1.0548025],"[[ 0.3568893  -0.7039364 ]
 [ 0.8677368   0.00638512]
 [ 0.3459233   0.71023434]]","[[ 0.7147777 -0.6993518]
 [ 0.6993518  0.7147777]]"
20200220-125332.657134,15,[1.7219112 1.0574715],"[[ 0.35301387 -0.7040142 ]
 [ 0.8708079   0.00635958]
 [ 0.34216195  0.7101574 ]]","[[ 0.7147474 -0.6993826]
 [ 0.6993826  0.7147474]]"
20200220-125332.657134,16,[1.7193304 1.0601546],"[[ 0.34918562 -0.7040912 ]
 [ 0.8737968   0.00633031]
 [ 0.33845007  0.71008134]]","[[ 0.71471554 -0.6994152 ]
 [ 0.6994152   0.71471554]]"
20200220-125332.657134,17,[1.716921  1.0628486],"[[ 0.34558314 -0.70409465]
 [ 0.8767034   0.00653043]
 [ 0.3346091   0.71007603]]","[[ 0.7148219 -0.6993065]
 [ 0.6993065  0.7148219]]"
20200220-125332.657134,18,[1.7193791 1.0654161],"[[ 0.344726   -0.70312065]
 [ 0.8791114   0.00952065]
 [ 0.3291308   0.7110067 ]]","[[ 0.7164533 -0.697635 ]
 [ 0.697635   0.7164533]]"
20200220-125332.657134,19,[1.7219183 1.0679798],"[[ 0.3440712  -0.7020941 ]
 [ 0.88144284  0.01273468]
 [ 0.32353246  0.7119702 ]]","[[ 0.7182007  -0.69583595]
 [ 0.69583595  0.7182007 ]]"
20200220-125332.657134,20,[1.7198339 1.0706978],"[[ 0.34053844 -0.7021485 ]
 [ 0.88414156  0.01286751]
 [ 0.31988654  0.7119143 ]]","[[ 0.718265   -0.69576967]
 [ 0.69576967  0.718265  ]]"
20200220-125332.657134,21,[1.7225596 1.0732632],"[[ 0.33996186 -0.7011578 ]
 [ 0.88632476  0.01607412]
 [ 0.31441098  0.7128248 ]]","[[ 0.720001   -0.69397306]
 [ 0.69397306  0.720001  ]]"
20200220-125332.657134,22,[1.7300073 1.0756496],"[[ 0.3422796  -0.69914407]
 [ 0.88798296  0.02231434]
 [ 0.30713385  0.7146326 ]]","[[ 0.72335106 -0.6904805 ]
 [ 0.6904805   0.72335106]]"
20200220-125332.657134,23,[1.7281321 1.0783895],"[[ 0.33858934 -0.69934577]
 [ 0.8905072   0.02209231]
 [ 0.30389833  0.714442  ]]","[[ 0.7232063 -0.6906321]
 [ 0.6906321  0.7232063]]"
20200220-125332.657134,24,[1.7310196 1.0809516],"[[ 0.3380428  -0.6984267 ]
 [ 0.89249533  0.02521914]
 [ 0.2986286   0.71523696]]","[[ 0.7248621 -0.688894 ]
 [ 0.688894   0.7248621]]"
20200220-125332.657134,25,[1.7336771 1.0836884],"[[ 0.33253944 -0.6996738 ]
 [ 0.8945977   0.02178505]
 [ 0.2985173   0.71413034]]","[[ 0.72296125 -0.69088864]
 [ 0.69088864  0.72296125]]"
20200220-125332.657134,26,[1.7320721 1.0864496],"[[ 0.32897872 -0.6998655 ]
 [ 0.89694107  0.02155057]
 [ 0.29541475  0.7139496 ]]","[[ 0.72281224 -0.6910445 ]
 [ 0.6910445   0.72281224]]"
20200220-125332.657134,27,[1.7305962 1.0892234],"[[ 0.32546824 -0.7000533 ]
 [ 0.8992187   0.02131218]
 [ 0.29236326  0.7137725 ]]","[[ 0.7226617 -0.691202 ]
 [ 0.691202   0.7226617]]"
20200220-125332.657134,28,[1.7292448 1.0920095],"[[ 0.32200843 -0.70023704]
 [ 0.9014323   0.02107027]
 [ 0.28936237  0.71359944]]","[[ 0.72250986 -0.6913607 ]
 [ 0.6913607   0.72250986]]"
20200220-125332.657134,29,[1.7324973 1.0946281],"[[ 0.32166493 -0.6993774 ]
 [ 0.90313655  0.02415437]
 [ 0.28438735  0.7143445 ]]","[[ 0.7241425 -0.6896503]
 [ 0.6896503  0.7241425]]"
20200220-125332.657134,30,[1.7313123 1.0974327],"[[ 0.31826073 -0.6995795 ]
 [ 0.90524083  0.02386627]
 [ 0.28151247  0.7141562 ]]","[[ 0.7239657 -0.689836 ]
 [ 0.689836   0.7239657]]"
20200220-125332.657134,31,[1.7302399 1.1002492],"[[ 0.314907   -0.699777  ]
 [ 0.9072855   0.02357543]
 [ 0.27868748  0.71397233]]","[[ 0.7237878  -0.69002265]
 [ 0.69002265  0.7237878 ]]"
20200220-125332.657134,32,[1.7333833 1.1030362],"[[ 0.30949518 -0.7009995 ]
 [ 0.90900606  0.01975608]
 [ 0.27914274  0.7128881 ]]","[[ 0.7216766 -0.6922303]
 [ 0.6922303  0.7216766]]"
20200220-125332.657134,33,[1.7324715 1.1058611],"[[ 0.3064646  -0.70109355]
 [ 0.91094047  0.01977271]
 [ 0.27616438  0.7127951 ]]","[[ 0.7216787 -0.6922282]
 [ 0.6922282  0.7216787]]"
20200220-125332.657134,34,[1.731655  1.1087029],"[[ 0.30328697 -0.7012537 ]
 [ 0.9128251   0.01952004]
 [ 0.27343625  0.7126445 ]]","[[ 0.7215246  -0.69238883]
 [ 0.69238883  0.7215246 ]]"
20200220-125332.657134,35,[1.7309358 1.111556 ],"[[ 0.30015975 -0.70141   ]
 [ 0.91465575  0.01926598]
 [ 0.27075624  0.71249753]]","[[ 0.7213701 -0.6925497]
 [ 0.6925497  0.7213701]]"
20200220-125332.657134,36,[1.7343577 1.1143726],"[[ 0.29505438 -0.7025114 ]
 [ 0.91616285  0.0155738 ]
 [ 0.2712724   0.7115021 ]]","[[ 0.7193313 -0.6946672]
 [ 0.6946672  0.7193313]]"
20200220-125332.657134,37,[1.7422401 1.1168492],"[[ 0.2985112  -0.7006402 ]
 [ 0.91708535  0.02254203]
 [ 0.2642833   0.7131587 ]]","[[ 0.72307616 -0.69076836]
 [ 0.69076836  0.72307616]]"
20200220-125332.657134,38,[1.7416153 1.1197153],"[[ 0.29545462 -0.70081306]
 [ 0.9188      0.02223688]
 [ 0.2617501   0.7129983 ]]","[[ 0.7228951 -0.6909579]
 [ 0.6909579  0.7228951]]"
20200220-125332.657134,39,[1.7452973 1.122383 ],"[[ 0.29578337 -0.69994926]
 [ 0.9200436   0.02568173]
 [ 0.2569667   0.7137306 ]]","[[ 0.7247278  -0.68903524]
 [ 0.68903524  0.7247278 ]]"
20200220-125332.657134,40,[1.7487146 1.125231 ],"[[ 0.29072756 -0.7010771 ]
 [ 0.92143893  0.02183631]
 [ 0.25773603  0.7127511 ]]","[[ 0.72262037 -0.6912451 ]
 [ 0.6912451   0.72262037]]"
20200220-125332.657134,41,[1.7521592 1.1280694],"[[ 0.28574646 -0.7021581 ]
 [ 0.9227847   0.01804003]
 [ 0.25849104  0.7117927 ]]","[[ 0.7205393 -0.6934142]
 [ 0.6934142  0.7205393]]"
20200220-125332.657134,42,[1.7556052 1.1308821],"[[ 0.28071392 -0.7032299 ]
 [ 0.9240855   0.01412231]
 [ 0.25935623  0.7108222 ]]","[[ 0.7183833 -0.6956475]
 [ 0.6956475  0.7183833]]"
20200220-125332.657134,43,[1.759071  1.1336861],"[[ 0.27595007 -0.7041951 ]
 [ 0.925339    0.01052809]
 [ 0.25999886  0.7099286 ]]","[[ 0.7164107  -0.69767886]
 [ 0.69767886  0.7164107 ]]"
20200220-125332.657134,44,[1.758674  1.1365716],"[[ 0.2734443  -0.7042168 ]
 [ 0.92682433  0.01065549]
 [ 0.25734195  0.70990497]]","[[ 0.71648055 -0.69760704]
 [ 0.69760704  0.71648055]]"
20200220-125332.657134,45,[1.7583529 1.1394688],"[[ 0.27098384 -0.7042383 ]
 [ 0.928267    0.0107815 ]
 [ 0.2547315   0.7098817 ]]","[[ 0.71655   -0.6975357]
 [ 0.6975357  0.71655  ]]"
20200220-125332.657134,46,[1.7621086 1.1421956],"[[ 0.27180082 -0.7033622 ]
 [ 0.9293142   0.01453179]
 [ 0.24999876  0.71068305]]","[[ 0.7185771  -0.69544727]
 [ 0.69544727  0.7185771 ]]"
20200220-125332.657134,47,[1.7656798 1.1450257],"[[ 0.2669438  -0.70436335]
 [ 0.9304377   0.01057494]
 [ 0.25105107  0.70976084]]","[[ 0.7164005 -0.6976893]
 [ 0.6976893  0.7164005]]"
20200220-125332.657134,48,[1.7692734 1.147854 ],"[[ 0.26214468 -0.7053261 ]
 [ 0.93152046  0.00665829]
 [ 0.25209105  0.7088517 ]]","[[ 0.7142477  -0.69989306]
 [ 0.69989306  0.7142477 ]]"
