Timestamp,Epoch,s,u,v
20200228-002201.355759,0,[1.5018653  0.9845175  0.63710725 0.42012623],"[[-0.65667343  0.13521825 -0.4039976  -0.36492416]
 [-0.0680871  -0.6563157   0.30117285 -0.6703695 ]
 [-0.3740824   0.02324345  0.8026848   0.29157993]
 [-0.08094266 -0.74182224 -0.3156471   0.5388164 ]
 [-0.64626265  0.01120663 -0.04631624  0.20516649]]","[[-0.63504887  0.09728748  0.6670196   0.37727055]
 [ 0.27209076 -0.2980444   0.66058356 -0.6330607 ]
 [-0.29892597  0.7639648  -0.07541401 -0.5668454 ]
 [ 0.6582727   0.5639703   0.33619517  0.36822167]]"
20200228-002201.355759,1,[1.4913967  0.9834685  0.6381795  0.42237595],"[[-0.6588982   0.14122021 -0.39587775 -0.36610213]
 [-0.06813877 -0.65805614  0.296237   -0.6703775 ]
 [-0.36728618  0.02012569  0.8077062   0.28973132]
 [-0.08734396 -0.73920363 -0.31817326  0.5385968 ]
 [-0.6470568   0.01385108 -0.04359869  0.20623407]]","[[-0.62525475  0.09803534  0.67743504  0.3748698 ]
 [ 0.28099498 -0.30658358  0.65362203 -0.6323185 ]
 [-0.29094186  0.7668928  -0.06501739 -0.56833196]
 [ 0.6674212   0.5552217   0.33110836  0.3696554 ]]"
20200228-002201.355759,2,[1.4849689  0.9828867  0.63663936 0.42454976],"[[-0.660968    0.1455571  -0.38948107 -0.36627647]
 [-0.06719072 -0.6597453   0.28997418 -0.67108905]
 [-0.36149836  0.01648553  0.8128031   0.2860889 ]
 [-0.09163509 -0.7369217  -0.31918767  0.539071  ]
 [-0.64771     0.01495808 -0.0411097   0.20745312]]","[[-0.61769485  0.09764911  0.68632793  0.3713107 ]
 [ 0.28813493 -0.31227526  0.646537   -0.6336027 ]
 [-0.28593072  0.7687723  -0.05887913 -0.5690043 ]
 [ 0.6735539   0.54948884  0.32783708  0.37001342]]"
20200228-002201.355759,3,[1.4784685  0.9806293  0.63966244 0.42679465],"[[-0.66208357  0.15236367 -0.38238594 -0.36761978]
 [-0.0684742  -0.6622725   0.28386426 -0.67060304]
 [-0.35656554  0.01179993  0.81660557  0.28481022]
 [-0.09756571 -0.73328716 -0.32367644  0.53903586]
 [-0.6483044   0.01821275 -0.03988823  0.2084964 ]]","[[-0.61025286  0.09477127  0.69398165  0.3701345 ]
 [ 0.29391176 -0.32399878  0.63974804 -0.63195163]
 [-0.2786126   0.7708392  -0.045698   -0.5710463 ]
 [ 0.6808687   0.5402319   0.32714468  0.3708687 ]]"
20200228-002201.355759,4,[1.4756625  0.9788344  0.6422018  0.42905143],"[[-0.6628183   0.15716715 -0.37705943 -0.36860907]
 [-0.06909339 -0.6643726   0.27831462 -0.6703199 ]
 [-0.35346705  0.00727521  0.8195667   0.28347057]
 [-0.10091476 -0.73038423 -0.32722163  0.538937  ]
 [-0.64867175  0.01983368 -0.0400454   0.20973827]]","[[-0.606052    0.09071571  0.69854814  0.36946207]
 [ 0.29707822 -0.3327518   0.6346977  -0.63101494]
 [-0.27470616  0.77178687 -0.03583692 -0.57236105]
 [ 0.6848226   0.53422076  0.32848954  0.37110773]]"
20200228-002201.355759,5,[1.4723307  0.9780654  0.64505494 0.43134302],"[[-0.66383356  0.1601201  -0.37181073 -0.36969978]
 [-0.06884663 -0.6653107   0.27528283 -0.6702124 ]
 [-0.3499901   0.00498293  0.82249427  0.2824482 ]
 [-0.10362906 -0.72888875 -0.32845077  0.5383983 ]
 [-0.6491173   0.0204916  -0.03999223  0.21092221]]","[[-0.6012632   0.08916086  0.7030923   0.3690451 ]
 [ 0.3012053  -0.33769572  0.6311042  -0.6300357 ]
 [-0.27123684  0.7727676  -0.0291512  -0.5730719 ]
 [ 0.6886137   0.52994585  0.3263729   0.3720884 ]]"
20200228-002201.355759,6,[1.462864   0.9775344  0.6458808  0.43361735],"[[-0.66611296  0.16473557 -0.36318365 -0.37078303]
 [-0.06800813 -0.6666405   0.2707296  -0.6703633 ]
 [-0.3421558   0.00209657  0.8276164   0.28014025]
 [-0.10968991 -0.726598   -0.32946077  0.53833115]
 [-0.6500505   0.02244078 -0.03619052  0.21178742]]","[[-0.58986646  0.08988832  0.7139946   0.36631864]
 [ 0.31094047 -0.3446371   0.6231973  -0.6294174 ]
 [-0.26314694  0.7748882  -0.02027428 -0.5743614 ]
 [ 0.6972281   0.5222008   0.31847405  0.373836  ]]"
20200228-002201.355759,7,[1.4599199  0.975985   0.6455423  0.43557778],"[[-0.66705424  0.16964191 -0.35864896 -0.3701926 ]
 [-0.06800219 -0.6698822   0.2601651  -0.6708657 ]
 [-0.3382913  -0.00466363  0.83203804  0.27465633]
 [-0.11305018 -0.722413   -0.3319843   0.5404668 ]
 [-0.65053356  0.02404165 -0.0344239   0.21297143]]","[[-0.58489025  0.0842471   0.720812    0.3622654 ]
 [ 0.3148073  -0.3544365   0.61402947 -0.6310618 ]
 [-0.25922826  0.77523047 -0.01150694 -0.57592225]
 [ 0.7011425   0.5160381   0.3213499   0.3726106 ]]"
20200228-002201.355759,8,[1.45542    0.9749729  0.6450941  0.43694067],"[[-0.6682326   0.17383958 -0.35545838 -0.36800838]
 [-0.06725144 -0.6732521   0.24636102 -0.6723523 ]
 [-0.33298767 -0.00998857  0.838643    0.26357442]
 [-0.11765195 -0.71814764 -0.32975227  0.54530656]
 [-0.65132135  0.02599208 -0.02994085  0.21373248]]","[[-0.5776216   0.08073127  0.7309936   0.35423723]
 [ 0.32099998 -0.3632578   0.601485   -0.634995  ]
 [-0.25361174  0.7757751  -0.00609266 -0.5777689 ]
 [ 0.70639455  0.509607    0.32222196  0.3707835 ]]"
20200228-002201.355759,9,[1.4486295  0.97427213 0.6451381  0.43932474],"[[-0.6701778   0.17847127 -0.34690177  0.36918017]
 [-0.06643081 -0.6749778   0.24058163  0.67234564]
 [-0.32568493 -0.01507139  0.84297395 -0.26162532]
 [-0.12279939 -0.7152388  -0.33238104 -0.5451327 ]
 [-0.6521491   0.02755695 -0.02641098 -0.21456991]]","[[-0.56723404  0.07844617  0.7405688  -0.35163876]
 [ 0.32932293 -0.3712816   0.592753    0.6343031 ]
 [-0.2465851   0.7769743   0.00385232  0.5792167 ]
 [ 0.71343386  0.5023019   0.31652343 -0.37217999]]"
