Timestamp,Epoch,s,u,v
20200229-015517.903950,0,[0.17212117 0.11413053 0.09943229 0.05095463],"[[ 0.4891329   0.641322   -0.32817718 -0.37711123]
 [-0.35635448  0.54923266 -0.1922216   0.02794608]
 [-0.24867207  0.04664052 -0.65369034  0.6202348 ]
 [-0.5518186   0.4546993   0.51085603  0.01212229]
 [-0.5171263  -0.27950543 -0.4087368  -0.68714464]]","[[ 0.02156792  0.35895997 -0.03622981  0.9324002 ]
 [ 0.7057714   0.62737924 -0.19451725 -0.26541537]
 [ 0.2278839   0.05060665  0.97228503  0.0130255 ]
 [-0.67044085  0.6891894   0.12454787 -0.24497962]]"
20200229-015517.903950,1,[0.1725116  0.13103393 0.09274105 0.05157601],"[[-0.38787925  0.7511963  -0.1909055  -0.3939402 ]
 [ 0.43279916  0.48217312 -0.15334538 -0.01181461]
 [ 0.24017835  0.13774207 -0.6494814   0.6144225 ]
 [ 0.640568    0.29315072  0.55058897  0.00925955]
 [ 0.4407064  -0.3135334  -0.46375272 -0.6834261 ]]","[[ 0.09154812  0.39590883 -0.05659924  0.9119604 ]
 [-0.56195843  0.7710174  -0.09472457 -0.28418744]
 [-0.13179332  0.04560775  0.9887106   0.05479317]
 [ 0.81145096  0.49669766  0.1013687  -0.29079816]]"
20200229-015517.903950,2,[0.18138371 0.1413865  0.08688434 0.05178442],"[[-0.14870052  0.8510083  -0.09105168 -0.3962152 ]
 [ 0.5444806   0.32678404 -0.14359833 -0.03830853]
 [ 0.27926764  0.13642184 -0.64716744  0.6007783 ]
 [ 0.7079641   0.04742903  0.5647465   0.0221825 ]
 [ 0.31972766 -0.38488537 -0.4830369  -0.6929069 ]]","[[ 0.25338     0.35303745 -0.10070003  0.89499885]
 [-0.26704186  0.91862404 -0.02791017 -0.2898956 ]
 [-0.02817573  0.05315686  0.9932901   0.0987679 ]
 [ 0.929351    0.16931836  0.04954949 -0.324319  ]]"
20200229-015517.903950,3,[0.19826303 0.14499536 0.08211867 0.05194731],"[[ 0.03586315  0.8716469  -0.01300163 -0.3940957 ]
 [ 0.58875597  0.2005859  -0.14023556 -0.06110868]
 [ 0.32222977  0.12612706 -0.6428031   0.5865808 ]
 [ 0.7018186  -0.13361476  0.57637537  0.03876453]
 [ 0.23600619 -0.40772086 -0.48452076 -0.7038284 ]]","[[ 0.35566738  0.28318816 -0.14793889  0.87830496]
 [-0.03133529  0.955645    0.01902587 -0.29223076]
 [ 0.0469328   0.02455039  0.9887865   0.13962705]
 [ 0.9329073  -0.0771004   0.00729621 -0.35169047]]"
20200229-015517.903950,4,[0.21930037 0.14677332 0.0792187  0.05189098],"[[ 0.138621    0.8655483   0.03588028 -0.38707682]
 [ 0.5985554   0.12970996 -0.1424498  -0.07600755]
 [ 0.34647298  0.11156202 -0.6481398   0.57001466]
 [ 0.68198544 -0.23005366  0.5804019   0.05940038]
 [ 0.19330917 -0.41064647 -0.4706053  -0.7182965 ]]","[[ 4.0761608e-01  2.2899106e-01 -1.9709501e-01  8.6172283e-01]
 [ 1.0739935e-01  9.4898081e-01  4.0687956e-02 -2.9367515e-01]
 [ 1.0309778e-01  5.2118156e-04  9.7914737e-01  1.7504631e-01]
 [ 9.0093595e-01 -2.1679029e-01 -2.7725279e-02 -3.7489727e-01]]"
20200229-015517.903950,5,[0.23936221 0.1483373  0.07652892 0.05199752],"[[ 0.1954859   0.85508037  0.07732496 -0.3830212 ]
 [ 0.5981654   0.0894264  -0.14062548 -0.09093212]
 [ 0.37040868  0.10872113 -0.6483934   0.5554692 ]
 [ 0.6605666  -0.28722525  0.58838     0.07658803]
 [ 0.17444912 -0.408071   -0.45567617 -0.7284329 ]]","[[ 0.43573412  0.19657885 -0.23953737  0.84505296]
 [ 0.18550181  0.93489313  0.05482633 -0.2975871 ]
 [ 0.13812952 -0.01815338  0.9682717   0.20746398]
 [ 0.86985344 -0.2949611  -0.04545899 -0.39279297]]"
20200229-015517.903950,6,[0.26015574 0.14873847 0.07432695 0.05212453],"[[ 0.2220439   0.84781176  0.11491799 -0.37784266]
 [ 0.59431213  0.0708329  -0.13836768 -0.10433687]
 [ 0.38930815  0.1138573  -0.6487888   0.54125434]
 [ 0.64605945 -0.3203679   0.59390664  0.09268072]
 [ 0.16892603 -0.40074915 -0.44045046 -0.738108  ]]","[[ 0.45307904  0.17565615 -0.27757388  0.82874453]
 [ 0.23191495  0.92304933  0.071679   -0.29842597]
 [ 0.16679789 -0.03940146  0.9561697   0.23741476]
 [ 0.84446037 -0.3399602  -0.05962108 -0.40958408]]"
20200229-015517.903950,7,[0.27881843 0.14956123 0.07273357 0.05241645],"[[ 0.24140467  0.84014213  0.1393663  -0.37687963]
 [ 0.5900735   0.05590355 -0.13823883 -0.11664833]
 [ 0.40622115  0.11615951 -0.6454814   0.53252155]
 [ 0.63407725 -0.3439004   0.5995711   0.10125167]
 [ 0.16268967 -0.39909324 -0.4305062  -0.74197346]]","[[ 0.4651377   0.16113053 -0.30512437  0.81521976]
 [ 0.26463723  0.9124938   0.07887091 -0.3018303 ]
 [ 0.188057   -0.05130593  0.9465186   0.25710914]
 [ 0.8235588  -0.37250453 -0.06914724 -0.42214975]]"
20200229-015517.903950,8,[0.2951203  0.14934228 0.07129988 0.05242858],"[[ 0.24400537  0.838608    0.17143138 -0.3671309 ]
 [ 0.58553934  0.05531273 -0.13542175 -0.1271043 ]
 [ 0.417526    0.12541701 -0.6497349   0.51656765]
 [ 0.6281125  -0.35564727  0.60207194  0.12110637]
 [ 0.16956352 -0.38918218 -0.40942225 -0.75335985]]","[[ 0.47166157  0.15324546 -0.33783033  0.79995143]
 [ 0.28054354  0.9071819   0.09763868 -0.29796544]
 [ 0.20354599 -0.06901167  0.9333883   0.2873897 ]
 [ 0.81080204 -0.3857131  -0.07158069 -0.43439838]]"
20200229-015517.903950,9,[0.31186426 0.14878504 0.07019918 0.05234254],"[[ 0.24121036  0.83887196  0.2017174  -0.35419187]
 [ 0.5813795   0.05944977 -0.13243796 -0.13622394]
 [ 0.42484763  0.1353416  -0.65696216  0.4988763 ]
 [ 0.6256175  -0.36260548  0.60145736  0.14311038]
 [ 0.17866917 -0.37809965 -0.38525388 -0.76591986]]","[[ 0.4763738   0.14708954 -0.37060675  0.7836348 ]
 [ 0.29182926  0.90339684  0.11779355 -0.29126438]
 [ 0.2183956  -0.08775675  0.91839415  0.3180477 ]
 [ 0.8001296  -0.3931132  -0.07299011 -0.44713238]]"
20200229-015517.903950,10,[0.32955077 0.14971358 0.06916463 0.05244706],"[[ 0.25233737  0.83352935  0.22232385 -0.34752095]
 [ 0.5789327   0.05182839 -0.12925299 -0.14535746]
 [ 0.4358921   0.13487945 -0.6609244   0.4841306 ]
 [ 0.61617416 -0.3767917   0.6030984   0.15918636]
 [ 0.17745547 -0.37733015 -0.36512622 -0.7735489 ]]","[[ 0.48227373  0.13853213 -0.39999557  0.76695806]
 [ 0.3101065   0.8961446   0.12392476 -0.2922346 ]
 [ 0.23176162 -0.09344152  0.90536445  0.34332252]
 [ 0.78583246 -0.41109848 -0.07043646 -0.4566225 ]]"
20200229-015517.903950,11,[0.34326875 0.14993082 0.0681178  0.05244507],"[[ 0.25215393  0.8311596   0.24787608 -0.33611116]
 [ 0.5772694   0.05328198 -0.12217588 -0.15307958]
 [ 0.44470298  0.14058715 -0.6679655   0.464376  ]
 [ 0.60992306 -0.3851175   0.6018906   0.1803605 ]
 [ 0.18278867 -0.37182617 -0.33938223 -0.7844878 ]]","[[ 0.48576343  0.134759   -0.4315316   0.74810064]
 [ 0.31868148  0.8924534   0.1392697  -0.28735527]
 [ 0.24054055 -0.10377745  0.88908637  0.37536132]
 [ 0.7775709  -0.4178483  -0.06253028 -0.46569994]]"
20200229-015517.903950,12,[0.35457346 0.15011542 0.06762908 0.05214557],"[[ 0.25336856  0.8313189   0.27032346 -0.31814837]
 [ 0.5743491   0.05506983 -0.11887197 -0.16031015]
 [ 0.44811746  0.14325038 -0.67931795  0.44351643]
 [ 0.6071876  -0.3899104   0.59752876  0.20729004]
 [ 0.19089666 -0.36513793 -0.30705264 -0.7958684 ]]","[[ 0.48745173  0.13109726 -0.46194065  0.72925675]
 [ 0.32473606  0.89029866  0.1530258  -0.28017575]
 [ 0.24755412 -0.11208054  0.87204045  0.4070634 ]
 [ 0.77178663 -0.42145032 -0.05234139 -0.47327143]]"
20200229-015517.903950,13,[0.3664349  0.15057926 0.06721819 0.05215989],"[[ 0.25572947  0.829542    0.28518277 -0.3086052 ]
 [ 0.57135123  0.05446362 -0.11760088 -0.16800518]
 [ 0.4535906   0.14483319 -0.6836665   0.43067318]
 [ 0.6041979  -0.39524323  0.5956921   0.22241674]
 [ 0.19328994 -0.36290488 -0.28738892 -0.80099237]]","[[ 0.4897613   0.12761116 -0.48268917  0.7147451 ]
 [ 0.3318257   0.8872352   0.16052435 -0.277376  ]
 [ 0.25482732 -0.11737942  0.85967255  0.426906  ]
 [ 0.76491094 -0.42749423 -0.04697499 -0.47953466]]"
20200229-015517.903950,14,[0.3721834  0.15112501 0.06707332 0.05218931],"[[ 0.2574465   0.8282883   0.29485497 -0.3013478 ]
 [ 0.5693071   0.05480626 -0.11699545 -0.17340265]
 [ 0.45685768  0.14509326 -0.6871169   0.4213973 ]
 [ 0.6023859  -0.3987063   0.5939846   0.23345979]
 [ 0.19499426 -0.3618228  -0.27280888 -0.8043888 ]]","[[ 0.4908785   0.1259904  -0.49603865  0.7050606 ]
 [ 0.3351811   0.88574004  0.16563234 -0.27510816]
 [ 0.257912   -0.11988372  0.85134673  0.4408155 ]
 [ 0.76169133 -0.43037108 -0.04147953 -0.48258352]]"
20200229-015517.903950,15,[0.37854216 0.15166762 0.06671236 0.05207688],"[[ 0.25858352  0.8267371   0.3098767  -0.28890988]
 [ 0.5684065   0.05595446 -0.11185939 -0.17842826]
 [ 0.46095395  0.14603625 -0.6941874   0.40443188]
 [ 0.59841776 -0.40355846  0.58965284  0.25200722]
 [ 0.19866231 -0.3594282  -0.24875177 -0.8109387 ]]","[[ 0.49208245  0.12441382 -0.51756734  0.68883985]
 [ 0.33863258  0.8841602   0.17492118 -0.2701693 ]
 [ 0.26074612 -0.12339538  0.8370324   0.4649326 ]
 [ 0.75841594 -0.43307695 -0.03006415 -0.48615447]]"
20200229-015517.903950,16,[0.38968387 0.1521414  0.06648657 0.05218346],"[[ 0.25911134  0.8248124   0.3196952  -0.28257516]
 [ 0.5669201   0.05688325 -0.10960151 -0.18366456]
 [ 0.46508056  0.14711341 -0.6968649   0.39427796]
 [ 0.5963026  -0.407504    0.5872556   0.26148704]
 [ 0.19896282 -0.35881335 -0.2351447  -0.8139953 ]]","[[ 0.4939061   0.12188824 -0.53232795  0.6766292 ]
 [ 0.34396735  0.881657    0.18018505 -0.26814342]
 [ 0.2669849  -0.12758702  0.82672215  0.4785092 ]
 [ 0.7526369  -0.4376596  -0.026281   -0.49122417]]"
