Timestamp,Epoch,s,u,v
20200229-012951.893716,0,[1.8615358  1.6296602  1.1702862  0.61309206],"[[ 0.16066335  0.38449144  0.5203886   0.6033388 ]
 [ 0.52014506  0.5972804   0.2020298  -0.37811446]
 [ 0.65029764 -0.01311898 -0.6038208   0.02212912]
 [ 0.5010296  -0.5995386   0.22767736  0.37455186]
 [ 0.17239    -0.3685145   0.5214813  -0.5934919 ]]","[[ 0.34655052  0.60902035  0.61133313  0.36778885]
 [ 0.62465215  0.3609467  -0.35653782 -0.5936396 ]
 [ 0.6053317  -0.3733983  -0.34098634  0.6147156 ]
 [ 0.3511209  -0.59948766  0.6187734  -0.3666718 ]]"
20200229-012951.893716,1,[1.8283134 1.637979  1.1682757 0.6131579],"[[ 0.15217638  0.38330406  0.5224828   0.602572  ]
 [ 0.5258537   0.5904436   0.21379645 -0.37921205]
 [ 0.66044044 -0.02311107 -0.59023476  0.02133674]
 [ 0.49123374 -0.60602236  0.24166708  0.37338716]
 [ 0.15109223 -0.36967295  0.52394986 -0.59433335]]","[[ 0.34206855  0.60582364  0.61727935  0.36733335]
 [ 0.63599634  0.35215017 -0.34462792 -0.59391165]
 [ 0.60771185 -0.38189563 -0.32759598  0.61442906]
 [ 0.33043057 -0.6025981   0.626801   -0.36716783]]"
20200229-012951.893716,2,[1.7891519  1.6459299  1.1648558  0.61319447],"[[ 0.13453354  0.38296992  0.5247225   0.6027291 ]
 [ 0.5249912   0.5886761   0.2305838  -0.37883788]
 [ 0.6735682  -0.025623   -0.5724675   0.02122871]
 [ 0.48523805 -0.6077428   0.25761083  0.3736134 ]
 [ 0.13090108 -0.36984697  0.5267023  -0.5942743 ]]","[[ 0.3276804   0.6048008   0.62581474  0.36769217]
 [ 0.64629185  0.34981963 -0.32758057 -0.59382176]
 [ 0.6146384  -0.3842266  -0.31151742  0.61444813]
 [ 0.31169254 -0.6034999   0.63561296 -0.36692184]]"
20200229-012951.893716,3,[1.752834  1.6537795 1.1607475 0.6132071],"[[ 0.12510401 -0.38060996  0.52510226  0.6036146 ]
 [ 0.5396183  -0.5727957   0.24771503 -0.37722751]
 [ 0.6861385   0.04790867 -0.55308706  0.02173141]
 [ 0.4607196   0.6217549   0.27521646  0.37509352]
 [ 0.10056375  0.37170812  0.530335   -0.5934493 ]]","[[ 0.32740593 -0.5968436   0.63295925  0.36870852]
 [ 0.6661578  -0.32923234 -0.3093516  -0.5934152 ]
 [ 0.6107551   0.40349925 -0.2935754   0.6148012 ]
 [ 0.27571288  0.61038727  0.6461251  -0.36596763]]"
20200229-012951.893716,4,[1.7136431 1.6626225 1.1558572 0.6132508],"[[ 0.11159519  0.37892675  0.5268733   0.60356706]
 [ 0.54581827  0.5615741   0.26739514 -0.37712845]
 [ 0.7001419  -0.06311972 -0.5308995   0.02151347]
 [ 0.44094828 -0.6311002   0.29337308  0.37505192]
 [ 0.07067566 -0.37252873  0.5319615  -0.5935948 ]]","[[ 0.3194283   0.5905893   0.6426917   0.3689412 ]
 [ 0.6828369   0.31446517 -0.28774446 -0.593337  ]
 [ 0.61102724 -0.41697726 -0.273456    0.6148153 ]
 [ 0.24154723 -0.6151798   0.6552655  -0.36583644]]"
20200229-012951.893716,5,[1.6791029 1.6702571 1.1474086 0.6132874],"[[ 0.21443707 -0.32596755  0.5274457   0.6037674 ]
 [ 0.701784   -0.33490276  0.29134476 -0.37662593]
 [ 0.6490653   0.3156024  -0.50203395  0.02142868]
 [ 0.17897327  0.7422997   0.31631848  0.37544003]
 [-0.0905485   0.36190093  0.5336893  -0.5934673 ]]","[[ 0.48472685 -0.44967136  0.65296024  0.36943048]
 [ 0.7601792  -0.04673709 -0.26089096 -0.5931945 ]
 [ 0.43231466  0.6111558  -0.24794994  0.61490947]
 [-0.01649282  0.64969236  0.66640836 -0.36541522]]"
20200229-012951.893716,6,[1.6814405  1.6462637  1.13902    0.61337966],"[[ 0.3872305  -0.02640569  0.5264179   0.60363334]
 [ 0.6656301   0.39088178  0.31297407 -0.37668538]
 [ 0.09691844  0.7319424  -0.47399485  0.02117753]
 [-0.521262    0.54874736  0.33899868  0.3753888 ]
 [-0.35479927  0.09823949  0.53417283 -0.59360737]]","[[ 0.64001024  0.1303103   0.66095144  0.36952603]
 [ 0.45994055  0.61735535 -0.23542868 -0.59321225]
 [-0.26960585  0.70701635 -0.2221105   0.6149044 ]
 [-0.5533126   0.3194049   0.6770402  -0.36529756]]"
20200229-012951.893716,7,[1.6896856  1.6113862  1.1288369  0.61341053],"[[ 0.38493377 -0.00478147  0.5246314   0.60463136]
 [ 0.6059132   0.46497402  0.34139773 -0.3746762 ]
 [-0.00095485  0.7568218  -0.44009057  0.02169694]
 [-0.5916699   0.45886832  0.36108714  0.3771857 ]
 [-0.36690816  0.02091022  0.53305346 -0.59270513]]","[[ 0.6133999   0.18461815  0.6723427   0.3709613 ]
 [ 0.37288398  0.68503153 -0.20134401 -0.59257936]
 [-0.3623258   0.6726548  -0.19369532  0.6154172 ]
 [-0.5944903   0.21020022  0.68549126 -0.36400464]]"
20200229-012951.893716,8,[1.6987506 1.5907915 1.1175265 0.6135057],"[[ 0.38522124 -0.03905183  0.5200032   0.60480744]
 [ 0.61554444  0.440375    0.36293116 -0.37419665]
 [ 0.01391785  0.7715886  -0.40967926  0.02159576]
 [-0.581893    0.45737666  0.38411012  0.3776935 ]
 [-0.365947    0.00169726  0.5315078  -0.5925082 ]]","[[ 0.6182203   0.14445874  0.67749006  0.37140688]
 [ 0.3869502   0.6847183  -0.17428397 -0.5924996 ]
 [-0.34831604  0.6871807  -0.16611548  0.6155198 ]
 [-0.5888543   0.19513004  0.6950096  -0.36350593]]"
20200229-012951.893716,9,[1.7080433  1.5688044  1.1056589  0.61356413],"[[ 0.38455215 -0.05772454  0.5152764   0.60528827]
 [ 0.60443234  0.44058177  0.38776127 -0.37313813]
 [-0.00302557  0.78600127 -0.37731084  0.0216393 ]
 [-0.5931816   0.4284958   0.40454498  0.37867543]
 [-0.36729723 -0.03389638  0.52736276 -0.5920565 ]]","[[ 0.61265     0.12982826  0.68498677  0.37228718]
 [ 0.37108433  0.7008359  -0.14286415 -0.5922124 ]
 [-0.36413062  0.68483144 -0.13878186  0.6157556 ]
 [-0.5952859   0.15159185  0.70080143 -0.36267343]]"
