Timestamp,Epoch,s,u,v
20200221-182435.474996,0,[1.8255879 1.420665  0.7632799],"[[ 0.26529533  0.4988804   0.65644115]
 [ 0.65910006  0.49635226 -0.26273334]
 [ 0.65410453 -0.5036808  -0.26208925]
 [ 0.25952354 -0.5010576   0.65678394]]","[[ 0.4991648   0.70514226  0.50359595]
 [ 0.7128254  -0.00372925 -0.7013315 ]
 [ 0.4926604  -0.7090561   0.50450486]]"
20200221-182435.474996,1,[1.8025161  1.4275001  0.75917834],"[[ 0.25316653 -0.4988547   0.6612391 ]
 [ 0.664199   -0.49594188 -0.250362  ]
 [ 0.6586534   0.5040878  -0.24963227]
 [ 0.24682325  0.5010799   0.6616385 ]]","[[ 0.49366197 -0.7049302   0.50928515]
 [ 0.72093385  0.00420984 -0.6929912 ]
 [ 0.48636636  0.7092643   0.5102864 ]]"
20200221-182435.474996,2,[1.7788107 1.43421   0.7563912],"[[ 0.24371746 -0.49882355  0.6647811 ]
 [ 0.66782296 -0.49583453 -0.24081248]
 [ 0.66207176  0.5042266  -0.24013376]
 [ 0.23722373  0.5010778   0.66514   ]]","[[ 0.4889021  -0.7048552   0.513959  ]
 [ 0.7275179   0.00435661 -0.68607485]
 [ 0.48134422  0.70933783  0.51492476]]"
20200221-182435.474996,3,[1.7657436  1.4408993  0.75276357],"[[ 0.23363437 -0.49879053  0.66825575]
 [ 0.67222667 -0.49505246 -0.2304279 ]
 [ 0.66501045  0.5050173  -0.22967884]
 [ 0.22646768  0.50108814  0.6690184 ]]","[[ 0.48467425 -0.7045432   0.5183726 ]
 [ 0.73399603  0.0052585  -0.6791336 ]
 [ 0.47575292  0.7096418   0.51968056]]"
20200221-182435.474996,4,[1.7405902 1.4478122 0.7492199],"[[ 0.22701897 -0.49742016  0.6716999 ]
 [ 0.6796994  -0.48937276 -0.21992327]
 [ 0.6647052   0.5106271  -0.21839693]
 [ 0.21127753  0.5023423   0.67287153]]","[[ 0.48413798 -0.7014328   0.52307045]
 [ 0.74135756  0.01130709 -0.6710152 ]
 [ 0.46475756  0.71264595  0.5254867 ]]"
20200221-182435.474996,5,[1.7209626 1.4547946 0.745186 ],"[[ 0.22043963 -0.49596536  0.6751027 ]
 [ 0.68749285 -0.48301655 -0.20899943]
 [ 0.6638048   0.51683074 -0.20675343]
 [ 0.1952516   0.50358605  0.67661536]]","[[ 0.48418102 -0.69792634  0.5277001 ]
 [ 0.7485309   0.0181064  -0.6628527 ]
 [ 0.45306766  0.7159406   0.5311862 ]]"
20200221-182435.474996,6,[1.7144051  1.46157    0.74160916],"[[ 0.20692812 -0.4974352   0.67812115]
 [ 0.686557   -0.48867413 -0.19929688]
 [ 0.67054206  0.5113472  -0.19790398]
 [ 0.19024706  0.5022746   0.67916626]]","[[ 0.47473335 -0.7010724   0.5320959 ]
 [ 0.75404423  0.01217665 -0.6567109 ]
 [ 0.45392263  0.71298623  0.53442025]]"
20200221-182435.474996,7,[1.6962298 1.4687988 0.7373117],"[[ 0.19147126 -0.4987687   0.6815102 ]
 [ 0.686026   -0.49425143 -0.18763763]
 [ 0.67760676  0.50588167 -0.18702337]
 [ 0.18318391  0.5010282   0.68217194]]","[[ 0.46382162 -0.70410854  0.5376809 ]
 [ 0.7612403   0.00628647 -0.64843947]
 [ 0.45319146  0.71006465  0.5389116 ]]"
20200221-182435.474996,8,[1.6878829 1.4757731 0.732997 ],"[[ 0.18128325 -0.49878135  0.68427867]
 [ 0.6889426  -0.4940215  -0.17727889]
 [ 0.6802021   0.50611067 -0.1766928 ]
 [ 0.17268237  0.5010107   0.6849194 ]]","[[ 0.45905563 -0.7039974   0.5418999 ]
 [ 0.7671945   0.00656349 -0.6413809 ]
 [ 0.44797373  0.7101722   0.543116  ]]"
20200221-182435.474996,9,[1.6752098  1.482672   0.72900146],"[[ 0.18411018 -0.49547496  0.6860931 ]
 [ 0.7034597  -0.47614613 -0.16823985]
 [ 0.66992337  0.5234824  -0.16579354]
 [ 0.14983577  0.5037415   0.6881018 ]]","[[ 0.47039557 -0.6942639   0.54472536]
 [ 0.77281266  0.0260977  -0.6340975 ]
 [ 0.42601496  0.7192473   0.54881215]]"
