Timestamp,Epoch,s,u,v
20200226-234502.952185,0,[1.8286381  1.5959587  1.1284813  0.66379154],"[[ 0.15993778  0.3827721   0.3958052  -0.7115112 ]
 [ 0.48415044  0.61274695  0.29659343  0.3728792 ]
 [ 0.6668545   0.01425178 -0.61772907  0.05001561]
 [ 0.50895935 -0.5826055   0.18473284 -0.37023854]
 [ 0.19048353 -0.37201414  0.5827996   0.463826  ]]","[[ 0.31973138  0.63056487  0.5521461  -0.4419217 ]
 [ 0.61645585  0.35689232 -0.23531455  0.66123927]
 [ 0.6296447  -0.3370905  -0.42485228 -0.55625385]
 [ 0.34828424 -0.60115397  0.6776894   0.2409346 ]]"
20200226-234502.952185,1,[1.7890015 1.6043957 1.1257794 0.6638061],"[[ 0.14591734 -0.3823847   0.39745829 -0.7119755 ]
 [ 0.48179057 -0.6118604   0.31042692  0.3710098 ]
 [ 0.67904925 -0.01280665 -0.6021999   0.04947838]
 [ 0.5058198   0.58357507  0.1986527  -0.37204376]
 [ 0.172118    0.37240392  0.5861348   0.46322533]]","[[ 0.30709222 -0.6302581   0.55864865 -0.44314885]
 [ 0.6234825  -0.35587245 -0.2204076   0.660337  ]
 [ 0.6376636   0.33813897 -0.41087237 -0.5569839 ]
 [ 0.3321887   0.6014911   0.6859416   0.23946421]]"
20200226-234502.952185,2,[1.7519709 1.6126121 1.1211213 0.6635805],"[[ 0.12090023 -0.38324428  0.3981779  -0.7136599 ]
 [ 0.4686633  -0.6181846   0.3290443   0.36674812]
 [ 0.69373506 -0.02342888 -0.5825514   0.04825555]
 [ 0.5096427   0.57672906  0.21387324 -0.37591457]
 [ 0.1572707   0.37122267  0.58998036  0.46102652]]","[[ 0.28136644 -0.6332308   0.56662154 -0.44586095]
 [ 0.6265557  -0.36495864 -0.20061311  0.65877736]
 [ 0.6514852   0.3286079  -0.39531094 -0.5579548 ]
 [ 0.32222396  0.59819794  0.6945675   0.23644675]]"
20200226-234502.952185,3,[1.7197227 1.6211675 1.1158137 0.6635594],"[[ 0.11635712 -0.38015422  0.3978927  -0.71437687]
 [ 0.48346007 -0.6024219   0.3447321   0.36429113]
 [ 0.70872504  0.00205654 -0.56242144  0.04770172]
 [ 0.485001    0.59342015  0.23171985 -0.37839454]
 [ 0.12332727  0.3747246   0.5939946   0.45989057]]","[[ 0.28527868 -0.62567955  0.57178426 -0.44744143]
 [ 0.6450183  -0.34326237 -0.18264627  0.6578469 ]
 [ 0.64981407  0.35105127 -0.37728328 -0.55871445]
 [ 0.2833884   0.6061841   0.705238    0.23424672]]"
20200226-234502.952185,4,[1.6843488 1.6294447 1.1094869 0.6635445],"[[ 0.10640726  0.37783295  0.39793217 -0.71507126]
 [ 0.4905583   0.5902558   0.3638497   0.36170283]
 [ 0.7245772  -0.02121538 -0.5387798   0.04726102]
 [ 0.46372718 -0.60542434  0.25071168 -0.38077718]
 [ 0.08930445 -0.37663254  0.59676105  0.4589328 ]]","[[ 0.2812735   0.61938596  0.5791281  -0.4492849 ]
 [ 0.6606094   0.32642162 -0.16047333  0.6567286 ]
 [ 0.6513646  -0.36803827 -0.35676068 -0.55945855]
 [ 0.24536647 -0.6118479   0.7152488   0.23207062]]"
20200226-234502.952185,5,[1.6536276 1.6348325 1.1014819 0.6634041],"[[ 0.22173387 -0.3202302   0.39476228  0.7163264 ]
 [ 0.6694441  -0.36504987  0.3834546  -0.3577372 ]
 [ 0.6773551   0.30355212 -0.51165813 -0.0463411 ]
 [ 0.19211006  0.73185223  0.27307227  0.3847862 ]
 [-0.08344372  0.36937737  0.60063577 -0.4568291 ]]","[[ 0.47490993 -0.47924814  0.5836413   0.45182383]
 [ 0.7414807  -0.04864373 -0.13603906 -0.6552356 ]
 [ 0.47327852  0.5925368  -0.33256567  0.56063145]
 [-0.02596923  0.64564323  0.728187   -0.22850412]]"
20200226-234502.952185,6,[1.6480846 1.6232938 1.0970516 0.6633547],"[[-0.3833403  -0.04953326  0.39283022  0.7170829 ]
 [-0.7060352   0.2764172   0.39939833 -0.3546275 ]
 [-0.2008815   0.72619253 -0.49225074 -0.04550761]
 [ 0.44317052  0.6087695   0.28749114  0.38764068]
 [ 0.343236    0.1522633   0.60100234 -0.45573646]]","[[-0.6672367   0.04405285  0.58901256  0.4537831 ]
 [-0.5114829   0.5453245  -0.11651378 -0.6537822 ]
 [ 0.15295294  0.749412   -0.3154884   0.56165326]
 [ 0.51940954  0.37291044  0.7348171  -0.22626512]]"
20200226-234502.952185,7,[1.6546059  1.6021497  1.0901506  0.66294426],"[[-0.38253498  0.01159502  0.38882285  0.71912825]
 [-0.63024825  0.4109668   0.4202397  -0.34858617]
 [-0.0445134   0.7652576  -0.46863005 -0.04406686]
 [ 0.5632545   0.49231672  0.3018479   0.3927446 ]
 [ 0.37042826  0.054562    0.6012403  -0.45293722]]","[[-0.63954246  0.16452438  0.5953287   0.4577129 ]
 [-0.38479432  0.64749515 -0.09149632 -0.65139246]
 [ 0.3076088   0.70702463 -0.29771894  0.5629003 ]
 [ 0.59016585  0.23194468  0.7406592  -0.22210424]]"
20200226-234502.952185,8,[1.6637114 1.5748372 1.0770191 0.6629777],"[[-0.38101953 -0.00137355  0.3852507   0.7197432 ]
 [-0.6170797   0.4122812   0.44534552 -0.34563914]
 [-0.02242479  0.7848191  -0.43329728 -0.04396564]
 [ 0.57819325  0.462563    0.32535028  0.39536723]
 [ 0.3731312   0.01081592  0.5997078  -0.4519461 ]]","[[-0.63325536  0.15551302  0.6025066   0.46020553]
 [-0.36551502  0.6636638  -0.05900417 -0.6499752 ]
 [ 0.32813108  0.7088592  -0.2686103   0.5636466 ]
 [ 0.5980943   0.1813426   0.7492348  -0.21919277]]"
20200226-234502.952185,9,[1.6723306  1.5567015  1.0656872  0.66299224],"[[-0.3806201  -0.02063255  0.3798757   0.7203981 ]
 [-0.61563087  0.39986083  0.46530008 -0.34246036]
 [-0.01996     0.7983     -0.4044856  -0.04381027]
 [ 0.57983804  0.44956294  0.34468868  0.398204  ]
 [ 0.3735191  -0.01720378  0.59730387 -0.45084575]]","[[-0.6326222   0.13442557  0.6063659   0.46264383]
 [-0.36354965  0.66789675 -0.03248565 -0.64860654]
 [ 0.3302598   0.71591663 -0.24474034  0.56435305]
 [ 0.5987898   0.15266754  0.7558888  -0.21627784]]"
20200226-234502.952185,10,[1.681196  1.5344334 1.0554885 0.6628918],"[[-0.37996605 -0.03584526  0.37390402  0.721255  ]
 [-0.6092013   0.39369687  0.48571944 -0.33848295]
 [-0.008701    0.81096274 -0.37500575 -0.04305831]
 [ 0.5869701   0.42856646  0.36237198  0.40147138]
 [ 0.37401852 -0.04887071  0.5935731  -0.4496522 ]]","[[-0.62940806  0.11933063  0.61065483  0.46551716]
 [-0.3537159   0.67593396 -0.00381029 -0.6465166 ]
 [ 0.34077555  0.7180161  -0.22019666  0.56554264]
 [ 0.6021648   0.11544018  0.7606571  -0.21324079]]"
20200226-234502.952185,11,[1.6904389 1.5166231 1.0408136 0.6628384],"[[-0.37934914 -0.05244732  0.36646417 -0.7221739 ]
 [-0.6026336   0.3838892   0.5085039   0.3343248 ]
 [ 0.00224045  0.8237746  -0.3416948   0.04274459]
 [ 0.5938672   0.40540516  0.38080236 -0.40488085]
 [ 0.37449077 -0.08319022  0.587675    0.44825912]]","[[-0.625915    0.10217642  0.61478555 -0.46885955]
 [-0.34378275  0.6824042   0.02808183  0.644476  ]
 [ 0.35108325  0.71983147 -0.19419628 -0.5664546 ]
 [ 0.6056271   0.07567631  0.7638967   0.20964423]]"
20200226-234502.952185,12,[1.6995529 1.5108582 1.0252587 0.6626332],"[[-0.37974754 -0.0786035   0.3541659  -0.72359574]
 [-0.6117977   0.35710812  0.5242742   0.32881647]
 [-0.01315907  0.83240867 -0.3155944   0.04260324]
 [ 0.58432084  0.40459237  0.3976872  -0.41007346]
 [ 0.37402096 -0.09846985  0.5847633   0.4453243 ]]","[[-0.63099927  0.06886405  0.61114925 -0.47285768]
 [-0.35813203  0.67537946  0.05134594  0.6426256 ]
 [ 0.33626345  0.73130745 -0.17412642 -0.5672709 ]
 [ 0.6004236   0.06564744  0.7704156   0.20406325]]"
20200226-234502.952185,13,[1.708719   1.5007331  1.0130312  0.66250527],"[[-0.3796735  -0.09213266  0.34459302 -0.72456163]
 [-0.6080728   0.34837848  0.5410304   0.32392773]
 [-0.00622493  0.8395469  -0.29144743  0.04220775]
 [ 0.5883995   0.387561    0.41048345 -0.4142174 ]
 [ 0.37395608 -0.12288988  0.57888144  0.44353607]]","[[-0.62928516  0.0549642   0.61150616 -0.47648674]
 [-0.35206756  0.67842096  0.0756896   0.64036286]
 [ 0.3427039   0.7316439  -0.15590218 -0.5682831 ]
 [ 0.60216504  0.03769888  0.7720273   0.19987512]]"
20200226-234502.952185,14,[1.7175722  1.492167   0.99907386 0.6622431 ],"[[-0.37930322 -0.10425274  0.33349153 -0.72608256]
 [-0.60224825  0.3415153   0.5592637   0.31743315]
 [ 0.00365216  0.8458636  -0.26730323  0.04180206]
 [ 0.5945422   0.3674876   0.42090398 -0.41936362]
 [ 0.37407622 -0.14821188  0.57218593  0.44093913]]","[[-0.6259989   0.04396213  0.61194843 -0.48136476]
 [-0.342914    0.68238527  0.10166567  0.6375144 ]
 [ 0.352255    0.729632   -0.13982254 -0.5692134 ]
 [ 0.60535294  0.00743901  0.7717727   0.19457579]]"
20200226-234502.952185,15,[1.726225   1.4821384  0.9889541  0.66189915],"[[-0.37923414 -0.11721387  0.32161233 -0.72737867]
 [-0.5990611   0.33313438  0.5749282   0.31051484]
 [ 0.00914015  0.85033774 -0.24655744  0.04084594]
 [ 0.59781766  0.35187268  0.4297708  -0.42507803]
 [ 0.3739488  -0.16850287  0.5661532   0.43833935]]","[[-0.6242424   0.03037306  0.6108377  -0.48608238]
 [-0.33780092  0.6840799   0.1254331   0.63418585]
 [ 0.35753596  0.728571   -0.12500633 -0.5707239 ]
 [ 0.60694313 -0.01721301  0.77169746  0.18922636]]"
20200226-234502.952185,16,[1.735291   1.4761504  0.97456247 0.6615809 ],"[[-0.37906668 -0.12889768  0.30861542 -0.72888786]
 [-0.59505117  0.32430953  0.59140825  0.30311397]
 [ 0.01585441  0.85444486 -0.22526267  0.0405465 ]
 [ 0.6018871   0.3348161   0.4377964  -0.43083578]
 [ 0.37376946 -0.18981889  0.55909204  0.43540916]]","[[-0.62179106  0.01872428  0.6093722  -0.49162087]
 [-0.3313651   0.6854168   0.14976856  0.63084906]
 [ 0.36415032  0.72667164 -0.11196167 -0.5716707 ]
 [ 0.60907143 -0.0424449   0.7705189   0.18311495]]"
20200226-234502.952185,17,[1.7450124 1.4681358 0.9575395 0.6606217],"[[-0.3792836  -0.1470579   0.28753564  0.73163575]
 [-0.5956045   0.30780995  0.6092848  -0.29029775]
 [ 0.01529697  0.8589212  -0.20021926 -0.0393316 ]
 [ 0.60136604  0.3198887   0.44536796  0.4414038 ]
 [ 0.37352917 -0.20869298  0.55466664 -0.42901304]]","[[-0.6222064  -0.00254181  0.6019047   0.50056356]
 [-0.33194035  0.6831908   0.17963395 -0.62513816]
 [ 0.36359692  0.72737896 -0.0981418   0.5736597 ]
 [ 0.6086644  -0.06452754  0.77188796 -0.1719102 ]]"
