Timestamp,Epoch,s,u,v
20200221-151451.087387,0,[1.7269258 1.0024947],"[[ 4.0391940e-01 -7.0707059e-01]
 [ 8.2086229e-01  8.9198351e-05]
 [ 4.0377462e-01  7.0714271e-01]]","[[ 0.7071628 -0.7070507]
 [ 0.7070507  0.7071628]]"
20200221-151451.087387,1,[1.7273014 1.0049198],"[[ 0.39783877  0.7081905 ]
 [ 0.8247148   0.00247717]
 [ 0.4019574  -0.7060168 ]]","[[ 0.705706   0.7085048]
 [ 0.7085048 -0.705706 ]]"
20200221-151451.087387,2,[1.7225896 1.0074359],"[[ 0.3934449   0.70820415]
 [ 0.8288873   0.00255981]
 [ 0.39767697 -0.7060029 ]]","[[ 0.70565724  0.7085533 ]
 [ 0.7085533  -0.70565724]]"
20200221-151451.087387,3,[1.7181218 1.0099672],"[[ 0.38908628  0.7082175 ]
 [ 0.8329603   0.00264299]
 [ 0.3934326  -0.7059896 ]]","[[ 0.70560837  0.7086021 ]
 [ 0.7086021  -0.70560837]]"
20200221-151451.087387,4,[1.7241265 1.0123565],"[[ 0.38992393 -0.7060552 ]
 [ 0.8361202   0.00249219]
 [ 0.38582665  0.70815223]]","[[ 0.708501  -0.7057098]
 [ 0.7057098  0.708501 ]]"
20200221-151451.087387,5,[1.7301444 1.0147444],"[[ 0.38651365 -0.70610213]
 [ 0.8391955   0.0024063 ]
 [ 0.38256794  0.7081059 ]]","[[ 0.70844436 -0.7057666 ]
 [ 0.7057666   0.70844436]]"
20200221-151451.087387,6,[1.7260152 1.0172849],"[[ 0.38237175 -0.7060877 ]
 [ 0.8430147   0.00249055]
 [ 0.37830943  0.70812   ]]","[[ 0.7084937 -0.7057171]
 [ 0.7057171  0.7084937]]"
20200221-151451.087387,7,[1.7321538 1.0196645],"[[ 0.37918448 -0.70607936]
 [ 0.845911    0.00255266]
 [ 0.37503806  0.7081279 ]]","[[ 0.70852286 -0.7056879 ]
 [ 0.7056879   0.70852286]]"
20200221-151451.087387,8,[1.7383093 1.0220567],"[[ 0.37600538 -0.7060891 ]
 [ 0.8487338   0.00256956]
 [ 0.37184793  0.7081183 ]]","[[ 0.70852536 -0.7056853 ]
 [ 0.7056853   0.70852536]]"
20200221-151451.087387,9,[1.7344918 1.0246067],"[[ 0.371811   -0.7061466 ]
 [ 0.8523147   0.00245234]
 [ 0.36785364  0.7080615 ]]","[[ 0.7084523  -0.70575875]
 [ 0.70575875  0.7084523 ]]"
20200221-151451.087387,10,[1.7358533 1.0270844],"[[ 0.37034553 -0.70514464]
 [ 0.8553782   0.00508198]
 [ 0.36217725  0.7090453 ]]","[[ 0.7098932  -0.70430934]
 [ 0.70430934  0.7098932 ]]"
20200221-151451.087387,11,[1.7372811 1.0295495],"[[ 0.36884356 -0.70419407]
 [ 0.85835963  0.0076353 ]
 [ 0.35661346  0.70996636]]","[[ 0.7112829 -0.7029059]
 [ 0.7029059  0.7112829]]"
20200221-151451.087387,12,[1.7436695 1.0319586],"[[ 0.36571294 -0.7042904 ]
 [ 0.86086756  0.00746784]
 [ 0.35378098  0.7098726 ]]","[[ 0.7111697 -0.7030204]
 [ 0.7030204  0.7111697]]"
20200221-151451.087387,13,[1.7403353 1.0345322],"[[ 0.36162496 -0.70438945]
 [ 0.8641387   0.00730398]
 [ 0.3499882   0.7097762 ]]","[[ 0.7110675 -0.7031238]
 [ 0.7031238  0.7110675]]"
