Timestamp,Epoch,s,u,v
20200228-120618.465621,0,[0.3282762  0.24840406 0.0572819  0.02723257],"[[-0.13326356  0.09634858 -0.34543577 -0.86961085]
 [ 0.10220716  0.50768954 -0.25559628 -0.14614949]
 [-0.36889446 -0.32544786 -0.8072192   0.32163593]
 [ 0.2222439  -0.7916388   0.11660253 -0.32933506]
 [-0.8867464  -0.01898087  0.38748732 -0.10250126]]","[[ 0.44385955 -0.34215683  0.04409201  0.8270269 ]
 [-0.13712654  0.35344443  0.9093494   0.1713406 ]
 [ 0.4316173   0.8443706  -0.28817168  0.13304976]
 [ 0.77323455 -0.21223667  0.29681173 -0.51862013]]"
20200228-120618.465621,1,[0.33428678 0.24933253 0.05737098 0.02998985],"[[-0.15052484  0.08996735 -0.43384126 -0.8306547 ]
 [ 0.10663551  0.50676167 -0.26303682 -0.11954071]
 [-0.36379516 -0.31612846 -0.77043134  0.41342613]
 [ 0.20904258 -0.79687256  0.08348742 -0.33192092]
 [-0.88877755 -0.01246422  0.37690702 -0.1209538 ]]","[[ 0.44664037 -0.34938002  0.07806747  0.8199704 ]
 [-0.11964184  0.35265416  0.9192163   0.12791473]
 [ 0.44239917  0.838484   -0.28404647  0.14333566]
 [ 0.76842785 -0.22475137  0.26127446 -0.5392041 ]]"
20200228-120618.465621,2,[0.33997154 0.24995473 0.05796413 0.03236577],"[[-0.1679957   0.08360825 -0.52216315 -0.778412  ]
 [ 0.10707113  0.5064977  -0.26967207 -0.09209637]
 [-0.35638487 -0.30964682 -0.720334    0.50477767]
 [ 0.20184676 -0.80027276  0.04784946 -0.33273822]
 [-0.89025915 -0.01234883  0.36531097 -0.14169823]]","[[ 0.45084542 -0.3549513   0.12123262  0.80996966]
 [-0.10537667  0.34880966  0.92842025  0.07255115]
 [ 0.44789827  0.83574    -0.27551293  0.15817292]
 [ 0.764867   -0.2321214   0.21778746 -0.5600599 ]]"
20200228-120618.465621,3,[0.34528172 0.2506541  0.05888386 0.03433119],"[[-0.18461888  0.0780267  -0.60533977 -0.714891  ]
 [ 0.10731325  0.5063497  -0.27440864 -0.0643259 ]
 [-0.3483392  -0.30344507 -0.6588228   0.5907348 ]
 [ 0.19510634 -0.80329835  0.01164481 -0.3306135 ]
 [-0.8916238  -0.0124424   0.35225087 -0.16285071]]","[[ 0.45471707 -0.3597439   0.16918314  0.79699045]
 [-0.09261052  0.34525287  0.93387085  0.01043802]
 [ 0.45257667  0.833369   -0.26516342  0.17423828]
 [ 0.7614658  -0.2384973   0.1701489  -0.57821995]]"
20200228-120618.465621,4,[0.35127014 0.2516216  0.06037303 0.03586465],"[[-0.20071171  0.07361487 -0.6783709  -0.6442989 ]
 [ 0.10972342  0.5056704  -0.27714437 -0.03738034]
 [-0.34230936 -0.29648066 -0.58908224  0.6664943 ]
 [ 0.18510894 -0.80679184 -0.02249966 -0.32532567]
 [-0.89232004 -0.00801053  0.33982313 -0.1828392 ]]","[[ 0.45764485 -0.36518747  0.2180784   0.7807952 ]
 [-0.07749911  0.34394324  0.93419075 -0.05463149]
 [ 0.45984197  0.82889986 -0.25593966  0.18964566]
 [ 0.7570342  -0.24752049  0.11926582 -0.59279734]]"
20200228-120618.465621,5,[0.35598528 0.25248483 0.06211487 0.03706635],"[[-0.21648102  0.06909508 -0.7402832  -0.5692568 ]
 [ 0.10977962  0.5054911  -0.27764747 -0.0120714 ]
 [-0.33414084 -0.29084495 -0.51476467  0.731451  ]
 [ 0.17844246 -0.8093562  -0.05465666 -0.31712607]
 [-0.8930801  -0.00750829  0.3269899  -0.2005288 ]]","[[ 0.46084863 -0.36888224  0.2644474   0.76263493]
 [-0.06670427  0.34130067  0.93023425 -0.11716967]
 [ 0.4636487   0.826759   -0.24433729  0.2044479 ]
 [ 0.7537896  -0.25280353  0.07093099 -0.602379  ]]"
20200228-120618.465621,6,[0.3613573  0.2531656  0.0642352  0.03792239],"[[-0.23201166  0.06472228 -0.7866535  -0.49919668]
 [ 0.10824479  0.5055553  -0.2763627   0.0094175 ]
 [-0.32582286 -0.28662178 -0.44454038  0.7811964 ]
 [ 0.17460617 -0.8111604  -0.08166859 -0.3074704 ]
 [-0.89319956 -0.00955912  0.31703964 -0.21426228]]","[[ 0.46497282 -0.37258756  0.301485    0.74436945]
 [-0.05540734  0.3370809   0.924162   -0.17097151]
 [ 0.46581092  0.8256523  -0.23312856  0.21672456]
 [ 0.75083315 -0.25661907  0.02612681 -0.6080408 ]]"
20200228-120618.465621,7,[0.36688492 0.25416857 0.06648194 0.03854004],"[[-0.24644165  0.06171609 -0.82076895 -0.43560484]
 [ 0.10927568  0.50516385 -0.2743495   0.02728713]
 [-0.31892213 -0.28113663 -0.38030457  0.81901455]
 [ 0.16690305 -0.81358206 -0.10380439 -0.29721946]
 [-0.8931725  -0.00686975  0.30929545 -0.22445369]]","[[ 0.46772036 -0.37665853  0.33125004  0.72776324]
 [-0.04303838  0.33540824  0.91603786 -0.2156928 ]
 [ 0.47059718  0.8224719  -0.2258204   0.22601621]
 [ 0.74694294 -0.26300094 -0.01236662 -0.61053574]]"
20200228-120618.465621,8,[0.3735596  0.25524458 0.06891213 0.03898487],"[[-0.2607028   0.05944232 -0.8452055  -0.379158  ]
 [ 0.11120268  0.5045486  -0.2720965   0.04198806]
 [-0.31265718 -0.27542755 -0.32265535  0.8475975 ]
 [ 0.15800364 -0.81610733 -0.12181833 -0.2870059 ]
 [-0.89272    -0.00249044  0.30437595 -0.2316948 ]]","[[ 0.47035238 -0.381383    0.3533116   0.7130826 ]
 [-0.02846021  0.33426085  0.90767115 -0.25217688]
 [ 0.47644004  0.8182466  -0.22160959  0.23316783]
 [ 0.74226946 -0.27072084 -0.04683578 -0.6111899 ]]"
20200228-120618.465621,9,[0.38117605 0.25627387 0.071127   0.03930615],"[[-0.2735764   0.05808038 -0.86252064 -0.330031  ]
 [ 0.11319945  0.5042063  -0.2693856   0.05391864]
 [-0.30581772 -0.27000752 -0.27266946  0.8691103 ]
 [ 0.1501064  -0.8182284  -0.13685966 -0.2773031 ]
 [-0.8923485   0.00105158  0.30068353 -0.2364794 ]]","[[ 0.47323593 -0.3863385   0.36837962  0.700776  ]
 [-0.01313689  0.33239686  0.9001851  -0.2810817 ]
 [ 0.48183578  0.8141768  -0.21909063  0.23864174]
 [ 0.7373668  -0.27815694 -0.07721952 -0.6107015 ]]"
20200228-120618.465621,10,[0.38730165 0.25728825 0.07350139 0.03954024],"[[-0.28633353  0.05639081 -0.8744029  -0.28751495]
 [ 0.11373691  0.5040732  -0.26679453  0.06364743]
 [-0.29872894 -0.26560405 -0.22892699  0.88540477]
 [ 0.14398074 -0.8198641  -0.14899348 -0.26829398]
 [-0.89168835  0.00278566  0.29938892 -0.23950182]]","[[ 0.47591335 -0.38996923  0.38006765  0.6906367 ]
 [-0.00139996  0.3302706   0.89350325 -0.3042556 ]
 [ 0.48526797  0.81155    -0.21647821  0.2429792 ]
 [ 0.73349816 -0.2832526  -0.10167503 -0.6094346 ]]"
