Timestamp,Epoch,s,u,v
20200228-193146.961937,0,[1.7866386  1.6624681  1.1781597  0.62946135],"[[ 0.2993359   0.28643146 -0.546328    0.55038315]
 [ 0.59383976  0.5517781  -0.13750654 -0.37914607]
 [ 0.5226143   0.00443016  0.74498785  0.10608535]
 [ 0.46074158 -0.63300824 -0.11553201  0.37918562]
 [ 0.26896685 -0.46128008 -0.33802798 -0.63110286]]","[[ 0.51011866  0.49397826 -0.60229933  0.36469162]
 [ 0.5809417   0.36976963  0.45197725 -0.56700414]
 [ 0.48578957 -0.384606    0.47456306  0.62520134]
 [ 0.4077916  -0.68653804 -0.45578694 -0.39323   ]]"
20200228-193146.961937,1,[1.7335835 1.6699347 1.1797044 0.6295207],"[[ 0.3052797  -0.2628934  -0.55103105 -0.5515004 ]
 [ 0.64211535 -0.4964413  -0.15036047  0.37729755]
 [ 0.5342456   0.04573051  0.7329717  -0.10642115]
 [ 0.4028186   0.6717099  -0.12884042 -0.38081565]
 [ 0.21635784  0.48077804 -0.34627914  0.63019645]]","[[ 0.5399344  -0.44945982 -0.61026824 -0.36610064]
 [ 0.62119675 -0.31401968  0.4409606   0.5666216 ]
 [ 0.45766404  0.42882782  0.46426052 -0.62538975]
 [ 0.33634683  0.7179724  -0.4664644   0.39217034]]"
20200228-193146.961937,2,[1.692711  1.6713314 1.181202  0.629641 ],"[[ 0.38312814 -0.08584089 -0.55545264 -0.55185044]
 [ 0.8048204  -0.10672612 -0.16323031  0.37679294]
 [ 0.44870114  0.31711218  0.7208583  -0.1057985 ]
 [ 0.01168842  0.78387225 -0.1418974  -0.3811    ]
 [-0.06331233  0.5159703  -0.35363442  0.6301257 ]]","[[ 0.68342376 -0.12580183 -0.61847436 -0.36687264]
 [ 0.70154166  0.04688012  0.4295114   0.56671125]
 [ 0.18668564  0.60714483  0.45360416 -0.6251137 ]
 [-0.07694078  0.78316754 -0.4767105   0.39176014]]"
20200228-193146.961937,3,[1.6912467  1.6395303  1.1821284  0.62974495],"[[-0.35532734  0.13799682 -0.56011754 -0.5524778 ]
 [-0.7107273   0.39184576 -0.1787176   0.37576354]
 [-0.17519478  0.537788    0.70586926 -0.10553223]
 [ 0.45650637  0.63707215 -0.15779683 -0.38194716]
 [ 0.35988533  0.3637814  -0.3621836   0.62972146]]","[[-0.6216993   0.28934526 -0.62804526 -0.3678706 ]
 [-0.5383695   0.46531576  0.4154005   0.5666409 ]
 [ 0.20891899  0.6098254   0.44024274 -0.6250217 ]
 [ 0.5291513   0.5726023  -0.4890686   0.3910719 ]]"
20200228-193146.961937,4,[1.7000726 1.5912359 1.1818888 0.62989  ],"[[-0.34384957  0.13367957 -0.5652362  -0.5528151 ]
 [-0.6842333   0.43327907 -0.19834158  0.37522277]
 [-0.14188848  0.5705234   0.6848579  -0.10495067]
 [ 0.49623004  0.60457844 -0.18046498 -0.38244975]
 [ 0.38368714  0.32153872 -0.3735919   0.6295407 ]]","[[-0.6014327   0.30516338 -0.63972276 -0.3686586 ]
 [-0.5092908   0.5120867   0.396489    0.5667336 ]
 [ 0.24558794  0.6103378   0.42036092 -0.62487704]
 [ 0.5644365   0.52166116 -0.5068017   0.39042687]]"
20200228-193146.961937,5,[1.7083422 1.5493562 1.1808963 0.6300372],"[[-0.3357851   0.12043233 -0.57031035 -0.5529515 ]
 [-0.6642479   0.45782217 -0.22056137  0.37507364]
 [-0.11791609  0.6007495   0.66073656 -0.10412069]
 [ 0.5226363   0.57838804 -0.2044476  -0.38241562]
 [ 0.39871147  0.28365934 -0.38435295  0.62966824]]","[[-0.5860848   0.30620342 -0.6529881  -0.3692569 ]
 [-0.48726794  0.54882175  0.37411013  0.5669273 ]
 [ 0.27134296  0.61480236  0.39792362 -0.6245381 ]
 [ 0.587748    0.47650003 -0.52469486  0.39012235]]"
20200228-193146.961937,6,[1.7161429  1.5128258  1.1775774  0.63024694],"[[-0.32748288  0.09987137 -0.5766697  -0.5525024 ]
 [-0.64199764  0.47755608 -0.25119963  0.37605184]
 [-0.09241014  0.63770413  0.6267989  -0.10264497]
 [ 0.5490854   0.54683536 -0.23471442 -0.38127187]
 [ 0.41298965  0.23721452 -0.39545354  0.63041437]]","[[-0.5685274   0.29971957 -0.67126    -0.3692628 ]
 [-0.46229652  0.5890512   0.34235564  0.5675328 ]
 [ 0.29868183  0.6216629   0.367743   -0.6237709 ]
 [ 0.6114312   0.42038378 -0.54494786  0.39046326]]"
20200228-193146.961937,7,[1.7253531  1.4778383  1.175649   0.63045204],"[[-0.32519603  0.07393879 -0.57976246 -0.55226046]
 [-0.6347878   0.477385   -0.275695    0.37660477]
 [-0.08370272  0.66409266  0.59738874 -0.10157296]
 [ 0.5571955   0.5316173  -0.26050028 -0.38058043]
 [ 0.41691586  0.20736672 -0.40389866  0.6308875 ]]","[[-0.5632465   0.27774206 -0.68496925 -0.36936423]
 [-0.45400888  0.6102565   0.31452978  0.5679208 ]
 [ 0.30749163  0.63349384  0.34011143 -0.62326455]
 [ 0.61812466  0.38617623 -0.5623276   0.39061153]]"
20200228-193146.961937,8,[1.7340816  1.4490411  1.1730952  0.63066506],"[[-0.3264866   0.03823937 -0.5807054  -0.55171317]
 [-0.63933074  0.4595677  -0.29996306  0.37785888]
 [-0.08891412  0.6893616   0.5643602  -0.10002176]
 [ 0.5521513   0.5274281  -0.29009047 -0.37915352]
 [ 0.41459087  0.18421538 -0.41249037  0.63172275]]","[[-0.5672217   0.23842052 -0.6965758  -0.36904907]
 [-0.4598131   0.619562    0.28520954  0.56865674]
 [ 0.3015136   0.65334666  0.30787674 -0.62244636]
 [ 0.6131239   0.36391836 -0.5819359   0.39114308]]"
20200228-193146.961937,9,[1.7435107  1.4256148  1.1634513  0.63081825],"[[-0.32478637 -0.01066667 -0.5798035  -0.5520758 ]
 [-0.634772    0.44248435 -0.34029615  0.3773455 ]
 [-0.08380935  0.7299528   0.5084423  -0.09948828]
 [ 0.55733335  0.5009995  -0.33236927 -0.37951863]
 [ 0.41705388  0.14234471 -0.42313492  0.6315777 ]]","[[-0.5637072   0.18961664 -0.71380764 -0.36980864]
 [-0.45480043  0.64360386  0.23547123  0.56875634]
 [ 0.30694005  0.672169    0.25851405 -0.62221146]
 [ 0.6173968   0.31306297 -0.6067968   0.3906541 ]]"
