Timestamp,Epoch,s,u,v
20200226-231520.759536,0,[1.7195436  1.088541   0.49413612 0.09251577],"[[-0.39256158  0.5056107  -0.35575333 -0.4677649 ]
 [-0.4020413   0.24743864  0.85519016 -0.17532283]
 [ 0.15182114  0.1641651   0.25211075  0.61368394]
 [-0.53153515 -0.7773707   0.01203284 -0.0519488 ]
 [ 0.6153688  -0.2277652   0.27997315 -0.609222  ]]","[[-0.38089833 -0.12107592  0.68804246 -0.6056854 ]
 [ 0.5225793   0.22393265  0.7037454   0.42603692]
 [ 0.71235627  0.13745455 -0.1687958  -0.6672054 ]
 [-0.2727193   0.9572362  -0.05336663 -0.08046823]]"
20200226-231520.759536,1,[1.7207247  1.0870336  0.4920109  0.08768544],"[[-0.39634803  0.4981238  -0.3673095  -0.44012842]
 [-0.40479967  0.23953195  0.85444635 -0.19606806]
 [ 0.15047707  0.16221662  0.25470227  0.6422523 ]
 [-0.5271724  -0.78362226  0.00180266 -0.03001018]
 [ 0.61521673 -0.23263527  0.26481834 -0.59536266]]","[[-0.3818327  -0.13223337  0.6821715  -0.6093935 ]
 [ 0.52064055  0.22300996  0.70938516  0.41949147]
 [ 0.7112403   0.1392944  -0.17111444 -0.6674238 ]
 [-0.27798325  0.95570827 -0.04620526 -0.08492597]]"
20200226-231520.759536,2,[1.7197133  1.0898865  0.49137494 0.08333343],"[[-0.40179706  0.48925754 -0.3811791  -0.40849894]
 [-0.40988302  0.23478948  0.8514473  -0.21370839]
 [ 0.14727624  0.16223463  0.25619578  0.67334276]
 [-0.52139634 -0.7904345  -0.0051343  -0.00760077]
 [ 0.61401236 -0.23322709  0.25313616 -0.5779355 ]]","[[-0.38628438 -0.13904993  0.6770142  -0.61082065]
 [ 0.51575446  0.22782892  0.71461403  0.41402704]
 [ 0.7083981   0.14563122 -0.16985936 -0.6694114 ]
 [-0.28801772  0.95265496 -0.0461176  -0.08583876]]"
20200226-231520.759536,3,[1.7209854  1.0908542  0.4897689  0.07887677],"[[-0.40461445  0.4823639  -0.39311802 -0.37236637]
 [-0.41149586  0.22928733  0.8496637  -0.23115472]
 [ 0.14668624  0.16100676  0.25814924  0.7067489 ]
 [-0.5176795  -0.795302   -0.01229236  0.01624369]
 [ 0.61436886 -0.23732774  0.23819785 -0.555115  ]]","[[-0.3858055  -0.14598879  0.6727305  -0.61422724]
 [ 0.5148218   0.22770812  0.71816534  0.40907973]
 [ 0.7078242   0.14692754 -0.17295308 -0.6689429 ]
 [-0.2917153   0.9514456  -0.04194606 -0.08884897]]"
20200226-231520.759536,4,[1.7208031  1.0939987  0.48901156 0.07495086],"[[-0.40933913  0.47403213 -0.4066031  -0.33195806]
 [-0.41608933  0.22468184  0.84602183 -0.24501243]
 [ 0.14385699  0.16101635  0.25956428  0.74144983]
 [-0.5121197  -0.8013838  -0.01838533  0.04065075]
 [ 0.6134738  -0.23805417  0.22629564 -0.5276104 ]]","[[-0.38948044 -0.15198132  0.66803294 -0.6155801 ]
 [ 0.5103909   0.23209652  0.72273445  0.40408853]
 [ 0.705215    0.1526669  -0.17208658 -0.6706349 ]
 [-0.30079588  0.94853896 -0.04211079 -0.08956989]]"
20200226-231520.759536,5,[1.7224538  1.0948623  0.48877794 0.07141935],"[[-0.41181087  0.4673036  -0.41788056 -0.28721574]
 [-0.41747883  0.22029941  0.84357923 -0.25594038]
 [ 0.1433323   0.15978959  0.2606004   0.77708894]
 [-0.50868624 -0.8057066  -0.02384543  0.06565472]
 [ 0.61385465 -0.24165991  0.21276453 -0.49378562]]","[[-0.38910806 -0.15851673  0.6653447  -0.617077  ]
 [ 0.50948316  0.23205073  0.725123    0.40096924]
 [ 0.70464176  0.1535774  -0.17336476 -0.67070043]
 [-0.30414155  0.9473326  -0.03818313 -0.09274228]]"
20200226-231520.759536,6,[1.7236205  1.0971528  0.48879272 0.06828319],"[[-0.41510713  0.4598656  -0.42997506 -0.23733503]
 [-0.42009482  0.21637896  0.84013534 -0.26309454]
 [ 0.1419036   0.15929782  0.26142415  0.8126732 ]
 [-0.5041982  -0.81056833 -0.02848588  0.09109902]
 [ 0.61388415 -0.24352945  0.20034935 -0.45356026]]","[[-0.39017493 -0.1639451   0.6626359  -0.61789906]
 [ 0.50714415  0.23429807  0.72768766  0.39796963]
 [ 0.7032308   0.15665995 -0.17330967 -0.67148185]
 [-0.30989417  0.9453486  -0.0367158  -0.09451623]]"
20200226-231520.759536,7,[1.7252349  1.0984062  0.4900295  0.06564073],"[[-0.41748714  0.45283392 -0.44106394 -0.18290842]
 [-0.42118472  0.21327513  0.8370458  -0.26562703]
 [ 0.14153981  0.15845327  0.26180497  0.8468626 ]
 [-0.5006496  -0.8146458  -0.03189774  0.11644661]
 [ 0.6145114  -0.24637306  0.1877702  -0.4065112 ]]","[[-0.3893922  -0.16935864  0.6618529  -0.6177721 ]
 [ 0.5064266   0.23485391  0.7285619   0.39695516]
 [ 0.7027663   0.15753274 -0.17326131 -0.6717765 ]
 [-0.31309038  0.9441104  -0.03359865 -0.09747237]]"
20200226-231520.759536,8,[1.7258695  1.1009845  0.49007362 0.06332523],"[[-0.42063624  0.44563526 -0.45293656 -0.12397458]
 [-0.42413127  0.2092936   0.8328268  -0.26376757]
 [ 0.1399002   0.15806976  0.26273498  0.87786996]
 [-0.49614683 -0.8192227  -0.03614231  0.14133526]
 [ 0.61436534 -0.24798031  0.17582008 -0.35274032]]","[[-0.39096752 -0.17461875  0.65921825 -0.61812943]
 [ 0.5036827   0.23733182  0.7311767   0.3941552 ]
 [ 0.7011394   0.16089568 -0.17248806 -0.67287755]
 [-0.31914255  0.94196314 -0.03255647 -0.09896295]]"
20200226-231520.759536,9,[1.7273108  1.1039628  0.49193263 0.0615206 ],"[[-0.42350084  0.43805504 -0.46450168 -0.06255452]
 [-0.42602557  0.20717496  0.82855135 -0.2564689 ]
 [ 0.13890566  0.15821673  0.26318488  0.90396506]
 [-0.49193275 -0.8234032  -0.03786762  0.16470036]
 [ 0.61470056 -0.24932109  0.1644397  -0.29331118]]","[[-0.39137185 -0.17826304  0.6590972  -0.6169613 ]
 [ 0.50183076  0.24008581  0.7316705   0.3939327 ]
 [ 0.69995666  0.16353223 -0.17092636 -0.673871  ]
 [-0.32412142  0.9401267  -0.03214362 -0.1003688 ]]"
