Timestamp,Epoch,s,u,v
20200227-180631.416159,0,[0.15014425 0.10823359 0.07230183 0.04297955],"[[ 0.4079243  -0.7049433  -0.33191684 -0.4630489 ]
 [ 0.22477363 -0.40502718 -0.10518513  0.8064994 ]
 [ 0.772572    0.21147326  0.46810046  0.10788789]
 [ 0.36642528  0.31083852 -0.04866792 -0.3098466 ]
 [ 0.22790395  0.44459757 -0.8107292   0.16583095]]","[[ 0.01553894 -0.2189479   0.31229123  0.9242805 ]
 [-0.01240055  0.97403115  0.12396686  0.18905619]
 [ 0.9704014   0.02840094 -0.22994843  0.06810723]
 [ 0.2406787  -0.05018961  0.91336226 -0.3245376 ]]"
20200227-180631.416159,1,[0.17018275 0.10844657 0.06927937 0.046212  ],"[[ 0.32357275 -0.728046   -0.40113467 -0.4511049 ]
 [ 0.26134488 -0.38767126 -0.04722318  0.8370648 ]
 [ 0.77644026  0.13175066  0.4296832  -0.00932398]
 [ 0.40869632  0.3075005   0.00368979 -0.25920787]
 [ 0.23897119  0.4557908  -0.80760145  0.16897207]]","[[ 0.10435097 -0.22951025  0.30513537  0.9183293 ]
 [ 0.11605478  0.9656404   0.14876154  0.17871752]
 [ 0.9425528  -0.06028106 -0.328313   -0.01307974]
 [ 0.29535824 -0.10597131  0.88146085 -0.3529315 ]]"
20200227-180631.416159,2,[0.19019419 0.10821616 0.06707489 0.04878468],"[[ 0.2904685  -0.7234145  -0.45761603 -0.4267505 ]
 [ 0.3065739  -0.37407187  0.01151742  0.84521323]
 [ 0.75932556  0.0966101   0.39709443 -0.10498759]
 [ 0.43244028  0.31547698  0.04449796 -0.2354488 ]
 [ 0.24095808  0.47737092 -0.79422337  0.19245903]]","[[ 0.16868062 -0.25035775  0.30877805  0.9019559 ]
 [ 0.1789371   0.9527522   0.17649557  0.17057122]
 [ 0.9125185  -0.08750599 -0.39508206 -0.05969175]
 [ 0.32686177 -0.14807908  0.84700406 -0.39219695]]"
20200227-180631.416159,3,[0.21485743 0.10851603 0.06506313 0.0505609 ],"[[ 0.264625   -0.72131723 -0.49301395 -0.402255  ]
 [ 0.33849517 -0.36866373  0.05940299  0.8431931 ]
 [ 0.74021155  0.06792548  0.36620945 -0.17528906]
 [ 0.45331246  0.31717393  0.07568733 -0.22576192]
 [ 0.24897787  0.48844233 -0.7833077   0.213359  ]]","[[ 0.22211389 -0.2630045   0.3097734   0.8863039 ]
 [ 0.23436092  0.94175863  0.18339327  0.15662986]
 [ 0.8782885  -0.11424436 -0.45442092 -0.09518111]
 [ 0.3526327  -0.1756925   0.81480646 -0.42529187]]"
20200227-180631.416159,4,[0.23571318 0.10888232 0.06449136 0.05175148],"[[ 0.24900514 -0.7196772  -0.5220731  -0.3709478 ]
 [ 0.3617493  -0.36546555  0.11271921  0.8354889 ]
 [ 0.7250585   0.05322101  0.33004665 -0.23026855]
 [ 0.46866763  0.320848    0.08978492 -0.22312637]
 [ 0.24854517  0.49267003 -0.7731378   0.24808626]]","[[ 0.25622457 -0.27181363  0.33437595  0.86525095]
 [ 0.26678622  0.93457204  0.18766545  0.14206442]
 [ 0.8523318  -0.12822258 -0.49695367 -0.10063172]
 [ 0.36973596 -0.19039918  0.77846754 -0.47014034]]"
20200227-180631.416159,5,[0.25713107 0.10913697 0.06393697 0.05258137],"[[ 0.24281721 -0.7134334  -0.5450912  -0.3460464 ]
 [ 0.38041735 -0.36428186  0.15254554  0.82542443]
 [ 0.7108569   0.0448393   0.2993275  -0.2697678 ]
 [ 0.479578    0.32627928  0.10332171 -0.2223374 ]
 [ 0.24700224  0.4998428  -0.7611396   0.27697998]]","[[ 0.28359023 -0.28348622  0.34997982  0.84659684]
 [ 0.29023418  0.9274827   0.19462688  0.1328916 ]
 [ 0.8295711  -0.13318157 -0.5325434  -0.10233203]
 [ 0.38360438 -0.20414177  0.74567574 -0.50511557]]"
20200227-180631.416159,6,[0.2766527  0.10936704 0.06334496 0.05321411],"[[ 0.24290438 -0.7050191  -0.56353253 -0.3254202 ]
 [ 0.39543152 -0.36401328  0.18430044  0.81491697]
 [ 0.6974241   0.04028266  0.27356163 -0.29960188]
 [ 0.4876302   0.33255365  0.11726806 -0.22222126]
 [ 0.24586141  0.5081611  -0.7482493   0.30144435]]","[[ 0.3038195  -0.29538128  0.36084047  0.8308055 ]
 [ 0.30608588  0.92123973  0.2036102   0.12716731]
 [ 0.81183827 -0.13211663 -0.5597451  -0.1007436 ]
 [ 0.39360368 -0.21589887  0.7176507  -0.53239226]]"
20200227-180631.416159,7,[0.2992875  0.10970723 0.06290851 0.05394364],"[[ 0.23988573 -0.69952595 -0.58864343 -0.28571764]
 [ 0.4113973  -0.36285853  0.23980142  0.79478544]
 [ 0.6850125   0.03534854  0.23885237 -0.33540547]
 [ 0.4927991   0.33619958  0.11783488 -0.23217018]
 [ 0.24721214  0.51450706 -0.72460926  0.3468163 ]]","[[ 0.32342502 -0.3042687   0.39472356  0.80436945]
 [ 0.32250968  0.91573036  0.21130855  0.1130226 ]
 [ 0.7931855  -0.1335688  -0.58866185 -0.08058255]
 [ 0.40279114 -0.22587125  0.6730672  -0.5776869 ]]"
20200227-180631.416159,8,[0.31204548 0.11022202 0.06248552 0.05438435],"[[ 0.23936895 -0.6962948  -0.6006986  -0.25993872]
 [ 0.41942137 -0.36353925  0.27551743  0.78014   ]
 [ 0.6744964   0.03040915  0.21385057 -0.35682192]
 [ 0.49910408  0.3389226   0.12324923 -0.236773  ]
 [ 0.2504756   0.5169328  -0.7087517   0.3747408 ]]","[[ 0.33243665 -0.30863744  0.41681257  0.78771603]
 [ 0.3309009   0.9129799   0.21458706  0.10452197]
 [ 0.7840604  -0.13515627 -0.6022757  -0.06516156]
 [ 0.40649682 -0.2300947   0.64613    -0.6036001 ]]"
20200227-180631.416159,9,[0.33023724 0.11057181 0.06217887 0.05467638],"[[ 0.24191871 -0.6893456  -0.61037356 -0.24587606]
 [ 0.4266355  -0.3653096   0.29420745  0.76959515]
 [ 0.6666512   0.02966014  0.19557585 -0.3698269 ]
 [ 0.5029541   0.34359407  0.13002571 -0.23850216]
 [ 0.24914002  0.52193385 -0.6969432   0.39193475]]","[[ 0.3438234  -0.3177188   0.4233771   0.7756238 ]
 [ 0.33994535  0.90866315  0.2202415   0.10130298]
 [ 0.7719644  -0.13225037 -0.61899894 -0.05849225]
 [ 0.4126665  -0.23642346  0.6237678  -0.62026155]]"
