Timestamp,Epoch,s,u,v
20200221-042452.957765,0,[1.1881202  0.22173953],"[[-0.35644034  0.04098343]
 [-0.84941036  0.40191203]
 [ 0.3891689   0.91476065]]","[[ 0.42868885  0.9034522 ]
 [ 0.9034522  -0.42868885]]"
20200221-042452.957765,1,[1.1846007  0.22412036],"[[-0.36031044  0.03316317]
 [-0.8475425   0.40583283]
 [ 0.38967687  0.9133454 ]]","[[ 0.42617574  0.9046404 ]
 [ 0.9046404  -0.42617574]]"
20200221-042452.957765,2,[1.1779968  0.22631432],"[[-0.36460352  0.02499254]
 [-0.8461894   0.40830895]
 [ 0.38862297  0.9125015 ]]","[[ 0.42209372  0.90655214]
 [ 0.90655214 -0.42209372]]"
20200221-042452.957765,3,[1.1737331  0.22848304],"[[-0.36860058  0.01696406]
 [-0.84458816  0.41156882]
 [ 0.38833526  0.9112208 ]]","[[ 0.4190106   0.90798134]
 [ 0.90798134 -0.4190106 ]]"
20200221-042452.957765,4,[1.1683908  0.23103072],"[[-0.37270784  0.00927097]
 [-0.8428916   0.41483223]
 [ 0.38810107  0.9098506 ]]","[[ 0.41542676  0.90962654]
 [ 0.90962654 -0.41542676]]"
20200221-042452.957765,5,[1.1621999  0.23334138],"[[-0.37690634  0.00129095]
 [-0.84149706  0.41741267]
 [ 0.38707152  0.9087161 ]]","[[ 0.41130614  0.9114973 ]
 [ 0.9114973  -0.41130614]]"
20200221-042452.957765,6,[1.1571113  0.23598294],"[[-0.38095546 -0.00625568]
 [-0.83976865  0.4207436 ]
 [ 0.38686112  0.90715796]]","[[ 0.4077117  0.9131107]
 [ 0.9131107 -0.4077117]]"
20200221-042452.957765,7,[1.1512556  0.23831971],"[[-0.38510624 -0.0140931 ]
 [-0.8383645   0.42333153]
 [ 0.38579553  0.90586525]]","[[ 0.4034821   0.91498756]
 [ 0.91498756 -0.4034821 ]]"
20200221-042452.957765,8,[1.1483414  0.24092777],"[[-0.38876605 -0.02116855]
 [-0.8364243   0.42731932]
 [ 0.38633567  0.90385294]]","[[ 0.4010098  0.9160738]
 [ 0.9160738 -0.4010098]]"
20200221-042452.957765,9,[1.143547   0.24367382],"[[-0.39271593 -0.0283915 ]
 [-0.8346751   0.43065834]
 [ 0.38612378  0.9020683 ]]","[[ 0.3973905  0.9176496]
 [ 0.9176496 -0.3973905]]"
20200221-042452.957765,10,[1.139992   0.24601851],"[[-0.39644176 -0.03567125]
 [-0.8330402   0.4339453 ]
 [ 0.3858472   0.90023273]]","[[ 0.3943346   0.91896695]
 [ 0.91896695 -0.3943346 ]]"
20200221-042452.957765,11,[1.1346208  0.24849994],"[[-0.4004387  -0.04314236]
 [-0.8316049   0.43659902]
 [ 0.38481405  0.89862114]]","[[ 0.39009923  0.92077285]
 [ 0.92077285 -0.39009923]]"
20200221-042452.957765,12,[1.1300868 0.2513248],"[[-0.40427685 -0.05001294]
 [-0.8298561   0.43989694]
 [ 0.3845763   0.8966544 ]]","[[ 0.38643473  0.92231673]
 [ 0.92231673 -0.38643473]]"
20200221-042452.957765,13,[1.1256765  0.25420952],"[[-0.40808702 -0.05679845]
 [-0.8280887   0.44322777]
 [ 0.38436192  0.89460766]]","[[ 0.3827855  0.9238373]
 [ 0.9238373 -0.3827855]]"
20200221-042452.957765,14,[1.1198018  0.25642967],"[[-0.41202632 -0.064394  ]
 [-0.8270081   0.44514793]
 [ 0.38248146  0.8931386 ]]","[[ 0.37790877  0.9258429 ]
 [ 0.9258429  -0.37790877]]"
20200221-042452.957765,15,[1.1155632 0.2593584],"[[-0.41575447 -0.07095277]
 [-0.8252517   0.44843677]
 [ 0.3822408   0.8909941 ]]","[[ 0.37421468  0.9273421 ]
 [ 0.9273421  -0.37421468]]"
20200221-042452.957765,16,[1.1114364 0.2623435],"[[-0.4194511  -0.0774347 ]
 [-0.82348365  0.45174778]
 [ 0.382015    0.88877887]]","[[ 0.37054053  0.92881626]
 [ 0.92881626 -0.37054053]]"
20200221-042452.957765,17,[1.1067204 0.2649453],"[[-0.42316487 -0.08424819]
 [-0.82208514  0.45430747]
 [ 0.38092986  0.88685215]]","[[ 0.36620376  0.93053466]
 [ 0.93053466 -0.36620376]]"
20200221-042452.957765,18,[1.1027758  0.26799867],"[[-0.4267868  -0.09051078]
 [-0.82031655  0.45759723]
 [ 0.3807012   0.8845408 ]]","[[ 0.362517    0.93197715]
 [ 0.93197715 -0.362517  ]]"
20200221-042452.957765,19,[1.1000227 0.270544 ],"[[-0.43014893 -0.09676123]
 [-0.8186773   0.46080935]
 [ 0.38044566  0.88220865]]","[[ 0.35952488  0.93313545]
 [ 0.93313545 -0.35952488]]"
20200221-042452.957765,20,[1.0967593  0.27273014],"[[-0.4335192  -0.10341063]
 [-0.8173853   0.46336043]
 [ 0.37939742  0.8801155 ]]","[[ 0.35594523  0.93450683]
 [ 0.93450683 -0.35594523]]"
20200221-042452.957765,21,[1.0906122 0.2756208],"[[-0.4373212  -0.11020887]
 [-0.8162411   0.4652393 ]
 [ 0.3774925   0.87829757]]","[[ 0.3502336  0.9366624]
 [ 0.9366624 -0.3502336]]"
20200221-042452.957765,22,[1.0881042  0.27823606],"[[-0.44056216 -0.11613817]
 [-0.81460524  0.4684258 ]
 [ 0.37725776  0.8758363 ]]","[[ 0.34728065  0.9377613 ]
 [ 0.9377613  -0.34728065]]"
20200221-042452.957765,23,[1.0851271 0.2804667],"[[-0.4437868  -0.12247355]
 [-0.81332785  0.47094858]
 [ 0.37623274  0.8736174 ]]","[[ 0.34373936  0.93906504]
 [ 0.93906504 -0.34373936]]"
20200221-042452.957765,24,[1.0833186  0.28358504],"[[-0.44694945 -0.12767273]
 [-0.8113032   0.47481954]
 [ 0.37685972  0.87077326]]","[[ 0.3414826   0.93988806]
 [ 0.93988806 -0.3414826 ]]"
20200221-042452.957765,25,[1.0810239  0.28628945],"[[-0.45008788 -0.13325512]
 [-0.8096533   0.47798756]
 [ 0.37667328  0.8681997 ]]","[[ 0.33861554  0.9409248 ]
 [ 0.9409248  -0.33861554]]"
20200221-042452.957765,26,[1.0792953  0.28943974],"[[-0.45319042 -0.13818806]
 [-0.8076341   0.48178044]
 [ 0.37728703  0.8653275 ]]","[[ 0.3363806  0.9417261]
 [ 0.9417261 -0.3363806]]"
20200221-042452.957765,27,[1.0770899 0.292156 ],"[[-0.45625448 -0.14352152]
 [-0.80600554  0.48485982]
 [ 0.3770766   0.8627355 ]]","[[ 0.33352438  0.9427415 ]
 [ 0.9427415  -0.33352438]]"
20200221-042452.957765,28,[1.0749408 0.2948747],"[[-0.4592767  -0.14874528]
 [-0.8043915   0.4878976 ]
 [ 0.3768545   0.8601342 ]]","[[ 0.33068192  0.9437423 ]
 [ 0.9437423  -0.33068192]]"
20200221-042452.957765,29,[1.0733532  0.29810578],"[[-0.46229762 -0.15331544]
 [-0.8023618   0.49162486]
 [ 0.37748718  0.8572044 ]]","[[ 0.32851568  0.94449854]
 [ 0.94449854 -0.32851568]]"
20200221-042452.957765,30,[1.0713115 0.3008597],"[[-0.46525323 -0.15831012]
 [-0.8007522   0.4946128 ]
 [ 0.37727356  0.85457355]]","[[ 0.32571605  0.94546765]
 [ 0.94546765 -0.32571605]]"
20200221-042452.957765,31,[1.0671284 0.3033045],"[[-0.46833587 -0.16420487]
 [-0.7998821   0.49616015]
 [ 0.3753001   0.852562  ]]","[[ 0.32071418  0.94717604]
 [ 0.94717604 -0.32071418]]"
20200221-042452.957765,32,[1.064774  0.3056376],"[[-0.47118285 -0.16955543]
 [-0.7986684   0.4984824 ]
 [ 0.3743199   0.85015666]]","[[ 0.31733805  0.94831246]
 [ 0.94831246 -0.31733805]]"
20200221-042452.957765,33,[1.0597174 0.308763 ],"[[-0.47439155 -0.17517368]
 [-0.79772353  0.49997625]
 [ 0.37227657  0.848138  ]]","[[ 0.31139055  0.95028204]
 [ 0.95028204 -0.31139055]]"
20200221-042452.957765,34,[1.0564678 0.3117767],"[[-0.47737452 -0.18024112]
 [-0.796431    0.5022448 ]
 [ 0.3712294   0.8457325 ]]","[[ 0.3070987   0.95167774]
 [ 0.95167774 -0.3070987 ]]"
20200221-042452.957765,35,[1.054759   0.31464747],"[[-0.4801504  -0.18475777]
 [-0.79483193  0.50517815]
 [ 0.37107688  0.8430063 ]]","[[ 0.30439743  0.95254517]
 [ 0.95254517 -0.30439743]]"
20200221-042452.957765,36,[1.0520436  0.31820866],"[[-0.48311865 -0.18905838]
 [-0.7931476   0.5080439 ]
 [ 0.37082762  0.84032637]]","[[ 0.3007288   0.95370966]
 [ 0.95370966 -0.3007288 ]]"
20200221-042452.957765,37,[1.0493915  0.32179677],"[[-0.4860505  -0.1932622 ]
 [-0.79147303  0.5108776 ]
 [ 0.3705742   0.8376478 ]]","[[ 0.2970643   0.95485747]
 [ 0.95485747 -0.2970643 ]]"
20200221-042452.957765,38,[1.047467   0.32417792],"[[-0.48864168 -0.19805907]
 [-0.7903161   0.51307523]
 [ 0.36963475  0.8351805 ]]","[[ 0.2938062   0.95586497]
 [ 0.95586497 -0.2938062 ]]"
20200221-042452.957765,39,[1.0459667 0.3270946],"[[-0.49127752 -0.20219077]
 [-0.7887486   0.51589596]
 [ 0.36948892  0.8324483 ]]","[[ 0.2911873  0.9566661]
 [ 0.9566661 -0.2911873]]"
20200221-042452.957765,40,[1.0445102  0.33002627],"[[-0.4938831  -0.20622545]
 [-0.7871848   0.5186931 ]
 [ 0.36935052  0.8297161 ]]","[[ 0.28859246  0.95745206]
 [ 0.95745206 -0.28859246]]"
20200221-042452.957765,41,[1.0415738  0.33316118],"[[-0.49657932 -0.21069087]
 [-0.78602     0.52068037]
 [ 0.36821416  0.8273459 ]]","[[ 0.28425974  0.95874727]
 [ 0.95874727 -0.28425974]]"
20200221-042452.957765,42,[1.0405862  0.33674338],"[[-0.49924085 -0.21393625]
 [-0.7839901   0.5241524 ]
 [ 0.36894208  0.82431513]]","[[ 0.28238466  0.9593013 ]
 [ 0.9593013  -0.28238466]]"
