Timestamp,Epoch,s,u,v
20200220-133653.142195,0,[1.7374997 1.0023372],"[[ 0.40065107  0.70924073]
 [ 0.82004523  0.00479007]
 [ 0.4086619  -0.70495003]]","[[ 0.70440227  0.70980096]
 [ 0.70980096 -0.70440227]]"
20200220-133653.142195,1,[1.7324444 1.0048306],"[[ 0.39638498  0.7091627 ]
 [ 0.8243261   0.00468338]
 [ 0.40418473 -0.70502925]]","[[ 0.7044753  0.7097285]
 [ 0.7097285 -0.7044753]]"
20200220-133653.142195,2,[1.7328506 1.007277 ],"[[ 0.39455467  0.7080616 ]
 [ 0.8281076   0.00219768]
 [ 0.39820153 -0.70614725]]","[[ 0.70588315  0.7083283 ]
 [ 0.7083283  -0.70588315]]"
20200220-133653.142195,3,[1.7333726 1.0097015],"[[ 0.38870913  0.7090615 ]
 [ 0.8317805   0.00459096]
 [ 0.39629096 -0.70513177]]","[[ 0.7045457   0.70965856]
 [ 0.70965856 -0.7045457 ]]"
20200220-133653.142195,4,[1.7391711 1.0120708],"[[ 0.3854259   0.70899135]
 [ 0.83495796  0.00447974]
 [ 0.3928004  -0.70520294]]","[[ 0.70462364  0.70958126]
 [ 0.70958126 -0.70462364]]"
20200220-133653.142195,5,[1.7398869 1.0145038],"[[ 0.37962434  0.70997214]
 [ 0.8384497   0.00694591]
 [ 0.39100853 -0.70419574]]","[[ 0.7032588  0.710934 ]
 [ 0.710934  -0.7032588]]"
20200220-133653.142195,6,[1.7355921 1.0170276],"[[ 0.37539557  0.70994556]
 [ 0.8422859   0.00700381]
 [ 0.3868237  -0.7042216 ]]","[[ 0.7032296  0.7109627]
 [ 0.7109627 -0.7032296]]"
20200220-133653.142195,7,[1.7315246 1.0195678],"[[ 0.3713634   0.7098498 ]
 [ 0.8460287   0.00686404]
 [ 0.38252413 -0.70431954]]","[[ 0.70332193  0.71087146]
 [ 0.71087146 -0.70332193]]"
20200220-133653.142195,8,[1.7326444 1.0220501],"[[ 0.3700184   0.70871663]
 [ 0.8492819   0.00403476]
 [ 0.3765723  -0.70548195]]","[[ 0.70491534  0.7092914 ]
 [ 0.7092914  -0.70491534]]"
20200220-133653.142195,9,[1.7289287 1.0246091],"[[ 0.36588523  0.7087162 ]
 [ 0.8528483   0.00410849]
 [ 0.37252915 -0.7054821 ]]","[[ 0.7048737   0.70933294]
 [ 0.70933294 -0.7048737 ]]"
20200220-133653.142195,10,[1.7303275 1.027102 ],"[[ 0.3646355   0.7076122 ]
 [ 0.85592186  0.00123918]
 [ 0.366659   -0.70659983]]","[[ 0.70647657  0.7077365 ]
 [ 0.7077365  -0.70647657]]"
20200220-133653.142195,11,[1.7269394 1.029681 ],"[[ 0.36072227  0.70756686]
 [ 0.8593189   0.00112516]
 [ 0.362561   -0.7066455 ]]","[[ 0.70654637  0.7076667 ]
 [ 0.7076667  -0.70654637]]"
20200220-133653.142195,12,[1.7237501 1.0322737],"[[ 0.35669035  0.707592  ]
 [ 0.86262745  0.0012216 ]
 [ 0.35867232 -0.70662034]]","[[ 0.7064888  0.7077242]
 [ 0.7077242 -0.7064888]]"
20200220-133653.142195,13,[1.720752  1.0348802],"[[ 0.35287154  0.707547  ]
 [ 0.8658494   0.00110346]
 [ 0.35466376 -0.7066654 ]]","[[ 0.70656097  0.7076521 ]
 [ 0.7076521  -0.70656097]]"
20200220-133653.142195,14,[1.7227345 1.037417 ],"[[ 0.35174638 -0.7065303 ]
 [ 0.8685796   0.0017215 ]
 [ 0.34906167  0.7076808 ]]","[[ 0.7081216 -0.7060905]
 [ 0.7060905  0.7081216]]"
