Timestamp,Epoch,s,u,v
20200227-165726.976567,0,[7.045341  5.2080407 3.2314386 0.6587748],"[[-0.23354697 -0.01274849  0.9261058  -0.11514454]
 [-0.068685   -0.13335486 -0.3115375  -0.16333897]
 [ 0.67205906  0.63856566  0.14093564  0.25599617]
 [ 0.419169   -0.04229375  0.0298763  -0.89796233]
 [-0.55979645  0.7566364  -0.15657665 -0.29697025]]","[[-0.33683825  0.77462476  0.5352499  -0.00206593]
 [ 0.15881453 -0.37164798  0.63526005 -0.65810364]
 [ 0.2486514  -0.27194712  0.5529309   0.74731845]
 [ 0.8941423   0.43345037 -0.06495941 -0.0917094 ]]"
20200227-165726.976567,1,[7.0352526 5.196553  3.2019727 0.6593539],"[[-0.23969951 -0.02432646  0.92383724 -0.11990386]
 [-0.06665128 -0.13155727 -0.31380686 -0.1594531 ]
 [ 0.6671586   0.64185554  0.1535276   0.25301334]
 [ 0.4172754  -0.0408872   0.02639525 -0.8992519 ]
 [-0.5646973   0.7539569  -0.15421738 -0.29585233]]","[[-0.34547523  0.7664287   0.54150283 -0.00299098]
 [ 0.15697512 -0.37775886  0.63117874 -0.6589921 ]
 [ 0.24728198 -0.2760763   0.5526383   0.7464748 ]
 [ 0.89154786  0.4400769  -0.05458037 -0.0921742 ]]"
20200227-165726.976567,2,[7.0346327  5.181086   3.163151   0.65937126],"[[-0.24566904 -0.03953126  0.9209991  -0.12486323]
 [-0.06465969 -0.12894036 -0.3172763  -0.15477794]
 [ 0.66253924  0.6437601   0.16849642  0.25019243]
 [ 0.41562614 -0.03985879  0.02244451 -0.90048283]
 [-0.56900084  0.7521941  -0.1490015  -0.29493615]]","[[-0.3522907   0.75641847  0.55109346 -0.00427723]
 [ 0.1557016  -0.38656804  0.6250051  -0.660069  ]
 [ 0.24645263 -0.28253087  0.55112785  0.7454499 ]
 [ 0.88933074  0.44561467 -0.04384882 -0.09271141]]"
20200227-165726.976567,3,[7.031688  5.1666617 3.1366992 0.6594628],"[[-0.25036138 -0.05173484  0.9187348  -0.12867418]
 [-0.06303854 -0.12706004 -0.3192896  -0.15076305]
 [ 0.6581634   0.6459382   0.18042484  0.24742721]
 [ 0.4140417  -0.03889765  0.01915557 -0.90160143]
 [-0.57335526  0.74995345 -0.14512432 -0.2942925 ]]","[[-0.35880506  0.74792993  0.5584186  -0.005353  ]
 [ 0.15487756 -0.39338383  0.6200666  -0.66089314]
 [ 0.2459767  -0.28728712  0.54997176  0.74464303]
 [ 0.8869993   0.45090595 -0.03489429 -0.09326721]]"
20200227-165726.976567,4,[7.034813  5.1512465 3.1145442 0.6596168],"[[-0.25347975 -0.06319197  0.91696894 -0.13093261]
 [-0.06202939 -0.12533769 -0.32082143 -0.14698909]
 [ 0.6560228   0.64555347  0.1908319   0.2458832 ]
 [ 0.41301647 -0.03873034  0.01674788 -0.9024315 ]
 [-0.5752847   0.7497053  -0.13980113 -0.2939548 ]]","[[-0.36140415  0.74081224  0.56616616 -0.00635053]
 [ 0.15414794 -0.4004935   0.61501247 -0.66151583]
 [ 0.24556087 -0.29272506  0.5481182   0.7440284 ]
 [ 0.886186    0.45289546 -0.02796762 -0.0936915 ]]"
20200227-165726.976567,5,[7.036791  5.1341653 3.0833092 0.6595217],"[[-0.2578109  -0.07672361  0.91425633 -0.13483226]
 [-0.06031571 -0.12329601 -0.32302526 -0.14275874]
 [ 0.651605    0.64710844  0.20349085  0.24289586]
 [ 0.4116203  -0.0380978   0.01317638 -0.9034223 ]
 [-0.57954746  0.7474698  -0.13493694 -0.29371724]]","[[-0.36739412  0.73139226  0.57448167 -0.00760235]
 [ 0.15382221 -0.40808505  0.6091546  -0.6623715 ]
 [ 0.24549791 -0.2981249   0.54638934  0.74317634]
 [ 0.8837935   0.45787933 -0.01898377 -0.0943137 ]]"
20200227-165726.976567,6,[7.0364037 5.121749  3.0632746 0.6601225],"[[-0.26099738 -0.08584409  0.9123486  -0.13666531]
 [-0.05950749 -0.12204732 -0.3243912  -0.13956033]
 [ 0.6502857   0.64577186  0.21235956  0.2417705 ]
 [ 0.41060042 -0.03785757  0.01140725 -0.9041797 ]
 [-0.5804095   0.747851   -0.13100901 -0.2930043 ]]","[[-0.36935657  0.7258243   0.5802463  -0.00834491]
 [ 0.15230797 -0.41383412  0.60507905 -0.66289   ]
 [ 0.24443136 -0.30277443  0.54501116  0.7426603 ]
 [ 0.88353366  0.45852882 -0.01251617 -0.09467467]]"
20200227-165726.976567,7,[7.03536   5.1111994 3.0445857 0.6597735],"[[-0.26436323 -0.09456743  0.90993744 -0.14067507]
 [-0.05870713 -0.12111582 -0.3261747  -0.13498588]
 [ 0.64718014  0.6468742   0.22118346  0.23868324]
 [ 0.4088803  -0.03754012  0.0072122  -0.9053168 ]
 [-0.5836444   0.7460111  -0.12903522 -0.292269  ]]","[[-0.37408108  0.71963096  0.58489627 -0.00953762]
 [ 0.15173244 -0.4184271   0.6010336  -0.66381836]
 [ 0.24423994 -0.30586463  0.544626    0.74173856]
 [ 0.8816958   0.46205705 -0.00614398 -0.09527921]]"
20200227-165726.976567,8,[7.0368795 5.0957494 3.0186603 0.659434 ],"[[-0.26784876 -0.10588907  0.9071937  -0.14444205]
 [-0.05741687 -0.11952519 -0.32787588 -0.13050716]
 [ 0.6442023   0.6469739   0.23204547  0.23572601]
 [ 0.4075056  -0.03758573  0.00328361 -0.90623164]
 [-0.58643246  0.7446565  -0.12506646 -0.29203215]]","[[-0.37817904  0.71184653  0.5917227  -0.01092751]
 [ 0.15104033 -0.4250477   0.59559304 -0.6646732 ]
 [ 0.24387857 -0.31064755  0.5432598   0.74087137]
 [ 0.88016516  0.4648731   0.00151008 -0.09591698]]"
20200227-165726.976567,9,[7.035966  5.0812287 2.996094  0.6597097],"[[-2.71136254e-01 -1.16233096e-01  9.04688954e-01 -1.47158727e-01]
 [-5.63212000e-02 -1.18286073e-01 -3.29159796e-01 -1.27018496e-01]
 [ 6.40936434e-01  6.47304237e-01  2.41747126e-01  2.33256519e-01]
 [ 4.06202614e-01 -3.69927175e-02  5.29546000e-04 -9.07068908e-01]
 [-5.89502394e-01  7.43052781e-01 -1.21451035e-01 -2.91597009e-01]]","[[-0.38263094  0.704512    0.59758997 -0.01194626]
 [ 0.15044953 -0.43077397  0.5908801  -0.66532695]
 [ 0.24354853 -0.31484136  0.54191226  0.7401963 ]
 [ 0.87843186  0.46794397  0.00885314 -0.09647484]]"
