Timestamp,Epoch,s,u,v
20200225-141035.799086,0,[0.47447282 0.15270613],"[[ 0.78637516  0.13124576]
 [ 0.58864474  0.137202  ]
 [ 0.18738016 -0.98180956]]","[[ 0.71876204  0.69525605]
 [-0.69525605  0.71876204]]"
20200225-141035.799086,1,[0.4773637  0.15458305],"[[ 0.7850542   0.09056118]
 [ 0.59254754  0.17845885]
 [ 0.18049198 -0.97977096]]","[[ 0.7318729  0.6814412]
 [-0.6814412  0.7318729]]"
20200225-141035.799086,2,[0.479463   0.15660684],"[[ 0.78327936  0.05211212]
 [ 0.5963863   0.21830578]
 [ 0.17549005 -0.974488  ]]","[[ 0.74015677  0.6724344 ]
 [-0.6724344   0.74015677]]"
20200225-141035.799086,3,[0.48197863 0.15930939],"[[ 0.78121656  0.01399921]
 [ 0.60075337  0.25490382]
 [ 0.16969359 -0.9668651 ]]","[[ 0.7499475   0.66149735]
 [-0.66149735  0.7499475 ]]"
20200225-141035.799086,4,[0.48523733 0.16167673],"[[ 0.7787288  -0.02362123]
 [ 0.6057854   0.2881251 ]
 [ 0.1631121  -0.95730144]]","[[ 0.7621783  0.6473672]
 [-0.6473672  0.7621783]]"
20200225-141035.799086,5,[0.48829323 0.16467446],"[[ 0.7759027  -0.05976643]
 [ 0.6110217   0.31883895]
 [ 0.15693095 -0.9459225 ]]","[[ 0.7728583  0.6345786]
 [-0.6345786  0.7728583]]"
20200225-141035.799086,6,[0.49069786 0.16800071],"[[ 0.77293307 -0.09363455]
 [ 0.6160391   0.34751782]
 [ 0.15188995 -0.93298656]]","[[ 0.78058136  0.62505424]
 [-0.62505424  0.78058136]]"
20200225-141035.799086,7,[0.4935377 0.1711942],"[[ 0.76962733 -0.12632667]
 [ 0.6214492   0.3731827 ]
 [ 0.14654243 -0.91911715]]","[[ 0.78936553  0.61392355]
 [-0.61392355  0.78936553]]"
20200225-141035.799086,8,[0.49645936 0.17458373],"[[ 0.7660489  -0.15764105]
 [ 0.6270765   0.39627805]
 [ 0.14122328 -0.904496  ]]","[[ 0.7979879   0.60267353]
 [-0.60267353  0.7979879 ]]"
20200225-141035.799086,9,[0.4994357  0.17807765],"[[ 0.7621799  -0.18784913]
 [ 0.6329091   0.41733593]
 [ 0.13604483 -0.8891251 ]]","[[ 0.8063565  0.5914299]
 [-0.5914299  0.8063565]]"
20200225-141035.799086,10,[0.5035648  0.18229905],"[[ 0.75747985 -0.2181561 ]
 [ 0.6399538   0.43458384]
 [ 0.12916386 -0.87381035]]","[[ 0.81766653  0.57569206]
 [-0.57569206  0.81766653]]"
20200225-141035.799086,11,[0.5069177  0.18678188],"[[ 0.75286067 -0.24598102]
 [ 0.6465336   0.45010406]
 [ 0.12326937 -0.8584286 ]]","[[ 0.826284    0.56325364]
 [-0.56325364  0.826284  ]]"
