Timestamp,Epoch,s,u,v
20200227-184514.337945,0,[4.347093   2.5050695  1.8932626  0.46642143],"[[-0.1514883  -0.38081673  0.67874724  0.45151126]
 [-0.6129638   0.11982151  0.4468304  -0.6154313 ]
 [ 0.02830233  0.9053627   0.18978825  0.19163315]
 [ 0.40880913 -0.12917286  0.02169037 -0.60894537]
 [ 0.6583319   0.06522581  0.55059516 -0.0992201 ]]","[[-0.3281185  -0.52741724  0.545814   -0.5623671 ]
 [-0.11801165  0.30291173  0.7770685   0.53896457]
 [ 0.4158261   0.6341499   0.2371127  -0.60722363]
 [ 0.83994097 -0.47741976  0.20501108  0.15665448]]"
20200227-184514.337945,1,[4.349796   2.5103362  1.8503064  0.46698794],"[[-0.15897766 -0.38023496  0.67722774  0.4504015 ]
 [-0.61746866  0.12091877  0.43942356 -0.61664027]
 [ 0.02649328  0.9056408   0.18874958  0.19280988]
 [ 0.40835613 -0.12797782  0.02290282 -0.60784787]
 [ 0.6526883   0.06508746  0.558676   -0.1011847 ]]","[[-0.33360535 -0.5255995   0.54093885 -0.56554216]
 [-0.12487768  0.30423278  0.7781017   0.53516895]
 [ 0.41339004  0.63516146  0.23628111 -0.6081528 ]
 [ 0.8379867  -0.47723946  0.21474244  0.15461718]]"
20200227-184514.337945,2,[4.3451705  2.5130057  1.8142198  0.46812302],"[[-0.16624404 -0.39055502  0.66882277  0.44983742]
 [-0.6234738   0.11215051  0.43298784 -0.617189  ]
 [ 0.01996095  0.90294284  0.20108488  0.19286717]
 [ 0.40748662 -0.1265762   0.02291414 -0.607434  ]
 [ 0.6459099   0.05968297  0.569419   -0.10271857]]","[[-0.33887112 -0.534996    0.5267056  -0.5670337 ]
 [-0.13487804  0.2922397   0.78303474  0.5322227 ]
 [ 0.4078843   0.63255763  0.24857485 -0.6096822 ]
 [ 0.8370216  -0.47775146  0.2182856   0.15329777]]"
20200227-184514.337945,3,[4.352707  2.51729   1.7673129 0.4687082],"[[-0.17099267 -0.396596    0.66375077  0.44881305]
 [-0.6262898   0.10781422  0.4285764  -0.6188999 ]
 [ 0.01719469  0.90123343  0.2084119   0.19341229]
 [ 0.40783265 -0.12573409  0.02107725 -0.6059747 ]
 [ 0.6417941   0.05529823  0.57608795 -0.10448282]]","[[-0.34125918 -0.54000914  0.5164245  -0.57029665]
 [-0.13950142  0.28526857  0.78822607  0.52712536]
 [ 0.40598702  0.63058007  0.25249875 -0.6113822 ]
 [ 0.8362154  -0.4789377   0.21965876  0.15202901]]"
20200227-184514.337945,4,[4.3521037 2.5237646 1.7258034 0.4696116],"[[-0.17886363 -0.3949623   0.6614228   0.44853958]
 [-0.6306102   0.10981353  0.42133665 -0.6200839 ]
 [ 0.01521976  0.90182126  0.20499048  0.19511329]
 [ 0.40676737 -0.12464286  0.02111509 -0.6039695 ]
 [ 0.6361192   0.05593353  0.58525944 -0.10705288]]","[[-0.34706476 -0.5369878   0.5122182  -0.57343084]
 [-0.14684246  0.2881798   0.7884098   0.5232587 ]
 [ 0.403241    0.6322      0.25044513 -0.6123701 ]
 [ 0.83389467 -0.47845542  0.23091063  0.14960125]]"
20200227-184514.337945,5,[4.3559513 2.5277622 1.6902659 0.470601 ],"[[-0.1845949  -0.3956955   0.65903664  0.44721526]
 [-0.6342211   0.10929387  0.4151646  -0.62105256]
 [ 0.01219194  0.9017779   0.20502506  0.19587061]
 [ 0.406501   -0.12307215  0.021293   -0.603472  ]
 [ 0.6311074   0.0559455   0.59230113 -0.10839213]]","[[-0.3508178  -0.5366209   0.5070726  -0.5760576 ]
 [-0.15310058  0.28784385  0.7894758   0.5200333 ]
 [ 0.40043548  0.63320327  0.2506385  -0.6130953 ]
 [ 0.8325494  -0.47774243  0.23829792  0.14777637]]"
20200227-184514.337945,6,[4.356373   2.532108   1.6573539  0.47180402],"[[-0.18962303 -0.3997406   0.6541981   0.44658026]
 [-0.63763124  0.10586742  0.41029465 -0.62187684]
 [ 0.00804503  0.9006888   0.20883077  0.19639601]
 [ 0.40611997 -0.1217732   0.02039095 -0.60270566]
 [ 0.62647533  0.05413289  0.5997146  -0.10959017]]","[[-0.35393837 -0.5396046   0.49930608 -0.57814205]
 [-0.15960765  0.28346604  0.7917867   0.5169589 ]
 [ 0.39706194  0.6328823   0.2543923  -0.61407393]
 [ 0.831622   -0.47742477  0.24300624  0.14635172]]"
20200227-184514.337945,7,[4.3553905  2.5374882  1.6334947  0.47266805],"[[-0.1929288  -0.39941117  0.6533101   0.44535598]
 [-0.63988614  0.10589266  0.40598345 -0.6226654 ]
 [ 0.00582024  0.90097696  0.20769867  0.19695687]
 [ 0.4060773  -0.12028558  0.02018603 -0.60239685]
 [ 0.6232108   0.05504161  0.6040005  -0.11078046]]","[[-0.35627773 -0.53825676  0.49649698 -0.58037645]
 [-0.1642372   0.28469634  0.79207444  0.5143849 ]
 [ 0.394745    0.63453275  0.25284672 -0.6145024 ]
 [ 0.83082426 -0.47602096  0.24935347  0.14476913]]"
20200227-184514.337945,8,[4.3585362  2.5434706  1.602836   0.47355172],"[[-0.19668771 -0.39837304  0.6523909   0.4441796 ]
 [-0.6418223   0.10695093  0.4015987  -0.62387353]
 [ 0.00437518  0.90144384  0.20546238  0.19795026]
 [ 0.40616187 -0.11890367  0.01915434 -0.60139924]
 [ 0.6199928   0.05586953  0.6087061  -0.11234309]]","[[-0.3585925  -0.5359885   0.49384427 -0.5833057 ]
 [-0.16817112  0.28684643  0.7927057   0.51093566]
 [ 0.39321047  0.63624626  0.24960893 -0.61503774]
 [ 0.8297682  -0.47500104  0.25579458  0.14292541]]"
20200227-184514.337945,9,[4.35727    2.5475821  1.5728275  0.47484246],"[[-2.02486128e-01 -4.00400162e-01  6.48550272e-01  4.43679512e-01]
 [-6.45763695e-01  1.05264865e-01  3.95633519e-01 -6.24254167e-01]
 [ 7.97778368e-04  9.00955439e-01  2.06875101e-01  1.98599935e-01]
 [ 4.05235797e-01 -1.17660590e-01  1.95422806e-02 -6.00887537e-01]
 [ 6.14631593e-01  5.50935455e-02  6.16180301e-01 -1.13790125e-01]]","[[-0.3630011  -0.5368987   0.48708624 -0.5854204 ]
 [-0.17550117  0.2851204   0.7937707   0.50777376]
 [ 0.38949674  0.6366987   0.2515586  -0.6161376 ]
 [ 0.8280833  -0.47440627  0.26342675  0.14079525]]"
