Timestamp,Epoch,s,u,v
20200225-124032.027367,0,[1.3543826 1.0144635],"[[ 0.3519881   0.9086366 ]
 [-0.5517825   0.00753167]
 [-0.75606894  0.4175195 ]]","[[-0.6135467   0.78965837]
 [ 0.78965837  0.6135467 ]]"
20200225-124032.027367,1,[1.3592472 1.0062816],"[[ 0.34916523  0.9123226 ]
 [-0.5520905   0.01585002]
 [-0.75715244  0.4091654 ]]","[[-0.61730105  0.786727  ]
 [ 0.786727    0.61730105]]"
20200225-124032.027367,2,[1.364111  0.9984184],"[[ 0.346656    0.91574967]
 [-0.5524441   0.02437609]
 [-0.7580469   0.40100905]]","[[-0.6207624  0.7839988]
 [ 0.7839988  0.6207624]]"
20200225-124032.027367,3,[1.3689078  0.99092627],"[[ 0.34454268  0.91889477]
 [-0.55284965  0.03318101]
 [-0.75871444  0.39310497]]","[[-0.62384707  0.7815464 ]
 [ 0.7815464   0.62384707]]"
20200225-124032.027367,4,[1.3735265  0.98919886],"[[ 0.34252468  0.92189586]
 [-0.5532282   0.04214634]
 [-0.75935185  0.38513833]]","[[-0.62680125  0.7791791 ]
 [ 0.7791791   0.62680125]]"
20200225-124032.027367,5,[1.3771687 0.9846295],"[[ 0.3453541   0.92293066]
 [-0.5532234   0.0538135 ]
 [-0.75807285  0.38118643]]","[[-0.624967   0.7806512]
 [ 0.7806512  0.624967 ]]"
20200225-124032.027367,6,[1.3820225 0.9778632],"[[ 0.34353253  0.9255514 ]
 [-0.55367076  0.06268774]
 [-0.75857365  0.37339634]]","[[-0.62780374  0.7783717 ]
 [ 0.7783717   0.62780374]]"
20200225-124032.027367,7,[1.3868037 0.9714463],"[[ 0.34201372  0.9279276 ]
 [-0.5541472   0.07175468]
 [-0.75891185  0.36578864]]","[[-0.63035494  0.77630705]
 [ 0.77630705  0.63035494]]"
20200225-124032.027367,8,[1.3913697 0.9706742],"[[ 0.34048453  0.93019503]
 [-0.5545991   0.08090399]
 [-0.7592695   0.35803854]]","[[-0.6328462  0.7742775]
 [ 0.7742775  0.6328462]]"
20200225-124032.027367,9,[1.3972259 0.9676617],"[[ 0.33492368  0.93376064]
 [-0.5556501   0.0875921 ]
 [-0.7609725   0.3470139 ]]","[[-0.63938   0.768891]
 [ 0.768891  0.63938 ]]"
20200225-124032.027367,10,[1.4007651 0.9642759],"[[ 0.33792382  0.93409485]
 [-0.5555755   0.09916505]
 [-0.7596996   0.34297687]]","[[-0.63744015  0.7704998 ]
 [ 0.7704998   0.63744015]]"
20200225-124032.027367,11,[1.4055246  0.95878345],"[[ 0.33698133  0.9357091 ]
 [-0.5560938   0.10836032]
 [-0.7597389   0.3357178 ]]","[[-0.6394694   0.76881653]
 [ 0.76881653  0.6394694 ]]"
20200225-124032.027367,12,[1.4101242  0.95881027],"[[ 0.3357101   0.9373236 ]
 [-0.55661285  0.11740491]
 [-0.7599216   0.32808644]]","[[-0.64171153  0.7669461 ]
 [ 0.7669461   0.64171153]]"
20200225-124032.027367,13,[1.4160885 0.9565723],"[[ 0.3306919   0.94011503]
 [-0.5578178   0.12409334]
 [-0.7612372   0.31746575]]","[[-0.64771974  0.7618786 ]
 [ 0.7618786   0.64771974]]"
20200225-124032.027367,14,[1.4216067  0.95441794],"[[ 0.3257502   0.9427196 ]
 [-0.55911475  0.13077164]
 [-0.76241577  0.3068859 ]]","[[-0.65367657  0.7567741 ]
 [ 0.7567741   0.65367657]]"
20200225-124032.027367,15,[1.424962  0.9521405],"[[ 0.329046    0.94233555]
 [-0.5589675   0.14222023]
 [-0.7611071   0.3029472 ]]","[[-0.6515151   0.75863564]
 [ 0.75863564  0.6515151 ]]"
20200225-124032.027367,16,[1.4283237  0.95006496],"[[ 0.33227524  0.9418376 ]
 [-0.5587672   0.15356131]
 [-0.75985026  0.29893273]]","[[-0.64940554  0.76044226]
 [ 0.76044226  0.64940554]]"
20200225-124032.027367,17,[1.4338523  0.94849986],"[[ 0.32759768  0.9439801 ]
 [-0.5601475   0.16015156]
 [-0.7608645   0.28853652]]","[[-0.6551327   0.75551385]
 [ 0.75551385  0.6551327 ]]"
20200225-124032.027367,18,[1.437156   0.94682866],"[[ 0.33088338  0.94322157]
 [-0.55989945  0.17137209]
 [-0.75962394  0.28454247]]","[[-0.65298074  0.7573745 ]
 [ 0.7573745   0.65298074]]"
20200225-124032.027367,19,[1.4404031 0.9454296],"[[ 0.33420095  0.9423195 ]
 [-0.5595941   0.18256481]
 [-0.7583958   0.28054217]]","[[-0.65078783  0.75925964]
 [ 0.75925964  0.65078783]]"
20200225-124032.027367,20,[1.4451438  0.94173366],"[[ 0.33398822  0.9425417 ]
 [-0.5600729   0.19145328]
 [-0.75813615  0.27378985]]","[[-0.65218264  0.7580619 ]
 [ 0.7580619   0.65218264]]"
20200225-124032.027367,21,[1.4522194 0.9382979],"[[ 0.3262839   0.9452701 ]
 [-0.56234646  0.19567505]
 [-0.7598063   0.2611049 ]]","[[-0.66103995  0.7503508 ]
 [ 0.7503508   0.66103995]]"
20200225-124032.027367,22,[1.45534    0.93754023],"[[ 0.32968712  0.9440106 ]
 [-0.56199545  0.20668618]
 [-0.75859594  0.257148  ]]","[[-0.658786    0.75233036]
 [ 0.75233036  0.658786  ]]"
20200225-124032.027367,23,[1.4600794 0.9343592],"[[ 0.329707    0.9438184 ]
 [-0.56245273  0.2154054 ]
 [-0.7582484   0.2506147 ]]","[[-0.65997934  0.7512838 ]
 [ 0.7512838   0.65997934]]"
20200225-124032.027367,24,[1.464809  0.9313785],"[[ 0.32977852  0.94350237]
 [-0.5628981   0.22406515]
 [-0.7578865   0.24412742]]","[[-0.66112846  0.75027275]
 [ 0.75027275  0.66112846]]"
20200225-124032.027367,25,[1.4678847 0.9312059],"[[ 0.33311388  0.94192326]
 [-0.56244934  0.23477842]
 [-0.7567602   0.24012443]]","[[-0.6589203   0.75221276]
 [ 0.75221276  0.6589203 ]]"
20200225-124032.027367,26,[1.4734629 0.9312635],"[[ 0.3292606   0.9427769 ]
 [-0.5639862   0.24097611]
 [-0.7573024   0.23043928]]","[[-0.66390693  0.74781525]
 [ 0.74781525  0.66390693]]"
20200225-124032.027367,27,[1.4765582  0.93133307],"[[ 0.33255553  0.9410088 ]
 [-0.56349224  0.2514252 ]
 [-0.75622964  0.22646776]]","[[-0.6617381  0.749735 ]
 [ 0.749735   0.6617381]]"
20200225-124032.027367,28,[1.4826418 0.9316831],"[[ 0.32913265  0.94153315]
 [-0.56494194  0.2574538 ]
 [-0.7566455   0.21733156]]","[[-0.66626924  0.7457113 ]
 [ 0.7457113   0.66626924]]"
20200225-124032.027367,29,[1.4870975  0.93475384],"[[ 0.32879642  0.94086397]
 [-0.5654912   0.2653919 ]
 [-0.7563814   0.21057639]]","[[-0.66759896  0.7445212 ]
 [ 0.7445212   0.66759896]]"
20200225-124032.027367,30,[1.4901268 0.9352469],"[[ 0.33216795  0.9387878 ]
 [-0.5649067   0.27554893]
 [-0.75534415  0.20676103]]","[[-0.6653594  0.7465232]
 [ 0.7465232  0.6653594]]"
20200225-124032.027367,31,[1.49478    0.93333197],"[[ 0.33256748  0.937693  ]
 [-0.56523985  0.28362054]
 [-0.7549191   0.2007269 ]]","[[-0.66620725  0.7457667 ]
 [ 0.7457667   0.66620725]]"
20200225-124032.027367,32,[1.49773  0.934234],"[[ 0.33596748  0.9354101 ]
 [-0.5645715   0.29361516]
 [-0.7539131   0.19697312]]","[[-0.66391987  0.7478038 ]
 [ 0.7478038   0.66391987]]"
20200225-124032.027367,33,[1.5023458 0.9326094],"[[ 0.33634272  0.9341595 ]
 [-0.5648812   0.30143833]
 [-0.7535137   0.19099975]]","[[-0.6647783   0.74704075]
 [ 0.74704075  0.6647783 ]]"
20200225-124032.027367,34,[1.5070392 0.9310694],"[[ 0.33668292  0.9328468 ]
 [-0.56518245  0.3091192 ]
 [-0.7531357   0.1850462 ]]","[[-0.66567665  0.7462403 ]
 [ 0.7462403   0.66567665]]"
20200225-124032.027367,35,[1.5153779  0.93219876],"[[ 0.3267459   0.93514705]
 [-0.56912774  0.31031495]
 [-0.75454015  0.17089403]]","[[-0.6768259   0.73614323]
 [ 0.73614323  0.6768259 ]]"
20200225-124032.027367,36,[1.5199939 0.9309119],"[[ 0.32743022  0.93358016]
 [-0.5693814   0.31797662]
 [-0.7540518   0.16528353]]","[[-0.6774157  0.7356003]
 [ 0.7356003  0.6774157]]"
20200225-124032.027367,37,[1.5264063 0.9269719],"[[ 0.32542902  0.9329409 ]
 [-0.57058907  0.32362747]
 [-0.7540053   0.15775463]]","[[-0.6808378  0.7324342]
 [ 0.7324342  0.6808378]]"
20200225-124032.027367,38,[1.5320675  0.92860043],"[[ 0.32253247  0.93248355]
 [-0.5721826   0.32893187]
 [-0.7540423   0.14925823]]","[[-0.68488866  0.72864765]
 [ 0.72864765  0.68488866]]"
20200225-124032.027367,39,[1.5394737 0.9326485],"[[ 0.31622806  0.93318045]
 [-0.5750124   0.33174095]
 [-0.75455976  0.13828301]]","[[-0.6921446   0.72175896]
 [ 0.72175896  0.6921446 ]]"
20200225-124032.027367,40,[1.5451671 0.9343918],"[[ 0.31358656  0.93250406]
 [-0.5765938   0.33690935]
 [-0.7544553   0.130108  ]]","[[-0.6959106  0.7181283]
 [ 0.7181283  0.6959106]]"
20200225-124032.027367,41,[1.550886  0.9361292],"[[ 0.31102875  0.93174446]
 [-0.5781628   0.34198138]
 [-0.75431347  0.12206918]]","[[-0.69959086  0.7145436 ]
 [ 0.7145436   0.69959086]]"
20200225-124032.027367,42,[1.5553075  0.93551797],"[[ 0.31232604  0.92963815]
 [-0.5782763   0.3493358 ]
 [-0.7536902   0.11720672]]","[[-0.69963807  0.7144974 ]
 [ 0.7144974   0.69963807]]"
20200225-124032.027367,43,[1.5597231  0.93503463],"[[ 0.31361964  0.92747855]
 [-0.5783718   0.3565843 ]
 [-0.7530794   0.11238801]]","[[-0.69968295  0.7144534 ]
 [ 0.7144534   0.69968295]]"
20200225-124032.027367,44,[1.5654441 0.9370958],"[[ 0.3112203   0.92652476]
 [-0.57992744  0.36139393]
 [-0.75287867  0.10462645]]","[[-0.7032096  0.7109827]
 [ 0.7109827  0.7032096]]"
20200225-124032.027367,45,[1.5697646 0.9369071],"[[ 0.31265357  0.9242223 ]
 [-0.579968    0.36852732]
 [-0.7522531   0.1000028 ]]","[[-0.7031246   0.71106666]
 [ 0.71106666  0.7031246 ]]"
20200225-124032.027367,46,[1.5720254 0.9398366],"[[ 0.31634587  0.9210278 ]
 [-0.5790864   0.37721157]
 [-0.7513883   0.0970538 ]]","[[-0.700594    0.71356016]
 [ 0.71356016  0.700594  ]]"
20200225-124032.027367,47,[1.5764241 0.939752 ],"[[ 0.3176611   0.9186766 ]
 [-0.57910275  0.3840328 ]
 [-0.75082046  0.09247699]]","[[-0.70059794  0.71355623]
 [ 0.71355623  0.70059794]]"
20200225-124032.027367,48,[1.5787039  0.94289124],"[[ 0.3213145   0.915385  ]
 [-0.57814133  0.3924765 ]
 [-0.7500065   0.08962539]]","[[-0.69807094  0.7160287 ]
 [ 0.7160287   0.69807094]]"
20200225-124032.027367,49,[1.5830705 0.9430659],"[[ 0.32262814  0.91294765]
 [-0.57811105  0.3990926 ]
 [-0.7494656   0.08515784]]","[[-0.6980592  0.7160401]
 [ 0.7160401  0.6980592]]"
20200225-124032.027367,50,[1.5853707  0.94640285],"[[ 0.32624745  0.9095682 ]
 [-0.5770706   0.4073007 ]
 [-0.7487003   0.08241346]]","[[-0.69553083  0.71849614]
 [ 0.71849614  0.69553083]]"
20200225-124032.027367,51,[1.5931306 0.9460002],"[[ 0.32160786  0.9092969 ]
 [-0.57963943  0.40961015]
 [-0.74872315  0.07347283]]","[[-0.70151436  0.71265525]
 [ 0.71265525  0.70151436]]"
20200225-124032.027367,52,[1.5974544  0.94645303],"[[ 0.3229985   0.90673923]
 [-0.5795466   0.4159689 ]
 [-0.7481961   0.06923589]]","[[-0.7014193  0.7127489]
 [ 0.7127489  0.7014193]]"
20200225-124032.027367,53,[1.6031457 0.9494121],"[[ 0.3208418   0.90544355]
 [-0.581083    0.4198857 ]
 [-0.74793243  0.06219226]]","[[-0.7047171  0.7094884]
 [ 0.7094884  0.7047171]]"
20200225-124032.027367,54,[1.607489  0.9499404],"[[ 0.32225153  0.902835  ]
 [-0.5809589   0.4260434 ]
 [-0.74742264  0.0581013 ]]","[[-0.7045968   0.70960784]
 [ 0.70960784  0.7045968 ]]"
20200225-124032.027367,55,[1.609708  0.9537147],"[[ 0.32583293  0.8993275 ]
 [-0.5798304   0.4337216 ]
 [-0.74674594  0.0556356 ]]","[[-0.7020762  0.7121018]
 [ 0.7121018  0.7020762]]"
20200225-124032.027367,56,[1.6154194 0.9567862],"[[ 0.3237308   0.8979727 ]
 [-0.5813538   0.43733284]
 [-0.74647593  0.04883784]]","[[-0.7053242   0.70888495]
 [ 0.70888495  0.7053242 ]]"
20200225-124032.027367,57,[1.6197563 0.95751  ],"[[ 0.32516164  0.8952925 ]
 [-0.5811697   0.44320482]
 [-0.7459973   0.04495674]]","[[-0.70516455  0.70904374]
 [ 0.70904374  0.70516455]]"
20200225-124032.027367,58,[1.6240904  0.95832044],"[[ 0.32658774  0.892593  ]
 [-0.58096874  0.44898316]
 [-0.74553055  0.04113135]]","[[-0.7050009  0.7092065]
 [ 0.7092065  0.7050009]]"
20200225-124032.027367,59,[1.6283644 0.9593033],"[[ 0.32806027  0.88985324]
 [-0.5807359   0.4547121 ]
 [-0.7450652   0.03738984]]","[[-0.70478624  0.7094197 ]
 [ 0.7094197   0.70478624]]"
20200225-124032.027367,60,[1.6325924  0.96035814],"[[ 0.32952046  0.88710403]
 [-0.58049417  0.4603374 ]
 [-0.7446092   0.03370315]]","[[-0.7045668  0.7096377]
 [ 0.7096377  0.7045668]]"
20200225-124032.027367,61,[1.638271   0.96387696],"[[-0.32758433  0.88564825]
 [ 0.58198005  0.4635515 ]
 [ 0.74430335  0.02733687]]","[[ 0.7076426   0.70657045]
 [-0.70657045  0.7076426 ]]"
20200225-124032.027367,62,[1.6425673 0.964979 ],"[[-0.3290633   0.88287264]
 [ 0.5817013   0.46900895]
 [ 0.74386877  0.02379155]]","[[ 0.7074034  0.70681  ]
 [-0.70681    0.7074034]]"
20200225-124032.027367,63,[1.6468623  0.96615666],"[[-0.33053702  0.88008654]
 [ 0.5814065   0.474379  ]
 [ 0.7434459   0.02030316]]","[[ 0.70715994  0.70705354]
 [-0.70705354  0.70715994]]"
20200225-124032.027367,64,[1.6533288 0.9641438],"[[-0.330006    0.8781353 ]
 [ 0.58210456  0.47816455]
 [ 0.7431355   0.01540524]]","[[ 0.7091697   0.70503783]
 [-0.70503783  0.7091697 ]]"
20200225-124032.027367,65,[1.6575253 0.9656068],"[[-0.33155465  0.8752959 ]
 [ 0.5817588   0.4834372 ]
 [ 0.7427168   0.01206985]]","[[ 0.7088425   0.70536685]
 [-0.70536685  0.7088425 ]]"
20200225-124032.027367,66,[1.6595186 0.9704059],"[[ 0.3350821   0.87160313]
 [-0.5803747   0.49010518]
 [-0.7422166   0.01025838]]","[[-0.7062516   0.70796096]
 [ 0.70796096  0.7062516 ]]"
20200225-124032.027367,67,[1.6637518 0.9719498],"[[ 0.3365835   0.8687663 ]
 [-0.5799986   0.4951722 ]
 [-0.7418308   0.00702754]]","[[-0.7059455   0.70826614]
 [ 0.70826614  0.7059455 ]]"
20200225-124032.027367,68,[1.669786 0.980983],"[[-0.33413225  0.8678036 ]
 [ 0.58169633  0.496906  ]
 [ 0.74160993  0.00123069]]","[[ 0.7091412  0.7050665]
 [-0.7050665  0.7091412]]"
20200225-124032.027367,69,[1.6775435 0.9868697],"[[-0.3294038   0.86766154]
 [ 0.5846908   0.49711254]
 [ 0.7413703  -0.00653672]]","[[ 0.71487176  0.6992555 ]
 [-0.6992555   0.71487176]]"
20200225-124032.027367,70,[1.681747  0.9883578],"[[-0.33106035  0.8647859 ]
 [ 0.58423567  0.5020519 ]
 [ 0.7409911  -0.00947395]]","[[ 0.7144204   0.69971675]
 [-0.69971675  0.7144204 ]]"
20200225-124032.027367,71,[1.6858897  0.99000037],"[[-0.33275452  0.8618888 ]
 [ 0.5837479   0.5069473 ]
 [ 0.74061644 -0.01233035]]","[[ 0.71392447  0.70022273]
 [-0.70022273  0.71392447]]"
20200225-124032.027367,72,[1.6900988  0.99152637],"[[-0.3343516   0.85903764]
 [ 0.58328444  0.51168686]
 [ 0.74026215 -0.01518166]]","[[ 0.713501    0.70065427]
 [-0.70065427  0.713501  ]]"
20200225-124032.027367,73,[1.6942443 0.9932886],"[[-0.33602834  0.85614306]
 [ 0.5827663   0.5164275 ]
 [ 0.7399112  -0.01793221]]","[[ 0.713       0.70116407]
 [-0.70116407  0.713     ]]"
20200225-124032.027367,74,[1.6980946 1.0006238],"[[-0.33672965  0.8537991 ]
 [ 0.5827838   0.5201725 ]
 [ 0.7395785  -0.02115878]]","[[ 0.7130963  0.7010661]
 [-0.7010661  0.7130963]]"
20200225-124032.027367,75,[1.7037742 1.0046314],"[[-0.33516416  0.85228586]
 [ 0.5841339   0.5224107 ]
 [ 0.7392242  -0.02638194]]","[[ 0.71576667  0.6983394 ]
 [-0.6983394   0.71576667]]"
20200225-124032.027367,76,[1.707962  1.0063646],"[[-0.33685863  0.84940165]
 [ 0.5835642   0.5269534 ]
 [ 0.7389041  -0.0289385 ]]","[[ 0.71522975  0.69888943]
 [-0.69888943  0.71522975]]"
20200225-124032.027367,77,[1.7097446 1.011797 ],"[[-0.34051818  0.8456541 ]
 [ 0.5818793   0.5328907 ]
 [ 0.73855525 -0.02994707]]","[[ 0.712432    0.70174104]
 [-0.70174104  0.712432  ]]"
20200225-124032.027367,78,[1.7153978 1.0159745],"[[-0.3389944   0.84417534]
 [ 0.58321416  0.5349261 ]
 [ 0.73820335 -0.03495759]]","[[ 0.71505255  0.69907075]
 [-0.69907075  0.71505255]]"
20200225-124032.027367,79,[1.7195364 1.0178779],"[[-0.34073788  0.84128374]
 [ 0.5825694   0.5393054 ]
 [ 0.7379096  -0.03730223]]","[[ 0.71444285  0.6996938 ]
 [-0.6996938   0.71444285]]"
20200225-124032.027367,80,[1.7258248 1.0217134],"[[-0.33957162  0.8398509 ]
 [ 0.58358896  0.54122305]
 [ 0.7376416  -0.04156786]]","[[ 0.7166611   0.69742155]
 [-0.69742155  0.7166611 ]]"
20200225-124032.027367,81,[1.7299359 1.0236948],"[[-0.34135336  0.83695674]
 [ 0.58290213  0.5455148 ]
 [ 0.73736215 -0.0437828 ]]","[[ 0.7160019   0.69809824]
 [-0.69809824  0.7160019 ]]"
20200225-124032.027367,82,[1.7362834 1.0275061],"[[-0.3401878   0.83556044]
 [ 0.58391494  0.54730374]
 [ 0.7370996  -0.04793271]]","[[ 0.7182079   0.69582856]
 [-0.69582856  0.7182079 ]]"
20200225-124032.027367,83,[1.741915  1.0318072],"[[-0.33883315  0.83408713]
 [ 0.58517003  0.549124  ]
 [ 0.73672795 -0.0525493 ]]","[[ 0.72063196  0.6933178 ]
 [-0.6933178   0.72063196]]"
20200225-124032.027367,84,[1.7459658 1.0338914],"[[-0.34069845  0.831186  ]
 [ 0.5844137   0.5533112 ]
 [ 0.7364679  -0.05455616]]","[[ 0.7198788  0.6940998]
 [-0.6940998  0.7198788]]"
20200225-124032.027367,85,[1.7515888 1.0382422],"[[-0.33939758  0.8297256 ]
 [ 0.58564126  0.5550418 ]
 [ 0.7360935  -0.05902573]]","[[ 0.72223914  0.6916435 ]
 [-0.6916435   0.72223914]]"
20200225-124032.027367,86,[1.753135  1.0441724],"[[-0.34314498  0.8260118 ]
 [ 0.5837508   0.5605075 ]
 [ 0.7358576  -0.05946109]]","[[ 0.719295   0.6947047]
 [-0.6947047  0.719295 ]]"
20200225-124032.027367,87,[1.7572795 1.0461127],"[[-0.3449178   0.8231796 ]
 [ 0.58298707  0.564455  ]
 [ 0.73563415 -0.06136301]]","[[ 0.71859056  0.6954333 ]
 [-0.6954333   0.71859056]]"
20200225-124032.027367,88,[1.7614255 1.0481898],"[[-0.3467226   0.8203345 ]
 [ 0.5821842   0.5683818 ]
 [ 0.73542166 -0.06319425]]","[[ 0.71785027  0.69619757]
 [-0.69619757  0.71785027]]"
20200225-124032.027367,89,[1.7655106 1.0504032],"[[-0.34856167  0.8174815 ]
 [ 0.5813469   0.5722809 ]
 [ 0.7352145  -0.06494823]]","[[ 0.7170667  0.6970045]
 [-0.6970045  0.7170667]]"
20200225-124032.027367,90,[1.7692538 1.0583795],"[[-0.3494972   0.815299  ]
 [ 0.5810716   0.57514864]
 [ 0.7349881  -0.06701878]]","[[ 0.7168354   0.69724244]
 [-0.69724244  0.7168354 ]]"
