Timestamp,Epoch,s,u,v
20200229-024136.727084,0,[1.4718915  1.1726643  0.85921603 0.45228302],"[[-0.09182277 -0.18526757 -0.88387007 -0.41854355]
 [ 0.63333213 -0.28877082 -0.25880426  0.5607575 ]
 [ 0.568167    0.70261174 -0.01395878 -0.3946939 ]
 [ 0.13380444 -0.5323736   0.38117605 -0.5651838 ]
 [-0.49974146  0.32434928 -0.07939623  0.18750003]]","[[ 0.53032017  0.42381796  0.49221185  0.54485446]
 [-0.21499729  0.7768622  -0.57801086  0.12714033]
 [ 0.7856885   0.06446812 -0.3210452  -0.52485   ]
 [-0.23501155  0.46120194  0.5661811  -0.6414838 ]]"
20200229-024136.727084,1,[1.4744797  1.1674953  0.86160505 0.45186988],"[[-0.09627382 -0.20570283 -0.8765605  -0.4231365 ]
 [ 0.6337321  -0.28971627 -0.25883245  0.5603509 ]
 [ 0.5613929   0.70265186 -0.0274629  -0.39916033]
 [ 0.13503355 -0.5301659   0.39642078 -0.5579191 ]
 [-0.50568694  0.31457183 -0.08212215  0.19068252]]","[[ 0.5301374   0.43638006  0.47974235  0.54623646]
 [-0.22110754  0.76703906 -0.59019005  0.1201601 ]
 [ 0.7835229   0.06220394 -0.32034966 -0.5287711 ]
 [-0.23697673  0.4662126   0.56471187 -0.63842666]]"
20200229-024136.727084,2,[1.4822654  1.1597514  0.8640124  0.45157203],"[[-0.09940383 -0.2245939  -0.86940193 -0.4273362 ]
 [ 0.63256884 -0.2949075  -0.25741792  0.5610106 ]
 [ 0.5601853   0.69838893 -0.03902674 -0.40286833]
 [ 0.13327625 -0.5292413   0.41114217 -0.55039763]
 [-0.50833577  0.3078045  -0.0855328   0.193417  ]]","[[ 0.53233504  0.4438407   0.46851262  0.5478328 ]
 [-0.2191304   0.7594896  -0.6020779   0.11251496]
 [ 0.7833966   0.05221584 -0.3185138  -0.5311424 ]
 [-0.23428845  0.47270966  0.56262517 -0.6364804 ]]"
20200229-024136.727084,3,[1.4859824  1.1520237  0.8660354  0.45181084],"[[-0.10328397 -0.24888597 -0.8596149  -0.43248352]
 [ 0.63229424 -0.29829308 -0.2559797   0.5608775 ]
 [ 0.5539702   0.69782513 -0.05596727 -0.40560943]
 [ 0.13586614 -0.52348375  0.4295278  -0.54352885]
 [-0.5139983   0.2967862  -0.08894201  0.19604242]]","[[ 0.53208095  0.45758     0.45312127  0.54971987]
 [-0.22451559  0.7466871  -0.61733544  0.10463357]
 [ 0.78181624  0.04745286 -0.31753182 -0.5344954 ]
 [-0.23504488  0.48044485  0.55924237 -0.6333838 ]]"
20200229-024136.727084,4,[1.4878516 1.1434276 0.8683675 0.4516712],"[[-0.10443546 -0.26913264 -0.851395   -0.43613857]
 [ 0.634397   -0.2962646  -0.25463152  0.5607988 ]
 [ 0.54377294  0.69930387 -0.06822316 -0.40977642]
 [ 0.13946234 -0.51977336  0.44409972 -0.5364499 ]
 [-0.5210511   0.28390947 -0.09170756  0.19897726]]","[[ 0.52894676  0.47271875  0.4410042   0.54978865]
 [-0.23327023  0.73488456 -0.6293251   0.09736263]
 [ 0.7798759   0.04810424 -0.31614783 -0.5380799 ]
 [-0.2399867   0.4839087   0.55634135 -0.631445  ]]"
20200229-024136.727084,5,[1.4894203  1.1354007  0.870708   0.45152652],"[[-0.10528228 -0.28933313 -0.8427554  -0.43957895]
 [ 0.63615036 -0.295322   -0.2527854   0.5607919 ]
 [ 0.5346906   0.69953185 -0.08041073 -0.41376793]
 [ 0.14215887 -0.5156226   0.45875758 -0.52940995]
 [-0.5273757   0.2717707  -0.09454477  0.20199983]]","[[ 0.5261267   0.486995    0.4287099   0.54975885]
 [-0.24058482  0.7227952  -0.64151764  0.09023099]
 [ 0.7781814   0.04748701 -0.3145027  -0.5415418 ]
 [-0.24442631  0.4880043   0.55294794 -0.6295685 ]]"
20200229-024136.727084,6,[1.4935747  1.1264786  0.8720162  0.45135942],"[[-0.10879419 -0.31832707 -0.8290986  -0.4443377 ]
 [ 0.63654125 -0.2984497  -0.25010547  0.5606815 ]
 [ 0.5270635   0.6970007  -0.10061492 -0.4178096 ]
 [ 0.1456065  -0.50640815  0.47994092 -0.5212479 ]
 [-0.53289986  0.25949323 -0.09785917  0.20478359]]","[[ 0.5252469   0.5032373   0.40925834  0.55079544]
 [-0.24690968  0.70541215 -0.6594521   0.08094655]
 [ 0.7763352   0.04141736 -0.31331134 -0.54536635]
 [-0.24587601  0.4974239   0.5472356  -0.6266165 ]]"
20200229-024136.727084,7,[1.4985889  1.117876   0.87400633 0.4514065 ],"[[-0.10959483 -0.3405837  -0.8180811  -0.44782928]
 [ 0.63713604 -0.3009974  -0.24680091  0.56113046]
 [ 0.52100635  0.6941749  -0.11484004 -0.42087996]
 [ 0.14734411 -0.4997549   0.49643573 -0.51416266]
 [-0.53748375  0.24853513 -0.10097749  0.20755275]]","[[ 0.5239714   0.5158027   0.39459133  0.5510894 ]
 [-0.25042892  0.69145703 -0.6736502   0.07327072]
 [ 0.7755876   0.03573306 -0.3112513  -0.5480053 ]
 [-0.24739316  0.5045377   0.5418637  -0.6249979 ]]"
20200229-024136.727084,8,[1.497967  1.1125438 0.8756337 0.4511967],"[[-0.11102181 -0.3648099  -0.80523944 -0.4514178 ]
 [ 0.6386488  -0.30134946 -0.24410427  0.5606266 ]
 [ 0.51123697  0.69258976 -0.13104519 -0.42482194]
 [ 0.15042065 -0.49067527  0.5139641  -0.50690234]
 [-0.5438864   0.23592283 -0.10329743  0.2109399 ]]","[[ 0.5207347   0.5317588   0.37755257  0.5509283 ]
 [-0.2592891   0.67420727 -0.6883667   0.06607005]
 [ 0.77315813  0.03504274 -0.30990914 -0.55222726]
 [-0.2526481   0.51132125  0.5362479  -0.6222201 ]]"
20200229-024136.727084,9,[1.4965056  1.1124887  0.87744725 0.4507602 ],"[[-0.11384528 -0.38406664 -0.7937296  -0.45483792]
 [ 0.63889545 -0.30387977 -0.24226497  0.5598326 ]
 [ 0.5047509   0.68913025 -0.14375083 -0.4282636 ]
 [ 0.15034813 -0.48335582  0.52885056 -0.5000271 ]
 [-0.54906666  0.22719327 -0.1046617   0.21511284]]","[[ 0.5194236   0.5428017   0.36289737  0.55124533]
 [-0.26528502  0.6602854  -0.69998115  0.06061271]
 [ 0.7707419   0.03380603 -0.30840278 -0.556509  ]
 [-0.2564768   0.5179256   0.53218424 -0.6186704 ]]"
