Timestamp,Epoch,s,u,v
20200225-134619.771929,0,[1.6582495  0.99396795],"[[ 0.34310275  0.7211335 ]
 [ 0.8587382   0.01880878]
 [ 0.38059077 -0.692541  ]]","[[ 0.6479028   0.76172304]
 [ 0.76172304 -0.6479028 ]]"
20200225-134619.771929,1,[1.660816   0.99623555],"[[ 0.33681118  0.7217929 ]
 [ 0.86183184  0.02229455]
 [ 0.37921518 -0.69174993]]","[[ 0.6460276   0.76331407]
 [ 0.76331407 -0.6460276 ]]"
20200225-134619.771929,2,[1.6625453 0.9989513],"[[ 0.33516285  0.7204998 ]
 [ 0.86500883  0.02004781]
 [ 0.3733975  -0.6931653 ]]","[[ 0.6475698   0.76200616]
 [ 0.76200616 -0.6475698 ]]"
20200225-134619.771929,3,[1.6600657 1.0015286],"[[ 0.33057827  0.72024345]
 [ 0.8683887   0.02095801]
 [ 0.36962014 -0.69340503]]","[[ 0.6471287  0.7623807]
 [ 0.7623807 -0.6471287]]"
20200225-134619.771929,4,[1.6620225 1.0042446],"[[ 0.32886308  0.71904814]
 [ 0.87138724  0.01886639]
 [ 0.36405155 -0.6947043 ]]","[[ 0.6485533   0.76116925]
 [ 0.76116925 -0.6485533 ]]"
20200225-134619.771929,5,[1.6649677 1.0065597],"[[ 0.32283965  0.7196617 ]
 [ 0.87414324  0.02226174]
 [ 0.36283386 -0.6939683 ]]","[[ 0.6467376   0.76271266]
 [ 0.76271266 -0.6467376 ]]"
20200225-134619.771929,6,[1.6628649 1.0091612],"[[ 0.31841728  0.7193975 ]
 [ 0.87726915  0.02311558]
 [ 0.35917884 -0.6942142 ]]","[[ 0.6463239   0.76306313]
 [ 0.76306313 -0.6463239 ]]"
20200225-134619.771929,7,[1.6609312 1.0117761],"[[ 0.31405324  0.7191316 ]
 [ 0.88030666  0.02395171]
 [ 0.35557115 -0.6944612 ]]","[[ 0.6459189   0.76340604]
 [ 0.76340604 -0.6459189 ]]"
20200225-134619.771929,8,[1.6633111 1.01455  ],"[[ 0.31270054  0.71794164]
 [ 0.8829884   0.02159423]
 [ 0.35007113 -0.69576824]]","[[ 0.6474854  0.7620778]
 [ 0.7620778 -0.6474854]]"
20200225-134619.771929,9,[1.6616333 1.0171661],"[[ 0.3082394   0.7177594 ]
 [ 0.88586044  0.02265984]
 [ 0.34675586 -0.6959224 ]]","[[ 0.6469269  0.762552 ]
 [ 0.762552  -0.6469269]]"
20200225-134619.771929,10,[1.6682807 1.020079 ],"[[ 0.3102056   0.71560574]
 [ 0.88811296  0.01672113]
 [ 0.33915755 -0.6983042 ]]","[[ 0.65067756  0.75935423]
 [ 0.75935423 -0.65067756]]"
20200225-134619.771929,11,[1.6708444 1.0228442],"[[ 0.30905303  0.7144554 ]
 [ 0.8905685   0.0142042 ]
 [ 0.3337274  -0.69953656]]","[[ 0.6523025  0.7579587]
 [ 0.7579587 -0.6523025]]"
