Timestamp,Epoch,s,u,v
20200226-192208.959916,0,[1.4546858 1.2730802 1.0336397 0.527506 ],"[[-0.57747155 -0.00606218  0.04808609 -0.61022896]
 [-0.60077804  0.38000387 -0.572016    0.20740595]
 [-0.5331526  -0.31841868  0.543272    0.5647597 ]
 [-0.14300027 -0.20887645  0.29551777 -0.5152668 ]
 [-0.02985067 -0.8429356  -0.5366653   0.01223249]]","[[ 0.74748135  0.4078668   0.49448404  0.1743603 ]
 [ 0.0536736  -0.5520343   0.5834072  -0.593307  ]
 [-0.06476319 -0.5532109   0.27828398  0.78250974]
 [-0.6589356   0.47208074  0.5811017   0.07255395]]"
20200226-192208.959916,1,[1.4515882 1.2721964 1.0337157 0.5298578],"[[-0.5752997  -0.02869252  0.04781695 -0.6132132 ]
 [-0.6237359   0.34159932 -0.56757146  0.2115915 ]
 [-0.51331764 -0.3283623   0.561749    0.5591786 ]
 [-0.12840444 -0.21003376  0.30200857 -0.5159697 ]
 [-0.0012138  -0.8547228  -0.5184644   0.01711889]]","[[ 0.7377148   0.45268866  0.47066382  0.17124788]
 [ 0.08716459 -0.5348461   0.5940927  -0.59447104]
 [-0.03636134 -0.5457568   0.2971463   0.7826438 ]
 [-0.66847396  0.4595241   0.58071804  0.06889918]]"
20200226-192208.959916,2,[1.4516423 1.2718979 1.034548  0.5322945],"[[-0.57261467 -0.04637542  0.04376006 -0.6164068 ]
 [-0.63911843  0.30977616 -0.5644877   0.21612161]
 [-0.49933395 -0.33487645  0.5765075   0.55270404]
 [-0.11724059 -0.21030657  0.30650494 -0.51706725]
 [ 0.02367672 -0.8634333  -0.5031228   0.02222587]]","[[ 0.7260968   0.48811206  0.4539125   0.16880137]
 [ 0.11121666 -0.51917326  0.6021241  -0.5962688 ]
 [-0.01604539 -0.5381767   0.3135108   0.7821891 ]
 [-0.67834914  0.45007974  0.57716644  0.06442194]]"
20200226-192208.959916,3,[1.4493313  1.2701168  1.0305461  0.53458744],"[[-0.5688543  -0.06927429  0.04694283 -0.6191021 ]
 [-0.6607492   0.2654344  -0.5581513   0.219965  ]
 [-0.4762474  -0.33833137  0.59858584  0.5472487 ]
 [-0.10113636 -0.20757693  0.31448182 -0.5178041 ]
 [ 0.05268246 -0.87589335 -0.47860187  0.02695189]]","[[ 0.7132816   0.53486615  0.42145962  0.16589026]
 [ 0.14586242 -0.49401298  0.6150581  -0.5969749 ]
 [ 0.01371343 -0.52477884  0.33476785  0.782528  ]
 [-0.6853946   0.44099537  0.5761997   0.06125147]]"
20200226-192208.959916,4,[1.4498802  1.2685362  1.0259161  0.53701544],"[[-0.56485415 -0.08719006  0.04640462 -0.62203157]
 [-0.6751943   0.22686239 -0.5537796   0.22433119]
 [-0.45951423 -0.33692455  0.6179589   0.5405852 ]
 [-0.08864487 -0.20325996  0.32044393 -0.5191211 ]
 [ 0.07772553 -0.88662237 -0.4545528   0.03215272]]","[[ 0.6993195   0.57335454  0.3942975   0.16354342]
 [ 0.17106694 -0.46905857  0.6267866  -0.5982137 ]
 [ 0.03519252 -0.5103585   0.35519063  0.7823912 ]
 [-0.69314504  0.43678722  0.5705335   0.05708597]]"
20200226-192208.959916,5,[1.4512417  1.2672054  1.0265108  0.53924894],"[[-0.5606882  -0.10488062  0.04510166 -0.6246303 ]
 [-0.6868847   0.19034179 -0.5489265   0.22833939]
 [-0.4440337  -0.33571893  0.6346581   0.53456414]
 [-0.07718893 -0.19927938  0.32625067 -0.5201585 ]
 [ 0.1034124  -0.8946233  -0.43291506  0.03707436]]","[[ 0.6835195   0.60876846  0.36926055  0.16077657]
 [ 0.19365482 -0.44492683  0.6362083  -0.59981465]
 [ 0.05532338 -0.4954849   0.3739546   0.7820437 ]
 [-0.701597    0.43120322  0.56483984  0.05274001]]"
20200226-192208.959916,6,[1.4520117 1.2677095 1.0277911 0.5411221],"[[-0.55693483 -0.11965849  0.04525001 -0.6267293 ]
 [-0.6968624   0.16418028 -0.5409539   0.23089448]
 [-0.4295405  -0.33842462  0.64618963  0.5305014 ]
 [-0.06663886 -0.19849767  0.33109245 -0.52038014]
 [ 0.12353745 -0.89710325 -0.42206493  0.04086606]]","[[ 0.67099434  0.6335295   0.3510473   0.15866044]
 [ 0.21360813 -0.42987642  0.6391014  -0.60093874]
 [ 0.07299517 -0.4858478   0.38393086  0.781806  ]
 [-0.7062651   0.42166188  0.56649154  0.04978713]]"
20200226-192208.959916,7,[1.4529519 1.2673599 1.0281302 0.543148 ],"[[-0.55238503 -0.13545273  0.04664219 -0.62892467]
 [-0.70718384  0.13244006 -0.5320926   0.23404987]
 [-0.413095   -0.3367486   0.6614143   0.52544624]
 [-0.05488409 -0.19480497  0.3365253  -0.5210921 ]
 [ 0.14526735 -0.9015341  -0.4049491   0.04520651]]","[[ 0.65668726  0.6620872   0.32562536  0.15611148]
 [ 0.23546764 -0.4083451   0.644192   -0.6023503 ]
 [ 0.09244415 -0.47165057  0.39792442  0.78144485]
 [-0.71047246  0.41525993  0.56625164  0.04633872]]"
20200226-192208.959916,8,[1.4543566  1.2674463  1.0254388  0.54533565],"[[-0.54798734 -0.14855856  0.04698527 -0.6313048 ]
 [-0.7160872   0.10602544 -0.5216089   0.23790643]
 [-0.3980622  -0.33523175  0.67592007  0.51909834]
 [-0.04386735 -0.19167799  0.33991873 -0.5223991 ]
 [ 0.16294734 -0.90419513 -0.3915404   0.04990501]]","[[ 0.6444393   0.68483084  0.30325082  0.15409136]
 [ 0.2550581  -0.39018267  0.64617854 -0.6042816 ]
 [ 0.10924729 -0.4596637   0.40926874  0.78055966]
 [-0.7125369   0.40923584  0.5683234   0.04273408]]"
20200226-192208.959916,9,[1.457085   1.2671616  1.0221965  0.54722464],"[[-0.54358095 -0.16142039  0.04830973 -0.63320756]
 [-0.7222965   0.07688222 -0.51441866  0.24041289]
 [-0.3854121  -0.32855386  0.6894862   0.51462924]
 [-0.0344385  -0.18597218  0.34523156 -0.5229843 ]
 [ 0.18187557 -0.90856975 -0.37210646  0.05379144]]","[[ 0.62995744  0.7089426   0.27818626  0.15220611]
 [ 0.27111545 -0.3670467   0.6524796  -0.60501516]
 [ 0.1236793  -0.44342422  0.42291296  0.78052735]
 [-0.7171846   0.40749493  0.5639391   0.03958453]]"
20200226-192208.959916,10,[1.4603628 1.266781  1.0221717 0.549628 ],"[[-0.53914845 -0.1728904   0.0452534  -0.63569385]
 [-0.7269565   0.04950938 -0.50597334  0.245736  ]
 [-0.37469757 -0.32062054  0.7050603   0.5058617 ]
 [-0.02586192 -0.17963235  0.34755388 -0.52542746]
 [ 0.19946401 -0.9124652  -0.35219207  0.0594717 ]]","[[ 0.6157545   0.73057675  0.25423685  0.14989306]
 [ 0.2849699  -0.34375387  0.65623975 -0.60825545]
 [ 0.13578886 -0.42702606  0.43911687  0.7787081 ]
 [-0.72194195  0.40711167  0.5584705   0.03421703]]"
20200226-192208.959916,11,[1.4646171 1.2665558 1.0199549 0.5514417],"[[-0.5349787  -0.18365176  0.04520708 -0.63746804]
 [-0.7296601   0.02312035 -0.500294    0.24807017]
 [-0.36633953 -0.310312    0.7168847   0.5012793 ]
 [-0.01881236 -0.17262468  0.35251448 -0.5261162 ]
 [ 0.21641614 -0.9163212  -0.33086646  0.06337866]]","[[ 0.60126555  0.7506684   0.23027125  0.14816302]
 [ 0.29554233 -0.31983286  0.66284627 -0.6090951 ]
 [ 0.14539294 -0.4091294   0.45316488  0.7785344 ]
 [-0.7280083   0.4084325   0.54977435  0.03058386]]"
20200226-192208.959916,12,[1.466807  1.2675642 1.0136817 0.5535844],"[[-0.53042686 -0.19439662  0.04570536 -0.6395977 ]
 [-0.735903    0.0022312  -0.48670563  0.25208873]
 [-0.35209653 -0.30707744  0.7300451   0.49390253]
 [-0.00837998 -0.16919875  0.3536675  -0.52797943]
 [ 0.23032954 -0.9161221  -0.32090846  0.06829357]]","[[ 0.5899027   0.76614803  0.20871422  0.14652655]
 [ 0.3124458  -0.3035828   0.66056776 -0.6114454 ]
 [ 0.15976249 -0.39727846  0.46119845  0.777137  ]
 [-0.72723335  0.40376237  0.554423    0.02688301]]"
20200226-192208.959916,13,[1.4705551  1.2685179  1.0118427  0.55555874],"[[-0.5266719  -0.20312454  0.04251933 -0.6415309 ]
 [-0.73817235 -0.01449747 -0.47853145  0.25547278]
 [-0.34442645 -0.30382034  0.7390649   0.4872778 ]
 [-0.00159801 -0.16634047  0.354873   -0.52956104]
 [ 0.2430762  -0.91572577 -0.3115254   0.07278329]]","[[ 0.5785542   0.7784761   0.19525558  0.14534363]
 [ 0.3218792  -0.29018083  0.6599956  -0.61367303]
 [ 0.16768223 -0.38715643  0.46928746  0.7757331 ]
 [-0.7304459   0.3998494   0.55321825  0.02277686]]"
20200226-192208.959916,14,[1.4734098  1.2689848  1.0081477  0.55741745],"[[-0.5223045  -0.21308677  0.04502542 -0.643164  ]
 [-0.7425402  -0.03699017 -0.46589804  0.25839835]
 [-0.33162436 -0.29458454  0.7519445   0.4815136 ]
 [ 0.00777772 -0.16007084  0.35783908 -0.5308337 ]
 [ 0.25650886 -0.91696376 -0.2957059   0.07701068]]","[[ 0.5666494   0.7936709   0.1685943   0.14342424]
 [ 0.33639327 -0.26917776  0.66006255 -0.6153862 ]
 [ 0.18055075 -0.37071463  0.47918516  0.7748249 ]
 [-0.73017055  0.40025005  0.553421    0.01938548]]"
20200226-192208.959916,15,[1.4761757 1.2699969 1.0029858 0.5592377],"[[-0.51777947 -0.22303724  0.04813186 -0.64474595]
 [-0.7473987  -0.05751576 -0.45107552  0.26135963]
 [-0.31699902 -0.28747058  0.7643087   0.47556344]
 [ 0.01806821 -0.15485665  0.35980842 -0.53219676]
 [ 0.2692297  -0.9166932  -0.28387478  0.08124182]]","[[ 0.55511546  0.8070381   0.1431113   0.14161779]
 [ 0.35238814 -0.25063056  0.6572828  -0.6172409 ]
 [ 0.19477153 -0.3560098   0.48644263  0.7737536 ]
 [-0.727828    0.3989123   0.55755925  0.01622781]]"
20200226-192208.959916,16,[1.4791539  1.2710764  0.99827445 0.5608271 ],"[[-0.51355064 -0.23209067  0.05299236 -0.64598733]
 [-0.7514843  -0.07669114 -0.4370464   0.26299274]
 [-0.30309314 -0.27957574  0.77474236  0.47183663]
 [ 0.02783844 -0.14936662  0.36300156 -0.5326998 ]
 [ 0.28088537 -0.91639453 -0.2723726   0.08447459]]","[[ 0.54415554  0.81882745  0.117684    0.13988161]
 [ 0.36717406 -0.23256262  0.65503645 -0.6180819 ]
 [ 0.20820913 -0.34119967  0.4919577   0.7734401 ]
 [-0.7250705   0.3987717   0.5612982   0.01408271]]"
20200226-192208.959916,17,[1.4842308 1.2720929 0.9994827 0.5625665],"[[-0.51034003 -0.23898278  0.04892305 -0.64756835]
 [-0.7511655  -0.08967714 -0.43040875  0.26568392]
 [-0.29893482 -0.27477124  0.7812285   0.46581447]
 [ 0.03261453 -0.14604543  0.36434865 -0.5341026 ]
 [ 0.29133806 -0.91543233 -0.26322478  0.08842026]]","[[ 0.53372115  0.827232    0.10719746  0.1390606 ]
 [ 0.37204728 -0.22057337  0.6543833  -0.6202506 ]
 [ 0.21216267 -0.33135384  0.49933824  0.77191514]
 [-0.7291842   0.39653432  0.5576314   0.00991328]]"
