Timestamp,Epoch,s,u,v
20200228-160706.389177,0,[1.4674635 1.0391678 0.7512219 0.26091  ],"[[-0.451317    0.3120778   0.74730587 -0.12370273]
 [ 0.40574974  0.16382395  0.38697603 -0.517486  ]
 [ 0.29834577 -0.68358004  0.16803177 -0.43336797]
 [ 0.49879143 -0.12354534  0.4743217   0.7147854 ]
 [-0.54210466 -0.6270764   0.19638775  0.13483499]]","[[ 0.99421334  0.0223261   0.09712122 -0.04011067]
 [-0.07948219  0.8103999   0.5461253  -0.196677  ]
 [ 0.00659719  0.01469028  0.32027364  0.9471883 ]
 [-0.07196464 -0.5852672   0.767945   -0.2500876 ]]"
20200228-160706.389177,1,[1.4718668  1.0414433  0.7306557  0.26231462],"[[-0.4555529   0.3212645   0.74152595 -0.12159336]
 [ 0.40261987  0.17006952  0.38692683 -0.5170191 ]
 [ 0.29815462 -0.6808201   0.18021333 -0.4337708 ]
 [ 0.4952923  -0.1192143   0.47780642  0.7156004 ]
 [-0.54420424 -0.62460953  0.19912632  0.13291074]]","[[ 0.9940851   0.02429985  0.09801744 -0.03996313]
 [-0.0805056   0.81868255  0.534711   -0.1932919 ]
 [ 0.00670187  0.01956397  0.31416008  0.9491448 ]
 [-0.0725871  -0.5733982   0.77831876 -0.24528638]]"
20200228-160706.389177,2,[1.4745772  1.044038   0.70877326 0.2636171 ],"[[-0.46211886  0.32532093  0.73654425 -0.11867144]
 [ 0.39822596  0.17445293  0.38942242 -0.5160414 ]
 [ 0.29838178 -0.67858326  0.18957604 -0.4339425 ]
 [ 0.4904918  -0.11722648  0.48101678  0.71703774]
 [-0.5461215  -0.6241117   0.19630793  0.1310327 ]]","[[ 0.9936095   0.02664766  0.10244396 -0.03918618]
 [-0.08405681  0.8231091   0.528894   -0.1889372 ]
 [ 0.00528333  0.02162417  0.30706573  0.951428  ]
 [-0.07514625 -0.56684566  0.78452986 -0.23990005]]"
20200228-160706.389177,3,[1.4786854  1.0464739  0.69219506 0.264991  ],"[[-0.46503502  0.33281827  0.73210526 -0.1163327 ]
 [ 0.395761    0.17972638  0.38905337 -0.51543784]
 [ 0.29825762 -0.6760804   0.19990133 -0.43416157]
 [ 0.48758802 -0.11405037  0.4830897   0.7180776 ]
 [-0.5481019  -0.62196314  0.19829962  0.12906845]]","[[ 0.993565    0.02820965  0.10253616 -0.03897667]
 [-0.08443236  0.8299412   0.5191532  -0.1858728 ]
 [ 0.00558567  0.02566743  0.301155    0.9532133 ]
 [-0.07529018 -0.55654556  0.7932666  -0.23519456]]"
20200228-160706.389177,4,[1.4848052 1.049192  0.6802937 0.2663577],"[[-0.46683374  0.33038348  0.73286414 -0.11414365]
 [ 0.39392343  0.1829163   0.38878512 -0.51496565]
 [ 0.30227426 -0.6738571   0.20186812 -0.43457544]
 [ 0.48715264 -0.11358705  0.48229998  0.7189073 ]
 [-0.5460799  -0.6248225   0.19594042  0.12687826]]","[[ 0.9937917   0.03217126  0.09894765 -0.03940345]
 [-0.08591521  0.8297156   0.5205514  -0.18225515]
 [ 0.00750994  0.02423194  0.2968367   0.9545913 ]
 [-0.07028825 -0.55673146  0.79443306 -0.23234901]]"
20200228-160706.389177,5,[1.4888822 1.0516341 0.6651343 0.2675693],"[[-0.46916616  0.33933625  0.7281782  -0.11078498]
 [ 0.3918761   0.18811494  0.3887868  -0.513702  ]
 [ 0.3012854  -0.67143005  0.21363877 -0.43431056]
 [ 0.48393998 -0.11048935  0.4832796   0.7208138 ]
 [-0.5489496  -0.62164086  0.19849594  0.12505366]]","[[ 0.9937739   0.03277572  0.09906492 -0.03905976]
 [-0.08542617  0.8374161   0.5092269  -0.17923391]
 [ 0.00771997  0.02912952  0.29006517  0.9565324 ]
 [-0.0711094  -0.5448044   0.8041992  -0.22670569]]"
20200228-160706.389177,6,[1.4913877  1.0542946  0.648499   0.26874372],"[[-0.47510165  0.33715695  0.7264429  -0.10681345]
 [ 0.38771018  0.19109026  0.39194706 -0.51218736]
 [ 0.30382806 -0.66932094  0.21872841 -0.43403396]
 [ 0.48026615 -0.11036491  0.48355484  0.72299445]
 [-0.5486276  -0.6242106   0.19233182  0.12308   ]]","[[ 0.9933222   0.03677699  0.1025016  -0.03811   ]
 [-0.09032237  0.83746326  0.5100469  -0.17421106]
 [ 0.00657256  0.02795017  0.28274634  0.9587649 ]
 [-0.07148546 -0.54453796  0.8058538  -0.22128718]]"
20200228-160706.389177,7,[1.4956449  1.0569799  0.6331859  0.26993418],"[[-0.47790858  0.34180692  0.72340727 -0.10293086]
 [ 0.38536885  0.1952275   0.392957   -0.5106167 ]
 [ 0.3040611  -0.6670968   0.2275924  -0.4336361 ]
 [ 0.47739947 -0.10865113  0.48331985  0.72519505]
 [-0.5502101  -0.623082    0.1920166   0.12135661]]","[[ 0.99328786  0.0383403   0.1024064  -0.03771771]
 [-0.09087718  0.8422039   0.50341696 -0.17031002]
 [ 0.00694082  0.03060469  0.27513054  0.9608945 ]
 [-0.07122388 -0.5369228   0.8126424  -0.21506625]]"
20200228-160706.389177,8,[1.5000198  1.0596526  0.61728436 0.27125412],"[[-0.48043498  0.3474102   0.7199873  -0.09936447]
 [ 0.38311452  0.1994372   0.39343068 -0.509317  ]
 [ 0.3036846  -0.6648763   0.2368159  -0.43333295]
 [ 0.47460747 -0.10680895  0.48348546  0.7270646 ]
 [-0.5522037  -0.6213391   0.19232933  0.1196753 ]]","[[ 0.99329793  0.03947917  0.10199027 -0.03740003]
 [-0.09083797  0.8476379   0.49549624 -0.16655934]
 [ 0.00749164  0.03392959  0.26705784  0.963054  ]
 [-0.07107546 -0.52801543  0.8202207  -0.20829417]]"
20200228-160706.389177,9,[1.501999  1.062399  0.6040976 0.2724049],"[[-0.48430458  0.34947097  0.7174308  -0.09507392]
 [ 0.38008025  0.20240939  0.39571938 -0.5075004 ]
 [ 0.30389163 -0.6631125   0.24419539 -0.43271202]
 [ 0.4709731  -0.10663857  0.48307148  0.7295758 ]
 [-0.5539152  -0.6211363   0.18896906  0.11782816]]","[[ 0.99297166  0.0410127   0.10492682 -0.03626947]
 [-0.09304314  0.85020506  0.49209377 -0.16229074]
 [ 0.00640915  0.03482031  0.25934952  0.9651343 ]
 [-0.07286321 -0.5236956   0.82436156 -0.20214343]]"
20200228-160706.389177,10,[1.506132   1.0652729  0.5904167  0.27372694],"[[-0.4865131   0.35252082  0.71541566 -0.09136599]
 [ 0.37796226  0.20580289  0.39635548 -0.5061275 ]
 [ 0.3042939  -0.66113675  0.25133607 -0.43231615]
 [ 0.4686445  -0.10586032  0.48232824  0.7315212 ]
 [-0.5551819  -0.62053716  0.18781015  0.11604466]]","[[ 0.99299335  0.04241659  0.10429111 -0.03589452]
 [-0.09336177  0.85371655  0.48722818 -0.15830603]
 [ 0.0069876   0.03659562  0.25145516  0.96715164]
 [-0.07210389 -0.5177162   0.82976055 -0.19562349]]"
