Timestamp,Epoch,s,u,v
20200301-221652.722179,0,[3.9721305 2.5957334 2.196361  0.9930752],"[[-0.11389347  0.760394    0.18865593  0.530152  ]
 [-0.11761934 -0.5403317  -0.2978882   0.5288702 ]
 [-0.24282253  0.3182728  -0.901586   -0.13263138]
 [ 0.93204594  0.13183598 -0.22343603 -0.05121063]
 [ 0.21335831 -0.10565867 -0.11353464  0.6473188 ]]","[[ 0.7813187   0.08133534 -0.0404562   0.617486  ]
 [-0.14631169 -0.15728153  0.9393384   0.26739192]
 [-0.39513874  0.83189565 -0.03277545  0.38825294]
 [ 0.46043378  0.5259241   0.3390163  -0.62966055]]"
20200301-221652.722179,1,[3.9105573  2.5027294  2.187973   0.99414647],"[[-0.14212283  0.7324845   0.24801613  0.54125994]
 [-0.10011263 -0.5216831  -0.34470153  0.52415556]
 [-0.24494593  0.38607812 -0.8740462  -0.13385463]
 [ 0.92911875  0.18046555 -0.20085041 -0.0450814 ]
 [ 0.21568184 -0.09843193 -0.12398103  0.6421439 ]]","[[ 0.776136    0.10143973 -0.02948346  0.621654  ]
 [-0.14936796 -0.24617541  0.9187292   0.2702292 ]
 [-0.42486727  0.81176794  0.03094679  0.39945334]
 [ 0.44135013  0.5197505   0.39256835 -0.61721915]]"
20200301-221652.722179,2,[3.8487804  2.4302118  2.1431959  0.99872774],"[[-0.16892423 -0.6885105   0.33730787  0.54611367]
 [-0.08207299  0.47119606 -0.41828218  0.5230333 ]
 [-0.23293348 -0.49642256 -0.81873345 -0.14184982]
 [ 0.92885315 -0.22654268 -0.14865889 -0.03995354]
 [ 0.21840914  0.07855757 -0.13725752  0.63755685]]","[[ 0.7699933  -0.1205138  -0.00190425  0.6265647 ]
 [-0.16682072  0.3720196   0.8693773   0.2792048 ]
 [-0.4510178  -0.7870167   0.12072571  0.4032532 ]
 [ 0.4193618  -0.47716123  0.4791707  -0.6056799 ]]"
20200301-221652.722179,3,[3.7599907 2.360863  2.0866966 1.0012107],"[[-0.212411   -0.6176721   0.42834342  0.5548159 ]
 [-0.05076775  0.40225625 -0.49564806  0.5184452 ]
 [-0.22410615 -0.6122718  -0.73736525 -0.15010367]
 [ 0.923018   -0.2812555  -0.07174354 -0.03359916]
 [ 0.22387308  0.05186627 -0.14832398  0.6322451 ]]","[[ 0.7578304  -0.14633003  0.0401603   0.63456136]
 [-0.18467537  0.51098275  0.7883951   0.2884868 ]
 [-0.49608    -0.7360595   0.21107025  0.40935397]
 [ 0.38143548 -0.41916665  0.5764282  -0.5886738 ]]"
20200301-221652.722179,4,[3.747141   2.3118017  2.0203567  0.99859047],"[[-0.23533146 -0.52353525  0.5156859   0.570698  ]
 [-0.03513937  0.31154165 -0.569505    0.5076202 ]
 [-0.22638245 -0.7298843  -0.618301   -0.1589442 ]
 [ 0.91691124 -0.30897304 -0.00116942 -0.02785896]
 [ 0.22673558  0.0256287  -0.1656345   0.62496895]]","[[ 0.75090593 -0.14762282  0.06224596  0.6406818 ]
 [-0.18461096  0.6479198   0.67534375  0.30004895]
 [-0.51873076 -0.6728354   0.31612125  0.42222974]
 [ 0.3646605  -0.32511482  0.663403   -0.5667624 ]]"
20200301-221652.722179,5,[3.652552  2.3046665 1.9896283 1.0042815],"[[-0.2406512  -0.48952582  0.5459779   0.5732992 ]
 [-0.02614485  0.27355555 -0.58730924  0.5112384 ]
 [-0.21836929 -0.76838875 -0.57322824 -0.15823935]
 [ 0.9164509  -0.30796683  0.03190961 -0.02947644]
 [ 0.23202467  0.01633891 -0.16542965  0.6197215 ]]","[[ 0.753712   -0.14250976  0.07678206  0.6369564 ]
 [-0.18942113  0.69130045  0.62796986  0.30311212]
 [-0.5213836  -0.6490209   0.34985563  0.4295721 ]
 [ 0.35241574 -0.28384244  0.69091177 -0.56380606]]"
20200301-221652.722179,6,[3.609392  2.2999704 1.9506248 1.000783 ],"[[-0.2209265  -0.5022618   0.5344344   0.5834615 ]
 [-0.03670285  0.27582517 -0.5919417   0.5053019 ]
 [-0.20579909 -0.76767135 -0.5756533  -0.16971841]
 [ 0.9236311  -0.28602022  0.02132623 -0.03268043]
 [ 0.2332319   0.02294693 -0.17931424  0.61185807]]","[[ 0.76532066 -0.12761939  0.04756488  0.629075  ]
 [-0.1900101   0.6767113   0.63504547  0.32042977]
 [-0.49478975 -0.66706574  0.340323    0.4408933 ]
 [ 0.36518997 -0.2842507   0.6918346  -0.5542588 ]]"
20200301-221652.722179,7,[3.573186  2.3054376 1.930871  1.0126826],"[[-0.23035125 -0.496419    0.5454113   0.5771355 ]
 [-0.02626303  0.26300398 -0.5902691   0.5163017 ]
 [-0.20166133 -0.7744571  -0.5684986  -0.16836117]
 [ 0.9213162  -0.2904141   0.03941621 -0.03528958]
 [ 0.2382409   0.01654545 -0.17136094  0.608898  ]]","[[ 0.7638798  -0.13581182  0.06162582  0.6278899 ]
 [-0.19510546  0.6830902   0.6248895   0.32378212]
 [-0.50417805 -0.6626407   0.3407174   0.43660492]
 [ 0.35245812 -0.27540937  0.69973356 -0.55704206]]"
20200301-221652.722179,8,[3.5425782 2.2674968 1.8567189 1.0130289],"[[-0.24709764  0.44652396  0.5696917   0.58964   ]
 [-0.01523108 -0.2160204  -0.6179816   0.5080261 ]
 [-0.19080155  0.8190809  -0.50467354 -0.17357081]
 [ 0.9190016   0.2881331   0.08469525 -0.02669952]
 [ 0.24029586 -0.00610963 -0.17799197  0.60282224]]","[[ 0.75804085  0.12740687  0.07654557  0.63504535]
 [-0.20957984 -0.7355403   0.55264074  0.33112717]
 [-0.5169371   0.62828594  0.37291571  0.44605702]
 [ 0.33797434  0.21910039  0.7413926  -0.53675485]]"
20200301-221652.722179,9,[3.4926074 2.2448027 1.8190802 1.0116217],"[[-0.2612857   0.3993994   0.5864781   0.6027982 ]
 [-0.00508391 -0.17827027 -0.6375415   0.5004093 ]
 [-0.19108374  0.8510855  -0.4489554  -0.17283192]
 [ 0.91433376  0.29042813  0.11915948 -0.01982339]
 [ 0.24327923  0.00218376 -0.18391435  0.59662443]]","[[ 0.7552296   0.12218938  0.08653985  0.63812923]
 [-0.21035933 -0.77838695  0.48981243  0.33158174]
 [-0.52965575  0.590378    0.39959165  0.45961413]
 [ 0.32379308  0.17503478  0.7700137  -0.52115226]]"
