Timestamp,Epoch,s,u,v
20200227-122247.174251,0,[0.1590568  0.10975058 0.0499359  0.04561072],"[[-0.5130534   0.7156439   0.1462736  -0.4341059 ]
 [ 0.62001944  0.6803519  -0.0239591   0.31714952]
 [-0.33710504 -0.00457037  0.71659845  0.5740695 ]
 [ 0.40940663 -0.15548076  0.6040543  -0.61085266]
 [ 0.26664412  0.02792577  0.3156506   0.09094754]]","[[-0.09740501  0.6623614   0.6439111   0.37036255]
 [-0.25406936  0.6507375  -0.71541274  0.01320679]
 [ 0.9285223   0.15588398 -0.18273422  0.28311658]
 [-0.2526018  -0.33692536 -0.20042826  0.8845915 ]]"
20200227-122247.174251,1,[0.16120102 0.12085131 0.0559161  0.03571662],"[[-0.44054094  0.75155157  0.28557086 -0.3851952 ]
 [ 0.6874733   0.61832947 -0.06044214  0.32214352]
 [-0.28889287  0.1897307  -0.91929364 -0.03185552]
 [ 0.41347355 -0.12296043 -0.06348016 -0.8448838 ]
 [ 0.28086358  0.0415038  -0.2562524  -0.18167157]]","[[-0.00537742  0.7378275  -0.58114606 -0.34329456]
 [-0.1840741   0.64455897  0.49176246  0.55572474]
 [ 0.95403844  0.08336327 -0.06819131  0.27966228]
 [-0.23642805 -0.1822224  -0.64481694  0.7036391 ]]"
20200227-122247.174251,2,[0.1662172  0.13279285 0.06275314 0.02786455],"[[-0.2908165   0.8006142  -0.3683284  -0.36192915]
 [ 0.7890497   0.44802073 -0.06440414  0.38395578]
 [-0.17653245  0.37196806  0.8968489   0.01267174]
 [ 0.41498703 -0.14073336  0.08769598 -0.8207591 ]
 [ 0.29907882  0.01132857  0.21944796 -0.21858394]]","[[ 0.16711676  0.75800955  0.4306846  -0.460439  ]
 [-0.04957015  0.64435047 -0.48456237  0.58953774]
 [ 0.9657116  -0.10046437  0.05193176  0.23368971]
 [-0.19239457 -0.0118717   0.75961375  0.6211524 ]]"
20200227-122247.174251,3,[0.17763804 0.14144555 0.06763081 0.02274201],"[[-0.07487242  0.82938766 -0.42164916 -0.3513201 ]
 [ 0.85957646  0.18632822 -0.16462155  0.4278652 ]
 [ 0.00725228  0.48019     0.86338395  0.06696528]
 [ 0.40214467 -0.20850441  0.11035916 -0.79202765]
 [ 0.3061852  -0.05780398  0.1936512  -0.24842152]]","[[ 0.3849317   0.68728703  0.3165064  -0.5284769 ]
 [ 0.13253748  0.6149337  -0.49313626  0.60092163]
 [ 0.9083092  -0.36866468  0.02352464  0.19623238]
 [-0.09610212  0.11652971  0.809992    0.5666555 ]]"
20200227-122247.174251,4,[0.19117728 0.1468635  0.07083434 0.01904301],"[[ 0.08500879  0.8132935  -0.45579413 -0.34687158]
 [ 0.8512187  -0.01573303 -0.23188564  0.46054405]
 [ 0.15948488  0.50682026  0.83088124  0.11626798]
 [ 0.3921249  -0.26169118  0.1296042  -0.7586479 ]
 [ 0.29833412 -0.11383003  0.17697547 -0.2802053 ]]","[[ 0.5164148   0.5912544   0.23836261 -0.571767  ]
 [ 0.2511621   0.5656883  -0.50567234  0.6010076 ]
 [ 0.8186647  -0.54548913  0.00946751  0.1792768 ]
 [-0.00463034  0.18126443  0.82908964  0.52889764]]"
20200227-122247.174251,5,[0.20701347 0.14844894 0.07338613 0.01640266],"[[ 0.1461481   0.7939406  -0.4783796  -0.34332734]
 [ 0.8188527  -0.10866193 -0.28250334  0.48364922]
 [ 0.24629776  0.51059103  0.80365     0.15497047]
 [ 0.40172148 -0.27918246  0.13902284 -0.72250634]
 [ 0.29339096 -0.13858175  0.16175431 -0.31965333]]","[[ 0.5669424   0.5357      0.18312599 -0.59838676]
 [ 0.3031055   0.530665   -0.50841665  0.60665834]
 [ 0.7631131  -0.62598246 -0.00692683  0.16048813]
 [ 0.06604338  0.1989127   0.8413856   0.49813902]]"
20200227-122247.174251,6,[0.22709443 0.14975016 0.07502463 0.01469906],"[[ 0.19056582  0.7767976  -0.49244377 -0.34223157]
 [ 0.7885676  -0.17366903 -0.31595612  0.4969016 ]
 [ 0.30732387  0.5034891   0.78344995  0.18114331]
 [ 0.4060962  -0.2965929   0.14441061 -0.6918578 ]
 [ 0.28719997 -0.15797393  0.15173438 -0.35282603]]","[[ 0.5945701   0.48849726  0.14295626 -0.622431  ]
 [ 0.34270215  0.5027416  -0.5152609   0.60358286]
 [ 0.7161968  -0.68266743 -0.02180265  0.1433593 ]
 [ 0.12690033  0.20636447  0.8447452   0.4771956 ]]"
20200227-122247.174251,7,[0.2427877  0.15110213 0.07666603 0.01341727],"[[ 0.21963793  0.75971085 -0.5079343  -0.3412773 ]
 [ 0.75922716 -0.22136028 -0.34334615  0.5065595 ]
 [ 0.35587978  0.4980812   0.76297355  0.20041993]
 [ 0.41124517 -0.31002545  0.14694643 -0.6617734 ]
 [ 0.28206393 -0.17215678  0.1428096  -0.38576534]]","[[ 0.6097998   0.45454872  0.10771134 -0.64025617]
 [ 0.36546877  0.48273155 -0.51881593  0.60351706]
 [ 0.6829781  -0.7169839  -0.02666119  0.1369827 ]
 [ 0.16768356  0.21515039  0.84765434  0.45505494]]"
20200227-122247.174251,8,[0.26284006 0.15187153 0.07784389 0.01246003],"[[ 0.23713711  0.74857014 -0.5169451  -0.34083512]
 [ 0.7363238  -0.25095353 -0.36348048  0.5122816 ]
 [ 0.38799015  0.49179864  0.74832296  0.2153844 ]
 [ 0.4173008  -0.31878918  0.14920563 -0.63150424]
 [ 0.27733952 -0.18213388  0.13564831 -0.41977525]]","[[ 0.6150932   0.42968908  0.08189726 -0.65598834]
 [ 0.38321316  0.46786773 -0.5231399   0.6004768 ]
 [ 0.65814453 -0.74124706 -0.03477618  0.12723753]
 [ 0.20409328  0.216841    0.8475897   0.43922415]]"
20200227-122247.174251,9,[0.27908128 0.15233353 0.0786947  0.01171218],"[[ 0.24648787  0.74271077 -0.52099097 -0.34043628]
 [ 0.7205619  -0.2665503  -0.3772376   0.51530707]
 [ 0.40564424  0.48746687  0.73890746  0.22716573]
 [ 0.4248902  -0.32286844  0.15245147 -0.60099083]
 [ 0.27377927 -0.1883185   0.13051483 -0.45361596]]","[[ 0.61585426  0.41547638  0.06629679 -0.6661138 ]
 [ 0.393392    0.45943314 -0.5259765   0.59792364]
 [ 0.6436937  -0.7546515  -0.04092617  0.12035261]
 [ 0.22721034  0.2163376   0.84692293  0.4292958 ]]"
