Timestamp,Epoch,s,u,v
20200220-123920.714371,0,[1.7458513  0.97897774],"[[ 4.0702462e-01  7.0628744e-01]
 [ 8.1817347e-01  2.0861626e-05]
 [ 4.0610713e-01 -7.0792520e-01]]","[[ 0.7068899  0.7073236]
 [ 0.7073236 -0.7068899]]"
20200220-123920.714371,1,[1.7512091  0.98125213],"[[ 4.0344378e-01  7.0630866e-01]
 [ 8.2166469e-01  7.0571899e-05]
 [ 4.0261656e-01 -7.0790398e-01]]","[[ 0.7068593  0.7073542]
 [ 0.7073542 -0.7068593]]"
20200220-123920.714371,2,[1.746103  0.9836735],"[[ 3.9905873e-01  7.0632797e-01]
 [ 8.2588828e-01  1.2058020e-04]
 [ 3.9832205e-01 -7.0788443e-01]]","[[ 0.70682466  0.7073887 ]
 [ 0.7073887  -0.70682466]]"
20200220-123920.714371,3,[1.7464505  0.98603183],"[[ 0.39722237 -0.70526516]
 [ 0.8296008   0.00236261]
 [ 0.3923989   0.70893973]]","[[ 0.70818233 -0.7060296 ]
 [ 0.7060296   0.70818233]]"
20200220-123920.714371,4,[1.7469318 0.9884127],"[[ 3.9146972e-01  7.0626771e-01]
 [ 8.3322686e-01 -4.2647123e-05]
 [ 3.9049235e-01 -7.0794475e-01]]","[[ 0.7069145   0.70729893]
 [ 0.70729893 -0.7069145 ]]"
20200220-123920.714371,5,[1.7475172  0.99078465],"[[ 0.38565856  0.70728534]
 [ 0.8367605   0.00241524]
 [ 0.38871485 -0.70692396]]","[[ 0.705572   0.7086382]
 [ 0.7086382 -0.705572 ]]"
20200220-123920.714371,6,[1.7431191  0.99323964],"[[ 0.3815698   0.7072166 ]
 [ 0.84062314  0.00227183]
 [ 0.3843919  -0.706993  ]]","[[ 0.7056569  0.7085537]
 [ 0.7085537 -0.7056569]]"
20200220-123920.714371,7,[1.7439883  0.99562925],"[[ 3.7983152e-01  7.0623112e-01]
 [ 8.4398043e-01 -1.4901161e-04]
 [ 3.7871513e-01 -7.0798141e-01]]","[[ 0.70697415  0.70723945]
 [ 0.70723945 -0.70697415]]"
20200220-123920.714371,8,[1.7450043 0.9980335],"[[ 0.37421724  0.7071872 ]
 [ 0.84724593  0.00225687]
 [ 0.3770088  -0.70702267]]","[[ 0.70567113  0.7085395 ]
 [ 0.7085395  -0.70567113]]"
20200220-123920.714371,9,[1.7575132 1.0004294],"[[ 0.36937827  0.7080863 ]
 [ 0.84984016  0.00459364]
 [ 0.37594047 -0.7061107 ]]","[[ 0.7044153   0.70978796]
 [ 0.70978796 -0.7044153 ]]"
20200220-123920.714371,10,[1.7635053 1.0027319],"[[ 0.36630404  0.7080586 ]
 [ 0.85253537  0.00458318]
 [ 0.37283325 -0.70613873]]","[[ 0.70443064  0.70977277]
 [ 0.70977277 -0.70443064]]"
20200220-123920.714371,11,[1.7596068 1.0051968],"[[ 0.36226094  0.70803773]
 [ 0.8560062   0.00460714]
 [ 0.3688093  -0.7061596 ]]","[[ 0.70441574  0.70978767]
 [ 0.70978767 -0.70441574]]"
20200220-123920.714371,12,[1.7608033 1.0076005],"[[ 0.36095202  0.7070072 ]
 [ 0.8589804   0.00187871]
 [ 0.36313373 -0.7072036 ]]","[[ 0.70588803  0.70832336]
 [ 0.70832336 -0.70588803]]"
20200220-123920.714371,13,[1.7572385 1.0100847],"[[ 0.3569667   0.7070105 ]
 [ 0.8622873   0.00192273]
 [ 0.35921514 -0.70720077]]","[[ 0.7058594   0.70835197]
 [ 0.70835197 -0.7058594 ]]"
20200220-123920.714371,14,[1.75872  1.012509],"[[ 3.5564110e-01 -7.0605516e-01]
 [ 8.6509275e-01  6.9004297e-04]
 [ 3.5374287e-01  7.0815659e-01]]","[[ 0.7072545  -0.70695907]
 [ 0.70695907  0.7072545 ]]"
20200220-123920.714371,15,[1.7602658 1.0149285],"[[ 0.3501577   0.7070132 ]
 [ 0.86782724  0.00199389]
 [ 0.3525131  -0.7071976 ]]","[[ 0.7058186  0.7083926]
 [ 0.7083926 -0.7058186]]"
20200220-123920.714371,16,[1.7666731 1.017256 ],"[[ 0.35162386 -0.7051022 ]
 [ 0.8700696   0.00341272]
 [ 0.3454552   0.7090974 ]]","[[ 0.7086969 -0.705513 ]
 [ 0.705513   0.7086969]]"
20200220-123920.714371,17,[1.7635597 1.0197625],"[[ 0.3477432  -0.70515025]
 [ 0.87308997  0.00331914]
 [ 0.34174344  0.7090502 ]]","[[ 0.7086379  -0.70557237]
 [ 0.70557237  0.7086379 ]]"
20200220-123920.714371,18,[1.7653526 1.0221825],"[[ 0.34667185 -0.70421165]
 [ 0.8756067   0.00609177]
 [ 0.33635005  0.7099639 ]]","[[ 0.7100993  -0.70410156]
 [ 0.70410156  0.7100993 ]]"
20200220-123920.714371,19,[1.7625213 1.0247082],"[[ 0.3428509  -0.7042818 ]
 [ 0.8784803   0.00596777]
 [ 0.33275464  0.7098953 ]]","[[ 0.7100224 -0.7041791]
 [ 0.7041791  0.7100224]]"
20200220-123920.714371,20,[1.7598643 1.0272456],"[[ 0.33923924 -0.7042877 ]
 [ 0.88127506  0.00605467]
 [ 0.32904595  0.70988905]]","[[ 0.7100674 -0.7041338]
 [ 0.7041338  0.7100674]]"
20200220-123920.714371,21,[1.7573733 1.029796 ],"[[ 0.33567607 -0.7042937 ]
 [ 0.8839936   0.00614047]
 [ 0.32538718  0.709882  ]]","[[ 0.7101118 -0.7040889]
 [ 0.7040889  0.7101118]]"
20200220-123920.714371,22,[1.7550434 1.0323595],"[[ 0.33216232 -0.70430064]
 [ 0.8866379   0.0062252 ]
 [ 0.32177866  0.70987463]]","[[ 0.7101557  -0.70404464]
 [ 0.70404464  0.7101557 ]]"
20200220-123920.714371,23,[1.7574308 1.0348237],"[[ 0.3313881  -0.7034013 ]
 [ 0.8887955   0.00910524]
 [ 0.31658265  0.7107346 ]]","[[ 0.71166766 -0.7025163 ]
 [ 0.7025163   0.71166766]]"
20200220-123920.714371,24,[1.7553344 1.0374047],"[[ 0.32793385 -0.70343137]
 [ 0.8913082   0.00915584]
 [ 0.31309566  0.7107041 ]]","[[ 0.7116918 -0.7024918]
 [ 0.7024918  0.7116918]]"
20200220-123920.714371,25,[1.7579018 1.039872 ],"[[ 0.32723695 -0.70256555]
 [ 0.8933307   0.01202634]
 [ 0.3080202   0.7115175 ]]","[[ 0.71319425 -0.7009664 ]
 [ 0.7009664   0.71319425]]"
20200220-123920.714371,26,[1.760411  1.0423981],"[[ 0.32201833 -0.7035737 ]
 [ 0.8953682   0.00892529]
 [ 0.30760306  0.7105661 ]]","[[ 0.711541   -0.70264447]
 [ 0.70264447  0.711541  ]]"
20200220-123920.714371,27,[1.7629977 1.0449346],"[[ 0.3169782  -0.70450366]
 [ 0.8973436   0.00599986]
 [ 0.30708194  0.709675  ]]","[[ 0.709992   -0.70420974]
 [ 0.70420974  0.709992  ]]"
20200220-123920.714371,28,[1.7656913 1.0474362],"[[ 0.31635886 -0.70367676]
 [ 0.8992219   0.00880864]
 [ 0.30218694  0.7104655 ]]","[[ 0.71145606 -0.70273054]
 [ 0.70273054  0.71145606]]"
20200220-123920.714371,29,[1.7683374 1.0499648],"[[ 0.31128174 -0.70462656]
 [ 0.9010979   0.00570738]
 [ 0.30187145  0.7095555 ]]","[[ 0.70980984 -0.7043933 ]
 [ 0.7043933   0.70980984]]"
20200220-123920.714371,30,[1.7711036 1.0524739],"[[ 0.31076086 -0.7038108 ]
 [ 0.90288013  0.00854564]
 [ 0.2970441   0.71033615]]","[[ 0.7112871  -0.70290166]
 [ 0.70290166  0.7112871 ]]"
20200220-123920.714371,31,[1.7695469 1.0550947],"[[ 0.30742657 -0.7038928 ]
 [ 0.9050108   0.00836393]
 [ 0.29401445  0.71025705]]","[[ 0.71118104 -0.70300895]
 [ 0.70300895  0.71118104]]"
20200220-123920.714371,32,[1.7681152 1.0577258],"[[ 0.3043164  -0.7039144 ]
 [ 0.907079    0.00841606]
 [ 0.2908597   0.71023506]]","[[ 0.7112075  -0.70298207]
 [ 0.70298207  0.7112075 ]]"
20200220-123920.714371,33,[1.7667986 1.0603709],"[[ 0.30108112 -0.7039938 ]
 [ 0.9090902   0.0082303 ]
 [ 0.28793198  0.7101582 ]]","[[ 0.7110995 -0.7030914]
 [ 0.7030914  0.7110995]]"
20200220-123920.714371,34,[1.7655956 1.0630273],"[[ 0.29789695 -0.7040713 ]
 [ 0.9110445   0.00804421]
 [ 0.2850535   0.7100838 ]]","[[ 0.7109915  -0.70320064]
 [ 0.70320064  0.7109915 ]]"
20200220-123920.714371,35,[1.7728943 1.0654993],"[[ 0.2958994  -0.7041328 ]
 [ 0.9122392   0.00788933]
 [ 0.28330764  0.71002454]]","[[ 0.710894  -0.7032992]
 [ 0.7032992  0.710894 ]]"
20200220-123920.714371,36,[1.775996  1.0680338],"[[ 0.2957982 -0.703318 ]
 [ 0.9137262  0.0109739]
 [ 0.2785814  0.7107906]]","[[ 0.7124999  -0.70167214]
 [ 0.70167214  0.7124999 ]]"
20200220-123920.714371,37,[1.7791334 1.0705651],"[[ 0.2956974  -0.70252424]
 [ 0.91516536  0.01401943]
 [ 0.27392623  0.7115219 ]]","[[ 0.71407706 -0.7000671 ]
 [ 0.7000671   0.71407706]]"
20200220-123920.714371,38,[1.7781134 1.0732363],"[[ 0.2927691  -0.70258355]
 [ 0.91695035  0.01398772]
 [ 0.27108714  0.7114637 ]]","[[ 0.7140581 -0.7000865]
 [ 0.7000865  0.7140581]]"
20200220-123920.714371,39,[1.7771885 1.0759221],"[[ 0.28971142 -0.7026979 ]
 [ 0.9186878   0.01371112]
 [ 0.26847774  0.7113564 ]]","[[ 0.71390206 -0.7002457 ]
 [ 0.7002457   0.71390206]]"
20200220-123920.714371,40,[1.7805123 1.0784829],"[[ 0.2896226  -0.7019682 ]
 [ 0.9199878   0.01660186]
 [ 0.26408502  0.71201456]]","[[ 0.7153894  -0.69872594]
 [ 0.69872594  0.7153894 ]]"
20200220-123920.714371,41,[1.7797161 1.0811846],"[[ 0.28661555 -0.7020985 ]
 [ 0.92164016  0.01628184]
 [ 0.26159298  0.71189374]]","[[ 0.71521044 -0.69890916]
 [ 0.69890916  0.71521044]]"
20200220-123920.714371,42,[1.7830955 1.0837412],"[[ 0.28652126 -0.7014114 ]
 [ 0.9228616   0.01907483]
 [ 0.25735533  0.71250117]]","[[ 0.71664304 -0.69744   ]
 [ 0.69744     0.71664304]]"
20200220-123920.714371,43,[1.7824188 1.0864595],"[[ 0.2835642  -0.7015562 ]
 [ 0.9244336   0.01871186]
 [ 0.25497815  0.7123685 ]]","[[ 0.7164417  -0.69764704]
 [ 0.69764704  0.7164417 ]]"
20200220-123920.714371,44,[1.7859088 1.0890363],"[[ 0.28360564 -0.7008648 ]
 [ 0.92557013  0.0215812 ]
 [ 0.25077462  0.71296775]]","[[ 0.7179088  -0.69613713]
 [ 0.69613713  0.7179088 ]]"
20200220-123920.714371,45,[1.7853487 1.0917666],"[[ 0.28087783 -0.7009684 ]
 [ 0.9270611   0.02142549]
 [ 0.24832533  0.7128705 ]]","[[ 0.71782446 -0.69622415]
 [ 0.69622415  0.71782446]]"
20200220-123920.714371,46,[1.7887139 1.0944562],"[[ 0.27630156 -0.70188785]
 [ 0.928264    0.01794147]
 [ 0.2489648   0.71206164]]","[[ 0.7159966 -0.6981037]
 [ 0.6981037  0.7159966]]"
20200220-123920.714371,47,[1.7882597 1.0971991],"[[ 0.27369404 -0.70196503]
 [ 0.9296799   0.01783758]
 [ 0.2465496   0.711988  ]]","[[ 0.7159406 -0.6981612]
 [ 0.6981612  0.7159406]]"
20200220-123920.714371,48,[1.787874  1.0999558],"[[ 0.27094755 -0.7020936 ]
 [ 0.93105996  0.01747829]
 [ 0.24436636  0.7118701 ]]","[[ 0.7157421 -0.6983646]
 [ 0.6983646  0.7157421]]"
20200220-123920.714371,49,[1.787566  1.1027201],"[[ 0.26843452 -0.7021654 ]
 [ 0.9323956   0.0173789 ]
 [ 0.2420357   0.7118015 ]]","[[ 0.7156889 -0.6984192]
 [ 0.6984192  0.7156889]]"
20200220-123920.714371,50,[1.7910757 1.1054159],"[[ 0.26407743 -0.70300364]
 [ 0.933453    0.01396817]
 [ 0.24275213  0.7110491 ]]","[[ 0.71389335 -0.7002545 ]
 [ 0.7002545   0.71389335]]"
20200220-123920.714371,51,[1.794744  1.1080351],"[[ 0.2646439  -0.70228165]
 [ 0.93437535  0.01720929]
 [ 0.23855081  0.7116913 ]]","[[ 0.7155742  -0.69853663]
 [ 0.69853663  0.7155742 ]]"
20200220-123920.714371,52,[1.7945389 1.1108165],"[[ 0.2622361  -0.7023492 ]
 [ 0.93562007  0.01711062]
 [ 0.23632091  0.7116271 ]]","[[ 0.71552193 -0.69859034]
 [ 0.69859034  0.71552193]]"
20200220-123920.714371,53,[1.8019623 1.113383 ],"[[ 0.26080248 -0.70244706]
 [ 0.9362551   0.01678059]
 [ 0.23539     0.71153814]]","[[ 0.7153237  -0.69879323]
 [ 0.69879323  0.7153237 ]]"
20200220-123920.714371,54,[1.8017862 1.11617  ],"[[ 0.25845575 -0.7025106 ]
 [ 0.93744993  0.0166862 ]
 [ 0.23321258  0.7114775 ]]","[[ 0.71527404 -0.6988441 ]
 [ 0.6988441   0.71527404]]"
20200220-123920.714371,55,[1.8016707 1.1189675],"[[ 0.25615215 -0.7025725 ]
 [ 0.93861073  0.01659229]
 [ 0.23107588  0.71141875]]","[[ 0.71522486 -0.6988944 ]
 [ 0.6988944   0.71522486]]"
20200220-123920.714371,56,[1.8016069 1.1217785],"[[ 0.2537011  -0.7026823 ]
 [ 0.93974257  0.01623589]
 [ 0.22917125  0.71131825]]","[[ 0.7150292 -0.6990946]
 [ 0.6990946  0.7150292]]"
20200220-123920.714371,57,[1.8052243 1.1245093],"[[ 0.24953273 -0.70347095]
 [ 0.94061685  0.01274201]
 [ 0.23015955  0.71060985]]","[[ 0.71318907 -0.70097184]
 [ 0.70097184  0.71318907]]"
