Timestamp,Epoch,s,u,v
20200227-144022.416685,0,[0.16471717 0.13466224 0.0889812  0.02067506],"[[-0.43430352  0.21138038 -0.5265201   0.69961286]
 [-0.36168143  0.11946627  0.7865079   0.32915208]
 [-0.19529374  0.86743593  0.05772247 -0.33806187]
 [-0.27009106 -0.3262661   0.2602319   0.13190237]
 [ 0.7546379   0.2866212   0.18201439  0.52011263]]","[[ 0.7627729  -0.02027401  0.5451788  -0.34719828]
 [ 0.5039236  -0.34160987 -0.2352498   0.7576421 ]
 [-0.39106345 -0.23216085  0.79463005  0.40216136]
 [ 0.10633849  0.91049063  0.12649377  0.37907588]]"
20200227-144022.416685,1,[0.15972789 0.13931969 0.09915665 0.02897019],"[[-0.39778453 -0.20788987 -0.461006    0.7450682 ]
 [-0.3254043  -0.29019737  0.746571    0.09062501]
 [-0.08087403 -0.8789376  -0.09137669 -0.25421464]
 [-0.24962434  0.20426229  0.4286846   0.36812088]
 [ 0.8167171  -0.24148072  0.1948978   0.48633605]]","[[ 0.75766987  0.00907161  0.5239202  -0.3890525 ]
 [ 0.45101497  0.3475681  -0.04889147  0.82060444]
 [-0.43783906 -0.00221202  0.8502298   0.29223552]
 [ 0.17555341 -0.9376083  -0.01506068  0.29974157]]"
20200227-144022.416685,2,[0.15730286 0.14856686 0.10867422 0.03537269],"[[-0.2962076   0.28403643 -0.41896725  0.7737932 ]
 [-0.10893991  0.5458096   0.6333696  -0.06424204]
 [ 0.2623707   0.78450346 -0.31270048 -0.23142666]
 [-0.205711    0.05067566  0.5484334   0.41448206]
 [ 0.8883906  -0.05832098  0.15731858  0.41444388]]","[[ 0.73922175 -0.18389656  0.48463097 -0.42996112]
 [ 0.30858573 -0.39928553  0.13439955  0.8528091 ]
 [-0.33031726  0.41741222  0.82614905  0.18475863]
 [ 0.49921665  0.7953115  -0.25406262  0.23176496]]"
20200227-144022.416685,3,[0.16735499 0.15124366 0.11365099 0.0397408 ],"[[-0.02153678  0.3803047  -0.39567333  0.7902765 ]
 [ 0.40413064  0.49810687  0.50797987 -0.163807  ]
 [ 0.6808177   0.30986476 -0.46866423 -0.22301428]
 [ 0.04442312  0.2216053   0.5906858   0.41513047]
 [ 0.6088749  -0.67980385  0.12978524  0.35575458]]","[[ 0.45992798 -0.6125532   0.451168   -0.457922  ]
 [ 0.02914964 -0.44492215  0.24112183  0.8620063 ]
 [ 0.21552683  0.62643266  0.74115413  0.10872646]
 [ 0.86090934  0.18548611 -0.43474036  0.1882318 ]]"
20200227-144022.416685,4,[0.18511127 0.1499571  0.11664963 0.0424977 ],"[[ 0.03106364  0.36145762 -0.3814737   0.79973483]
 [ 0.5160962   0.44519696  0.41444516 -0.22541787]
 [ 0.65939045  0.17039435 -0.56032854 -0.21933517]
 [ 0.18434952  0.22577478  0.5968759   0.40275323]
 [ 0.5137117  -0.7688562   0.1117318   0.31510812]]","[[ 0.41142383 -0.64965504  0.42339912 -0.47896996]
 [ 0.05136644 -0.4094456   0.29625803  0.8613635 ]
 [ 0.39225027  0.6389007   0.65961343  0.05343946]
 [ 0.8211162   0.04592087 -0.5457787   0.16057755]]"
20200227-144022.416685,5,[0.20549317 0.14838326 0.11808728 0.04449711],"[[ 0.06230981  0.340911   -0.37793162  0.803694  ]
 [ 0.5576195   0.41996363  0.34573802 -0.27115935]
 [ 0.6307203   0.08977979 -0.60942554 -0.21592349]
 [ 0.26993158  0.22563457  0.5934282   0.39122128]
 [ 0.4631489  -0.80525696  0.11864552  0.28437942]]","[[ 0.39790007 -0.6520041   0.41829184 -0.4915263 ]
 [ 0.09525929 -0.37771237  0.33071443  0.85958546]
 [ 0.4752195   0.65708166  0.5850555   0.01097339]
 [ 0.7789532  -0.021625   -0.6110401   0.13926396]]"
20200227-144022.416685,6,[0.22698888 0.14732221 0.11842284 0.04590937],"[[ 0.08418671  0.32455894 -0.37656745  0.806369  ]
 [ 0.5696621   0.41112882  0.30484623 -0.30051547]
 [ 0.61266583  0.04405336 -0.6318082  -0.2154268 ]
 [ 0.31574157  0.22770375  0.5900774   0.37969008]
 [ 0.4397102  -0.8196614   0.13376528  0.26246238]]","[[ 0.39826548 -0.643947    0.41964167 -0.5006172 ]
 [ 0.13702649 -0.35474855  0.34788772  0.85694313]
 [ 0.5107626   0.6757418   0.5312112  -0.0175874 ]
 [ 0.7494863  -0.05346566 -0.64860606  0.12133329]]"
20200227-144022.416685,7,[0.24068426 0.1462378  0.11855812 0.04723801],"[[ 0.11146558  0.30592108 -0.37441757  0.80934167]
 [ 0.5776303   0.39929098  0.27519354 -0.32477513]
 [ 0.6044865  -0.00436802 -0.6409328  -0.21436216]
 [ 0.34744692  0.22836427  0.5898219   0.36669472]
 [ 0.40962797 -0.8335521   0.15935895  0.24304576]]","[[ 0.38823625 -0.6380959   0.43320107 -0.5044235 ]
 [ 0.15533274 -0.3332273   0.36561406  0.8550776 ]
 [ 0.5348071   0.68783927  0.48927617 -0.03830345]
 [ 0.7342519  -0.09311283 -0.662776    0.1137197 ]]"
20200227-144022.416685,8,[0.25676948 0.14508276 0.11903025 0.04839497],"[[ 0.13305272  0.2882653  -0.37213403  0.8119361 ]
 [ 0.5848568   0.38804543  0.24463004 -0.34609634]
 [ 0.5917324  -0.04795845 -0.65111315 -0.21266125]
 [ 0.37857568  0.22807138  0.58729964  0.35323647]
 [ 0.38310894 -0.84380496  0.18111643  0.22577955]]","[[ 0.3836222  -0.6302242   0.44337928 -0.5089854 ]
 [ 0.17669286 -0.31157964  0.3821448   0.8518586 ]
 [ 0.55491364  0.69962126  0.44618076 -0.05936099]
 [ 0.7167178  -0.12753607 -0.6769808   0.10838436]]"
20200227-144022.416685,9,[0.27359492 0.14481163 0.11964848 0.04912712],"[[ 0.14007418  0.2839995  -0.36617416  0.8138145 ]
 [ 0.5838464   0.38605586  0.22721192 -0.35960853]
 [ 0.58042866 -0.05659517 -0.6609219  -0.21051686]
 [ 0.39880735  0.22229557  0.58768904  0.34431037]
 [ 0.37889025 -0.84716356  0.1791496   0.21335526]]","[[ 0.3902497  -0.62651974  0.4344333  -0.516184  ]
 [ 0.20008154 -0.30517486  0.38654917  0.8470038 ]
 [ 0.5613222   0.7055004   0.42644337 -0.07302267]
 [ 0.7018478  -0.12888001 -0.6928156   0.1039542 ]]"
