Timestamp,Epoch,s,u,v
20200225-181351.050678,0,[1.7340986 1.154949 ],"[[ 0.42354426 -0.7330513 ]
 [ 0.83240473  0.08316922]
 [ 0.35736933  0.6750695 ]]","[[ 0.73526627 -0.67777836]
 [ 0.67777836  0.73526627]]"
20200225-181351.050678,1,[1.729444  1.1578658],"[[ 0.41880435 -0.7336151 ]
 [ 0.8364669   0.08227003]
 [ 0.35344896  0.6745671 ]]","[[ 0.7347284 -0.6783614]
 [ 0.6783614  0.7347284]]"
20200225-181351.050678,2,[1.730463  1.1605341],"[[ 0.41762376 -0.7324795 ]
 [ 0.8396681   0.08501118]
 [ 0.34719974  0.6754602 ]]","[[ 0.7363388 -0.676613 ]
 [ 0.676613   0.7363388]]"
20200225-181351.050678,3,[1.7364186 1.1632279],"[[ 0.41356307 -0.7331311 ]
 [ 0.8427411   0.08379802]
 [ 0.34460554  0.6749049 ]]","[[ 0.7355251 -0.6774975]
 [ 0.6774975  0.7355251]]"
20200225-181351.050678,4,[1.7321814 1.1661676],"[[ 0.40888193 -0.7336924 ]
 [ 0.8465496   0.08284113]
 [ 0.3408363   0.6744129 ]]","[[ 0.7349593  -0.67811114]
 [ 0.67811114  0.7349593 ]]"
20200225-181351.050678,5,[1.7334961 1.1688584],"[[ 0.40784883 -0.73256034]
 [ 0.8494965   0.08565378]
 [ 0.33468682  0.67529166]]","[[ 0.73659825 -0.67633057]
 [ 0.67633057  0.73659825]]"
20200225-181351.050678,6,[1.7296132 1.1718163],"[[ 0.40340132 -0.7330323 ]
 [ 0.8531172   0.08489713]
 [ 0.33084506  0.6748751 ]]","[[ 0.7361646 -0.6768025]
 [ 0.6768025  0.7361646]]"
20200225-181351.050678,7,[1.7306554 1.1747916],"[[ 0.3960005  -0.7352314 ]
 [ 0.8566046   0.07998276]
 [ 0.33077505  0.6730806 ]]","[[ 0.73320514 -0.68000746]
 [ 0.68000746  0.73320514]]"
20200225-181351.050678,8,[1.7271136 1.1777655],"[[ 0.39163998 -0.735651  ]
 [ 0.8600497   0.07921609]
 [ 0.32700536  0.6727127 ]]","[[ 0.73277146 -0.6804748 ]
 [ 0.6804748   0.73277146]]"
20200225-181351.050678,9,[1.7237717 1.1807551],"[[ 0.38731557 -0.73606145]
 [ 0.86340636  0.07843637]
 [ 0.32328978  0.6723552 ]]","[[ 0.73233104 -0.68094885]
 [ 0.68094885  0.73233104]]"
20200225-181351.050678,10,[1.7206101 1.1837666],"[[ 0.38281497 -0.7365631 ]
 [ 0.8666935   0.07737499]
 [ 0.31983602  0.67192847]]","[[ 0.73171216 -0.6816137 ]
 [ 0.6816137   0.73171216]]"
20200225-181351.050678,11,[1.7176481 1.186786 ],"[[ 0.37856776 -0.73695225]
 [ 0.869877    0.07657322]
 [ 0.31622857  0.67159355]]","[[ 0.73126054 -0.68209815]
 [ 0.68209815  0.73126054]]"
20200225-181351.050678,12,[1.7194229 1.189792 ],"[[ 0.37119192 -0.73903656]
 [ 0.8729301   0.07133257]
 [ 0.31655914  0.6698781 ]]","[[ 0.7281136 -0.6854565]
 [ 0.6854565  0.7281136]]"
20200225-181351.050678,13,[1.7262822 1.1925619],"[[ 0.36788607 -0.739398  ]
 [ 0.8751612   0.0703859 ]
 [ 0.3142499   0.6695795 ]]","[[ 0.72751117 -0.6860959 ]
 [ 0.6860959   0.72751117]]"
20200225-181351.050678,14,[1.7285634 1.1953546],"[[ 0.36760944 -0.7381575 ]
 [ 0.87740576  0.07366991]
 [ 0.30825698  0.6705938 ]]","[[ 0.72946364 -0.6840195 ]
 [ 0.6840195   0.72946364]]"
20200225-181351.050678,15,[1.725984  1.1983945],"[[ 0.36351237 -0.7385046 ]
 [ 0.8803071   0.07285073]
 [ 0.30482498  0.6703012 ]]","[[ 0.7290083 -0.6845049]
 [ 0.6845049  0.7290083]]"
20200225-181351.050678,16,[1.7329243 1.2011764],"[[ 0.36031327 -0.73886716]
 [ 0.8823515   0.07186383]
 [ 0.30270463  0.670008  ]]","[[ 0.7283842 -0.6851689]
 [ 0.6851689  0.7283842]]"
20200225-181351.050678,17,[1.739828  1.2039527],"[[ 0.357173   -0.7392123 ]
 [ 0.8843415   0.07089782]
 [ 0.3006118   0.6697303 ]]","[[ 0.72777736 -0.6858135 ]
 [ 0.6858135   0.72777736]]"
20200225-181351.050678,18,[1.7374307 1.2069978],"[[ 0.3531869  -0.7395288 ]
 [ 0.88705885  0.07007587]
 [ 0.29729676  0.6694673 ]]","[[ 0.72732514 -0.6862931 ]
 [ 0.6862931   0.72732514]]"
20200225-181351.050678,19,[1.7503698 1.2099985],"[[ 0.34670466 -0.7414374 ]
 [ 0.8890885   0.06461689]
 [ 0.29886013  0.6679037 ]]","[[ 0.7240292  -0.68976927]
 [ 0.68976927  0.7240292 ]]"
