Timestamp,Epoch,s,u,v
20200220-154918.835744,0,[0.02712577 0.01957565],"[[ 0.5937438   0.75921863]
 [ 0.7848601  -0.4734109 ]
 [ 0.17737706 -0.4466199 ]]","[[ 0.6020151  0.7984847]
 [ 0.7984847 -0.6020151]]"
20200220-154918.835744,1,[0.03697486 0.01887438],"[[ 0.41531277  0.8340313 ]
 [ 0.89873344 -0.31444684]
 [ 0.14068988 -0.45333746]]","[[ 0.55821157  0.8296987 ]
 [ 0.8296987  -0.55821157]]"
20200220-154918.835744,2,[0.04765058 0.01834783],"[[ 0.32828197  0.84643877]
 [ 0.93850577 -0.24202728]
 [ 0.10694934 -0.47430432]]","[[ 0.5710189  0.820937 ]
 [ 0.820937  -0.5710189]]"
20200220-154918.835744,3,[0.05850592 0.01798491],"[[ 0.2722945   0.8477758 ]
 [ 0.95839524 -0.19686057]
 [ 0.08563942 -0.49246538]]","[[ 0.586683   0.8098167]
 [ 0.8098167 -0.586683 ]]"
20200220-154918.835744,4,[0.06951573 0.01773744],"[[ 0.23330122  0.8455418 ]
 [ 0.9697962  -0.16617097]
 [ 0.07117571 -0.5073915 ]]","[[ 0.6004719   0.79964584]
 [ 0.79964584 -0.6004719 ]]"
20200220-154918.835744,5,[0.08043223 0.01755521],"[[ 0.2036483   0.84247905]
 [ 0.9770931  -0.1427478 ]
 [ 0.06177702 -0.51947284]]","[[ 0.61141837  0.7913074 ]
 [ 0.7913074  -0.61141837]]"
20200220-154918.835744,6,[0.09154975 0.01742468],"[[ 0.18084651  0.8390531 ]
 [ 0.9819668  -0.1248155 ]
 [ 0.05509582 -0.5295383 ]]","[[ 0.6206234   0.78410876]
 [ 0.78410876 -0.6206234 ]]"
20200220-154918.835744,7,[0.10266741 0.01734329],"[[ 0.16364883  0.8353906 ]
 [ 0.98527795 -0.11173791]
 [ 0.04945902 -0.5381794 ]]","[[ 0.6283718   0.77791315]
 [ 0.77791315 -0.6283718 ]]"
20200220-154918.835744,8,[0.11374949 0.01727881],"[[ 0.14912397  0.8321282 ]
 [ 0.9877528  -0.10028429]
 [ 0.04589721 -0.5454408 ]]","[[ 0.63469183  0.7727654 ]
 [ 0.7727654  -0.63469183]]"
20200220-154918.835744,9,[0.12474588 0.01724245],"[[ 0.13770692  0.82896554]
 [ 0.9895445  -0.091454  ]
 [ 0.04287397 -0.55177194]]","[[ 0.6400699  0.7683166]
 [ 0.7683166 -0.6400699]]"
20200220-154918.835744,10,[0.13565335 0.01723643],"[[ 0.1292118   0.82581073]
 [ 0.99082345 -0.0853793 ]
 [ 0.03966072 -0.55744684]]","[[ 0.64476573  0.7643802 ]
 [ 0.7643802  -0.64476573]]"
20200220-154918.835744,11,[0.14660141 0.01722159],"[[ 0.12070824  0.82313496]
 [ 0.9919524  -0.07850294]
 [ 0.0382082  -0.5623932 ]]","[[ 0.6486695  0.7610702]
 [ 0.7610702 -0.6486695]]"
20200220-154918.835744,12,[0.1571098  0.01723283],"[[ 0.1144356   0.82044333]
 [ 0.99277186 -0.07391503]
 [ 0.03617228 -0.5669298 ]]","[[ 0.6520511  0.7581751]
 [ 0.7581751 -0.6520511]]"
20200220-154918.835744,13,[0.16827089 0.01724675],"[[ 0.108864    0.8179731 ]
 [ 0.9934458  -0.0696054 ]
 [ 0.03484681 -0.5710299 ]]","[[ 0.65520513  0.755451  ]
 [ 0.755451   -0.65520513]]"
20200220-154918.835744,14,[0.17933711 0.01726513],"[[ 0.10395096  0.8157147 ]
 [ 0.9940009  -0.06564576]
 [ 0.0340035  -0.5747173 ]]","[[ 0.6579521   0.75305974]
 [ 0.75305974 -0.6579521 ]]"
20200220-154918.835744,15,[0.18994553 0.01729128],"[[ 0.09975766  0.8135714 ]
 [ 0.99445784 -0.06231501]
 [ 0.03319463 -0.578116  ]]","[[ 0.66030365  0.7509987 ]
 [ 0.7509987  -0.66030365]]"
20200220-154918.835744,16,[0.20139886 0.01732297],"[[ 0.09628256  0.8115116 ]
 [ 0.99482113 -0.05951113]
 [ 0.03256762 -0.58129823]]","[[ 0.662607   0.7489673]
 [ 0.7489673 -0.662607 ]]"
20200220-154918.835744,17,[0.2110488  0.01735175],"[[ 0.09251757  0.809627  ]
 [ 0.99518883 -0.05633938]
 [ 0.03224148 -0.5842344 ]]","[[ 0.6642902   0.74747485]
 [ 0.74747485 -0.6642902 ]]"
20200220-154918.835744,18,[0.22158113 0.0173873 ],"[[ 0.08948493  0.8077825 ]
 [ 0.9954766  -0.05378962]
 [ 0.03192052 -0.58702177]]","[[ 0.66600984  0.745943  ]
 [ 0.745943   -0.66600984]]"
20200220-154918.835744,19,[0.23154035 0.01742233],"[[ 0.08648735  0.8060627 ]
 [ 0.9957434  -0.05114519]
 [ 0.03186248 -0.58961606]]","[[ 0.667472   0.7446349]
 [ 0.7446349 -0.667472 ]]"
20200220-154918.835744,20,[0.24136601 0.01746929],"[[ 0.08435933  0.8043486 ]
 [ 0.99594223 -0.0494944 ]
 [ 0.03134759 -0.5920926 ]]","[[ 0.6688443   0.74340254]
 [ 0.74340254 -0.6688443 ]]"
20200220-154918.835744,21,[0.25216585 0.01751876],"[[ 0.08265376  0.80271095]
 [ 0.9960943  -0.04807347]
 [ 0.03105747 -0.5944275 ]]","[[ 0.6702483  0.7421369]
 [ 0.7421369 -0.6702483]]"
20200220-154918.835744,22,[0.2629229  0.01757002],"[[ 0.08114123  0.8011436 ]
 [ 0.9962252  -0.04677634]
 [ 0.03084927 -0.5966413 ]]","[[ 0.6715341   0.74097365]
 [ 0.74097365 -0.6715341 ]]"
20200220-154918.835744,23,[0.2742671  0.01762035],"[[ 0.07973608  0.79965496]
 [ 0.9963358  -0.04540343]
 [ 0.0309388  -0.5987408 ]]","[[ 0.67277807  0.7398444 ]
 [ 0.7398444  -0.67277807]]"
20200220-154918.835744,24,[0.2831648  0.01767317],"[[ 0.07816246  0.7981987 ]
 [ 0.9964695  -0.04413503]
 [ 0.03064378 -0.60077524]]","[[ 0.6736679  0.7390342]
 [ 0.7390342 -0.6736679]]"
20200220-154918.835744,25,[0.29255715 0.01772837],"[[ 0.07688333  0.79680043]
 [ 0.996575   -0.04305711]
 [ 0.03044782 -0.6027065 ]]","[[ 0.6745595   0.73822045]
 [ 0.73822045 -0.6745595 ]]"
20200220-154918.835744,26,[0.30314857 0.01778077],"[[ 0.07567441  0.79548657]
 [ 0.99665856 -0.04175491]
 [ 0.03073911 -0.60453075]]","[[ 0.6754951  0.7373644]
 [ 0.7373644 -0.6754951]]"
20200220-154918.835744,27,[0.31237292 0.01783841],"[[ 0.07461715  0.79417825]
 [ 0.99674237 -0.04083546]
 [ 0.03060629 -0.606311  ]]","[[ 0.6762634  0.7366598]
 [ 0.7366598 -0.6762634]]"
20200220-154918.835744,28,[0.32226935 0.01788855],"[[ 0.07323883  0.7929551 ]
 [ 0.9968299  -0.03929878]
 [ 0.03108646 -0.60801136]]","[[ 0.67701447  0.73596966]
 [ 0.73596966 -0.67701447]]"
20200220-154918.835744,29,[0.33066407 0.01794198],"[[ 0.07187633  0.79174733]
 [ 0.996924   -0.0379728 ]
 [ 0.03124953 -0.6096675 ]]","[[ 0.677612    0.73541963]
 [ 0.73541963 -0.677612  ]]"
20200220-154918.835744,30,[0.33897254 0.01799661],"[[ 0.07060757  0.790571  ]
 [ 0.99700934 -0.03672557]
 [ 0.03141745 -0.61126804]]","[[ 0.67817557  0.7348999 ]
 [ 0.7348999  -0.67817557]]"
20200220-154918.835744,31,[0.34867963 0.01805812],"[[ 0.0699905   0.7894054 ]
 [ 0.99705106 -0.03606711]
 [ 0.0314777  -0.61281216]]","[[ 0.6788335   0.73429227]
 [ 0.73429227 -0.6788335 ]]"
20200220-154918.835744,32,[0.3590576  0.01811814],"[[ 0.06941767  0.7882968 ]
 [ 0.9970798  -0.03527415]
 [ 0.03182694 -0.61428326]]","[[ 0.6794934  0.7336816]
 [ 0.7336816 -0.6794934]]"
