Timestamp,Epoch,s,u,v
20200227-175054.591615,0,[0.16877374 0.1021241  0.06545764 0.02384379],"[[ 0.49210602  0.1949661   0.53088766 -0.46518347]
 [ 0.53444034  0.6113859  -0.03313289  0.52212095]
 [ 0.27551797 -0.66614234  0.4514619   0.5258551 ]
 [ 0.53040624 -0.32601044 -0.26929778 -0.46145374]
 [ 0.33906445 -0.19536413 -0.66386837  0.14673445]]","[[ 0.7649531   0.33357778 -0.34404385  0.4303564 ]
 [ 0.14184025  0.7466895   0.43163076 -0.48583043]
 [ 0.4271999  -0.41250262  0.78274417  0.18615375]
 [-0.46068287  0.40127575  0.28747195  0.7376375 ]]"
20200227-175054.591615,1,[0.1848143  0.0978383  0.06483164 0.0269095 ],"[[ 0.48965997 -0.12505956  0.46574715 -0.56116635]
 [ 0.5674401  -0.6176378   0.04030318  0.50762   ]
 [ 0.2941878   0.6923184   0.42730746  0.49895853]
 [ 0.5082722   0.3124146  -0.31649157 -0.39874545]
 [ 0.30554634  0.16117223 -0.70618445  0.13948956]]","[[ 0.7828027  -0.28880706 -0.3879737   0.39151904]
 [ 0.22023962 -0.69985217  0.4784403  -0.48248994]
 [ 0.47708327  0.5356582   0.6861335   0.12117356]
 [-0.33332652 -0.37398943  0.38703004  0.7741017 ]]"
20200227-175054.591615,2,[0.20401044 0.09544554 0.06417517 0.02937891],"[[ 0.4771265  -0.08289929  0.40456423 -0.63023615]
 [ 0.5872088  -0.62276256  0.10166313  0.48442197]
 [ 0.31834227  0.7112196   0.40621284  0.4695796 ]
 [ 0.4959361   0.2905627  -0.35165069 -0.3539979 ]
 [ 0.2832703   0.12261514 -0.7330248   0.14939414]]","[[ 0.78261644 -0.27193758 -0.42933905  0.35948524]
 [ 0.27275726 -0.6574185   0.50345445 -0.4898349 ]
 [ 0.51123464  0.61895514  0.5928929   0.06333743]
 [-0.22749624 -0.33278424  0.4589984   0.7917201 ]]"
20200227-175054.591615,3,[0.22579245 0.09406289 0.06310274 0.03140562],"[[ 0.45975962 -0.05569965  0.35124055 -0.6815979 ]
 [ 0.5997348  -0.6254423   0.15622221  0.45910117]
 [ 0.34012187  0.7261165   0.38706982  0.4416264 ]
 [ 0.4899743   0.267042   -0.37592494 -0.3200117 ]
 [ 0.27052182  0.08463729 -0.74905425  0.16495126]]","[[ 0.7745134  -0.26949653 -0.4655899   0.33275682]
 [ 0.31004235 -0.62107545  0.5181409  -0.49966922]
 [ 0.53337854  0.6763948   0.50766194  0.01664727]
 [-0.13968009 -0.29004717  0.50698704  0.79957896]]"
20200227-175054.591615,4,[0.24200839 0.09304319 0.06213317 0.03297016],"[[ 0.4419764  -0.04228938  0.30803373 -0.71862   ]
 [ 0.6008872  -0.62869436  0.20737109  0.43788165]
 [ 0.36137524  0.73725945  0.36884928  0.41593435]
 [ 0.4918751   0.23929639 -0.3907337  -0.2931234 ]
 [ 0.26656693  0.04627009 -0.757225    0.1814454 ]]","[[ 0.76609164 -0.28461367 -0.47778845  0.32220626]
 [ 0.32654652 -0.59258586  0.5363639  -0.50450313]
 [ 0.5462774   0.71359617  0.43819022 -0.01873646]
 [-0.08973396 -0.2421111   0.54039     0.80081743]]"
20200227-175054.591615,5,[0.26152405 0.09219833 0.06146039 0.03419461],"[[ 0.4265439  -0.03653941  0.26820248 -0.7474399 ]
 [ 0.59869283 -0.6291736   0.25263914  0.41985074]
 [ 0.38342184  0.7475265   0.34676984  0.39078987]
 [ 0.49419928  0.20963979 -0.40307286 -0.27103725]
 [ 0.26150033  0.00782297 -0.7625772   0.19718309]]","[[ 0.7549341  -0.30331212 -0.48924893  0.31418473]
 [ 0.34273523 -0.5644659   0.55151397 -0.50965023]
 [ 0.5577132   0.7440471   0.36369812 -0.05544307]
 [-0.0395376  -0.18914099  0.5693784   0.7990438 ]]"
20200227-175054.591615,6,[0.28077072 0.09180041 0.06122135 0.03496392],"[[ 0.4164056  -0.03676451  0.24034813 -0.76474595]
 [ 0.5963571  -0.6281956   0.28179875  0.40769836]
 [ 0.4002804   0.7537669   0.32995087  0.3722733 ]
 [ 0.49485657  0.18835263 -0.41249982 -0.25767273]
 [ 0.2566261  -0.0194359  -0.7640675   0.20967448]]","[[ 0.744096   -0.31751722 -0.50030446  0.30854458]
 [ 0.35628635 -0.54456675  0.55784726 -0.51508594]
 [ 0.5651356   0.76185656  0.3051774  -0.08404281]
 [ 0.00179435 -0.14901207  0.5876808   0.7952507 ]]"
20200227-175054.591615,7,[0.29508975 0.09151816 0.06108729 0.03580121],"[[ 0.4048002  -0.03900253  0.20801634 -0.7826905 ]
 [ 0.5920324  -0.62735283  0.31436157  0.39294353]
 [ 0.41724694  0.7583806   0.31566927  0.35153806]
 [ 0.49732542  0.1660908  -0.4196274  -0.24104422]
 [ 0.2533911  -0.04669392 -0.763002    0.22651641]]","[[ 0.735965   -0.33600944 -0.49841556  0.31150502]
 [ 0.363211   -0.52616733  0.5652582  -0.5212575 ]
 [ 0.5706414   0.7736361   0.25291827 -0.10903379]
 [ 0.02832129 -0.10831975  0.6067106   0.78699887]]"
20200227-175054.591615,8,[0.31661004 0.09161529 0.06120199 0.03650022],"[[ 0.39549768 -0.03989268  0.17742993 -0.7964894 ]
 [ 0.59513235 -0.62690026  0.32997987  0.376695  ]
 [ 0.4264799   0.75951046  0.3149753   0.33494326]
 [ 0.4954305   0.1593485  -0.42678145 -0.22779031]
 [ 0.249123   -0.05618082 -0.7604473   0.244193  ]]","[[ 0.72574675 -0.33906102 -0.5123673   0.3095304 ]
 [ 0.3755943  -0.5181473   0.5519076  -0.53464997]
 [ 0.5728487   0.7796622   0.21817343 -0.12795196]
 [ 0.06375828 -0.09320978  0.6207077   0.7758664 ]]"
20200227-175054.591615,9,[0.33294976 0.09171442 0.06046888 0.03708982],"[[ 0.3861572  -0.04176018  0.15856488 -0.8064572 ]
 [ 0.5936249  -0.62543666  0.34872085  0.36513573]
 [ 0.433363    0.7614672   0.31100923  0.32178524]
 [ 0.49771762  0.15004697 -0.42798758 -0.21851987]
 [ 0.25092897 -0.06883177 -0.7571993   0.25496128]]","[[ 0.7188553  -0.3461123  -0.5193443   0.3061614 ]
 [ 0.38223547 -0.50979114  0.5513371  -0.53855044]
 [ 0.574196    0.7839913   0.18928333 -0.14081302]
 [ 0.08626723 -0.07534385  0.6248846   0.77226955]]"
