Timestamp,Epoch,s,u,v
20200220-150036.234323,0,[1.81493   1.420983  0.7620401],"[[ 0.25918505 -0.49998745  0.65790975]
 [ 0.6579695  -0.4999158  -0.2591345 ]
 [ 0.6578698   0.50008446 -0.2590999 ]
 [ 0.2590496   0.50001264  0.6579297 ]]","[[ 4.94320571e-01 -7.07055390e-01  5.05687356e-01]
 [ 7.15172231e-01  1.06265914e-04 -6.98948085e-01]
 [ 4.94141370e-01  7.07158089e-01  5.05719006e-01]]"
20200220-150036.234323,1,[1.787017  1.4277313 0.7589503],"[[ 0.25172815 -0.49882704  0.6618105 ]
 [ 0.6647867  -0.49590045 -0.24887283]
 [ 0.65916294  0.5040997  -0.24820803]
 [ 0.24534805  0.5011364   0.6621642 ]]","[[ 0.49250937 -0.70489484  0.5104487 ]
 [ 0.72254294  0.00422647 -0.69131327]
 [ 0.48514566  0.7092993   0.5113984 ]]"
20200220-150036.234323,2,[1.7738894  1.4346968  0.75534654],"[[ 0.2412867  -0.49884376  0.6656744 ]
 [ 0.6687881  -0.49570718 -0.23832   ]
 [ 0.6629012   0.50429136 -0.23763108]
 [ 0.23465936  0.501118    0.6660427 ]]","[[ 0.4877653  -0.7047999   0.51511395]
 [ 0.72916096  0.00447317 -0.6843278 ]
 [ 0.48000988  0.70939213  0.51609445]]"
20200220-150036.234323,3,[1.751405   1.4414836  0.75239277],"[[ 0.23176295 -0.49880034  0.6690627 ]
 [ 0.6723494  -0.49548256 -0.22862804]
 [ 0.6661005   0.5045475  -0.22795707]
 [ 0.22481665  0.501126    0.6694177 ]]","[[ 0.4829532  -0.70466536  0.5198107 ]
 [ 0.7357974   0.00475069 -0.6771852 ]
 [ 0.4747195   0.7095241   0.52078533]]"
20200220-150036.234323,4,[1.729885  1.4483368 0.749342 ],"[[ 0.22212133 -0.49876913  0.67232686]
 [ 0.67568666 -0.49537542 -0.21887702]
 [ 0.6692365   0.5046897  -0.21826732]
 [ 0.21501705  0.5011193   0.67262834]]","[[ 0.47795585 -0.70458883  0.5245119 ]
 [ 0.74241054  0.00490298 -0.6699272 ]
 [ 0.46945158  0.7095989   0.5254376 ]]"
20200220-150036.234323,5,[1.7199801  1.455345   0.74452496],"[[ 0.20571944  0.50013137  0.6765142 ]
 [ 0.6751824   0.5013815  -0.20642537]
 [ 0.67737514 -0.49870247 -0.20658886]
 [ 0.20729503 -0.49978048  0.6760459 ]]","[[ 0.4668348   0.70775706  0.53023136]
 [ 0.7495495   0.00151054 -0.66194665]
 [ 0.46929824 -0.70645446  0.52979374]]"
20200220-150036.234323,6,[1.7064766 1.4623843 0.739914 ],"[[ 0.19919948 -0.49871352  0.679519  ]
 [ 0.6837268  -0.49421713 -0.19523475]
 [ 0.6756865   0.50583786 -0.1944593 ]
 [ 0.19048762  0.5011616   0.67994374]]","[[ 0.46771216 -0.7039926   0.5344531 ]
 [ 0.756589    0.00626117 -0.6538611 ]
 [ 0.456967    0.7101799   0.5355614 ]]"
20200220-150036.234323,7,[1.6887368 1.4695481 0.7355813],"[[ 0.19344582 -0.4971848   0.6824447 ]
 [ 0.69188696 -0.48674652 -0.18438418]
 [ 0.67357606  0.51319045 -0.18278182]
 [ 0.17368494  0.50251424  0.6832735 ]]","[[ 0.46877983 -0.69989604  0.5388792 ]
 [ 0.76357126  0.01438258 -0.6455631 ]
 [ 0.4440767   0.7140998   0.54116285]]"
20200220-150036.234323,8,[1.6744827 1.4769683 0.7316128],"[[ 0.1841987  -0.49707037  0.6850787 ]
 [ 0.6953667  -0.48551023 -0.17429481]
 [ 0.67531794  0.5143932  -0.17267673]
 [ 0.16273262  0.50259423  0.6859094 ]]","[[ 0.46472442 -0.69919497  0.54328424]
 [ 0.76979476  0.01584059 -0.63809484]
 [ 0.43754676  0.7147557   0.54559815]]"
20200220-150036.234323,9,[1.6666837 1.4844612 0.7270532],"[[ 0.1742296  -0.4970905   0.6876617 ]
 [ 0.69839406 -0.4848147  -0.16383943]
 [ 0.6773743   0.51506793 -0.16226773]
 [ 0.1518358   0.502554    0.68843836]]","[[ 0.46029982 -0.69883823  0.5474935 ]
 [ 0.77570224  0.0166754  -0.63087887]
 [ 0.43175265  0.7150853   0.54976606]]"
20200220-150036.234323,10,[1.6548439 1.491632  0.7229114],"[[ 0.16493323 -0.496982    0.69016945]
 [ 0.70094246 -0.48417586 -0.15389787]
 [ 0.6793571   0.5157173  -0.15233196]
 [ 0.14124651  0.5026115   0.6904903 ]]","[[ 0.4558599  -0.69834673  0.55181855]
 [ 0.78158647  0.01747879 -0.623552  ]
 [ 0.42581043  0.7155462   0.5537862 ]]"
20200220-150036.234323,11,[1.6461838  1.4988633  0.71922594],"[[ 0.16546069 -0.49485356  0.6915814 ]
 [ 0.711659   -0.47088906 -0.14568643]
 [ 0.6715499   0.52843213 -0.14314017]
 [ 0.12322839  0.5041259   0.6928217 ]]","[[ 0.46363488 -0.6910165   0.554562  ]
 [ 0.7861832   0.03220147 -0.61715424]
 [ 0.40860596  0.7221214   0.55819535]]"
20200220-150036.234323,12,[1.63299   1.5061445 0.7159663],"[[ 0.16855785 -0.49193218  0.6930586 ]
 [ 0.7236886  -0.45441496 -0.13779229]
 [ 0.6612129   0.54377717 -0.13434476]
 [ 0.10324869  0.5057825   0.6947188 ]]","[[ 0.47402248 -0.68146425  0.5575923 ]
 [ 0.7904429   0.05032914 -0.6104645 ]
 [ 0.38794658  0.7301188   0.56251574]]"
20200220-150036.234323,13,[1.6255537 1.5139261 0.7121444],"[[ 0.15356356 -0.49393976  0.6949341 ]
 [ 0.7197716  -0.46350303 -0.12872963]
 [ 0.66940206  0.5353952  -0.1262724 ]
 [ 0.10123073  0.5045197   0.6960969 ]]","[[ 0.46151143 -0.6866842   0.56166875]
 [ 0.7958129   0.0406747  -0.6041749 ]
 [ 0.3920317   0.72581685  0.56524396]]"
20200220-150036.234323,14,[1.6220499  1.5207158  0.70889544],"[[ 0.1708912  -0.4875002   0.6957415 ]
 [ 0.742506   -0.4274267  -0.12249567]
 [ 0.64399797  0.5679185  -0.11805294]
 [ 0.06890202  0.5070687   0.69785553]]","[[ 0.4900838  -0.6654287   0.5630475 ]
 [ 0.79674965  0.07996533 -0.5989955 ]
 [ 0.35356447  0.7421658   0.5693699 ]]"
20200220-150036.234323,15,[1.6176894 1.5279893 0.7040279],"[[ 0.16622853 -0.48673126  0.6973882 ]
 [ 0.74843705 -0.41971856 -0.11280916]
 [ 0.63974446  0.5745694  -0.10848012]
 [ 0.05419579  0.5067536   0.69939685]]","[[ 0.49215478 -0.66087204  0.5665968 ]
 [ 0.8008278   0.08856507 -0.5923101 ]
 [ 0.3412605   0.7452547   0.57283235]]"
20200220-150036.234323,16,[1.6065975  1.5348563  0.69889563],"[[ 0.18362075 -0.47863966  0.6987667 ]
 [ 0.77269995 -0.37580988 -0.10264403]
 [ 0.6074621   0.6106773  -0.09731587]
 [ 0.01443288  0.5066997   0.70122695]]","[[ 0.523161   -0.63345325  0.5701226 ]
 [ 0.8003475   0.13532528 -0.5840645 ]
 [ 0.29282546  0.7618558   0.5777796 ]]"
20200220-150036.234323,17,[1.597019   1.541099   0.69541043],"[[ 0.21780044 -0.4629496   0.69964623]
 [ 0.80383646 -0.30568224 -0.09511653]
 [ 0.5522218   0.6624023  -0.0888618 ]
 [-0.03822417  0.5034471   0.7025323 ]]","[[ 0.57237476 -0.5867906   0.57276857]
 [ 0.7898067   0.2067384  -0.5774639 ]
 [ 0.22043712  0.78290236  0.58178306]]"
20200220-150036.234323,18,[1.5947875 1.5495098 0.69099  ],"[[ 0.20936115 -0.46441308  0.7012291 ]
 [ 0.8046347  -0.30621332 -0.0864603 ]
 [ 0.5537455   0.66206527 -0.08136033]
 [-0.04578816  0.50221866  0.7029816 ]]","[[ 0.568452   -0.5869818   0.57646745]
 [ 0.793748    0.20699407 -0.5719419 ]
 [ 0.21639416  0.7826914   0.58358175]]"
20200220-150036.234323,19,[1.5804952  1.5548193  0.68555075],"[[ 0.3014439  -0.40835184  0.7025352 ]
 [ 0.85497314 -0.11019517 -0.07499813]
 [ 0.38575733  0.773175   -0.07004838]
 [-0.17130095  0.47255266  0.70421076]]","[[ 0.6833372  -0.44190165  0.5811824 ]
 [ 0.7297567   0.38888687 -0.5623362 ]
 [ 0.0224831   0.8083871   0.5882216 ]]"
20200220-150036.234323,20,[1.5765065 1.5550904 0.6795804],"[[ 0.43779576 -0.25362194  0.7036695 ]
 [ 0.8232615   0.25881654 -0.06358985]
 [ 0.02720191  0.86445135 -0.0587766 ]
 [-0.36032674  0.3484443   0.70523083]]","[[ 0.8016926  -0.12018706  0.5855286 ]
 [ 0.50357777  0.663537   -0.5532883 ]
 [-0.32202193  0.73842645  0.59247637]]"
20200220-150036.234323,21,[1.5817684 1.5486445 0.6761316],"[[ 0.48203173 -0.15248449  0.70405704]
 [ 0.7414559   0.44231018 -0.05669939]
 [-0.1728652   0.8480834  -0.05090897]
 [-0.43359685  0.24872652  0.7060434 ]]","[[ 0.8065956   0.06336296  0.58769786]
 [ 0.33848828  0.76557326 -0.5471046 ]
 [-0.4845918   0.6402208   0.5960604 ]]"
20200220-150036.234323,22,[1.587868  1.5444022 0.6715273],"[[ 0.49436375 -0.10226575  0.70441693]
 [ 0.68370414  0.5283114  -0.04818786]
 [-0.27261746  0.8217924  -0.04248103]
 [-0.46242076  0.18731281  0.70687354]]","[[ 0.79207474  0.15456973  0.5905301 ]
 [ 0.24603355  0.80451137 -0.54058206]
 [-0.5586458   0.57347155  0.5992038 ]]"
20200220-150036.234323,23,[1.5962058 1.5399705 0.6674993],"[[ 0.49603996 -0.09346008  0.70460486]
 [ 0.6665624   0.5501313  -0.04143076]
 [-0.29857433  0.8132428  -0.0346361 ]
 [-0.4695657   0.16509615  0.70754206]]","[[ 0.78643197  0.17523752  0.59229773]
 [ 0.22121733  0.81539685 -0.53496826]
 [-0.576704    0.5517425   0.6024885 ]]"
20200220-150036.234323,24,[1.6035986 1.5441144 0.6619406],"[[ 0.4958296  -0.09076875  0.7050948 ]
 [ 0.6549045   0.5645189  -0.03325799]
 [-0.31560484  0.8070779  -0.0266463 ]
 [-0.47502246  0.1473246   0.7078312 ]]","[[ 0.7816156   0.18859114  0.5945675 ]
 [ 0.20469195  0.82286334 -0.5300917 ]
 [-0.5892184   0.53603107  0.60455984]]"
20200220-150036.234323,25,[1.6091976  1.5411673  0.65741366],"[[-0.50021315 -0.0447069   0.7062136 ]
 [-0.5904986   0.6322502  -0.02420398]
 [ 0.4005827   0.76845545 -0.01996423]
 [ 0.49054235  0.08796385  0.7073034 ]]","[[-0.7542666   0.26883805  0.5990058 ]
 [-0.11540756  0.8438377  -0.52404124]
 [ 0.64634585  0.46439666  0.6054526 ]]"
20200220-150036.234323,26,[1.6167835 1.5345896 0.6521346],"[[-0.50050974 -0.0272308   0.7067081 ]
 [-0.55620545  0.66312    -0.01461259]
 [ 0.440766    0.7461297  -0.01156284]
 [ 0.4958335   0.05310871  0.70726   ]]","[[-0.737623    0.30404472  0.6028841 ]
 [-0.07080939  0.8531243  -0.51688   ]
 [ 0.6714897   0.42395234  0.60775495]]"
20200220-150036.234323,27,[1.6247935 1.5298645 0.6475515],"[[-0.50023484 -0.02901072  0.70681   ]
 [-0.54841745  0.6697245  -0.00694401]
 [ 0.44951126  0.74098337 -0.00388777]
 [ 0.49693367  0.0396353   0.7073585 ]]","[[-0.7337004   0.30850694  0.60539836]
 [-0.06103434  0.85745674 -0.51092356]
 [ 0.6767262   0.41181484  0.6102868 ]]"
20200220-150036.234323,28,[1.6333575 1.521384  0.6416588],"[[-0.49995685 -0.03279205  0.7068334 ]
 [-0.5404333   0.6762242   0.00280093]
 [ 0.4582718   0.735573    0.00582583]
 [ 0.4979573   0.02403229  0.7073502 ]]","[[-0.7296307   0.31163523  0.60870564]
 [-0.05111449  0.8627836  -0.502983  ]
 [ 0.68192834  0.39810547  0.6135843 ]]"
20200220-150036.234323,29,[1.6415365 1.5147705 0.63824  ],"[[-0.4997454  -0.02651673  0.707066  ]
 [-0.52294767  0.6899761   0.00981594]
 [ 0.47698808  0.72332805  0.01156321]
 [ 0.49926192  0.0051093   0.7069849 ]]","[[-0.72030884  0.32682168  0.6118354 ]
 [-0.02908865  0.86703974 -0.49738893]
 [ 0.69304305  0.37607113  0.61502975]]"
20200220-150036.234323,30,[1.6496229 1.5067844 0.6342521],"[[ 0.49909204 -0.01636649  0.7074854 ]
 [ 0.49809587  0.708343    0.01831438]
 [-0.50244015  0.7054085   0.01757643]
 [-0.50036174 -0.0195284   0.706272  ]]","[[ 0.70630807  0.34870937  0.6160607 ]
 [-0.00182898  0.8711555  -0.491004  ]
 [-0.7079023   0.34567326  0.6159418 ]]"
20200220-150036.234323,31,[1.6581708 1.5058177 0.6285212],"[[-0.49933296 -0.03176676  0.7069438 ]
 [-0.5087548   0.700323    0.0257173 ]
 [ 0.49173144  0.71283346  0.02623696]
 [ 0.5000355  -0.0201831   0.70631516]]","[[-0.7124083   0.3335068   0.6174526 ]
 [-0.01137855  0.8742512  -0.4853407 ]
 [ 0.7016729   0.35278648  0.6190289 ]]"
20200220-150036.234323,32,[1.6667573  1.5009644  0.62344164],"[[-0.4994944  -0.04583433  0.7060664 ]
 [-0.5175131   0.6935607   0.03295024]
 [ 0.48273572  0.7186094   0.03461349]
 [ 0.49965137 -0.0217464   0.706531  ]]","[[-0.71754044  0.31957212  0.6188774 ]
 [-0.02244673  0.8774607  -0.47912306]
 [ 0.696155    0.35768196  0.62244016]]"
20200220-150036.234323,33,[1.6746458 1.5002996 0.6197607],"[[-0.49951184 -0.04458276  0.70581424]
 [-0.507681    0.70083046  0.03910227]
 [ 0.49287772  0.7111232   0.03942792]
 [ 0.49981916 -0.0339485   0.70621735]]","[[-0.71212816  0.32729125  0.621091  ]
 [-0.01003396  0.87984735 -0.4751508 ]
 [ 0.70197785  0.34460017  0.62328   ]]"
20200220-150036.234323,34,[1.6833285 1.4914645 0.6152316],"[[-0.49942586 -0.04627452  0.70561063]
 [-0.498969    0.7067242   0.04739143]
 [ 0.50166     0.7043634   0.0465434 ]
 [ 0.4999408  -0.04766172  0.7054798 ]]","[[-0.70710105  0.33162093  0.6245285 ]
 [ 0.00089996  0.88363075 -0.4681837 ]
 [ 0.707112    0.33049107  0.6251147 ]]"
20200220-150036.234323,35,[1.6918001 1.4847281 0.6114264],"[[-0.49940288 -0.05278828 -0.7051527 ]
 [-0.4989975   0.7062534  -0.05391166]
 [ 0.5016756   0.7039076  -0.05303818]
 [ 0.49992    -0.054163   -0.70501083]]","[[-7.0710450e-01  3.2748839e-01 -6.2670118e-01]
 [ 8.8569091e-04  8.8669604e-01  4.6235186e-01]
 [ 7.0710826e-01  3.2637599e-01 -6.2727690e-01]]"
20200220-150036.234323,36,[1.7002639 1.4856551 0.6085083],"[[-0.49955904 -0.0672642  -0.7039673 ]
 [-0.5138668   0.6950992  -0.05681572]
 [ 0.48664984  0.714152   -0.05838157]
 [ 0.49955335 -0.04795466 -0.70554507]]","[[-0.71591353  0.30944395 -0.6258691 ]
 [-0.01792185  0.8879778   0.45953682]
 [ 0.69795877  0.3402053  -0.63016963]]"
20200220-150036.234323,37,[1.7089938  1.4777552  0.60405874],"[[-0.499554   -0.06905631 -0.7036381 ]
 [-0.5058985   0.7004056  -0.06477728]
 [ 0.49479482  0.70779127 -0.06506246]
 [ 0.49969077 -0.06078663 -0.7046025 ]]","[[-0.71132475  0.31334344 -0.6291527 ]
 [-0.00780468  0.89155126  0.45285267]
 [ 0.70282036  0.3270357  -0.6317369 ]]"
20200220-150036.234323,38,[1.7171322 1.4779159 0.6005953],"[[-0.499673   -0.06933207 -0.70321965]
 [-0.49910337  0.7050773  -0.0702586 ]
 [ 0.50165987  0.702242   -0.06918061]
 [ 0.49955976 -0.07010863 -0.70410216]]","[[-7.0746857e-01  3.1818169e-01 -6.3106942e-01]
 [ 8.3826191e-04  8.9330125e-01  4.4945785e-01]
 [ 7.0674437e-01  3.1744835e-01 -6.3224930e-01]]"
20200220-150036.234323,39,[1.7260449  1.4744453  0.59577096],"[[-0.49962905 -0.08044093 -0.70221704]
 [-0.5054968   0.6996955  -0.07639914]
 [ 0.49527013  0.70618045 -0.07659531]
 [ 0.49955115 -0.07255874 -0.70369613]]","[[-0.7112413   0.30749965 -0.6321232 ]
 [-0.00726548  0.8959822   0.44403028]
 [ 0.7029103   0.32040542 -0.6350256 ]]"
