Timestamp,Epoch,s,u,v
20200220-135606.660967,0,[1.2633051  0.99786997],"[[ 0.03885511 -0.9332397 ]
 [-0.9253284   0.10130498]
 [-0.3771708  -0.34467548]]","[[ 0.8702269  -0.49265116]
 [ 0.49265116  0.8702269 ]]"
20200220-135606.660967,1,[1.260639  0.9982573],"[[ 0.03784469 -0.93359256]
 [-0.92406887  0.10302922]
 [-0.38034803 -0.34320542]]","[[ 0.870069   -0.49292994]
 [ 0.49292994  0.870069  ]]"
20200220-135606.660967,2,[1.2539645 0.9984399],"[[ 0.03393182 -0.9340688 ]
 [-0.9224768   0.10758805]
 [-0.38455844 -0.3405001 ]]","[[ 0.8689678 -0.4948688]
 [ 0.4948688  0.8689678]]"
20200220-135606.660967,3,[1.251418  0.9988446],"[[ 0.03302687 -0.93440557]
 [-0.92121136  0.10918325]
 [-0.38765803 -0.33906522]]","[[ 0.8688533 -0.4950696]
 [ 0.4950696  0.8688533]]"
20200220-135606.660967,4,[1.2474134 0.9990088],"[[ 0.02909479 -0.9348496 ]
 [-0.91956496  0.1137442 ]
 [-0.39185923 -0.3363307 ]]","[[ 0.86762744 -0.49721482]
 [ 0.49721482  0.86762744]]"
20200220-135606.660967,5,[1.2416703  0.99954534],"[[ 0.03097868 -0.93507826]
 [-0.91862094  0.11258653]
 [-0.39392373 -0.33608484]]","[[ 0.86871797 -0.49530712]
 [ 0.49530712  0.86871797]]"
20200220-135606.660967,6,[1.2378126  0.99972415],"[[ 0.02707931 -0.9355039 ]
 [-0.91695845  0.11708522]
 [-0.39806268 -0.33335212]]","[[ 0.86750054 -0.49743617]
 [ 0.49743617  0.86750054]]"
20200220-135606.660967,7,[1.234643  1.0002328],"[[ 0.028943   -0.93573374]
 [-0.91601044  0.11593419]
 [-0.400109   -0.3331089 ]]","[[ 0.8684805  -0.49572334]
 [ 0.49572334  0.8684805 ]]"
20200220-135606.660967,8,[1.2323529 1.0006752],"[[ 0.02832955 -0.93604326]
 [-0.91475123  0.11719447]
 [-0.4030233  -0.3317961 ]]","[[ 0.86849517 -0.49569777]
 [ 0.49569777  0.86849517]]"
20200220-135606.660967,9,[1.228661  1.0008796],"[[ 0.02451283 -0.9364508 ]
 [-0.91307724  0.12155658]
 [-0.40704897 -0.32906514]]","[[ 0.8673165 -0.497757 ]
 [ 0.497757   0.8673165]]"
20200220-135606.660967,10,[1.2264533 1.0013376],"[[ 0.02398175 -0.93675315]
 [-0.9118223   0.12270518]
 [-0.4098841  -0.327776  ]]","[[ 0.8673705  -0.49766302]
 [ 0.49766302  0.8673705 ]]"
20200220-135606.660967,11,[1.2220936 1.0016198],"[[ 0.02288696 -0.937064  ]
 [-0.91047853  0.12440345]
 [-0.41292256 -0.32624334]]","[[ 0.8672681 -0.4978415]
 [ 0.4978415  0.8672681]]"
20200220-135606.660967,12,[1.2178127 1.0019085],"[[ 0.0218603  -0.9373698 ]
 [-0.9091389   0.12602516]
 [-0.41591913 -0.3247394 ]]","[[ 0.8671962  -0.49796674]
 [ 0.49796674  0.8671962 ]]"
20200220-135606.660967,13,[1.2157487 1.002391 ],"[[ 0.02155954 -0.9376537 ]
 [-0.9078953   0.12693326]
 [-0.41864234 -0.3235637 ]]","[[ 0.86735106 -0.49769703]
 [ 0.49769703  0.86735106]]"
20200220-135606.660967,14,[1.2100754 1.0026773],"[[ 0.01824629 -0.93800867]
 [-0.90623105  0.13073537]
 [-0.42238885 -0.3210113 ]]","[[ 0.8665062  -0.49916622]
 [ 0.49916622  0.8665062 ]]"
20200220-135606.660967,15,[1.2080914 1.0031744],"[[ 0.01804873 -0.9382875 ]
 [-0.90499765  0.13151687]
 [-0.42503345 -0.3198747 ]]","[[ 0.8667111  -0.49881053]
 [ 0.49881053  0.8667111 ]]"
20200220-135606.660967,16,[1.2048196 1.0034528],"[[ 0.0145697  -0.9386248 ]
 [-0.903292    0.13544676]
 [-0.42877892 -0.31723458]]","[[ 0.8656692 -0.5006165]
 [ 0.5006165  0.8656692]]"
20200220-135606.660967,17,[1.2016199 1.0037518],"[[ 0.01123917 -0.9389403 ]
 [-0.9015784   0.13922799]
 [-0.43246967 -0.31465307]]","[[ 0.8646856 -0.5023135]
 [ 0.5023135  0.8646856]]"
20200220-135606.660967,18,[1.1997561 1.0042781],"[[ 0.01128393 -0.9392029 ]
 [-0.9003629   0.13975601]
 [-0.43499374 -0.31363416]]","[[ 0.86499786 -0.5017756 ]
 [ 0.5017756   0.86499786]]"
20200220-135606.660967,19,[1.1979231 1.0048109],"[[ 0.01140317 -0.9394624 ]
 [-0.8991559   0.14020595]
 [-0.43747973 -0.31265414]]","[[ 0.8653452 -0.5011762]
 [ 0.5011762  0.8653452]]"
20200220-135606.660967,20,[1.1961203 1.005351 ],"[[ 0.01159722 -0.9397192 ]
 [-0.89795804  0.14057827]
 [-0.43992808 -0.31171364]]","[[ 0.86572796 -0.50051486]
 [ 0.50051486  0.86572796]]"
20200220-135606.660967,21,[1.1930966 1.0056913],"[[ 0.00852859 -0.9400111 ]
 [-0.8962606   0.1440567 ]
 [-0.44344586 -0.30923572]]","[[ 0.86486703 -0.5020011 ]
 [ 0.5020011   0.86486703]]"
20200220-135606.660967,22,[1.191352  1.0062451],"[[ 0.00883535 -0.94026667]
 [-0.89508116  0.14429727]
 [-0.4458157  -0.30834568]]","[[ 0.86530674 -0.50124264]
 [ 0.50124264  0.86530674]]"
20200220-135606.660967,23,[1.1896424 1.0068078],"[[ 0.00926074 -0.9405154 ]
 [-0.8939119   0.14442843]
 [-0.44814712 -0.3075245 ]]","[[ 0.86579823 -0.5003934 ]
 [ 0.5003934   0.86579823]]"
20200220-135606.660967,24,[1.1872861 1.0073837],"[[ 0.01266068 -0.94073147]
 [-0.89320564  0.14171696]
 [-0.44947016 -0.30812413]]","[[ 0.8675133  -0.49741393]
 [ 0.49741393  0.8675133 ]]"
20200220-135606.660967,25,[1.1856341 1.0079556],"[[ 0.01326147 -0.9409735 ]
 [-0.89205796  0.14167634]
 [-0.4517266  -0.30740312]]","[[ 0.8680864  -0.49641323]
 [ 0.49641323  0.8680864 ]]"
20200220-135606.660967,26,[1.1833493 1.0085367],"[[ 0.01692352 -0.9411712 ]
 [-0.8913807   0.1387115 ]
 [-0.4529392  -0.30814916]]","[[ 0.8699165  -0.49319902]
 [ 0.49319902  0.8699165 ]]"
20200220-135606.660967,27,[1.1805599 1.0089315],"[[ 0.01432118 -0.9414607 ]
 [-0.88975483  0.14169416]
 [-0.45621407 -0.30589995]]","[[ 0.8692911  -0.49430048]
 [ 0.49430048  0.8692911 ]]"
20200220-135606.660967,28,[1.177817  1.0093337],"[[ 0.01174515 -0.94173765]
 [-0.888127    0.1446367 ]
 [-0.45944795 -0.30366147]]","[[ 0.8686737 -0.4953848]
 [ 0.4953848  0.8686737]]"
