Timestamp,Epoch,s,u,v
20200222-013850.551617,0,[1.4968468  0.79718727 0.28779227],"[[-0.61416024 -0.47757384  0.6037092 ]
 [ 0.5601346   0.2895197   0.76940024]
 [ 0.34548053 -0.40749866 -0.2070739 ]
 [-0.43554568  0.7225281  -0.02605145]]","[[-0.08922605  0.8408195   0.53391135]
 [-0.67280227 -0.4461439   0.5901634 ]
 [ 0.7344223  -0.30655882  0.60551274]]"
20200222-013850.551617,1,[1.5001068 0.7974384 0.2853018],"[[-0.6121736  -0.4795782   0.6037554 ]
 [ 0.5621066   0.28739434  0.76893467]
 [ 0.34666675 -0.40628234 -0.20905887]
 [-0.43485838  0.7227336  -0.02265932]]","[[-0.08614322  0.83879215  0.53759384]
 [-0.6692653  -0.44843742  0.5924423 ]
 [ 0.7380131  -0.308758    0.60000443]]"
20200222-013850.551617,2,[1.503521   0.7975831  0.28399423],"[[-0.6101315  -0.48236603  0.60327864]
 [ 0.5639687   0.2845715   0.76879233]
 [ 0.3479558  -0.40507385 -0.21135283]
 [-0.43428773  0.7226738  -0.01852667]]","[[-0.08316373  0.8354792   0.5431928 ]
 [-0.665622   -0.45223016  0.5936625 ]
 [ 0.7416409  -0.31218994  0.59372246]]"
20200222-013850.551617,3,[1.5065525  0.797938   0.28398865],"[[-0.6076763  -0.48363948  0.6042788 ]
 [ 0.5663638   0.2834787   0.7676884 ]
 [ 0.34946156 -0.40380484 -0.21273936]
 [-0.43340316  0.72296244 -0.01559597]]","[[-0.07925649  0.8346296   0.5450798 ]
 [-0.6611041  -0.4532612   0.59790933]
 [ 0.7460964  -0.31296635  0.5877009 ]]"
20200222-013850.551617,4,[1.5099386  0.79805744 0.28320572],"[[-0.6061858  -0.48698053  0.60291576]
 [ 0.5672955   0.28042638  0.7682346 ]
 [ 0.35052842 -0.40248877 -0.21488592]
 [-0.43341067  0.72264373 -0.01150528]]","[[-0.07773422  0.8305764   0.5514526 ]
 [-0.6585973  -0.45803514  0.5970371 ]
 [ 0.74846977 -0.31677508  0.5826204 ]]"
20200222-013850.551617,5,[1.5134685  0.79826796 0.28212997],"[[-0.60441417 -0.4887093   0.6029006 ]
 [ 0.5689081   0.27876043  0.7677961 ]
 [ 0.35166392 -0.4012259  -0.21661966]
 [-0.43285123  0.72282356 -0.00871768]]","[[-0.0750353   0.8288857   0.55436313]
 [-0.6553304  -0.46001145  0.59910905]
 [ 0.75160617 -0.31833664  0.57771116]]"
20200222-013850.551617,6,[1.517128   0.7983984  0.28076893],"[[-0.6024834  -0.49141154  0.6022481 ]
 [ 0.570497    0.2762211   0.76765186]
 [ 0.35292557 -0.3999208  -0.21904728]
 [-0.43242395  0.72268975 -0.00510786]]","[[-0.07236775  0.8256883   0.5594655 ]
 [-0.65185547 -0.4637098   0.6000482 ]
 [ 0.7548825  -0.32126656  0.5717869 ]]"
20200222-013850.551617,7,[1.5202223  0.79864293 0.2795785 ],"[[-0.6017436  -0.49438807  0.6003968 ]
 [ 0.570456    0.2737674   0.7685717 ]
 [ 0.35360196 -0.39849746 -0.22094464]
 [-0.432955    0.7223791  -0.00225193]]","[[-0.07238469  0.8222953   0.5644385 ]
 [-0.65081227 -0.46777982  0.59801793]
 [ 0.7557802  -0.32405612  0.56902003]]"
20200222-013850.551617,8,[1.5236009  0.79897237 0.27925602],"[[-6.0046935e-01 -4.9670622e-01  5.9946716e-01]
 [ 5.7120460e-01  2.7183047e-01  7.6877075e-01]
 [ 3.5449728e-01 -3.9711106e-01 -2.2277944e-01]
 [-4.3300539e-01  7.2228396e-01  4.3677687e-04]]","[[-0.07111558  0.8198265   0.5681788 ]
 [-0.6486644  -0.4707339   0.59803367]
 [ 0.75774485 -0.32602778  0.56526864]]"
20200222-013850.551617,9,[1.5273069  0.79937077 0.27964088],"[[-0.5986943  -0.4983683   0.59946394]
 [ 0.57268745  0.27042073  0.76831037]
 [ 0.35564616 -0.39575487 -0.22435015]
 [-0.43256193  0.7224126   0.00304401]]","[[-0.06859339  0.8183029   0.5706795 ]
 [-0.6454222  -0.47258982  0.6000741 ]
 [ 0.76073974 -0.32716817  0.5605676 ]]"
