Timestamp,Epoch,s,u,v
20200228-152442.197080,0,[1.7334638  1.6330172  0.9800799  0.39814916],"[[ 0.01329043  0.4178285  -0.46888888 -0.61198103]
 [ 0.2830776   0.7343405  -0.24505188  0.33956844]
 [ 0.6264425   0.20864853  0.58896935  0.06687983]
 [ 0.65841454 -0.3731356  -0.17309414 -0.45241654]
 [ 0.3061879  -0.3215573  -0.5858726   0.5486517 ]]","[[ 0.16871206  0.71035427 -0.5923564  -0.34065723]
 [ 0.5335857   0.43829978  0.29875472  0.65873027]
 [ 0.6543058  -0.12337016  0.40044564 -0.6295294 ]
 [ 0.5086323  -0.5367217  -0.63206285  0.23177591]]"
20200228-152442.197080,1,[1.7038493  1.6299165  0.9762857  0.39801854],"[[-0.10948662  0.39624524 -0.4706537  -0.61257553]
 [ 0.0828985   0.78074664 -0.26201972  0.33702767]
 [ 0.5615293   0.37053153  0.5722277   0.06645685]
 [ 0.7302421  -0.1932609  -0.18694465 -0.45441997]
 [ 0.36410415 -0.24244761 -0.5894387   0.5479502 ]]","[[-0.02937567  0.7203799  -0.6024865  -0.34234524]
 [ 0.41033435  0.5650821   0.2817855   0.65795517]
 [ 0.6706284   0.05276531  0.38828462 -0.6298478 ]
 [ 0.6172683  -0.39868692 -0.6378417   0.23062208]]"
20200228-152442.197080,2,[1.6837839  1.6303436  0.97226477 0.39800626],"[[-2.2025743e-01  3.4319019e-01 -4.7029182e-01 -6.1247337e-01]
 [-1.2400471e-01  7.7372056e-01 -2.7510008e-01  3.3578733e-01]
 [ 4.5469850e-01  5.1033562e-01  5.5676156e-01  6.6689089e-02]
 [ 7.5395930e-01  6.6100620e-04 -2.0272684e-01 -4.5544171e-01]
 [ 4.0112889e-01 -1.5210058e-01 -5.9335005e-01  5.4794997e-01]]","[[-0.22588918  0.67930496 -0.6080968  -0.343129  ]
 [ 0.25409082  0.6565593   0.26793197  0.6577086 ]
 [ 0.6396804   0.23040918  0.37525776 -0.6300019 ]
 [ 0.6893626  -0.23320988 -0.64622957  0.22973834]]"
20200228-152442.197080,3,[1.6822972  1.6044456  0.96750736 0.39782497],"[[-0.32128084  0.24191383 -0.47033912 -0.6133259 ]
 [-0.35333684  0.696516   -0.29308963  0.33255875]
 [ 0.2834974   0.63587177  0.5381816   0.06602101]
 [ 0.71709543  0.22432673 -0.21756889 -0.45813382]
 [ 0.42111203 -0.04109286 -0.5965769   0.5468006 ]]","[[-0.42532545  0.5641756  -0.6178141  -0.3451233 ]
 [ 0.04740762  0.71019495  0.24900222  0.6567905 ]
 [ 0.54362124  0.41999823  0.3614511  -0.6304209 ]
 [ 0.7220296  -0.03051173 -0.6524238   0.2282228 ]]"
20200228-152442.197080,4,[1.6890432  1.5832407  0.9630056  0.39785802],"[[-0.34801173  0.19317093 -0.47064897 -0.6130026 ]
 [-0.42138314  0.65401614 -0.30883893  0.33154938]
 [ 0.22162516  0.6706498   0.52200466  0.06650923]
 [ 0.691098    0.29134667 -0.23143314 -0.45871496]
 [ 0.4178393  -0.0171475  -0.5975436   0.5472295 ]]","[[-0.48129192  0.5061649  -0.6264253  -0.34604418]
 [-0.02075641  0.7172391   0.23286894  0.65643686]
 [ 0.50195813  0.47823173  0.34904233 -0.6304776 ]
 [ 0.71830726  0.02568271 -0.65691185  0.22768857]]"
20200228-152442.197080,5,[1.6942809  1.5654658  0.95581686 0.39789262],"[[-0.3685867   0.14392708 -0.46944156 -0.61269635]
 [-0.47835416  0.60867035 -0.3256603   0.33056423]
 [ 0.16578253  0.69940567  0.50185007  0.06703652]
 [ 0.6621256   0.345881   -0.24954565 -0.45940897]
 [ 0.4116149  -0.00183743 -0.59953654  0.54752177]]","[[-0.5281165   0.44606027 -0.63383466 -0.3469543 ]
 [-0.08153749  0.71881145  0.21459927  0.6562081 ]
 [ 0.46071112  0.5284072   0.3331357  -0.63051736]
 [ 0.70865357  0.07159892 -0.6642454   0.22685225]]"
20200228-152442.197080,6,[1.6999849 1.5374676 0.9506419 0.3978371],"[[-0.3816007   0.09878226 -0.46711597 -0.612778  ]
 [-0.5216495   0.56733924 -0.34159735  0.32857737]
 [ 0.11757378  0.7200834   0.48280135  0.06693938]
 [ 0.6350227   0.38702202 -0.26602083 -0.46099925]
 [ 0.40643054  0.00791476 -0.60104084  0.5473023 ]]","[[-0.5621375   0.38990185 -0.64086753 -0.34823397]
 [-0.13149297  0.7174588   0.19565338  0.6555016 ]
 [ 0.42345098  0.567675    0.3167807  -0.6309395 ]
 [ 0.69814086  0.10475931 -0.6713112   0.22575745]]"
20200228-152442.197080,7,[1.7069631  1.5205386  0.9439987  0.39778075],"[[-0.38798353  0.06604957 -0.4638231  -0.6129567 ]
 [-0.54380167  0.5409452  -0.35738066  0.32651943]
 [ 0.09172376  0.7340562   0.46400982  0.06697648]
 [ 0.6192223   0.40517002 -0.28210092 -0.46263367]
 [ 0.40236717  0.00390754 -0.6018817   0.5469493 ]]","[[-0.5793802   0.35186455 -0.64679927 -0.34951547]
 [-0.1580531   0.7171792   0.1777633   0.65503705]
 [ 0.40266833  0.59043384  0.30154878 -0.63112193]
 [ 0.69079405  0.11503691 -0.67758363  0.22461267]]"
20200228-152442.197080,8,[1.7150413  1.4951177  0.9351491  0.39776188],"[[-0.39226213  0.03345841 -0.4599676  -0.61290205]
 [-0.55983645  0.51598495 -0.37676316  0.32468495]
 [ 0.07242152  0.7489418   0.43958455  0.06715807]
 [ 0.6068996   0.41429603 -0.3016858  -0.46409702]
 [ 0.39892602 -0.00923452 -0.601856    0.54684   ]]","[[-0.5914448   0.31403622 -0.65454453 -0.35092142]
 [-0.17747226  0.71864206  0.15430486  0.6544061 ]
 [ 0.38700837  0.61011505  0.28155276 -0.6314366 ]
 [ 0.6847784   0.11267072 -0.68446296  0.22337079]]"
20200228-152442.197080,9,[1.7235241  1.4827952  0.92549497 0.39781898],"[[-0.3949638   0.00785795  0.45546663 -0.6125309 ]
 [-0.56979585  0.49703735  0.39351708  0.32364646]
 [ 0.06038729  0.7601741  -0.4182428   0.06777005]
 [ 0.59893274  0.4176417   0.31968498 -0.4648218 ]
 [ 0.39619353 -0.02456082  0.6004741   0.5471807 ]]","[[-0.5991048   0.2855397   0.6600975  -0.35186926]
 [-0.18978833  0.7196153  -0.1348198   0.6541849 ]
 [ 0.37696338  0.62392676 -0.2643593  -0.6314495 ]
 [ 0.6804063   0.10647365  0.6900792   0.22248976]]"
20200228-152442.197080,10,[1.7323878 1.4662184 0.9171257 0.397851 ],"[[-0.39611557 -0.01361269  0.4509883  -0.61227053]
 [-0.5747965   0.48278987  0.4100077   0.32237652]
 [ 0.05398873  0.7696497  -0.3977318   0.06822177]
 [ 0.5950108   0.41544244  0.33579773 -0.4655442 ]
 [ 0.39465073 -0.04214212  0.5979575   0.54755163]]","[[-0.60243064  0.26217186  0.66616964 -0.3529326 ]
 [-0.19588801  0.7218376  -0.11487547  0.6537449 ]
 [ 0.37205574  0.6335814  -0.24749699 -0.63158107]
 [ 0.6784393   0.09376237  0.69409466  0.22172458]]"
20200228-152442.197080,11,[1.7416672  1.4532447  0.90702385 0.3978176 ],"[[-0.39688733 -0.03326488  0.44517413  0.61234343]
 [-0.5762558   0.471711    0.42750356 -0.3202516 ]
 [ 0.05238286  0.7784494  -0.37655285 -0.06846865]
 [ 0.5939776   0.4080595   0.35132343  0.46712196]
 [ 0.39351752 -0.06234017  0.59484524 -0.5473423 ]]","[[-0.6031235   0.24271058  0.6720527   0.3545122 ]
 [-0.19713192  0.72499377 -0.09418306 -0.65318656]
 [ 0.37124473  0.6400483  -0.23121473  0.6317081 ]
 [ 0.67790747  0.07624844  0.6971475  -0.2204837 ]]"
20200228-152442.197080,12,[1.7506143  1.4415305  0.8951514  0.39779785],"[[-0.39821205 -0.05564907  0.43769354  0.6123424 ]
 [-0.5809798   0.4559582   0.44453526 -0.3181368 ]
 [ 0.04662098  0.7874203  -0.35409272 -0.0687397 ]
 [ 0.59003115  0.40300182  0.36825576  0.46881846]
 [ 0.3918927  -0.081021    0.5914549  -0.5470928 ]]","[[-0.60664487  0.2184626   0.67633176  0.35613406]
 [-0.20292702  0.72635186 -0.07299238 -0.6526144 ]
 [ 0.36649698  0.6486822  -0.21353373  0.6318978 ]
 [ 0.67563504  0.06243849  0.70117825 -0.21901588]]"
20200228-152442.197080,13,[1.7596153 1.4253283 0.8835198 0.3977909],"[[-0.39920238 -0.07866742  0.42932123  0.6122169 ]
 [-0.5857482   0.43867454  0.46182385 -0.31608623]
 [ 0.04037707  0.79602224 -0.33033338 -0.06899028]
 [ 0.58596283  0.39703047  0.38562813  0.47046626]
 [ 0.39058116 -0.10045952  0.5870035  -0.5469755 ]]","[[-0.6100606   0.19193791  0.6804506   0.35773373]
 [-0.20904836  0.7272328  -0.04984372 -0.6518799 ]
 [ 0.36138457  0.65733975 -0.19381252  0.63225204]
 [ 0.673444    0.04687552  0.7049394  -0.21757025]]"
20200228-152442.197080,14,[1.7680652  1.4176722  0.8725801  0.39774108],"[[-0.40041807 -0.10063408  0.41955557  0.6122444 ]
 [-0.59342384  0.42061034  0.4748147  -0.31364363]
 [ 0.03020135  0.8021648  -0.3116294  -0.06915475]
 [ 0.5790883   0.39576605  0.40093854  0.47258046]
 [ 0.38891932 -0.11340513  0.58366054 -0.54650694]]","[[-0.6161509   0.16629237  0.6808648   0.35934454]
 [-0.2196892   0.72562283 -0.0323021  -0.65127957]
 [ 0.35223353  0.66646606 -0.17786554  0.6325493 ]
 [ 0.6693478   0.04051849  0.7097492  -0.2158424 ]]"
20200228-152442.197080,15,[1.7771202  1.4088813  0.86388046 0.39776057],"[[-0.40104514 -0.11899246  0.4107223   0.6119325 ]
 [-0.5988869   0.40565127  0.4862911  -0.31193402]
 [ 0.02251375  0.80656403 -0.2956859  -0.06949426]
 [ 0.57406527  0.39354047  0.4143939   0.47405443]
 [ 0.38786498 -0.12596878  0.5793753  -0.5465151 ]]","[[-0.62034357  0.14439401  0.6814459   0.36049357]
 [-0.22753988  0.72422457 -0.01634824 -0.65073574]
 [ 0.34538555  0.6734863  -0.16308859  0.63287216]
 [ 0.66641456  0.03263941  0.71327853 -0.21461615]]"
20200228-152442.197080,16,[1.7859162  1.3950973  0.85291624 0.39776775],"[[-0.40142536 -0.14005335  0.40002775 -0.61166656]
 [-0.60447806  0.38727778  0.49990764  0.30991125]
 [ 0.0144991   0.81201434 -0.27499717  0.06975396]
 [ 0.5688528   0.38847286  0.43022916 -0.4757344 ]
 [ 0.3868596  -0.1418541   0.57388955  0.5464705 ]]","[[-0.6245196   0.11786394  0.681973   -0.36193407]
 [-0.23571113  0.72249043  0.00421727  0.6499464 ]
 [ 0.33821282  0.68095213 -0.14410453 -0.63336456]
 [ 0.66334605  0.02050312  0.71702766  0.21312651]]"
