Timestamp,Epoch,s,u,v
20200229-015213.516751,0,[0.21007009 0.13709015 0.11765002 0.07143456],"[[ 0.12996182  0.5114983  -0.08633345  0.18288882]
 [ 0.34608567 -0.38708848 -0.34522992  0.78143036]
 [ 0.07492043  0.7499713  -0.30805078  0.1854152 ]
 [ 0.18688276 -0.15524165 -0.815212   -0.5168861 ]
 [ 0.9070812   0.04444407  0.33748642 -0.23317058]]","[[-0.02787179  0.06017368  0.8355479   0.545401  ]
 [-0.5998836   0.7088532  -0.2500133   0.27415413]
 [ 0.2323715  -0.282131   -0.4889389   0.7920509 ]
 [ 0.7650927   0.64366806 -0.01708966 -0.00573549]]"
20200229-015213.516751,1,[0.21589959 0.14206222 0.11745416 0.07334714],"[[ 0.17396778  0.49910834 -0.07938359  0.13700564]
 [ 0.36497918 -0.21763381  0.56096435  0.71039426]
 [ 0.15293434  0.817224    0.043186    0.13071902]
 [ 0.20189933  0.08294237  0.7240145  -0.64895517]
 [ 0.87884784 -0.16968192 -0.39109477 -0.19580355]]","[[ 0.00346588 -0.12362409 -0.65413755  0.7461966 ]
 [-0.49145272  0.83742094  0.09129787  0.22105454]
 [ 0.2873494  -0.07449994  0.72481173  0.6217138 ]
 [ 0.8221269   0.52715546 -0.19600192 -0.08830446]]"
20200229-015213.516751,2,[0.22571914 0.14872141 0.1175871  0.07425141],"[[ 0.2210823   0.44959468 -0.17834383  0.11801938]
 [ 0.3962489  -0.09900913  0.65345347  0.6373211 ]
 [ 0.24271452  0.7944426  -0.12881486  0.10283057]
 [ 0.22779582  0.1764403   0.6070928  -0.73642135]
 [ 0.8266248  -0.35467145 -0.39501548 -0.16432443]]","[[ 0.03626168 -0.16929287 -0.48485887  0.8572845 ]
 [-0.3558476   0.9156493  -0.01712053  0.1861873 ]
 [ 0.3522539   0.05912116  0.8143898   0.457374  ]
 [ 0.86485547  0.35976505 -0.31841457 -0.14562444]]"
20200229-015213.516751,3,[0.2384111  0.1558782  0.11777933 0.07277245],"[[ 0.25892586  0.39084587 -0.23764864  0.11588921]
 [ 0.42718744 -0.04342112  0.69231474  0.5799195 ]
 [ 0.32519776  0.74171835 -0.23856866  0.10475027]
 [ 0.26468432  0.21073702  0.50939345 -0.78786546]
 [ 0.758061   -0.50079757 -0.3844824  -0.13622905]]","[[ 0.06259649 -0.16974336 -0.35696223  0.91643167]
 [-0.22192505  0.9580597  -0.08906111  0.15792178]
 [ 0.41070753  0.12035726  0.84409076  0.323024  ]
 [ 0.88212824  0.19703613 -0.39007336 -0.17569669]]"
20200229-015213.516751,4,[0.2545141  0.16298321 0.1179639  0.0709097 ],"[[ 0.29056206  0.33649996 -0.2712516   0.11942014]
 [ 0.45222348 -0.03223144  0.7071688   0.5425022 ]
 [ 0.3994297   0.68075526 -0.30416688  0.11134987]
 [ 0.30179825  0.20776473  0.44164112 -0.8159218 ]
 [ 0.67855847 -0.6157394  -0.37251937 -0.11533844]]","[[ 0.08908924 -0.15237984 -0.27281007  0.9457368 ]
 [-0.09226535  0.9784126  -0.13367695  0.12777525]
 [ 0.45888948  0.1303013   0.85012627  0.22299665]
 [ 0.87918764  0.05010887 -0.43010536 -0.19881597]]"
20200229-015213.516751,5,[0.2675028  0.16795488 0.11811231 0.06952081],"[[ 0.30674553  0.29878062 -0.289102    0.12417521]
 [ 0.46735698 -0.03470992  0.7126816   0.52188444]
 [ 0.4438555   0.63522875 -0.34079626  0.11982699]
 [ 0.32922056  0.19754076  0.4000682  -0.829305  ]
 [ 0.61813533 -0.683365   -0.36374274 -0.10055746]]","[[ 0.10569935 -0.13844028 -0.22285818  0.9591643 ]
 [-0.00955914  0.9815035  -0.15933521  0.10569707]
 [ 0.48680377  0.12518586  0.8492299   0.16173846]
 [ 0.86704004 -0.04258808 -0.4513925  -0.20657355]]"
20200229-015213.516751,6,[0.28351694 0.17139603 0.11824895 0.06827166],"[[ 0.31448403  0.26553005 -0.30212492  0.12481222]
 [ 0.48029095 -0.04128889  0.71553046  0.5053691 ]
 [ 0.47707313  0.5965863  -0.36852944  0.13266316]
 [ 0.35099173  0.18767096  0.36616442 -0.8386391 ]
 [ 0.56535536 -0.7325668  -0.3561555  -0.09005031]]","[[ 0.12637405 -0.13243824 -0.18291017  0.9659368 ]
 [ 0.06172921  0.9775947  -0.17894301  0.09207582]
 [ 0.50912666  0.1124907   0.84630936  0.1090716 ]
 [ 0.8491227  -0.11880663 -0.4672086  -0.21585144]]"
20200229-015213.516751,7,[0.29911116 0.17423308 0.11835371 0.06738863],"[[ 0.3202298   0.24171159 -0.3088448   0.12518921]
 [ 0.48687318 -0.05223934  0.7167784   0.496088  ]
 [ 0.5023522   0.5672126  -0.3838195   0.14048727]
 [ 0.36620653  0.17465894  0.3462173  -0.84359646]
 [ 0.52339506 -0.7659053  -0.35165295 -0.08266184]]","[[ 0.14452168 -0.12613468 -0.16009183  0.96828425]
 [ 0.11641939  0.97174156 -0.19003703  0.07778893]
 [ 0.52297086  0.09640842  0.8436427   0.07398665]
 [ 0.8319024  -0.17468296 -0.47594517 -0.2256119 ]]"
20200229-015213.516751,8,[0.31154707 0.17557414 0.11846965 0.06686979],"[[ 0.31986594  0.22638546 -0.31536487  0.12926401]
 [ 0.49533644 -0.05240925  0.7177995   0.4860713 ]
 [ 0.51123804  0.54838854 -0.39925808  0.14842309]
 [ 0.37694415  0.17159364  0.32493648 -0.8479897 ]
 [ 0.49887547 -0.7847473  -0.34686953 -0.07687461]]","[[ 0.15776734 -0.12683704 -0.1356986   0.9698494 ]
 [ 0.14703564  0.96564883 -0.20097241  0.0742496 ]
 [ 0.5326006   0.09052312  0.8404233   0.04278903]
 [ 0.81842935 -0.2079431  -0.48464924 -0.22814113]]"
20200229-015213.516751,9,[0.32351285 0.1761292  0.11860989 0.06621685],"[[ 0.3140973   0.21228507 -0.32391685  0.13551277]
 [ 0.5077421  -0.04417623  0.7181832   0.47328398]
 [ 0.5106743   0.53235054 -0.41961527  0.1614418 ]
 [ 0.38854563  0.1764949   0.2960682  -0.8523792 ]
 [ 0.48144126 -0.79902184 -0.33993745 -0.07088373]]","[[ 0.16922171 -0.13244817 -0.10246646  0.9712477 ]
 [ 0.16747339  0.9588558  -0.21523829  0.07887158]
 [ 0.54219085  0.09225926  0.835152    0.00622309]
 [ 0.8058201  -0.23354077 -0.49567577 -0.22454047]]"
