Timestamp,Epoch,s,u,v
20200301-230015.092465,0,[1.8087333  1.0992119  0.47485667 0.28416377],"[[-0.01412893 -0.76638186 -0.3481753  -0.5394921 ]
 [-0.04653684  0.52919006 -0.71255887 -0.281613  ]
 [-0.28995615 -0.33425674 -0.10542095  0.5676311 ]
 [-0.9509568   0.0981347   0.13136303 -0.20342267]
 [ 0.09613249  0.10611114  0.58537537 -0.51580745]]","[[ 0.56351525 -0.6704773  -0.38273603 -0.29397967]
 [ 0.38015985 -0.25164583  0.3837227   0.8030629 ]
 [ 0.48933953  0.23312815  0.6854744  -0.48613092]
 [ 0.5463295   0.6578648  -0.48620477  0.17984173]]"
20200301-230015.092465,1,[1.7476798  1.0970376  0.4768221  0.28378657],"[[ 0.01236486 -0.766374   -0.34510067 -0.54137343]
 [-0.05244463  0.5273931  -0.7111066  -0.28205246]
 [-0.27905685 -0.34238067 -0.107081    0.5698239 ]
 [-0.95345664  0.07283111  0.12823594 -0.21191394]
 [ 0.10072114  0.10953693  0.5893406  -0.507695  ]]","[[ 0.57887983 -0.6588207  -0.37994558 -0.29409993]
 [ 0.37937433 -0.2467231   0.38216534  0.80570006]
 [ 0.48421872  0.24242772  0.68959266 -0.48085642]
 [ 0.53526235  0.6680656  -0.48378992  0.18201588]]"
20200301-230015.092465,2,[1.6496898  1.097117   0.47790912 0.2840196 ],"[[ 0.01241315 -0.7669529  -0.34172523 -0.5424965 ]
 [-0.03517587  0.5269432  -0.7102058  -0.2823945 ]
 [-0.27670264 -0.33999482 -0.11073896  0.57363516]
 [-0.9547921   0.08084816  0.11730838 -0.21634816]
 [ 0.10206316  0.10945918  0.5939756  -0.5000873 ]]","[[ 0.5801779  -0.66305256 -0.37199214 -0.29219347]
 [ 0.36917642 -0.24813631  0.38164684  0.8102365 ]
 [ 0.48212785  0.24010523  0.69645    -0.47419402]
 [ 0.5428218   0.66418314 -0.48054686  0.18242846]]"
20200301-230015.092465,3,[1.5837536  1.0970777  0.47970948 0.2834914 ],"[[ 0.02196026 -0.7671287  -0.33821198 -0.5439032 ]
 [-0.02662435  0.5263784  -0.70833284 -0.283393  ]
 [-0.2743506  -0.34085646 -0.11329013  0.57584715]
 [-0.9548518   0.07815436  0.11262274 -0.22593196]
 [ 0.10862301  0.1102204   0.5986312  -0.4911342 ]]","[[ 0.5855373  -0.6618653  -0.36703795 -0.2904542 ]
 [ 0.36251658 -0.24742593  0.38025996  0.8141035 ]
 [ 0.48034832  0.24145378  0.70132256 -0.4680944 ]
 [ 0.5431328   0.6651428  -0.47836414  0.1837379 ]]"
20200301-230015.092465,4,[1.536211   1.0959369  0.48119962 0.28387144],"[[ 0.01919121 -0.767492   -0.3364732  -0.54427034]
 [-0.01441669  0.5263914  -0.7068955  -0.28226507]
 [-0.2720829  -0.33836505 -0.11435789  0.5804364 ]
 [-0.95530444  0.08596808  0.10773887 -0.2293244 ]
 [ 0.11308213  0.10948006  0.6019955  -0.48435524]]","[[ 0.5841851  -0.6660975  -0.36277837 -0.2888486 ]
 [ 0.35566556 -0.24912359  0.3797792   0.81682754]
 [ 0.4802016   0.23844428  0.70504725 -0.46417558]
 [ 0.5492139   0.6613589  -0.47651628  0.18412049]]"
20200301-230015.092465,5,[1.4548976  1.0951259  0.482259   0.28370783],"[[ 0.02729639 -0.7678801  -0.33221406 -0.5456513 ]
 [-0.00243441  0.52546537 -0.70532763 -0.2828828 ]
 [-0.26806292 -0.3388491  -0.118367    0.5837926 ]
 [-0.956297    0.08485487  0.09756693 -0.23496214]
 [ 0.11352323  0.11057919  0.6071383  -0.47562766]]","[[ 0.59030056 -0.66593283 -0.35450482 -0.28706318]
 [ 0.3464517  -0.24855623  0.37858227  0.82150286]
 [ 0.47604427  0.23955445  0.71240664 -0.45658785]
 [ 0.552176    0.66133755 -0.4727354   0.18508323]]"
20200301-230015.092465,6,[1.3868228  1.0940229  0.482306   0.28352967],"[[ 0.05534423 -0.7664987  -0.32892498 -0.54709554]
 [ 0.00145555  0.5262109  -0.70200783 -0.28412557]
 [-0.25669727 -0.3451503  -0.1250664   0.586702  ]
 [-0.95868695  0.06178972  0.08342034 -0.24225675]
 [ 0.109364    0.11240654  0.61350846 -0.46588767]]","[[ 0.6096384  -0.6530002  -0.3464452  -0.2861955 ]
 [ 0.3407169  -0.24353513  0.3756161   0.8267498 ]
 [ 0.4660773   0.2479853   0.72207224 -0.44708717]
 [ 0.5431623   0.67289305 -0.46636885  0.18625249]]"
20200301-230015.092465,7,[1.3539735  1.0889558  0.4836531  0.28344366],"[[ 7.9599768e-02 -7.6493210e-01 -3.2560766e-01 -5.4784149e-01]
 [-5.4791116e-04  5.2615923e-01 -6.9959122e-01 -2.8401345e-01]
 [-2.4446294e-01 -3.5109016e-01 -1.2772268e-01  5.9061158e-01]
 [-9.6014220e-01  3.8829964e-02  7.6558031e-02 -2.4784711e-01]
 [ 1.0967305e-01  1.1516412e-01  6.1836720e-01 -4.5711637e-01]]","[[ 0.62687147 -0.63958627 -0.34130055 -0.28543878]
 [ 0.33907124 -0.23756495  0.37385017  0.82995766]
 [ 0.45790595  0.2573993   0.72763354 -0.44115457]
 [ 0.53139925  0.6842789  -0.46292496  0.18729046]]"
20200301-230015.092465,8,[1.3083004  1.0869219  0.48474383 0.28370488],"[[ 0.05175816 -0.7684358  -0.3214366  -0.54818016]
 [ 0.03237383  0.52452946 -0.6980915  -0.28336903]
 [-0.25499213 -0.33974788 -0.12941264  0.5950453 ]
 [-0.95797163  0.08022901  0.06913932 -0.25212032]
 [ 0.11637267  0.11184493  0.622751   -0.4489514 ]]","[[ 0.60701096 -0.6641383  -0.3329609  -0.28212622]
 [ 0.32216233 -0.24717583  0.3737478   0.83392346]
 [ 0.46361104  0.24158311  0.7326262  -0.4358457 ]
 [ 0.559298    0.6629192  -0.46120355  0.18712357]]"
20200301-230015.092465,9,[1.261813   1.0830061  0.4861524  0.28417644],"[[ 0.08644506 -0.7657357  -0.31909865 -0.5484266 ]
 [ 0.01935724  0.5250237  -0.69635016 -0.2812012 ]
 [-0.2361724  -0.35021    -0.12995075  0.60010594]
 [-0.96097803  0.04155639  0.06323197 -0.2546882 ]
 [ 0.11356435  0.11672477  0.6264078  -0.44176996]]","[[ 0.6344926  -0.6413082  -0.32778272 -0.28053838]
 [ 0.32262436 -0.23778684  0.37388197  0.836411  ]
 [ 0.45125753  0.2576934   0.7379041  -0.43064904]
 [ 0.5382376   0.6824774  -0.4563646   0.19041125]]"
20200301-230015.092465,10,[1.2092267  1.0803585  0.48728344 0.28354737],"[[ 0.04666453 -0.77076304 -0.3147308  -0.5480787 ]
 [ 0.06389806  0.521925   -0.6935394  -0.28196934]
 [-0.25774887 -0.33343545 -0.1331108   0.60288626]
 [-0.9548719   0.10157113  0.05656689 -0.26474845]
 [ 0.12459889  0.10964812  0.6316878  -0.4319023 ]]","[[ 0.6020442  -0.6784099  -0.31892705 -0.27493322]
 [ 0.29692096 -0.25301018  0.37297252  0.84185225]
 [ 0.4621935   0.23178732  0.7441121  -0.42302394]
 [ 0.5794464   0.6496311  -0.4532929   0.19169551]]"
20200301-230015.092465,11,[1.1988313  1.0788728  0.48732492 0.2832975 ],"[[ 0.025111   -0.7730245  -0.30857354 -0.5491088 ]
 [ 0.09996844  0.51748025 -0.68995464 -0.28342637]
 [-0.26618463 -0.32283416 -0.13905832  0.6062272 ]
 [-0.9498274   0.13873304  0.04412664 -0.27091476]
 [ 0.12786527  0.1057271   0.6383265  -0.42100146]]","[[ 0.58125746 -0.70065266 -0.30970982 -0.27441812]
 [ 0.28141007 -0.2610944   0.36870614  0.84657764]
 [ 0.46515173  0.2163606   0.7513322  -0.4151168 ]
 [ 0.60546     0.6277768  -0.4512601   0.1888885 ]]"
