Timestamp,Epoch,s,u,v
20200225-132837.492708,0,[2.024426 1.212319],"[[ 0.36064887  0.5758256 ]
 [ 0.84421927  0.13290298]
 [ 0.39651778 -0.8066981 ]]","[[ 0.62512344  0.7805259 ]
 [ 0.7805259  -0.62512344]]"
20200225-132837.492708,1,[2.0179734 1.2150021],"[[ 0.35645506  0.57507855]
 [ 0.84780174  0.13212714]
 [ 0.39264745 -0.80735826]]","[[ 0.6254448   0.78026843]
 [ 0.78026843 -0.6254448 ]]"
20200225-132837.492708,2,[2.0117786 1.2176995],"[[ 0.35230148  0.57435477]
 [ 0.8513034   0.13133487]
 [ 0.3888006  -0.80800235]]","[[ 0.6257765   0.78000236]
 [ 0.78000236 -0.6257765 ]]"
20200225-132837.492708,3,[2.0104475 1.2205646],"[[ 0.3508765   0.57262105]
 [ 0.8547536   0.12732461]
 [ 0.3824682  -0.80987245]]","[[ 0.628241   0.7780187]
 [ 0.7780187 -0.628241 ]]"
20200225-132837.492708,4,[2.00929   1.2234168],"[[ 0.3493912   0.5709666 ]
 [ 0.8581081   0.12341496]
 [ 0.37626606 -0.811644  ]]","[[ 0.63062066  0.7760912 ]
 [ 0.7760912  -0.63062066]]"
20200225-132837.492708,5,[2.0082815 1.2262534],"[[ 0.34802726  0.56931496]
 [ 0.8613858   0.11936018]
 [ 0.3699889  -0.81340873]]","[[ 0.63308173  0.774085  ]
 [ 0.774085   -0.63308173]]"
20200225-132837.492708,6,[2.002866 1.228974],"[[ 0.34410354  0.5686878 ]
 [ 0.8645968   0.118384  ]
 [ 0.36614934 -0.8139899 ]]","[[ 0.63352656  0.77372086]
 [ 0.77372086 -0.63352656]]"
20200225-132837.492708,7,[2.0035918 1.2313404],"[[ 0.33898824  0.56917715]
 [ 0.8669001   0.12033454]
 [ 0.36547402 -0.8133614 ]]","[[ 0.63230246  0.7747216 ]
 [ 0.7747216  -0.63230246]]"
20200225-132837.492708,8,[1.9985291 1.2340854],"[[ 0.33516794  0.56857055]
 [ 0.8699763   0.11932218]
 [ 0.36166796 -0.8139347 ]]","[[ 0.6327711   0.77433896]
 [ 0.77433896 -0.6327711 ]]"
20200225-132837.492708,9,[1.9995233 1.2364697],"[[ 0.33013907  0.5690635 ]
 [ 0.87214315  0.12129933]
 [ 0.36107376 -0.81329775]]","[[ 0.6315302  0.7753512]
 [ 0.7753512 -0.6315302]]"
20200225-132837.492708,10,[1.9991928 1.2393231],"[[ 0.328963   0.5675815]
 [ 0.8750831  0.1172156]
 [ 0.3549833 -0.8149306]]","[[ 0.6339919   0.77333975]
 [ 0.77333975 -0.6339919 ]]"
20200225-132837.492708,11,[2.0003395 1.2416999],"[[ 0.3238911   0.5681366 ]
 [ 0.87712604  0.11938438]
 [ 0.35460487 -0.8142288 ]]","[[ 0.6326271  0.7744566]
 [ 0.7744566 -0.6326271]]"
20200225-132837.492708,12,[2.000228  1.2445738],"[[ 0.32287452  0.5666829 ]
 [ 0.8799492   0.11516878]
 [ 0.34848443 -0.8158472 ]]","[[ 0.6351568  0.7723832]
 [ 0.7723832 -0.6351568]]"
20200225-132837.492708,13,[2.0015423 1.2469629],"[[ 0.31786627  0.56726277]
 [ 0.8818783   0.11738998]
 [ 0.34821236 -0.8151273 ]]","[[ 0.6337594  0.7735303]
 [ 0.7735303 -0.6337594]]"
20200225-132837.492708,14,[1.9973166 1.2497399],"[[ 0.31417182  0.56680155]
 [ 0.8845674   0.11652783]
 [ 0.3447271  -0.8155718 ]]","[[ 0.63412124  0.7732336 ]
 [ 0.7732336  -0.63412124]]"
20200225-132837.492708,15,[1.9932821 1.2525401],"[[ 0.3106743   0.5663089 ]
 [ 0.88720226  0.11545038]
 [ 0.34110603 -0.816067  ]]","[[ 0.6346268  0.7728186]
 [ 0.7728186 -0.6346268]]"
20200225-132837.492708,16,[1.9894336 1.2553535],"[[ 0.30722797  0.56583923]
 [ 0.8897688   0.11436892]
 [ 0.33752394 -0.816545  ]]","[[ 0.63513553  0.7724007 ]
 [ 0.7724007  -0.63513553]]"
20200225-132837.492708,17,[1.9899642 1.2582501],"[[ 0.30663943  0.56447035]
 [ 0.8922922   0.10981461]
 [ 0.33134112 -0.81811625]]","[[ 0.6378686  0.7701453]
 [ 0.7701453 -0.6378686]]"
20200225-132837.492708,18,[1.9906045 1.2611287],"[[ 0.30606923  0.56313926]
 [ 0.8947396   0.10527384]
 [ 0.32521102 -0.81962883]]","[[ 0.6405777  0.7678933]
 [ 0.7678933 -0.6405777]]"
20200225-132837.492708,19,[1.9871716 1.2639519],"[[ 0.3027014   0.5627739 ]
 [ 0.89711404  0.1042572 ]
 [ 0.3218047  -0.8200096 ]]","[[ 0.6410405   0.76750696]
 [ 0.76750696 -0.6410405 ]]"
20200225-132837.492708,20,[1.9880557 1.266823 ],"[[ 0.30222237  0.56150275]
 [ 0.8994278   0.09969047]
 [ 0.31573886 -0.82144785]]","[[ 0.64375114  0.76523495]
 [ 0.76523495 -0.64375114]]"
20200225-132837.492708,21,[1.9848922 1.2696517],"[[ 0.29876268  0.5612508 ]
 [ 0.90166557  0.09894344]
 [ 0.31263405 -0.8217101 ]]","[[ 0.64403677  0.76499444]
 [ 0.76499444 -0.64403677]]"
20200225-132837.492708,22,[1.9912318 1.2721947],"[[ 0.29695237  0.5610754 ]
 [ 0.9031052   0.09783542]
 [ 0.31019437 -0.82196295]]","[[ 0.644738   0.7644036]
 [ 0.7644036 -0.644738 ]]"
20200225-132837.492708,23,[1.9882412 1.2750323],"[[ 0.2935699   0.5608507 ]
 [ 0.90524626  0.09709781]
 [ 0.3071581  -0.8222035 ]]","[[ 0.6450172  0.764168 ]
 [ 0.764168  -0.6450172]]"
20200225-132837.492708,24,[1.9853994 1.2778835],"[[ 0.29023892  0.5606433 ]
 [ 0.90732837  0.09636533]
 [ 0.30416608 -0.8224313 ]]","[[ 0.6452943   0.76393414]
 [ 0.76393414 -0.6452943 ]]"
