Timestamp,Val,num
20200225-165944.439814,meanError,"[0.18832852691411972, 0.18727359920740128, 0.18580111861228943, 0.18524924665689468, 0.1838275045156479, 0.18263211846351624, 0.18171729892492294, 0.18082796037197113, 0.17972583323717117, 0.1786603182554245, 0.1780775785446167, 0.17729496955871582, 0.17629913985729218, 0.17534185200929642, 0.17486748099327087, 0.17372091114521027, 0.17284972220659256, 0.1719461977481842, 0.17131014168262482, 0.17113237082958221, 0.17052733898162842, 0.16993775218725204, 0.16918490827083588, 0.1684584766626358, 0.16775766015052795, 0.16708128154277802, 0.16642870754003525, 0.16595079004764557, 0.16503998637199402, 0.16488750278949738, 0.16445376724004745, 0.16433534026145935, 0.16392888128757477, 0.16320213675498962, 0.1626732423901558, 0.16229672729969025, 0.16239852458238602, 0.1620456948876381, 0.16134873777627945, 0.1610099896788597, 0.16054508090019226, 0.15990235656499863, 0.15989570319652557, 0.15994156897068024, 0.1591750532388687, 0.1587691232562065, 0.15847346931695938, 0.15808852016925812, 0.15781015902757645, 0.15744560956954956, 0.15754742175340652, 0.15729767084121704, 0.1566881388425827, 0.15635554492473602, 0.15649980306625366, 0.15590030699968338, 0.15558965504169464, 0.15528860688209534, 0.15499671548604965, 0.15471357107162476, 0.1549055352807045, 0.15479444712400436, 0.1542203351855278, 0.153955340385437, 0.15384448319673538, 0.15367093682289124, 0.15398956090211868, 0.15333901345729828, 0.15362488478422165, 0.15305568277835846, 0.152887225151062, 0.15312612801790237, 0.15248851478099823, 0.1527412086725235, 0.15258654206991196, 0.15195678174495697, 0.15133986622095108, 0.1516648307442665, 0.15152184665203094, 0.15179581195116043, 0.15166160464286804, 0.15103962272405624, 0.15050281584262848, 0.15084591507911682, 0.151202954351902, 0.15058409422636032, 0.15038928389549255, 0.15027129650115967, 0.15058645606040955, 0.14996984601020813, 0.150345079600811, 0.15029077231884003, 0.14967332035303116, 0.14962733536958694, 0.14953992515802383, 0.14940255880355835, 0.14931805431842804, 0.14918410778045654, 0.14950188249349594, 0.14888841658830643, 0.14871707558631897, 0.14854903519153595, 0.14838356524705887, 0.14878499507904053, 0.14774136990308762, 0.1481250301003456, 0.14802423119544983, 0.14742427319288254, 0.1477682888507843, 0.14761121571063995, 0.14745654165744781, 0.14730414003133774, 0.1471538245677948, 0.1470530480146408, 0.14747225493192673, 0.14698517322540283, 0.1468348279595375, 0.14668724685907364, 0.14608720690011978, 0.14645199477672577, 0.14688080549240112, 0.14631527662277222, 0.1466975212097168, 0.14608106017112732, 0.14599686115980148, 0.14585289359092712, 0.14571017026901245, 0.14614716172218323, 0.14610882848501205, 0.1454874575138092, 0.14534571021795273, 0.14520462602376938, 0.1450653299689293, 0.1454991027712822, 0.1454605981707573, 0.14488843083381653, 0.14528248459100723, 0.1447090208530426, 0.14515797793865204, 0.1445293128490448, 0.14444271475076675, 0.14483735710382462, 0.1447552964091301, 0.14412067085504532, 0.14402535557746887, 0.14442851394414902, 0.1443421021103859, 0.1437530294060707, 0.14366403222084045, 0.14303972572088242, 0.14398342370986938, 0.1433425098657608, 0.14324840903282166, 0.14310840517282486, 0.14296645671129227, 0.14287710934877396, 0.14334039390087128, 0.14330139756202698, 0.14326134324073792, 0.1426587998867035, 0.14313668012619019, 0.1430947110056877, 0.14243992418050766, 0.14298445731401443, 0.1423858106136322, 0.14178602397441864, 0.14224521070718765, 0.14272094517946243, 0.14210757613182068, 0.14195740967988968, 0.1418064907193184, 0.14120670408010483, 0.14168870449066162, 0.14153965562582016, 0.1408800333738327, 0.14134133607149124, 0.14123320579528809, 0.1410834789276123, 0.14093135297298431, 0.14086665958166122, 0.14076384156942368, 0.1406090408563614, 0.14052003622055054, 0.14094150066375732, 0.1402607038617134, 0.1401079297065735, 0.13995536416769028, 0.13986127823591232, 0.13975407928228378, 0.1396484076976776, 0.1400839239358902, 0.139450803399086, 0.13929590582847595, 0.13978341221809387, 0.139736145734787, 0.1391012817621231, 0.1389438658952713, 0.138784259557724, 0.1386268585920334, 0.13905341923236847, 0.13835161924362183, 0.13819291442632675, 0.1380341649055481, 0.13787520676851273, 0.13831040263175964, 0.13712209463119507, 0.13762441277503967, 0.13749880343675613, 0.137400321662426, 0.1378263756632805, 0.1371767595410347, 0.13763919472694397, 0.1369144767522812, 0.1373777836561203, 0.13665644079446793, 0.13648882508277893, 0.13632085919380188, 0.1361524537205696, 0.13604868948459625, 0.13587667047977448, 0.13570716232061386, 0.1355343535542488, 0.13540402054786682, 0.13523169606924057, 0.13575517386198044, 0.13446754962205887, 0.13487593084573746, 0.13469894230365753, 0.13515814393758774, 0.13501451164484024, 0.13433808088302612, 0.1341598927974701, 0.13397720456123352, 0.13323974609375, 0.13374508172273636, 0.13367588073015213, 0.133489727973938, 0.1333048865199089, 0.1338033527135849, 0.13377054780721664, 0.133001409471035, 0.13281111419200897, 0.13265547901391983, 0.13246145844459534, 0.13226958364248276, 0.13215374946594238, 0.13265371322631836, 0.13187458366155624, 0.13229167461395264, 0.13151776045560837, 0.1320103108882904, 0.1319262459874153, 0.13114667683839798, 0.1316406950354576, 0.13085752725601196, 0.13065341860055923, 0.13044797629117966, 0.13024332374334335, 0.1300823986530304, 0.1299280971288681, 0.12972331792116165, 0.13016118854284286, 0.12936503440141678, 0.12914878129959106, 0.12894126772880554, 0.12937093526124954, 0.1285683661699295, 0.12834934890270233, 0.12821892648935318, 0.12748123705387115, 0.1279611587524414, 0.12774018943309784, 0.12817274779081345, 0.12735722213983536, 0.12655077874660492, 0.12703131139278412, 0.12745443731546402, 0.12663176655769348, 0.12640181928873062, 0.12623000144958496, 0.1260674148797989, 0.12583335489034653, 0.1256585381925106, 0.1254166141152382, 0.1251785345375538, 0.12502339854836464, 0.12485154718160629, 0.12460898235440254, 0.12442747876048088, 0.12491171807050705, 0.12406206876039505, 0.12463776394724846, 0.12378669157624245, 0.12426941841840744, 0.12348190322518349, 0.12322814762592316, 0.12297014519572258, 0.12339513003826141, 0.12253031134605408, 0.12174051627516747, 0.12288716435432434, 0.12201382592320442, 0.12175538018345833, 0.12148944661021233, 0.12121640518307686, 0.1209474578499794, 0.12067686021327972, 0.12108436226844788, 0.12027134746313095, 0.12007541954517365, 0.12055327370762825, 0.11913561820983887, 0.1202128529548645, 0.11940689012408257, 0.11918321251869202, 0.1189858466386795, 0.11870098859071732, 0.11912091821432114, 0.11897482350468636, 0.11807045713067055, 0.11777625977993011, 0.11748034879565239, 0.11790495738387108, 0.11709727719426155, 0.11680339649319649, 0.11736306548118591, 0.11644032970070839, 0.11611068248748779, 0.11594082042574883, 0.11565829440951347, 0.11532547324895859, 0.11514197289943695, 0.11481969803571701, 0.11465806886553764, 0.11374807357788086, 0.11408982425928116, 0.11450234428048134, 0.11430694162845612, 0.11413181573152542, 0.11259563639760017, 0.1136818528175354, 0.11273197457194328, 0.11244184523820877, 0.11216220259666443, 0.1118248775601387, 0.11217043921351433, 0.11121377721428871, 0.1110505647957325, 0.11087731644511223, 0.11122605204582214, 0.11026713997125626, 0.10991105809807777, 0.10956041142344475, 0.10930818691849709, 0.10905639827251434, 0.10949722677469254, 0.10863407328724861, 0.10779567062854767, 0.1081664077937603, 0.10785837098956108, 0.10761500522494316, 0.10724340006709099, 0.10693236440420151, 0.10655161365866661, 0.10617618635296822, 0.10660259425640106, 0.10636211559176445, 0.10603034496307373, 0.10503721982240677, 0.10464749857783318, 0.10439105704426765, 0.10467812418937683, 0.10448317974805832, 0.103676438331604, 0.10355547815561295, 0.10316440090537071, 0.10344001650810242, 0.10242806747555733, 0.10142479091882706, 0.10243631526827812, 0.10211439803242683, 0.10121718049049377, 0.10150373354554176, 0.10048405081033707, 0.10006584599614143, 0.09984785690903664, 0.09961967915296555, 0.09932130575180054, 0.09964550286531448, 0.09943488985300064, 0.09839440882205963, 0.09808601438999176, 0.09770915284752846, 0.09796712920069695, 0.09702003002166748, 0.09669367223978043, 0.0962732546031475, 0.09665801003575325, 0.0951305590569973, 0.09540792554616928]"
